50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.076323,,,,,,,,,,,,,,53b09e8e-08ca-4026-8dc3-1fcdfdd878e6,122,,"[35.0, 74.7]",3754020,2,,,,,-0.09454487,,Right Foot,,"[69.8, 71.4]",,High Pass,,34.956116,,,,Christian Benteke Liolo,3380.0,,,,,,1,From Free Kick,Martin Škrtel,18872.0,Right Center Back,8,Liverpool,24,"['0bd67d17-6df2-4105-995e-a784c3a0f158', '862991b9-8168-4521-97e1-3cfce6659e4a']",54,,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:54.214,Pass,True
,,,,,,,,,,,,,,,,1.265562,,,,,,,,,,,,,,79bf1c6c-d270-42cf-ba6a-c10b1b5104a4,124,,"[69.8, 71.4]",3754020,2,,,,,-1.0431693,,Head,,"[77.9, 57.5]",,High Pass,,16.087883,,,,Adam David Lallana,4090.0,,,,,,1,From Free Kick,Christian Benteke Liolo,3380.0,Center Forward,8,Liverpool,24,['2fc319a9-6077-4c04-aa61-c91c2e10cc78'],56,,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:56.291,Pass,
,,,,,,,,,,,,,,,,0.959207,,,,,,,,,,,,,,7befac20-aaa2-4122-a5e9-e245af5a92ce,128,,"[93.6, 58.1]",3754020,2,,,,,-1.2862779,,Left Foot,,"[96.7, 47.5]",,Ground Pass,,11.044003,,,,Philippe Coutinho Correia,3501.0,,,,,,1,From Free Kick,Adam David Lallana,4090.0,Center Attacking Midfield,8,Liverpool,24,['d4f2f326-3343-4626-bf39-04aff84d5a72'],59,,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:59.524,Pass,
,,,,,,,,,,,,,,,,1.746353,,,,,,,,,,,,,,2b798d7e-a96e-474f-907f-0da1988e0531,132,,"[103.6, 44.9]",3754020,3,,,,,0.67037034,,Right Foot,,"[117.6, 56.0]",,Ground Pass,,17.86645,,Incomplete,,Christian Benteke Liolo,3380.0,,,,,,1,From Free Kick,Philippe Coutinho Correia,3501.0,Right Wing,8,Liverpool,24,"['4594098c-cd02-4550-85a8-624ee03b9864', '55dcdb00-f846-4abb-9e85-5953c4be82da']",1,,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:01.265,Pass,
,,,,,,,,,,,,,,,,1.937232,,,,,,,,,,,,,,1d561bc4-40da-4b7f-9168-ecb90ef8a256,135,,"[120.0, 80.0]",3754020,3,,,,,-1.8073541,,Right Foot,,"[109.2, 35.2]",,High Pass,,46.083405,,Incomplete,,,,,True,True,Straight,Corner,1,From Corner,Jordan Brian Henderson,3532.0,Left Center Midfield,9,Liverpool,24,['b026ae71-89f4-44bf-b0a7-4b8d820f7584'],27,,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:27.155,Pass,
,,,,,,,,,,,,,,,,1.252138,,,,,,,,,,,,,,35ee45cf-eda2-4882-aae0-63f838458122,138,,"[105.1, 25.3]",3754020,3,,,,,2.6779451,b5bc944c-389f-4033-bf05-84ffab12a991,Other,,"[98.1, 28.8]",,Low Pass,,7.826238,,,,Jordon Ibe,3635.0,True,,,,Recovery,1,From Corner,Martin Škrtel,18872.0,Right Center Back,9,Liverpool,24,['30d2739d-99fd-411e-b4c7-e95c4b0639ba'],29,,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:29.998,Pass,
,,,,,,,,,,,,,,,,1.477187,,,,,,,,,,,,,,3a289e44-e8fa-4298-b765-55494d9c4a10,142,,"[7.0, 44.1]",3754020,3,,,,,1.2965188,,Left Foot,,"[14.4, 70.4]",,Ground Pass,,27.321238,,,,Tommy Elphick,9626.0,,,,,Goal Kick,1,From Goal Kick,Artur Boruc,20074.0,Goalkeeper,10,AFC Bournemouth,28,['ed54c1b9-01a1-4ae0-8edd-596fea758c0d'],52,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:03:52.166,Pass,
,,,,,,,,,,,,,,,,3.161878,,,,,,,,,,,,,,a58988fd-ca90-4778-91c5-bbb8d354dd8d,145,,"[22.0, 67.9]",3754020,3,,,,,-0.11359091,,Right Foot,,"[78.1, 61.5]",,High Pass,,56.463882,,,,Joshua King,3346.0,,,,,,1,From Goal Kick,Tommy Elphick,9626.0,Right Center Back,10,AFC Bournemouth,28,['923ba032-23ba-47ff-8294-b142bedef8f0'],57,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:03:57.316,Pass,
,,,,,,,,,,,,,,,,2.075987,,,,,,,,,,,,,,af535153-3746-4297-802a-8b78e1e5db90,153,,"[63.1, 3.6]",3754020,4,,,,,0.58452433,,Left Foot,,"[76.4, 12.4]",,Low Pass,,15.947727,,Incomplete,,,,,,,,,1,From Goal Kick,Jordan Brian Henderson,3532.0,Left Center Midfield,10,AFC Bournemouth,28,"['048550b1-0421-4a19-9fc2-98ae2eb31eb3', 'ef18a00a-275c-4c33-9347-29a922581a87']",5,,,,,,,,,,,,,,,,,,,Liverpool,24,00:04:05.857,Pass,True
,,,,,,,,,,,,,,,,0.136503,,,,,,,,,,,,,,ef2204f4-1045-42f5-af59-9b034d1f3221,156,,"[70.3, 3.0]",3754020,4,,,,,1.2252407,,Left Foot,,"[71.2, 5.5]",,Low Pass,,2.657066,,Incomplete,,,,,,,,Recovery,1,From Goal Kick,Jordan Brian Henderson,3532.0,Left Center Midfield,10,AFC Bournemouth,28,['89a4386c-ac44-44d4-9952-122a395ef6b9'],9,,,,,,,,,,,,,,,,,,,Liverpool,24,00:04:09.013,Pass,
,,,,,,,,,,,,,,,,0.060445,,,,,,,,,,,,,,56d2de09-147c-4c33-8a4b-fb61cb4595fe,164,,"[118.1, 56.0]",3754020,4,,,,,-1.3961241,,Right Foot,,"[118.4, 54.3]",,Ground Pass,,1.7262677,,Incomplete,,Max-Alain Gradel,4416.0,,,,,,1,From Goal Kick,Callum Wilson,3616.0,Right Center Forward,10,AFC Bournemouth,28,"['866eff84-7796-4b24-872f-5d893d12f6eb', 'c7c75d24-0df4-41fd-ae97-88ad0e9115e8']",18,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:04:18.205,Pass,
,,,,,,,,,,,,,,,,1.864613,,,,,,,,,,,,,,0b057d59-990f-4080-8c55-08483bfa32f0,167,,"[120.0, 80.0]",3754020,4,,,,,-1.6954423,,Left Foot,,"[114.7, 37.7]",,High Pass,True,42.63074,,Unknown,,,,,,True,Inswinging,Corner,1,From Corner,Eunan O''Kane,13248.0,Right Center Midfield,11,AFC Bournemouth,28,,41,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:04:41.104,Pass,
,,,,,,,,,,,,,,,,1.814011,,,,,,,,,,,,,,cfa8eb0a-f5e3-4663-a890-30c1c9123912,170,,"[4.7, 33.3]",3754020,5,,True,,,-0.24147072,,Right Foot,,"[105.4, 8.5]",,High Pass,,103.70887,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Simon Mignolet,3539.0,Goalkeeper,12,Liverpool,24,['3e62450e-4a07-4ea3-bdcb-db1753f8b4a8'],14,,,,,,,,,,,,,,,,,,,Liverpool,24,00:05:14.223,Pass,
,,,,,,,,,,,,,,,,0.109092,,,,,,,,,,,,,,8a6242a8-c1b3-4c57-b95d-e541e9620e86,173,,"[8.9, 75.7]",3754020,5,,,,,0.0,,Right Foot,,"[11.7, 75.7]",,Low Pass,,2.8,,Incomplete,,,,,,,,,1,From Free Kick,Tommy Elphick,9626.0,Right Center Back,12,Liverpool,24,['6ed31512-b087-42cd-8394-fe3b8a26b5cf'],17,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:05:17.035,Pass,
,,,,,,,,,,,,,,,,1.231412,,,,,,,,,,,,,,bc4b586b-6440-4421-9628-1f7d01a5c972,176,,"[12.8, 80.0]",3754020,5,,True,,,-0.30980572,,,,"[48.1, 68.7]",,Low Pass,,37.064537,,Unknown,,,,,,,,Throw-in,1,From Throw In,Simon Francis,3608.0,Right Back,13,AFC Bournemouth,28,,41,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:05:41.118,Pass,
,,,,,,,,,,,,,,,,2.516961,,,,,,,,,,,,,,a4cfc90f-8fd8-47ec-8743-65bbbdc1c4e2,179,,"[72.0, 11.4]",3754020,6,,,,,1.0722685,,Right Foot,,"[95.3, 54.2]",,High Pass,,48.7312,,,,Christian Benteke Liolo,3380.0,,,True,,Free Kick,1,From Free Kick,Jordan Brian Henderson,3532.0,Left Center Midfield,14,Liverpool,24,['8cc7d01b-6ecb-426c-b594-271b9aa09fc4'],6,,,,,,,,,,,,,,,,,,,Liverpool,24,00:06:06.454,Pass,
,,,,,,,,,,,,,,,,0.975518,,,,,,,,,,,,,,166b8d7d-7fe7-46f5-aa58-a43bb3c957db,182,,"[95.7, 54.7]",3754020,6,,,,True,-0.44117948,,,,"[102.9, 51.3]",,Low Pass,,7.962412,,Incomplete,,Philippe Coutinho Correia,3501.0,,,,,,1,From Free Kick,Christian Benteke Liolo,3380.0,Center Forward,14,Liverpool,24,"['161ebb8c-7535-4f00-96dc-0ad30bd30446', '48ddce1a-089a-4698-9512-77e0be1b70ea', '8c10dafc-0013-4106-9e54-5907ed618a43']",9,,,,,,,,,,,,,,,,,,,Liverpool,24,00:06:09.355,Pass,True
,,,,,,,,,,,,,,,,2.022115,,,,,,,,,,,,,,730a7c46-bdf5-42e4-ac8b-fbca3f3b1ff9,187,,"[35.9, 28.5]",3754020,6,,,,,1.1413559,,Right Foot,,"[50.6, 60.6]",,Ground Pass,,35.305805,,,,Matt Ritchie,3049.0,,,,,,1,Regular Play,Steve Cook,3341.0,Left Center Back,15,AFC Bournemouth,28,['3077fa4a-5a41-4d70-b505-c472429ae20a'],12,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:06:12.721,Pass,
,,,,,,,,,,,,,,,,3.775822,,,,,,,,,,,,,,bcfd0cde-ac62-4224-af56-375bc7ce4dd0,190,,"[50.6, 60.6]",3754020,6,,,,,0.2553625,,Right Foot,,"[95.8, 72.4]",,Ground Pass,,46.714878,,Incomplete,,Callum Wilson,3616.0,,,,,,1,Regular Play,Matt Ritchie,3049.0,Right Midfield,15,AFC Bournemouth,28,"['502a1ca0-da7f-4325-960d-164c87c4f085', '5da95d27-a941-4e5d-bc0a-641d9dc46a3c']",15,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:06:15.003,Pass,
,,,,,,,,,,,,,,,,0.970456,,,,,,,,,,,,,,8d2b273e-ca10-4cd5-8174-0ad2dbce174b,194,,"[112.3, 80.0]",3754020,6,,,,,-2.463222,,,,"[105.6, 74.6]",,Low Pass,,8.605231,,,,Matt Ritchie,3049.0,,,,,Throw-in,1,From Throw In,Simon Francis,3608.0,Right Back,16,AFC Bournemouth,28,['6ac6d98f-d75a-4719-bc43-74b45332b8b8'],38,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:06:38.412,Pass,
,,,,,,,,,,,,,,,,0.978233,,,,,,,,,,,,,,8070b7de-21ff-48e5-9578-180efe4cfee4,197,,"[93.6, 73.1]",3754020,6,,,,,0.35437992,,Left Foot,,"[103.6, 76.8]",,Ground Pass,,10.662551,,,,Simon Francis,3608.0,,,,,,1,From Throw In,Matt Ritchie,3049.0,Right Midfield,16,AFC Bournemouth,28,['1bdceba4-d12e-4fd0-b7f9-9217c47b10ce'],41,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:06:41.649,Pass,
,,,,,,,,,,,,,,,,1.423031,,,,,,,,,,,,,,8473865b-3626-4737-9059-eaa28bf55f31,200,,"[105.8, 77.1]",3754020,6,,,,,-1.3671685,,Right Foot,True,"[112.8, 43.2]",,High Pass,,34.61517,,Incomplete,,,,,,,,,1,From Throw In,Simon Francis,3608.0,Right Back,16,AFC Bournemouth,28,['66caf259-7c09-4074-b204-815744f7ff79'],43,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:06:43.911,Pass,
,,,,,,,,,,,,,,,,1.066015,,,,,,,,,,,,,,f5618a64-633f-4f7e-894f-d68096356114,202,,"[120.0, 0.1]",3754020,7,,True,,,1.6513135,,Right Foot,,"[117.2, 34.8]",,Low Pass,,34.812786,,Incomplete,,,,,True,,Straight,Corner,1,From Corner,Max-Alain Gradel,4416.0,Left Midfield,17,AFC Bournemouth,28,['2218be2a-ab51-4d51-8648-e401833d9066'],15,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:07:15.833,Pass,
,,,,,,,,,,,,,,,,3.233812,,,,,,,,,,,,,,cf5f7a10-677c-4f9f-8d33-edfc8fa35baf,209,,"[6.0, 44.0]",3754020,7,,True,,,0.43153575,,Right Foot,,"[64.2, 70.8]",,High Pass,,64.07402,,,,Christian Benteke Liolo,3380.0,,,,,Goal Kick,1,From Goal Kick,Simon Mignolet,3539.0,Goalkeeper,18,Liverpool,24,['ba618df0-0d11-49f0-9680-3bdda9b27ee3'],41,,,,,,,,,,,,,,,,,,,Liverpool,24,00:07:41.286,Pass,
,,,,,,,,,,,,,,,,2.48171,,,,,,,,,,,,,,a57fb0e0-01e6-47ca-8c57-9d8ed939f9e7,212,,"[64.2, 70.8]",3754020,7,,,,True,-0.99762315,,,,"[78.4, 48.8]",,High Pass,,26.184729,,Incomplete,,,,,,,,,1,From Goal Kick,Christian Benteke Liolo,3380.0,Center Forward,18,Liverpool,24,"['810b9338-3438-47d1-ac64-cff87f8370c2', 'bc3cdc23-e93d-4405-b436-a5c4f2106e36']",44,,,,,,,,,,,,,,,,,,,Liverpool,24,00:07:44.586,Pass,True
,,,,,,,,,,,,,,,,1.464668,,,,,,,,,,,,,,810b9338-3438-47d1-ac64-cff87f8370c2,213,,"[41.7, 31.3]",3754020,7,,,,,-0.36912885,,Right Foot,,"[55.4, 26.0]",,Low Pass,,14.689452,,Incomplete,,Eunan O''Kane,13248.0,,,,,Recovery,1,From Goal Kick,Tommy Elphick,9626.0,Right Center Back,18,Liverpool,24,"['09b1c81c-ded3-4fbc-9353-9df983fecd77', 'a57fb0e0-01e6-47ca-8c57-9d8ed939f9e7', 'dc7581ff-e0a5-495f-82e7-ae291979e3ec']",47,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:07:47.067,Pass,
,,,,,,,,,,,,,,,,1.195244,,,,,,,,,,,,,,09b1c81c-ded3-4fbc-9353-9df983fecd77,215,,"[64.7, 54.1]",3754020,7,,,,,-1.5707964,,Right Foot,,"[64.7, 39.2]",,Low Pass,,14.9,,,,Adam David Lallana,4090.0,,,,,Recovery,1,From Goal Kick,Jordan Brian Henderson,3532.0,Left Center Midfield,18,Liverpool,24,"['810b9338-3438-47d1-ac64-cff87f8370c2', 'a2a87fd6-1353-42bc-bee7-642f570785d0']",48,,,,,,,,,,,,,,,,,,,Liverpool,24,00:07:48.532,Pass,
,,,,,,,,,,,,,,,,1.234508,,,,,,,,,,,,,,cae41239-5cb6-4df9-ad0d-ba67c3e3a77f,218,,"[61.1, 41.7]",3754020,7,,,,,2.2395391,,Right Foot,,"[49.8, 56.0]",,Ground Pass,,18.225805,,,,Martin Škrtel,18872.0,,,,,,1,From Goal Kick,Adam David Lallana,4090.0,Center Attacking Midfield,18,Liverpool,24,['d4a0f8e7-b502-4d06-9391-5f25c4d70694'],50,,,,,,,,,,,,,,,,,,,Liverpool,24,00:07:50.341,Pass,
,,,,,,,,,,,,,,,,0.228904,,,,,,,,,,,,,,c0f70499-242e-4f6e-a7f1-639fcad733c0,222,,"[52.3, 65.6]",3754020,7,,,,,-1.3045443,,Right Foot,,"[52.6, 64.5]",,Ground Pass,,1.1401755,,Incomplete,,,,,,,,,1,From Goal Kick,Martin Škrtel,18872.0,Right Center Back,18,Liverpool,24,"['a0df61e3-d843-4e1d-8862-36406f64da4b', 'ea934262-f7ac-4be0-9af6-db5211e7deb7']",52,,,,,,,,,,,,,,,,,,,Liverpool,24,00:07:52.954,Pass,True
,,,,,,,,,,,,,,,,2.77638,,,,,,,,,,,,,,33cf4fcf-6eee-4c28-a977-ee132e7c19a1,226,,"[56.4, 18.7]",3754020,7,,,,,0.20102136,,Left Foot,,"[109.4, 29.5]",,High Pass,,54.089184,,Incomplete,,Joshua King,3346.0,,,,,,1,From Goal Kick,Andrew Surman,3344.0,Left Defensive Midfield,18,Liverpool,24,"['73fd5b4f-065d-4314-bb0b-e855f568536f', '906f8d49-c431-4187-b07e-6316510097fc']",55,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:07:55.234,Pass,
,,,,,,,,,,,,,,,,2.7229,,,,,,,,,,,,,,8fd8df01-4a00-4639-9296-37cbbba3a6e0,230,,"[11.1, 49.5]",3754020,7,,,,,-1.1002364,,Keeper Arm,,"[28.7, 14.9]",,Low Pass,,38.81907,,,,Joe Gomez,3495.0,,,,,,1,From Goal Kick,Simon Mignolet,3539.0,Goalkeeper,18,Liverpool,24,['d981d05a-de46-4e92-a2f2-228d4e2b6823'],58,,,,,,,,,,,,,,,,,,,Liverpool,24,00:07:58.752,Pass,
,,,,,,,,,,,,,,,,0.366801,,,,,,,,,,,,,,713573cc-ae83-4208-975d-cff083af2ef5,234,,"[31.1, 20.8]",3754020,8,,,,,2.7062395,,Right Foot,,"[26.8, 22.8]",,Ground Pass,,4.7423625,,,,Dejan Lovren,3471.0,,,,,,1,From Goal Kick,Joe Gomez,3495.0,Left Back,18,Liverpool,24,"['11509a0a-1e78-45eb-8e61-85f4d5c73657', '553dcaea-d533-45bc-9598-e4620d83665c']",3,,,,,,,,,,,,,,,,,,,Liverpool,24,00:08:03.565,Pass,True
,,,,,,,,,,,,,,,,1.710271,,,,,,,,,,,,,,ab868e24-51c7-4cd0-9bc6-74517b56dac9,237,,"[26.4, 19.4]",3754020,8,,,,,-0.7499101,,Left Foot,,"[43.9, 3.1]",,Ground Pass,,23.915268,,,,Jordon Ibe,3635.0,,,,,,1,From Goal Kick,Dejan Lovren,3471.0,Left Center Back,18,Liverpool,24,"['37f356d1-6444-496b-a160-3c7c545659db', '553dcaea-d533-45bc-9598-e4620d83665c']",5,,,,,,,,,,,,,,,,,,,Liverpool,24,00:08:05.647,Pass,True
,,,,,,,,,,,,,,,,0.854786,,,,,,,,,,,,,,5c9ff97c-7c7e-4cf9-994e-ba72e941ccbe,244,,"[78.9, 77.1]",3754020,8,,,,,-2.3097165,,Left Foot,,"[74.8, 72.6]",,Ground Pass,,6.0876927,,,,Simon Francis,3608.0,,,,,Recovery,1,Regular Play,Matt Ritchie,3049.0,Right Midfield,19,AFC Bournemouth,28,"['81291529-47a1-4370-9919-51a7c978d0ca', 'ab752c55-e5cf-43f9-80d5-c7078640f137']",9,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:08:09.721,Pass,True
,,,,,,,,,,,,,,,,1.012533,,,,,,,,,,,,,,5c161095-76ae-453d-91de-b9d72475853a,247,,"[74.8, 72.6]",3754020,8,,,,,-2.0831857,,Right Foot,,"[70.3, 64.6]",,Ground Pass,,9.17878,,,,Andrew Surman,3344.0,,,,,,1,Regular Play,Simon Francis,3608.0,Right Back,19,AFC Bournemouth,28,['b44dfaf7-a50e-482f-9bc8-f3ff9200eef0'],11,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:08:11.219,Pass,
,,,,,,,,,,,,,,,,1.354928,,,,,,,,,,,,,,87d810ed-e543-4f54-81e1-6f16f89534af,249,,"[70.3, 64.6]",3754020,8,,,,,2.878598,,Left Foot,,"[57.3, 68.1]",,Low Pass,,13.462912,,,,Tommy Elphick,9626.0,,,,,,1,Regular Play,Andrew Surman,3344.0,Left Defensive Midfield,19,AFC Bournemouth,28,['e5f5007a-93e3-472e-bd60-8443b6825b1d'],12,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:08:12.232,Pass,
,,,,,,,,,,,,,,,,0.848461,,,,,,,,,,,,,,4afdf536-6cc2-4060-b207-c54c6917f1b7,252,,"[54.7, 68.7]",3754020,8,,,,,-1.2449973,,Right Foot,,"[57.2, 61.3]",,Ground Pass,,7.8108897,,,,Andrew Surman,3344.0,,,,,,1,Regular Play,Tommy Elphick,9626.0,Right Center Back,19,AFC Bournemouth,28,['802fa339-0fa4-4939-bb72-4c4bbe15b9d0'],15,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:08:15.561,Pass,
,,,,,,,,,,,,,,,,1.10945,,,,,,,,,,,,,,96a3822f-cd85-4521-a5ba-a052c4938ecf,255,,"[56.5, 61.2]",3754020,8,,,,,1.9839251,,Left Foot,,"[53.3, 68.5]",,Ground Pass,,7.970571,,,,Tommy Elphick,9626.0,,,,,,1,Regular Play,Andrew Surman,3344.0,Left Defensive Midfield,19,AFC Bournemouth,28,['9fd56dab-d356-4146-91ad-d03810e7cff8'],17,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:08:17.208,Pass,
,,,,,,,,,,,,,,,,0.860879,,,,,,,,,,,,,,900c40cb-f63f-4d81-9756-a33060c3d25c,258,,"[52.2, 69.9]",3754020,8,,,,,0.89796376,,Right Foot,,"[57.3, 76.3]",,Ground Pass,,8.18352,,,,Simon Francis,3608.0,,,,,,1,Regular Play,Tommy Elphick,9626.0,Right Center Back,19,AFC Bournemouth,28,['a22b18b7-8137-474c-a0a3-169e4977580a'],19,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:08:19.245,Pass,
,,,,,,,,,,,,,,,,1.08937,,,,,,,,,,,,,,b13631e0-fae8-4276-a40e-f73936cbd387,260,,"[57.3, 76.3]",3754020,8,,,,,-2.3561945,,Right Foot,,"[49.5, 68.5]",,Ground Pass,,11.030866,,,,Tommy Elphick,9626.0,,,,,,1,Regular Play,Simon Francis,3608.0,Right Back,19,AFC Bournemouth,28,['ddf5c137-03ca-41d5-859c-b19418f09931'],20,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:08:20.106,Pass,
,,,,,,,,,,,,,,,,0.735701,,,,,,,,,,,,,,81281378-33f2-433d-979d-2e2f8f4289de,263,,"[49.5, 68.5]",3754020,8,,,,,-0.75092906,,Right Foot,,"[57.0, 61.5]",,Ground Pass,,10.259142,,,,Andrew Surman,3344.0,,,,,,1,Regular Play,Tommy Elphick,9626.0,Right Center Back,19,AFC Bournemouth,28,['fc367f04-f0e2-47b2-b5f7-3992099bcb18'],21,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:08:21.963,Pass,
,,,,,,,,,,,,,,,,2.67159,,,,,,,,,,,,,,334b2538-efd9-4181-8b0d-a2ecb9a4e033,266,,"[56.7, 56.6]",3754020,8,,,,,-1.002791,,Left Foot,,"[85.8, 11.0]",,High Pass,,54.094086,,,,Max-Alain Gradel,4416.0,,,True,,,1,Regular Play,Andrew Surman,3344.0,Left Defensive Midfield,19,AFC Bournemouth,28,['7cc84b1c-80b3-45db-8993-8f2c6806abb7'],24,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:08:24.096,Pass,
,,,,,,,,,,,,,,,,0.981607,,,,,,,,,,,,,,9e1ed7c2-8485-4e47-84d9-e17899c4fd19,273,,"[90.4, 0.1]",3754020,8,,,,,1.2847449,,,,"[93.9, 12.0]",,Low Pass,,12.404032,,,,Joshua King,3346.0,,,,,Throw-in,1,From Throw In,Charlie Daniels,3345.0,Left Back,20,AFC Bournemouth,28,['72946162-1a74-45c8-9749-b287aa4b3864'],43,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:08:43.027,Pass,
,,,,,,,,,,,,,,,,1.115737,,,,,,,,,,,,,,4495fcce-2f30-4543-81d7-9f7bc8d9c5b0,275,,"[93.9, 12.0]",3754020,8,,,,,-2.1943572,,Right Foot,,"[89.8, 6.3]",,Ground Pass,,7.0213957,,,,Charlie Daniels,3345.0,,,,,,1,From Throw In,Joshua King,3346.0,Left Center Forward,20,AFC Bournemouth,28,['24244d64-9bfb-4873-845d-e1d2482e6496'],44,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:08:44.008,Pass,
,,,,,,,,,,,,,,,,0.810548,,,,,,,,,,,,,,a9a16da3-d5a0-4f4d-ba28-291616510bed,279,,"[91.1, 16.8]",3754020,8,,,,,-0.5724598,,Left Foot,,"[100.1, 11.0]",,Ground Pass,,10.707007,,,,Max-Alain Gradel,4416.0,,,,,,1,From Throw In,Charlie Daniels,3345.0,Left Back,20,AFC Bournemouth,28,['ec347b1c-1a30-4260-8490-e7a4e5828d3e'],48,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:08:48.426,Pass,
,,,,,,,,,,,,,,,,1.014602,,,,,,,,,,,,,,d8095857-a126-453c-a195-2fa7d4ed70c7,282,,"[100.1, 10.2]",3754020,8,,,,,0.055062395,,Left Foot,,"[112.8, 10.9]",,Ground Pass,,12.719276,,,,Joshua King,3346.0,,,,,,1,From Throw In,Max-Alain Gradel,4416.0,Left Midfield,20,AFC Bournemouth,28,['0feff6f4-2ec3-4196-9c8d-a68f10c3afd5'],49,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:08:49.660,Pass,
,,,,,,,,,,,,,,,,0.799865,,,,,,,,,,,,,,13575dff-4f3c-4b40-9ca4-2f7af819af72,285,,"[116.1, 10.9]",3754020,8,,,,,1.5245864,,Left Foot,,"[116.9, 28.2]",,Low Pass,,17.318487,,Incomplete,,,,,,,,,1,From Throw In,Joshua King,3346.0,Left Center Forward,20,AFC Bournemouth,28,['c4bedaf4-6dcc-45b2-8bbf-fe13c3761a0e'],51,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:08:51.648,Pass,
,,,,,,,,,,,,,,,,1.218495,,,,,,,,,,,,,,003a6e06-8045-4848-b9c2-ae3a4e616794,290,,"[110.3, 0.1]",3754020,9,,,,,1.6444334,,,,"[109.4, 12.3]",,Low Pass,,12.233151,,Incomplete,,Max-Alain Gradel,4416.0,,,,,Throw-in,1,From Throw In,Charlie Daniels,3345.0,Left Back,21,AFC Bournemouth,28,"['5b9331d2-6a4c-47ff-a6b3-e9e6b72a79aa', '638502cd-9516-4481-aa1d-f3d4121677e1']",11,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:09:11.852,Pass,
,,,,,,,,,,,,,,,,2.410372,,,,,,,,,,,,,,82873589-f61e-489a-aa0f-26efe3706c8c,295,,"[85.9, 20.2]",3754020,9,,,,,0.7567484,,Right Foot,,"[120.0, 52.4]",,High Pass,,46.900425,,Out,,,,,,,,Free Kick,1,From Free Kick,Max-Alain Gradel,4416.0,Left Midfield,22,AFC Bournemouth,28,,53,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:09:53.075,Pass,
