50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[14.2, 40.9]",,,,,,,,,,,,,13.174802,,,,,,,,,,,,,10589d34-0000-46c3-972b-b582714708bf,1592,,"[12.2, 27.6]",3754216,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danny Ward,9914.0,Goalkeeper,96,AFC Bournemouth,28,"['a6aa5c5c-db70-41e2-a215-5935594d7ccf', 'fb51f9e5-e981-4127-a049-97c9daba488e']",33,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:36:33.736,Carry,
,,,,,"[60.4, 55.6]",,,,,,,,,,,,,1.327375,,,,,,,,,,,,,ed2813ef-35ea-43f3-957e-7a858433b26d,1600,,"[67.3, 57.4]",3754216,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kolo Habib Touré,38412.0,Right Center Back,97,Liverpool,24,"['1295f5e6-5e92-4ad1-9f1f-d6daf7bb8e4f', '7980550f-e928-43f5-831b-f0bfff04d956', 'ed09e3e8-4e5a-4a1a-8cfb-6727d5d91a6c']",56,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:36:56.133,Carry,True
,,,,,"[46.0, 54.8]",,,,,,,,,,,,,2.330601,,,,,,,,,,,,,8291e65d-6e34-4e6f-bb16-68bb0bee713a,1604,,"[59.8, 62.0]",3754216,36,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin Linford Stewart,11992.0,Right Center Midfield,97,Liverpool,24,"['112d1bcd-5bf2-4174-b24f-e72b896b74d1', 'bfda4ff8-36b1-4310-9c94-0dacfd5f37e9']",57,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:36:57.963,Carry,
,,,,,"[22.1, 47.5]",,,,,,,,,,,,,2.712675,,,,,,,,,,,,,5b09876c-b3f5-4c58-9cda-638955ce6df6,1607,,"[16.9, 44.3]",3754216,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danny Ward,9914.0,Goalkeeper,97,Liverpool,24,"['4e6e83ec-3190-4d19-b226-47fe8becb06c', '9002645b-6e2a-4ed3-9c3d-ffe6634d3d25']",2,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:37:02.599,Carry,
,,,,,"[34.7, 44.3]",,,,,,,,,,,,,2.40049,,,,,,,,,,,,,94126912-7cfa-4f57-84c6-05ec8c18890d,1615,,"[28.5, 46.1]",3754216,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kolo Habib Touré,38412.0,Right Center Back,97,Liverpool,24,"['67e69bf4-ad23-42ab-b1be-2a544ecb4235', '746c1fdb-2386-47d9-93ed-0aaf3ad400e4']",15,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:37:15.460,Carry,
,,,,,"[18.3, 9.1]",,,,,,,,,,,,,2.037918,,,,,,,,,,,,,dd4ef5d8-9739-4949-93e7-8f30ad3e5547,1620,,"[25.9, 18.5]",3754216,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Charlie Daniels,3345.0,Left Back,98,AFC Bournemouth,28,"['235cf95f-2f8b-4867-b919-9f878b075b6a', '4afc2659-9d6b-481f-9f65-cc31f522ff02']",22,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:37:22.718,Carry,
,,,,,"[37.4, 19.1]",,,,,,,,,,,,,1.160839,,,,,,,,,,,,,5f8e1485-affc-4a5a-8f5d-91967777e792,1623,,"[38.6, 28.6]",3754216,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Junior Stanislas,3463.0,Left Center Midfield,98,AFC Bournemouth,28,"['4058bf06-934a-4334-94e1-2d36260a99d8', 'c217014d-22b1-4284-ad4c-939d5f3e16da', 'c553cd7f-3219-4baf-856f-8dc32ec57d8d']",25,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:37:25.968,Carry,True
,,,,,"[48.6, 16.7]",,,,,,,,,,,,,1.856303,,,,,,,,,,,,,7e71e913-0670-4806-90cf-e873335a1771,1628,,"[47.8, 17.3]",3754216,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Max-Alain Gradel,4416.0,Left Midfield,98,AFC Bournemouth,28,"['12d32ea7-7320-499d-9008-b92bcfe0b56a', '72655c68-c1b0-4a7e-b2ac-32c06e806730', 'cdb66237-0fc8-4167-8330-4a26a165fe3c']",28,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:37:28.411,Carry,True
,,,,,"[18.5, 21.5]",,,,,,,,,,,,,3.916977,,,,,,,,,,,,,8d097813-bd78-4a58-88e8-0e9e8f682705,1635,,"[19.3, 21.5]",3754216,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steve Cook,3341.0,Left Center Back,98,AFC Bournemouth,28,"['042ed3ed-bcd5-4b34-ac09-6045d2cfda62', '573fafc4-0a42-43d0-bebe-163b7eb7f01e', 'cc8deb6c-0087-485e-beb0-90083020ca80']",34,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:37:34.617,Carry,True
,,,,,"[45.4, 28.2]",,,,,,,,,,,,,3.036247,,,,,,,,,,,,,4c11f869-61f0-47c9-93cb-75869676face,1642,,"[40.4, 42.0]",3754216,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrew Surman,3344.0,Center Defensive Midfield,98,AFC Bournemouth,28,"['8460762c-b63f-4ff3-9d27-a47bfc28b932', 'b38535a2-57b4-4ae6-bb2c-a78218c51379']",42,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:37:42.177,Carry,
,,,,,"[85.6, 21.3]",,,,,,,,,,,,,7.625022,,,,,,,,,,,,,8e8d063d-1ba6-442a-9dbd-22699a8d0043,1645,,"[67.1, 28.0]",3754216,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dan Gosling,3343.0,Right Center Midfield,98,AFC Bournemouth,28,"['274f239a-b816-4fb9-af14-a3aa534e9861', 'b20e0237-6496-47c0-b04e-89a51312685a', 'e9005a36-6fd1-4bfd-b06a-209e27445062']",45,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:37:45.981,Carry,True
,,,,,"[70.9, 75.0]",,,,,,,,,,,,,0.680884,,,,,,,,,,,,,bf045c51-fd13-41c2-98a5-7214b80c909b,1656,,"[69.7, 76.4]",3754216,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simon Francis,3608.0,Right Back,100,AFC Bournemouth,28,"['bfb80d07-be44-4168-9c93-804ab078929b', 'f7302386-ceb0-4222-a27d-caea9caee831']",23,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:38:23.077,Carry,
,,,,,"[38.6, 69.3]",,,,,,,,,,,,,0.12,,,,,,,,,,,,,6ff8e752-132f-4038-8d89-77eddea35a66,1659,,"[41.0, 70.9]",3754216,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tommy Elphick,9626.0,Right Center Back,100,AFC Bournemouth,28,"['a5b9d6a3-0f4a-4daf-b140-b1186de16a43', 'fd08baf1-d577-4c7c-9681-ca0993f6223d']",26,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:38:26.561,Carry,
,,,,,"[11.8, 43.0]",,,,,,,,,,,,,1.326741,,,,,,,,,,,,,c69d31dd-d79e-4627-b99a-3c7bb8061116,1663,,"[14.5, 43.6]",3754216,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Artur Boruc,20074.0,Goalkeeper,100,AFC Bournemouth,28,"['18252008-31b5-4ed2-8c44-661ff11a7d8e', '565b7a63-bc72-442d-ad52-874798ebe4ac', 'c378bd52-b175-4b56-958c-b8a8a2a7bbdc']",29,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:38:29.443,Carry,True
,,,,,"[48.6, 29.8]",,,,,,,,,,,,,0.08,,,,,,,,,,,,,d4e35c74-63f2-429b-8a44-289217955555,1678,,"[47.6, 31.4]",3754216,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dan Gosling,3343.0,Right Center Midfield,102,AFC Bournemouth,28,"['071060ed-2506-494c-9a11-fed711a64263', '2fdca94e-5890-43e5-83cf-f879db5dfbad']",43,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:38:43.236,Carry,
,,,,,"[57.2, 33.0]",,,,,,,,,,,,,0.018929,,,,,,,,,,,,,10a74625-d30e-4f5d-86eb-df0e9db970b2,1682,,"[57.2, 33.0]",3754216,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Junior Stanislas,3463.0,Left Center Midfield,102,AFC Bournemouth,28,"['69494df3-6de0-46c5-83a8-48d5c8dbca76', '8908de50-6b22-4b06-ac35-c68f736cd186', 'c242787e-173e-4fe8-8e24-032a2d42c91c']",44,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:38:44.186,Carry,True
,,,,,"[79.9, 37.8]",,,,,,,,,,,,,2.906617,,,,,,,,,,,,,567c31f0-f23c-4a01-9e9c-e889a40df1ca,1686,,"[64.1, 24.7]",3754216,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dan Gosling,3343.0,Right Center Midfield,102,AFC Bournemouth,28,"['2cd49f13-5742-4e19-bb77-45c1eec2bb8f', '5b745a5c-eb91-4220-83d7-3d8cccaf80a0', '9ca86ea9-2f73-430e-9c94-784fe669dd99', 'd019b2ee-c8f1-4fb3-94ff-b80cd34089ed']",45,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:38:45.683,Carry,True
,,,,,"[92.8, 77.8]",,,,,,,,,,,,,2.930707,,,,,,,,,,,,,2bc5d7d5-ced8-4f3e-81dc-495e4f3f9624,1692,,"[74.7, 78.6]",3754216,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simon Francis,3608.0,Right Back,102,AFC Bournemouth,28,"['1d385706-ed91-4720-be4b-3e110f0ebe8e', '66519eb2-6f20-4771-84c1-2681997026c1']",52,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:38:52.591,Carry,
,,,,,"[84.1, 47.3]",,,,,,,,,,,,,5.615573,,,,,,,,,,,,,bb57dfdd-1d0f-4966-8999-07032bf14ed3,1700,,"[66.1, 72.0]",3754216,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Daniel Andre Sturridge,3529.0,Center Forward,103,Liverpool,24,"['8c0553cd-307b-41f3-89dd-b1868aad7365', '91f6ffcb-4ffd-41ea-9b0c-05a31fdaa16d', 'ff4e17db-bb67-4c21-b2a8-b951998e6213']",5,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:39:05.263,Carry,True
,,,,,"[24.7, 53.1]",,,,,,,,,,,,,1.937231,,,,,,,,,,,,,f5c61686-f41c-4869-a769-0fb7a834dd0e,1705,,"[20.1, 55.1]",3754216,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tommy Elphick,9626.0,Right Center Back,104,AFC Bournemouth,28,"['4ce4bd23-f632-4115-abfd-5b18352a9f49', 'a4cf5003-3182-4ac4-96b1-bc0b68220fe9']",11,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:39:11.875,Carry,
,,,,,"[46.8, 25.5]",,,,,,,,,,,,,1.909499,,,,,,,,,,,,,c88214d8-29d7-4062-ba81-e32c34a3d4f5,1708,,"[41.2, 20.1]",3754216,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Max-Alain Gradel,4416.0,Left Midfield,104,AFC Bournemouth,28,"['97739b74-b8c5-42ef-bca7-7d47342654c0', 'b3185c31-3b31-4056-a485-0b2718fb4117']",15,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:39:15.455,Carry,
,,,,,"[50.8, 50.9]",,,,,,,,,,,,,1.408645,,,,,,,,,,,,,bbf149f9-25ee-4022-98f7-e6fff0817cc7,1711,,"[45.4, 47.4]",3754216,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dan Gosling,3343.0,Right Center Midfield,104,AFC Bournemouth,28,"['5118bfc9-b25e-4eef-87a8-52d99df23e17', '82d91fca-ac43-4159-b477-7c404c6141b7']",19,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:39:19.608,Carry,
,,,,,"[69.1, 75.6]",,,,,,,,,,,,,0.711374,,,,,,,,,,,,,83968bd6-e5bd-45b8-a79b-19a7fcea6425,1714,,"[67.9, 76.0]",3754216,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matt Ritchie,3049.0,Right Midfield,104,AFC Bournemouth,28,"['73e99dc1-1b54-4a9f-aa9d-ea3e695b19c2', 'a219a04d-944c-4cb3-8992-2b0360991ba8', 'f15e2275-3e3a-4087-99a3-9dd2011835ae']",22,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:39:22.524,Carry,True
,,,,,"[57.8, 67.7]",,,,,,,,,,,,,1.224385,,,,,,,,,,,,,b9f6038d-4906-4769-bd0b-dd89017b9a61,1721,,"[57.8, 68.3]",3754216,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tommy Elphick,9626.0,Right Center Back,105,AFC Bournemouth,28,"['15086231-3144-494b-891e-b293c54eb905', '75efa133-8dc2-43c3-8c07-9df981cf97d3']",31,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:39:31.704,Carry,
,,,,,"[61.7, 41.4]",,,,,,,,,,,,,1.854244,,,,,,,,,,,,,b40b9714-9f82-4e11-bff3-053e0874adb1,1724,,"[58.7, 42.8]",3754216,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrew Surman,3344.0,Center Defensive Midfield,105,AFC Bournemouth,28,"['672afb62-299c-4464-891c-6abd7fa87150', 'ff5af45f-52c6-4e01-8a6f-bf40b96ea22e']",34,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:39:34.193,Carry,
,,,,,"[60.3, 21.9]",,,,,,,,,,,,,0.946894,,,,,,,,,,,,,cd96aa2c-89aa-49d8-a74b-9411ffafe135,1727,,"[60.3, 21.9]",3754216,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Charlie Daniels,3345.0,Left Back,105,AFC Bournemouth,28,"['68d22090-0864-4e69-b656-603e61f009e5', 'dacaccc4-c223-47a9-a4e0-028456af4890']",37,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:39:37.658,Carry,
,,,,,"[57.8, 30.0]",,,,,,,,,,,,,0.820765,,,,,,,,,,,,,ae7edab9-0cf4-4706-9feb-929692d19a54,1730,,"[55.6, 29.0]",3754216,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrew Surman,3344.0,Center Defensive Midfield,105,AFC Bournemouth,28,"['8a41af1f-c9b1-4f7f-8ed1-f0d436c42183', 'ffe9779c-01d4-490e-9a45-82db0b3e33b2']",39,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:39:39.512,Carry,
,,,,,"[38.4, 30.2]",,,,,,,,,,,,,1.757157,,,,,,,,,,,,,15d42503-feb8-4d54-8944-f5c1667fea7b,1733,,"[39.2, 31.8]",3754216,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Steve Cook,3341.0,Left Center Back,105,AFC Bournemouth,28,"['0ce70a72-d2c8-4bbc-8a51-9654266ebc7f', '19dd1a97-69d1-45b6-bb6e-74dde0c59f47', 'c14a492d-06a8-4227-945f-1670506adb0a']",41,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:39:41.581,Carry,True
,,,,,"[75.1, 69.6]",,,,,,,,,,,,,1.801215,,,,,,,,,,,,,4b90bb44-a421-4525-9c43-d106f146c4c2,1739,,"[76.7, 68.8]",3754216,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roberto Firmino Barbosa de Oliveira,3535.0,Center Attacking Midfield,106,Liverpool,24,"['396c4fc5-4348-43af-b787-a11dc2c8adeb', '94e84353-bfc6-4f28-9ee5-b5cd269367d6', 'db7e9c39-0c48-4356-bccc-e59a8a95043e']",59,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:39:59.328,Carry,True
,,,,,"[82.3, 43.7]",,,,,,,,,,,,,1.815036,,,,,,,,,,,,,2fb380c5-a558-4dee-b06b-ce941e857f26,1744,,"[77.1, 56.4]",3754216,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Oluwaseyi Babajide Ojo,13200.0,Right Midfield,106,Liverpool,24,"['36dd517e-295a-4d09-b7d1-44931e787460', '506ec515-605b-47f4-8b20-ee214de8befb', '76753e23-6116-4555-9d34-534c585a2f05']",2,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:40:02.597,Carry,True
,,,,,"[110.9, 22.2]",,,,,,,,,,,,,4.717056,,,,,,,,,,,,,502d3b55-dbd9-4444-b8ad-2bf420776457,1747,,"[89.8, 11.8]",3754216,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordon Ibe,3635.0,Left Midfield,106,Liverpool,24,"['63689a7b-a34d-40bd-98bd-398ca4276617', 'af6f37b3-a425-4d78-8f2e-a3fb69e02eab']",6,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:40:06.269,Carry,
,,,,,"[111.4, 32.2]",,,,,,,,,,,,,1.185861,,,,,,,,,,,,,b1507b08-e9d6-4536-8380-57a2f29975dc,1750,,"[111.9, 33.5]",3754216,40,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Andre Sturridge,3529.0,Center Forward,106,Liverpool,24,"['8d6af595-8ca3-4820-9f89-0bd5a40fd0e2', 'c3e1294c-685c-4c5f-b142-f2956bd1d590']",11,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:40:11.725,Carry,
,,,,,"[45.6, 70.5]",,,,,,,,,,,,,1.083582,,,,,,,,,,,,,8568ba76-a938-4daa-a575-30e67fac5225,1763,,"[43.8, 71.9]",3754216,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tommy Elphick,9626.0,Right Center Back,108,AFC Bournemouth,28,"['7364cf73-5953-4a44-af3a-4c816ac41d05', 'decf8b86-a7b2-47f0-a7a9-f427703f30f8']",24,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:41:24.412,Carry,
,,,,,"[54.6, 65.7]",,,,,,,,,,,,,0.554688,,,,,,,,,,,,,1496a222-b50f-4d4d-aa07-78dc3c3fa4e2,1768,,"[54.6, 65.5]",3754216,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrew Surman,3344.0,Center Defensive Midfield,108,AFC Bournemouth,28,"['510c7537-d193-4995-9cb3-e6557c4ed302', 'a830f402-81a3-4437-8ccf-e7c27e7c861b']",27,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:41:27.363,Carry,
,,,,,"[43.8, 71.7]",,,,,,,,,,,,,0.08,,,,,,,,,,,,,ed49eb81-d544-410d-b484-1ef836958b4b,1771,,"[42.2, 71.9]",3754216,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tommy Elphick,9626.0,Right Center Back,108,AFC Bournemouth,28,"['83dd3cd2-d9e3-4d09-83a2-1c5deca42026', 'b35c2a56-8595-45c3-80e2-6430dd5ec31c']",29,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:41:29.166,Carry,
,,,,,"[96.6, 64.3]",,,,,,,,,,,,,1.61009,,,,,,,,,,,,,ffab1ff7-6880-4eba-ad9e-769b1d42ce82,1778,,"[87.2, 67.3]",3754216,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Matt Ritchie,3049.0,Right Midfield,108,AFC Bournemouth,28,"['3cc867b8-9777-46d8-bf7a-d58464a70240', '4811c3ef-8ce6-42e1-a217-2a9749b15d1b', '76ee7e75-56d3-4826-9994-788c5411b75a', 'ae0e8f11-7d74-40ba-ad46-3d17e44c18fe']",32,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:41:32.969,Carry,True
,,,,,"[105.9, 61.1]",,,,,,,,,,,,,2.675474,,,,,,,,,,,,,ca75e098-6299-4c07-ab68-dfb8978783bc,1783,,"[101.2, 63.9]",3754216,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joshua King,3346.0,Center Forward,108,AFC Bournemouth,28,"['5a277127-0195-49a2-a755-28944570f3e7', 'a8f1c8e8-cdd5-4e25-a2bc-406b03ba2fb9']",35,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:41:35.935,Carry,
,,,,,"[106.3, 70.3]",,,,,,,,,,,,,0.08,,,,,,,,,,,,,15765494-2596-49e6-9681-8b6bc8ace34c,1786,,"[105.7, 70.1]",3754216,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Simon Francis,3608.0,Right Back,108,AFC Bournemouth,28,"['0d329544-120d-46bd-a912-3810cc0ca982', '653d66a7-babe-4561-86de-f30d262a8b7c']",40,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:41:40.124,Carry,
,,,,,"[97.6, 37.2]",,,,,,,,,,,,,1.883601,,,,,,,,,,,,,24e331f8-ccdd-4780-96e3-e5cc0346e8d2,1809,,"[95.4, 38.4]",3754216,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Steve Cook,3341.0,Left Center Back,109,AFC Bournemouth,28,"['84fa4e27-82cf-44b0-833a-a93d4d0d219c', 'c467acc8-6821-43ce-98f0-16b2a66b4e1b', 'd1da96ad-fe0b-4577-a310-555dca1f1733']",33,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:43:33.030,Carry,True
,,,,,"[43.4, 52.3]",,,,,,,,,,,,,0.08,,,,,,,,,,,,,43076a4b-b4a5-4fcc-9b73-178801d71405,1818,,"[43.2, 52.3]",3754216,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Tommy Elphick,9626.0,Right Center Back,109,AFC Bournemouth,28,"['77ddc921-f30a-4bda-8bed-fedfedcf2719', 'f64cbbdc-1664-43b4-adba-70bad4e81bb5']",42,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:43:42.135,Carry,
,,,,,"[61.4, 16.0]",,,,,,,,,,,,,2.344988,,,,,,,,,,,,,e793c4e2-5822-4a6e-b2d3-8befa7578774,1823,,"[58.4, 14.6]",3754216,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Andre Sturridge,3529.0,Center Forward,110,Liverpool,24,"['92b5c230-d9ee-416d-9ddf-e5f2bf8e35ce', 'c7b753c2-d216-49b0-9333-31d6ec10be93', 'fa72600d-7e83-4fbf-a145-9324bdd37e17']",2,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:44:02.023,Carry,True
,,,,,"[74.7, 4.9]",,,,,,,,,,,,,1.800057,,,,,,,,,,,,,5a063ef1-fab8-4ae3-959a-650d66bdb895,1827,,"[65.7, 1.3]",3754216,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roberto Firmino Barbosa de Oliveira,3535.0,Center Attacking Midfield,110,Liverpool,24,"['06f73dd0-bb48-40b2-b7db-c2cc6591362d', '33703853-f48e-48b8-bdbd-a7064e6e34e4']",5,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:44:05.330,Carry,
,,,,,"[90.6, 30.1]",,,,,,,,,,,,,1.878541,,,,,,,,,,,,,2eaa2a36-94a4-41ea-b2e4-6f6d139ccddc,1830,,"[78.1, 19.2]",3754216,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Andre Sturridge,3529.0,Center Forward,110,Liverpool,24,"['337c9e94-405e-4843-84b3-17b0e1cf7b5b', 'a01f890a-fcab-4884-a4e9-ed2637722a53']",8,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:44:08.005,Carry,
,,,,,"[32.7, 5.9]",,,,,,,,,,,,,2.230506,,,,,,,,,,,,,7f541251-03f3-4cba-a915-9a9447ff2d66,1838,,"[38.4, 7.1]",3754216,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Charlie Daniels,3345.0,Left Back,111,AFC Bournemouth,28,"['3fd35999-c275-42b9-91a9-678b8cbec570', '6e48899b-b700-4498-9213-b506a8d8e477', 'fde49b31-04b2-459d-9453-ff0cc2dfee43']",31,,,,,,,,,,,,,,,,,,,,AFC Bournemouth,28,00:44:31.181,Carry,True
,,,,,"[58.6, 61.4]",,,,,,,,,,,,,0.704735,,,,,,,,,,,,,a75aa1a2-0157-46c8-874f-ad4259406ace,1843,,"[55.0, 61.0]",3754216,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kolo Habib Touré,38412.0,Right Center Back,112,Liverpool,24,"['17ea452d-69a9-4e38-9fc6-245762cffae2', '42e7d70f-91cc-4270-8afa-e90f8bff7fc1']",35,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:44:35.353,Carry,
,,,,,"[60.6, 64.4]",,,,,,,,,,,,,2.266208,,,,,,,,,,,,,cb93fde5-85de-46cd-8413-f233fc7a5694,1846,,"[68.1, 59.6]",3754216,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin Linford Stewart,11992.0,Right Center Midfield,112,Liverpool,24,"['27495e47-b004-4717-9e15-82de3906fd63', '5c5b0611-a665-45fe-bec1-8644d7261747', 'e6256139-8ed0-4437-bf9c-565a2f4d316d']",36,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:44:36.866,Carry,True
,,,,,"[58.6, 74.8]",,,,,,,,,,,,,0.040000003,,,,,,,,,,,,,cdb94515-d934-4eda-a5ab-00fe7500a7eb,1851,,"[60.0, 74.8]",3754216,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Connor Steven Randall,22058.0,Right Back,112,Liverpool,24,"['61bb2a57-c3d6-42fe-b4da-7e9b92ebe716', '71115855-5f97-4aed-bcac-6943f4ca0bc7', '7e166018-82b8-4eb1-a8ff-df8bd02d9fa9']",39,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:44:39.845,Carry,True
