50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,3.700213,,,,,,,,,,,,,59b0a3d0-481a-4b8a-b140-6d64472b460f,76,,"[11.8, 35.7]",3754275,2,,,,0.3913708,,Right Foot,,,,"[51.3, 52.0]",,High Pass,,42.731018,,Incomplete,,Jordan Brian Henderson,3532.0,,,,,,1,From Throw In,Simon Mignolet,3539.0,Goalkeeper,7,Liverpool,24,"['2c57e05e-393f-499d-ad91-31baba9f0ba2', '9905e3c7-7114-4e3e-8b23-cc0d4acaa835', 'c98a0117-ddc3-40fc-ad1e-7e409cf1abdc']",0,,,,,,,,,,,,,,,,,Liverpool,24,00:02:00.278,Pass,True
,,,,,,,,,,,,,,,,3.109804,,,,,,,,,,,,,2c57e05e-393f-499d-ad91-31baba9f0ba2,78,,"[68.8, 28.1]",3754275,2,,,True,-0.36089006,,,,,,"[99.8, 16.4]",,High Pass,,33.134422,,Incomplete,,Marc Albrighton,3307.0,,,,,Recovery,1,From Throw In,Christian Fuchs,3812.0,Left Back,7,Liverpool,24,"['4d5d0da9-416e-43cb-9e14-07255501a712', '59b0a3d0-481a-4b8a-b140-6d64472b460f', '78f0a3a0-79f2-43de-be34-1aa414a47a45', 'd67de047-bc19-4f04-ada4-f1d61a2b2ffa']",3,,,,,,,,,,,,,,,,,Leicester City,22,00:02:03.978,Pass,True
,,,,,,,,,,,,,,,,3.173039,,,,,,,,,,,,,d67de047-bc19-4f04-ada4-f1d61a2b2ffa,81,,"[20.3, 63.7]",3754275,2,,,,0.670122,,Right Foot,,,,"[36.2, 76.3]",,High Pass,,20.287188,,,,Nathaniel Edwin Clyne,4590.0,,,,,Recovery,1,From Throw In,Dejan Lovren,3471.0,Right Center Back,7,Liverpool,24,"['2c57e05e-393f-499d-ad91-31baba9f0ba2', '6bbfe261-1e4f-4b24-b45d-33856dd96a52']",7,,,,,,,,,,,,,,,,,Liverpool,24,00:02:07.088,Pass,
,,,,,,,,,,,,,,,,3.048951,,,,,,,,,,,,,3b0ad528-d448-4d8e-be0e-0ae9e738436c,84,,"[37.7, 77.6]",3754275,2,,,,-0.09868826,,Right Foot,,,,"[78.1, 73.6]",,High Pass,,40.597538,,Incomplete,,Adam David Lallana,4090.0,,,,,,1,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Back,7,Liverpool,24,"['6ae279a2-16a3-4e0d-9b18-d1e39a0fedce', '9c0c86d8-b725-460d-a9f2-bb1598a6bfb4', 'b0643703-2af9-4384-ab92-ac22cb1b3d43']",10,,,,,,,,,,,,,,,,,Liverpool,24,00:02:10.261,Pass,True
,,,,,,,,,,,,,,,,0.74936,,,,,,,,,,,,,9c215726-3745-466d-a00e-42b0c3e791d1,89,,"[41.5, 2.1]",3754275,2,,,,0.2573237,,Right Foot,,,,"[49.1, 4.1]",,Ground Pass,,7.858753,,,,Christian Fuchs,3812.0,,,,,,1,Regular Play,Robert Huth,40123.0,Left Center Back,8,Leicester City,22,['3db911bb-3383-420a-ad99-93b678772174'],13,,,,,,,,,,,,,,,,,Leicester City,22,00:02:13.786,Pass,
,,,,,,,,,,,,,,,,0.867658,,,,,,,,,,,,,b8f3b9f6-36a6-40b5-b02a-b7f8b762af77,93,,"[48.4, 4.9]",3754275,2,,,,1.7384387,,Right Foot,,,,"[47.3, 11.4]",,Ground Pass,,6.59242,,,,N''Golo Kanté,3961.0,,,,,,1,Regular Play,Christian Fuchs,3812.0,Left Back,8,Leicester City,22,"['2d83d894-7a8b-4c66-905f-51b1fb88f89f', '36c9ff08-c498-4312-ad68-08fe97302789']",14,,,,,,,,,,,,,,,,,Leicester City,22,00:02:14.575,Pass,True
,,,,,,,,,,,,,,,,0.626563,,,,,,,,,,,,,b2843b05-790c-4b36-adbc-7d7674ca0462,97,,"[46.7, 10.0]",3754275,2,,,,0.91716045,,Right Foot,,,,"[53.9, 19.4]",,Ground Pass,,11.840608,,,,Danny Drinkwater,3662.0,,,,,,1,Regular Play,N''Golo Kanté,3961.0,Left Defensive Midfield,8,Leicester City,22,"['55bbb0c5-3959-4063-b51b-18826e2722ac', 'c45d1568-9b13-49c5-9c2d-64fb6d681610']",15,,,,,,,,,,,,,,,,,Leicester City,22,00:02:15.523,Pass,True
,,,,,,,,,,,,,,,,1.617729,,,,,,,,,,,,,1b0af22d-ecd9-4808-a59e-cb2a07568a61,100,,"[54.2, 19.4]",3754275,2,,,,-3.023659,,Left Foot,,,,"[33.1, 16.9]",,High Pass,,21.247587,,,,Wes Morgan,3813.0,,,,,,1,Regular Play,Danny Drinkwater,3662.0,Right Defensive Midfield,8,Leicester City,22,['bb3f1a55-e59c-448e-bb4f-4c1ac91b2f91'],16,,,,,,,,,,,,,,,,,Leicester City,22,00:02:16.189,Pass,
,,,,,,,,,,,,,,,,2.316146,,,,,,,,,,,,,bb64904e-f1b5-499e-863d-c70f3cd67209,102,,"[33.1, 16.9]",3754275,2,,,,-1.4446048,,Head,,,,"[34.8, 3.5]",,Low Pass,,13.507405,,,,Robert Huth,40123.0,,,,,,1,Regular Play,Wes Morgan,3813.0,Right Center Back,8,Leicester City,22,['8f936b53-054e-456f-82e0-690b83e1702a'],17,,,,,,,,,,,,,,,,,Leicester City,22,00:02:17.887,Pass,
,,,,,,,,,,,,,,,,2.888756,,,,,,,,,,,,,3697f40d-e8a8-4897-bd94-257c86cb35bb,106,,"[33.4, 3.8]",3754275,2,,,,-0.18028696,,Left Foot,,,,"[53.7, 0.1]",,High Pass,,20.634438,,Out,,,,,,,,,1,Regular Play,Robert Huth,40123.0,Left Center Back,8,Leicester City,22,['b844d84e-b8a1-4369-823a-299d1234168f'],20,,,,,,,,,,,,,,,,,Leicester City,22,00:02:20.323,Pass,True
,,,,,,,,,,,,,,,,1.179173,,,,,,,,,,,,,caf4c0a1-7b6b-46b1-86c4-bfd5c4339199,107,,"[66.4, 80.0]",3754275,2,,,,-0.86139363,,,,,,"[75.5, 69.4]",,Low Pass,,13.970325,,,,Adam David Lallana,4090.0,,,,,Throw-in,1,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Back,9,Liverpool,24,['b1e792df-9968-42b6-a99d-3811e139b779'],37,,,,,,,,,,,,,,,,,Liverpool,24,00:02:37.374,Pass,
,,,,,,,,,,,,,,,,0.621731,,,,,,,,,,,,,e42b07d6-cb74-4f4e-9d96-02e116ecd6ce,110,,"[75.5, 69.1]",3754275,2,,,,2.1535358,,Right Foot,,,,"[69.7, 77.9]",,Ground Pass,,10.53945,,,,Nathaniel Edwin Clyne,4590.0,,,,,,1,From Throw In,Adam David Lallana,4090.0,Center Attacking Midfield,9,Liverpool,24,['b977b2b3-2a9d-4443-8bd8-ab80008acbb0'],38,,,,,,,,,,,,,,,,,Liverpool,24,00:02:38.611,Pass,
,,,,,,,,,,,,,,,,2.06981,,,,,,,,,,,,,dcd27223-7bcd-4397-8ec3-83290549c891,112,,"[69.7, 77.9]",3754275,2,,,,-0.6851437,,Right Foot,,,,"[88.3, 62.7]",,Ground Pass,,24.020824,,,,Roberto Firmino Barbosa de Oliveira,3535.0,,,,,,1,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Back,9,Liverpool,24,['c1350aea-2ceb-4817-8cb0-0cb56de9bca2'],39,,,,,,,,,,,,,,,,,Liverpool,24,00:02:39.233,Pass,
,,,,,,,,,,,,,,,,0.781147,,,,,,,,,,,,,4c842ffb-239d-4154-a268-1f4b759f5738,117,,"[26.2, 26.6]",3754275,2,,,,0.35994852,,Right Foot,,,,"[35.5, 30.1]",,Ground Pass,,9.9368,,,,Riyad Mahrez,3814.0,,,,,Recovery,1,Regular Play,Wes Morgan,3813.0,Right Center Back,10,Leicester City,22,['80f53f87-da26-4a60-8b99-f488178adc2d'],42,,,,,,,,,,,,,,,,,Leicester City,22,00:02:42.538,Pass,
,,,,,,,,,,,,,,,,0.457168,,,,,,,,,,,,,30e9175f-f2b9-4e0c-9094-2c6bfdac83af,120,,"[35.5, 30.1]",3754275,2,,,,-1.4536875,,Left Foot,,,,"[36.5, 21.6]",,Ground Pass,,8.558621,,,,Danny Drinkwater,3662.0,,,,,,1,Regular Play,Riyad Mahrez,3814.0,Right Midfield,10,Leicester City,22,['0347194f-6f84-4104-8205-60eb36ae405c'],43,,,,,,,,,,,,,,,,,Leicester City,22,00:02:43.399,Pass,
,,,,,,,,,,,,,,,,3.459201,,,,,,,,,,,,,7bece529-a044-4007-bea8-390254876c5c,124,,"[34.8, 22.3]",3754275,2,,,,3.0309355,,Right Foot,,,,"[10.5, 25.0]",,Low Pass,,24.44954,,,,Robert Huth,40123.0,,,,,,1,Regular Play,Danny Drinkwater,3662.0,Right Defensive Midfield,10,Leicester City,22,"['92d9c169-8827-49f9-959d-0cf57a94751d', '937b79b6-9d4a-418a-b3b4-55c408cfbeb9']",44,,,,,,,,,,,,,,,,,Leicester City,22,00:02:44.300,Pass,True
,,,,,,,,,,,,,,,,2.665606,,,,,,,,,,,,,bdc57cbb-7578-45df-b86d-e38a9fad6d3b,128,,"[11.5, 26.1]",3754275,2,,,,-0.68231654,,Left Foot,,,,"[43.5, 0.1]",,High Pass,,41.231056,,Out,,Marc Albrighton,3307.0,,,,,,1,Regular Play,Robert Huth,40123.0,Left Center Back,10,Leicester City,22,"['06b9520b-f9d5-43eb-bff9-a5eccee2db2e', '826ac052-4130-4478-a74b-aea67355b8a7']",47,,,,,,,,,,,,,,,,,Leicester City,22,00:02:47.879,Pass,True
,,,,,,,,,,,,,,,,1.690269,,,,,,,,,,,,,238108a1-4f0e-47d7-b890-bd079fd0808a,130,,"[78.1, 80.0]",3754275,3,,,,-1.1314802,,,,,,"[86.7, 61.7]",,High Pass,,20.22004,,,,Roberto Firmino Barbosa de Oliveira,3535.0,,,,,Throw-in,1,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Back,11,Liverpool,24,['1401ad76-c5b9-4114-b5db-82fcc99689d2'],4,,,,,,,,,,,,,,,,,Liverpool,24,00:03:04.893,Pass,
,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,c54b0524-fece-46ec-a697-82cd5d911c6c,134,,"[84.3, 50.6]",3754275,3,,,,-1.5343541,,Right Foot,,,,"[85.0, 31.4]",,Ground Pass,,19.212757,,,,Alberto Moreno Pérez,3515.0,,,,,,1,From Throw In,Roberto Firmino Barbosa de Oliveira,3535.0,Center Forward,11,Liverpool,24,['a36b8eb1-07be-4f36-832f-715801138224'],8,,,,,,,,,,,,,,,,,Liverpool,24,00:03:08.734,Pass,
,,,,,,,,,,,,,,,,1.47022,,,,,,,,,,,,,dd016a42-b43e-4ef9-9ca8-368349016d30,138,,"[88.5, 31.9]",3754275,3,,,,-0.9760371,e4317554-a8fc-49c7-ad7a-5b0d89eda26c,Left Foot,,,,"[97.7, 18.3]",,Ground Pass,,16.4195,,,,Emre Can,3493.0,True,,,,,1,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,11,Liverpool,24,"['0c3cb3da-7aaf-42e9-86ba-5cc45d871e39', '528ee39c-6d03-4967-85ae-0e1d42b062c9']",12,,,,,,,,,,,,,,,,,Liverpool,24,00:03:12.614,Pass,True
,,,,,,,,,,,,,,,,1.905608,,,,,,,,,,,,,ca38ca34-821a-465f-9b90-4455403c2a1c,143,,"[6.0, 44.0]",3754275,3,,,,-0.102254055,,Right Foot,,,,"[59.6, 38.5]",,High Pass,,53.881443,,,,Christian Fuchs,3812.0,,,,,Goal Kick,1,From Goal Kick,Kasper Schmeichel,3815.0,Goalkeeper,12,Leicester City,22,['85dd5b4f-9bd1-416d-8dcb-d3febd28da3c'],47,,,,,,,,,,,,,,,,,Leicester City,22,00:03:47.120,Pass,
,,,,,,,,,,,,,,,,1.656037,,,,,,,,,,,,,da44d602-440a-49e7-b86e-00543ed917dd,146,,"[59.6, 39.5]",3754275,3,,,,1.1239538,,Head,,,,"[66.5, 53.9]",,High Pass,,15.96778,,,,Danny Drinkwater,3662.0,,,,,,1,From Goal Kick,Christian Fuchs,3812.0,Left Back,12,Leicester City,22,"['09c4a166-59ba-4aa5-b94f-baa24b4a50da', '3d930680-039e-440f-b8d5-86ebde78f6c4']",49,,,,,,,,,,,,,,,,,Leicester City,22,00:03:49.065,Pass,True
,,,,,,,,,,,,,,,,1.978,,,,,,,,,,,,,859497d5-ac94-407e-bdb2-56a0d8d26954,148,,"[66.5, 53.9]",3754275,3,,,,1.6977692,,Head,,,,"[64.1, 72.7]",,High Pass,,18.952572,,,,Danny Simpson,3270.0,,,,,,1,From Goal Kick,Danny Drinkwater,3662.0,Right Defensive Midfield,12,Leicester City,22,['f3251ddc-4b21-4f63-82bd-29c254986949'],50,,,,,,,,,,,,,,,,,Leicester City,22,00:03:50.801,Pass,
,,,,,,,,,,,,,,,,0.910285,,,,,,,,,,,,,ca6df917-2eb9-4438-ac8b-3942f342c8b8,151,,"[65.1, 74.0]",3754275,3,,,True,-0.07058959,,,,,,"[75.0, 73.3]",,Low Pass,,9.924717,,Incomplete,,Riyad Mahrez,3814.0,,,,,,1,From Goal Kick,Danny Simpson,3270.0,Right Back,12,Leicester City,22,"['5a20ed29-7358-4473-a478-0e46f8b88b4a', '65273954-7710-4718-9d2d-7253572c2826', 'bdfb3af9-b704-43ab-aea8-bddb8306a5a7', 'e70ffc55-2869-4e05-92bb-7998d6e4e4c0']",52,,,,,,,,,,,,,,,,,Leicester City,22,00:03:52.859,Pass,True
,,,,,,,,,,,,,,,,0.098908,,,,,,,,,,,,,834b5b28-bb6d-4113-a020-5090169d2967,158,,"[51.9, 10.4]",3754275,3,,,,0.7354398,,Right Foot,,,,"[54.0, 12.3]",,Low Pass,,2.8319604,,Incomplete,,Roberto Firmino Barbosa de Oliveira,3535.0,,,,,,1,Regular Play,Emre Can,3493.0,Left Defensive Midfield,13,Liverpool,24,"['0959ae73-cc4b-465d-975e-c019f9ec8266', 'bf407acf-d5ae-434d-ba38-59a3676cedf6']",57,,,,,,,,,,,,,,,,,Liverpool,24,00:03:57.039,Pass,
,,,,,,,,,,,,,,,,1.161291,,,,,,,,,,,,,bfb67fe4-08b4-4df4-90e8-0630da0bb432,164,,"[49.0, 24.0]",3754275,3,,,,-0.05363977,,Right Foot,,,,"[63.9, 23.2]",,High Pass,,14.921461,,,,Roberto Firmino Barbosa de Oliveira,3535.0,,,,,,1,Regular Play,Lucas Pezzini Leiva,7780.0,Right Defensive Midfield,13,Liverpool,24,"['7bbb42fb-a576-4fcd-bd80-ea94752c9ec4', '82aae7e9-6123-4ede-b76f-33a0354fc90d']",59,,,,,,,,,,,,,,,,,Liverpool,24,00:03:59.186,Pass,True
,,,,,,,,,,,,,,,,0.809553,,,,,,,,,,,,,bac8a43f-4462-45f7-9254-75f92af8b08d,168,,"[80.6, 32.7]",3754275,4,,,,0.52807444,,Left Foot,,,,"[93.8, 40.4]",,Ground Pass,,15.281689,,Incomplete,,,,,,,,,1,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Center Forward,13,Liverpool,24,"['4b59fafc-efa8-42d3-93e1-401ec8d6a1b8', '98a1ce92-f3ab-46f2-b9e4-746ac2a98e0c']",3,,,,,,,,,,,,,,,,,Liverpool,24,00:04:03.855,Pass,True
,,,,,,,,,,,,,,,,2.644023,,,,,,,,,,,,,98a1ce92-f3ab-46f2-b9e4-746ac2a98e0c,169,,"[26.3, 39.7]",3754275,4,,,,2.6713371,,Right Foot,,,,"[8.2, 48.9]",,Ground Pass,,20.30394,,,,Kasper Schmeichel,3815.0,,,,,Recovery,1,Regular Play,Robert Huth,40123.0,Left Center Back,13,Liverpool,24,"['bac8a43f-4462-45f7-9254-75f92af8b08d', 'c1a24882-c354-45fb-b3ad-638ee04a7af5']",4,,,,,,,,,,,,,,,,,Leicester City,22,00:04:04.664,Pass,
,,,,,,,,,,,,,,,,4.05906,,,,,,,,,,,,,1f5bb29c-7b8b-4abc-a675-fbd133bbbe46,173,,"[6.2, 49.6]",3754275,4,,,,0.4656357,,Right Foot,,,,"[66.5, 79.9]",,High Pass,,67.484665,,Out,,Jamie Vardy,10960.0,,,,,,1,Regular Play,Kasper Schmeichel,3815.0,Goalkeeper,13,Liverpool,24,"['15b86547-16f1-476f-92eb-cfef9f996dfe', '778517bb-8e9c-408f-9f0c-62437ae2ec8f']",7,,,,,,,,,,,,,,,,,Leicester City,22,00:04:07.414,Pass,True
,,,,,,,,,,,,,,,,2.331147,,,,,,,,,,,,,03f4056a-390c-4293-aa0b-062a7df8f163,175,,"[51.9, 0.1]",3754275,4,,,,1.8943585,,,,,,"[40.8, 33.2]",,Low Pass,,34.911602,,,,Dejan Lovren,3471.0,,,,,Throw-in,1,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,14,Liverpool,24,['b10a8d4d-2418-4962-aae6-bc7f062d62a5'],28,,,,,,,,,,,,,,,,,Liverpool,24,00:04:28.684,Pass,
,,,,,,,,,,,,,,,,3.216518,,,,,,,,,,,,,4caa916c-5fc0-4894-8939-b9d51300991d,178,,"[40.8, 32.9]",3754275,4,,,,1.4945326,,Left Foot,,,,"[43.1, 63.0]",,High Pass,,30.187746,,,,Nathaniel Edwin Clyne,4590.0,,,,,,1,From Throw In,Dejan Lovren,3471.0,Right Center Back,14,Liverpool,24,"['a415161e-ad7c-4c9b-9039-6f36ee51f4d4', 'efe1c345-5538-4189-bbc0-bbe42a10242f']",31,,,,,,,,,,,,,,,,,Liverpool,24,00:04:31.015,Pass,True
,,,,,,,,,,,,,,,,2.203177,,,,,,,,,,,,,af6a0c07-acf4-4aa1-b7eb-2ac55af7a631,182,,"[43.8, 63.4]",3754275,4,,,,-0.5917762,,Right Foot,,,,"[68.2, 47.0]",,High Pass,,29.39932,,Incomplete,,Adam David Lallana,4090.0,,,,,,1,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Back,14,Liverpool,24,"['1adbca57-96e4-4d48-b5d5-c5805c410b26', '256def52-97f3-4e46-965d-17c9723bbe4d', '62087a1f-20bf-49f4-a8dd-c7e656761903']",34,,,,,,,,,,,,,,,,,Liverpool,24,00:04:34.273,Pass,True
,,,,,,,,,,,,,,,,2.181537,,,,,,,,,,,,,62087a1f-20bf-49f4-a8dd-c7e656761903,184,,"[51.9, 33.1]",3754275,4,,,,0.10540989,,Head,,,,"[81.2, 36.2]",,High Pass,,29.463537,,Incomplete,,Shinji Okazaki,3810.0,,,,,Recovery,1,From Throw In,Robert Huth,40123.0,Left Center Back,14,Liverpool,24,"['57d61755-4d64-46d0-b679-f77c833f8acb', 'af6a0c07-acf4-4aa1-b7eb-2ac55af7a631', 'ea6096fb-5b1a-4b84-af59-abea342c2ede']",36,,,,,,,,,,,,,,,,,Leicester City,22,00:04:36.477,Pass,
,,,,,,,,,,,,,,,,1.261749,,,,,,,,,,,,,57d61755-4d64-46d0-b679-f77c833f8acb,186,,"[38.9, 43.9]",3754275,4,,,,0.23196824,,Head,,,,"[51.6, 46.9]",,Low Pass,,13.049521,,Incomplete,,,,,,,,Recovery,1,From Throw In,Dejan Lovren,3471.0,Right Center Back,14,Liverpool,24,"['5689ae05-1bbd-4632-b508-62868b2e4aca', '62087a1f-20bf-49f4-a8dd-c7e656761903']",38,,,,,,,,,,,,,,,,,Liverpool,24,00:04:38.658,Pass,
,,,,,,,,,,,,,,,,1.421194,,,,,,,,,,,,,43a594e2-1bfc-46be-a901-e292879bb5c9,188,,"[43.8, 47.7]",3754275,4,,,,0.87872237,,Right Foot,,,,"[53.0, 58.8]",,High Pass,,14.417004,,,,Jordan Brian Henderson,3532.0,,,,,Recovery,1,From Throw In,Emre Can,3493.0,Left Defensive Midfield,14,Liverpool,24,['1983847d-54d8-46c9-b93a-2f600479de72'],41,,,,,,,,,,,,,,,,,Liverpool,24,00:04:41.817,Pass,
,,,,,,,,,,,,,,,,0.695561,,,,,,,,,,,,,4eda650f-7bbe-414f-91cf-abfdf3d1be02,191,,"[53.0, 58.8]",3754275,4,,,True,-0.4031156,,,,,,"[66.6, 53.0]",,Low Pass,,14.785128,,Incomplete,,Adam David Lallana,4090.0,,,,,,1,From Throw In,Jordan Brian Henderson,3532.0,Right Wing,14,Liverpool,24,"['47860cb6-9e19-43a4-abfb-f9bed6fde4b1', '690383e9-5e56-476c-adda-d399bf26334d', '97de9393-094b-49be-be59-ebd4d948a3a5']",43,,,,,,,,,,,,,,,,,Liverpool,24,00:04:43.238,Pass,True
,,,,,,,,,,,,,,,,1.809334,,,,,,,,,,,,,ce12b804-6748-403f-a07f-7eb028ac45b8,198,,"[54.9, 26.8]",3754275,4,,,,-0.64018255,,Right Foot,,,,"[83.9, 5.2]",,High Pass,,36.1602,,,,Marc Albrighton,3307.0,,,,,,1,Regular Play,Robert Huth,40123.0,Left Center Back,15,Leicester City,22,['595b5c5c-dfcd-4f24-ab3e-951717bede67'],51,,,,,,,,,,,,,,,,,Leicester City,22,00:04:51.039,Pass,
,,,,,,,,,,,,,,,,1.319485,,,,,,,,,,,,,8015ac63-3703-4048-9b3d-401e10019c9c,201,,"[83.9, 5.2]",3754275,4,,,,1.0419148,,Right Foot,,,,"[97.4, 28.3]",,High Pass,,26.75556,,,,Jamie Vardy,10960.0,,,,,,1,Regular Play,Marc Albrighton,3307.0,Left Midfield,15,Leicester City,22,['0d9bd9af-9c02-4016-aaff-dbaf40ff8662'],52,,,,,,,,,,,,,,,,,Leicester City,22,00:04:52.888,Pass,
,,,,,,,,,,,,,,,,1.221928,,,,,,,,,,,,,7aedd748-90d5-4c58-b58e-3c036c18aba7,203,,"[97.4, 28.3]",3754275,4,,,,2.7610862,,Head,,,,"[86.9, 32.5]",,Low Pass,,11.308846,,,,Riyad Mahrez,3814.0,,,,,,1,Regular Play,Jamie Vardy,10960.0,Left Center Forward,15,Leicester City,22,['22b438ca-5d47-4e2e-a837-3f5594ac1a9a'],54,,,,,,,,,,,,,,,,,Leicester City,22,00:04:54.328,Pass,
,,,,,,,,,,,,,,,,1.022469,,,,,,,,,,,,,4773eb06-de56-4638-9020-d56f621c80ec,210,,"[76.0, 30.5]",3754275,4,,,,1.4464413,,Right Foot,,,,"[77.0, 38.5]",,Ground Pass,,8.062258,,,,Danny Drinkwater,3662.0,,,,,Recovery,1,Regular Play,N''Golo Kanté,3961.0,Left Defensive Midfield,15,Leicester City,22,['43c54d9d-2974-4a01-be36-8da35c137e88'],59,,,,,,,,,,,,,,,,,Leicester City,22,00:04:59.322,Pass,
,,,,,,,,,,,,,,,,2.178808,,,,,,,,,,,,,80b0ae3a-39f5-4f0c-837d-4c6ceabc87dc,213,,"[67.8, 31.5]",3754275,5,,,,-2.3521128,,Right Foot,,,,"[55.6, 19.2]",,Ground Pass,,17.32426,,,,Robert Huth,40123.0,,,,,,1,Regular Play,Danny Drinkwater,3662.0,Right Defensive Midfield,15,Leicester City,22,['e559154f-5a33-4845-860e-aa9f1f7b11e4'],1,,,,,,,,,,,,,,,,,Leicester City,22,00:05:01.941,Pass,
,,,,,,,,,,,,,,,,1.020258,,,,,,,,,,,,,6aee5bb2-23f0-4581-b7c8-9c949fee0dbd,217,,"[62.8, 16.1]",3754275,5,,,,-0.9615203,,Right Foot,,,,"[72.5, 2.2]",,Ground Pass,,16.949926,,,,Christian Fuchs,3812.0,,,,,,1,Regular Play,Robert Huth,40123.0,Left Center Back,15,Leicester City,22,['a160c5a5-f2e7-4909-95f7-9ad00c537f41'],5,,,,,,,,,,,,,,,,,Leicester City,22,00:05:05.985,Pass,
,,,,,,,,,,,,,,,,0.833632,,,,,,,,,,,,,3601e421-69ce-4a45-90df-082634243baf,220,,"[72.5, 2.2]",3754275,5,,,,0.11251711,,Left Foot,,,,"[90.2, 4.2]",,Ground Pass,,17.812635,,Incomplete,,Marc Albrighton,3307.0,,,,,,1,Regular Play,Christian Fuchs,3812.0,Left Back,15,Leicester City,22,"['5618719b-1dc5-4f3f-a08d-aa03b57735c4', 'cd379a0d-ec21-4695-b63b-bcc90810dc2f']",7,,,,,,,,,,,,,,,,,Leicester City,22,00:05:07.802,Pass,
,,,,,,,,,,,,,,,,0.984355,,,,,,,,,,,,,5618719b-1dc5-4f3f-a08d-aa03b57735c4,222,,"[29.9, 75.9]",3754275,5,,,,0.058755822,,Left Foot,,,,"[41.8, 76.6]",,Ground Pass,,11.92057,,,,Jordan Brian Henderson,3532.0,,,,,Recovery,1,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,16,Liverpool,24,"['3601e421-69ce-4a45-90df-082634243baf', '3a2e0f5a-0c38-408a-aa78-441a6e613044']",8,,,,,,,,,,,,,,,,,Liverpool,24,00:05:08.636,Pass,
,,,,,,,,,,,,,,,,0.562038,,,,,,,,,,,,,9975821a-5268-47c9-97b1-400b2ee1ba6e,224,,"[41.8, 76.6]",3754275,5,,,,-2.1703925,,Right Foot,,,,"[36.4, 68.7]",,Ground Pass,,9.5692215,,,,Lucas Pezzini Leiva,7780.0,,,,,,1,Regular Play,Jordan Brian Henderson,3532.0,Right Wing,16,Liverpool,24,['d0608f1b-eba0-445c-a691-df2223a102f3'],9,,,,,,,,,,,,,,,,,Liverpool,24,00:05:09.620,Pass,
,,,,,,,,,,,,,,,,0.761959,,,,,,,,,,,,,37d3ee24-36f2-4746-b713-30fdc2c8822a,226,,"[36.4, 68.7]",3754275,5,,,,0.34464732,,Right Foot,,,,"[52.0, 74.3]",,Ground Pass,,16.57468,,,,Roberto Firmino Barbosa de Oliveira,3535.0,,,,,,1,Regular Play,Lucas Pezzini Leiva,7780.0,Right Defensive Midfield,16,Liverpool,24,['6bf595e5-8700-4524-ba23-eef0b3be935b'],10,,,,,,,,,,,,,,,,,Liverpool,24,00:05:10.183,Pass,
,,,,,,,,,,,,,,,,0.742437,,,,,,,,,,,,,54ebb4af-d943-4e09-bbad-f9add140e198,229,,"[52.0, 74.3]",3754275,5,,,,2.976444,,Left Foot,,,,"[41.8, 76.0]",,Ground Pass,,10.340696,,,,Jordan Brian Henderson,3532.0,,,,,,1,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Center Forward,16,Liverpool,24,['f3ed018a-8842-4d44-b419-02e7078f6a7b'],10,,,,,,,,,,,,,,,,,Liverpool,24,00:05:10.988,Pass,
