bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2d479ae-35a3-4155-b910-85a8350d0a06,2403,,"[51.6, 39.2]",3754047,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Škrtel,18872.0,Right Center Back,112,Liverpool,24,['c1234bec-7bbd-4ff5-a2a7-ce1ea32d73a0'],2,,,,,,,,,,,,,,,,,,Liverpool,24,00:10:02.326,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25905a78-56e4-4ea7-9b48-8aed83a9f423,2406,,"[69.6, 74.6]",3754047,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James Philip Milner,3473.0,Right Center Midfield,112,Liverpool,24,['73fc2cbc-76c8-45eb-b086-683a3b16943e'],6,,,,,,,,,,,,,,,,,,Liverpool,24,00:10:06.115,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203d425-45f3-4352-946d-bd3332a7aae6,2409,,"[82.8, 76.7]",3754047,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,112,Liverpool,24,['08dde607-ecb9-4b09-a8a2-60a6bdbecb6a'],8,,,,,,,,,,,,,,,,,,Liverpool,24,00:10:08.578,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f50c053a-6941-4d0b-88ca-6d31679b9471,2412,,"[62.8, 75.7]",3754047,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James Philip Milner,3473.0,Right Center Midfield,112,Liverpool,24,['ce1d6040-36f2-4d42-8e2d-4eec6b5b6533'],10,,,,,,,,,,,,,,,,,,Liverpool,24,00:10:10.509,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b3495a1-882b-43be-903a-d80db9aadb65,2416,,"[66.9, 58.8]",3754047,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordon Ibe,3635.0,Right Wing,112,Liverpool,24,['7e1c7582-61ce-427e-b2da-062b6d095390'],12,,,,,,,,,,,,,,,,,,Liverpool,24,00:10:12.191,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e317c23f-edc8-4744-a75e-75c593a2d550,2420,,"[55.4, 31.0]",3754047,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dejan Lovren,3471.0,Left Center Back,112,Liverpool,24,['7d485265-9af2-47ca-9af7-8d32bdbfa38b'],15,,,,,,,,,,,,,,,,,,Liverpool,24,00:10:15.932,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc52964c-27dd-4d31-bdb9-a4fb27c9cf80,2423,,"[73.4, 1.8]",3754047,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,112,Liverpool,24,['f1f12a59-8aaf-4e70-bd8d-e59f77a8d9fe'],19,,,,,,,,,,,,,,,,,,Liverpool,24,00:10:19.515,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0a67291-867f-4f36-bc05-28f47c1ccab1,2426,,"[62.0, 13.0]",3754047,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dejan Lovren,3471.0,Left Center Back,112,Liverpool,24,['e4735f14-2ff3-440e-ab57-658d2ab0325d'],23,,,,,,,,,,,,,,,,,,Liverpool,24,00:10:23.277,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d931d7ec-d75a-4182-aac6-061033397646,2429,,"[99.2, 73.8]",3754047,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,112,Liverpool,24,['9aac57c2-e10d-42e2-a843-99d31d3bd2bd'],28,,,,,,,,,,,,,,,,,,Liverpool,24,00:10:28.024,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18c2f8cd-d97b-4717-8b19-3c8bb951a1ad,2433,,"[84.6, 67.6]",3754047,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordon Ibe,3635.0,Right Wing,112,Liverpool,24,['81ef98e9-09fa-4cf9-aa64-06507c31ec3c'],30,,,,,,,,,,,,,,,,,,Liverpool,24,00:10:30.852,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f604f51-0e6b-491b-beae-c4503492906a,2436,,"[75.7, 72.8]",3754047,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James Philip Milner,3473.0,Right Center Midfield,112,Liverpool,24,['7de70956-2318-493a-ad75-9c731c26004a'],32,,,,,,,,,,,,,,,,,,Liverpool,24,00:10:32.713,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6cb7383-e844-4b1c-b3e0-76dbb65828b4,2439,,"[86.2, 76.7]",3754047,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordon Ibe,3635.0,Right Wing,112,Liverpool,24,['efda213b-82bc-4b51-bb64-7448c2c03dfd'],34,,,,,,,,,,,,,,,,,,Liverpool,24,00:10:34.212,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74096925-b713-4e13-9bf4-c77ac3744966,2442,,"[78.9, 55.9]",3754047,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emre Can,3493.0,Center Defensive Midfield,112,Liverpool,24,['9891bf12-7b1b-4250-97d1-7fe71913a023'],37,,,,,,,,,,,,,,,,,,Liverpool,24,00:10:37.527,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d923e42-9d1d-4f6a-98b5-97518c97924d,2444,,"[71.1, 71.0]",3754047,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James Philip Milner,3473.0,Right Center Midfield,112,Liverpool,24,['f4d6d7e7-9bda-436c-a8a0-df05032c615a'],38,,,,,,,,,,,,,,,,,,Liverpool,24,00:10:38.921,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08071c4e-d77c-4445-9b26-e31ab494b8da,2446,,"[61.7, 34.8]",3754047,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dejan Lovren,3471.0,Left Center Back,112,Liverpool,24,['c347edf6-c86b-4418-89ba-971e6ac73f7e'],40,,,,,,,,,,,,,,,,,,Liverpool,24,00:10:40.400,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85677d0e-6eb7-439b-952f-22c01e62dd2c,2449,,"[70.6, 17.4]",3754047,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,112,Liverpool,24,['27ed657c-2e67-437a-ac6c-a25503884353'],43,,,,,,,,,,,,,,,,,,Liverpool,24,00:10:43.260,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfc2677e-f476-46d6-8064-41225bef9fbd,2452,,"[82.3, 3.6]",3754047,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adam David Lallana,4090.0,Left Center Midfield,112,Liverpool,24,['de25759c-e5d3-4863-b3ed-e97c3caaa223'],47,,,,,,,,,,,,,,,,,,Liverpool,24,00:10:47.126,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4085e8a0-e635-4cc8-a68a-358e7a932d45,2455,,"[63.8, 5.2]",3754047,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,112,Liverpool,24,['00070b1e-5c08-4c2f-a911-a265095df5e2'],48,,,,,,,,,,,,,,,,,,Liverpool,24,00:10:48.561,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4bbc321-a189-483a-9a49-470da1124464,2458,,"[51.3, 23.1]",3754047,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dejan Lovren,3471.0,Left Center Back,112,Liverpool,24,['4e517527-ef4f-4c87-b848-f5699d7a0ff3'],51,,,,,,,,,,,,,,,,,,Liverpool,24,00:10:51.574,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8243179a-c1b1-446b-9c3f-d90e27f4da68,2461,,"[56.7, 58.0]",3754047,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Škrtel,18872.0,Right Center Back,112,Liverpool,24,['d1f35fe5-055e-48d9-8391-c149e2833f5c'],54,,,,,,,,,,,,,,,,,,Liverpool,24,00:10:54.437,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d3afbee-ad0e-49d3-ad47-4f9061d24c05,2465,,"[77.0, 74.9]",3754047,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,112,Liverpool,24,['402b5820-5ff3-46e5-a567-cd2f1dd59bc6'],57,,,,,,,,,,,,,,,,,,Liverpool,24,00:10:57.162,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788714e1-d471-431e-b36d-0fb9cbadea01,2468,,"[52.6, 70.0]",3754047,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Škrtel,18872.0,Right Center Back,112,Liverpool,24,['b82fe66f-6242-428a-8f94-b293742f370d'],0,,,,,,,,,,,,,,,,,,Liverpool,24,00:11:00.133,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1179dc9f-7bcc-471b-95e1-8eb1bbf7eb5d,2471,,"[51.9, 36.4]",3754047,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dejan Lovren,3471.0,Left Center Back,112,Liverpool,24,['6b0c889b-2c9b-4a1c-8d7a-784f9852bcf6'],2,,,,,,,,,,,,,,,,,,Liverpool,24,00:11:02.899,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfb020eb-915d-4a77-a7c4-63bc1a27780c,2474,,"[64.6, 24.7]",3754047,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adam David Lallana,4090.0,Left Center Midfield,112,Liverpool,24,['0a6e7f09-cdd9-4bd4-b317-ded8b1a6c2f7'],5,,,,,,,,,,,,,,,,,,Liverpool,24,00:11:05.102,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6eae23d-df41-4024-a1d9-518eeb954b52,2477,,"[75.2, 1.0]",3754047,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,112,Liverpool,24,['cfe4b541-2026-4e65-b1dd-2ea18604ccea'],8,,,,,,,,,,,,,,,,,,Liverpool,24,00:11:08.057,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f05521bd-5cb1-4771-b74b-a337196bdee6,2488,,"[105.5, 38.2]",3754047,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Roberto Firmino Barbosa de Oliveira,3535.0,Left Wing,113,Liverpool,24,['9cfc9107-400d-4d74-a4a0-e99d337c1dc7'],43,,,,,,,,,,,,,,,,,,Liverpool,24,00:11:43.755,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1bacea58-6b83-4042-9d50-7fe631653404,2493,,"[71.9, 62.7]",3754047,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Wayne Routledge,3449.0,Right Midfield,113,Liverpool,24,['29770e7a-c2bd-4f58-8c68-0600a1852e7c'],50,,,,,,,,,,,,,,,,,,Swansea City,26,00:11:50.933,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b01bea5-c038-482f-b57a-485f57adc568,2495,,"[12.6, 37.4]",3754047,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Simon Mignolet,3539.0,Goalkeeper,113,Liverpool,24,['f6000bf6-d91e-4def-a7e4-7f7da35e49fb'],53,,,,,,,,,,,,,,,,,,Liverpool,24,00:11:53.392,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7bef8644-c0c1-4b46-b665-7f1e7d8754bb,2498,,"[34.4, 48.9]",3754047,56,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Martin Škrtel,18872.0,Right Center Back,113,Liverpool,24,['a49c3ad6-21c8-4812-a4d9-46a72b7b5034'],59,,,,,,,,,,,,,,,,,,Liverpool,24,00:11:59.758,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55272bf9-5b3c-4a40-ae91-7f4688d5316d,2501,,"[47.9, 40.8]",3754047,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Emre Can,3493.0,Center Defensive Midfield,113,Liverpool,24,['ce4a8287-a176-46bf-90ec-5e1a67bd7ce0'],2,,,,,,,,,,,,,,,,,,Liverpool,24,00:12:02.818,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d014c1e0-7b5e-44ac-9ed2-5749e41d8ee2,2504,,"[101.5, 42.4]",3754047,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Christian Benteke Liolo,3380.0,Center Forward,113,Liverpool,24,['c5e9b6c4-2acb-4e4f-a5ae-7aa06b1f085e'],9,,,,,,,,,,,,,,,,,,Liverpool,24,00:12:09.793,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9040c52-5fa0-4145-b01f-82858689671d,2508,,"[15.2, 24.7]",3754047,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ashley Williams,3644.0,Left Center Back,114,Swansea City,26,['c2a594d8-7bf2-4baf-9037-4f7ad3647d71'],18,,,,,,,,,,,,,,,,,,Swansea City,26,00:12:18.539,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f841a061-4705-4f79-9f1d-c5fbc8153009,2511,,"[24.8, 33.3]",3754047,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leon Britton,4631.0,Center Defensive Midfield,114,Swansea City,26,['1a8b3902-e10d-4dc2-9e9f-e4734f738c8f'],23,,,,,,,,,,,,,,,,,,Swansea City,26,00:12:23.823,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09319a09-9aa4-4ac0-a6c6-1e5361072a70,2514,,"[57.3, 13.8]",3754047,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sung-Yeung Ki,3605.0,Left Center Midfield,114,Swansea City,26,['323cfaff-e2c2-4e4b-aa3c-9387b82a98e8'],26,,,,,,,,,,,,,,,,,,Swansea City,26,00:12:26.137,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16892aff-aeee-46c4-8304-0eca6dc7e61e,2516,,"[59.9, 74.1]",3754047,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,115,Liverpool,24,['62624f16-238c-45b7-9385-4b186f0cffee'],27,,,,,,,,,,,,,,,,,,Liverpool,24,00:12:27.509,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b729b99-7db5-4981-849f-87668f495fc1,2518,,"[58.6, 60.6]",3754047,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordon Ibe,3635.0,Right Wing,115,Liverpool,24,['2922005f-a736-46b5-ac6f-b3339c04ae2c'],28,,,,,,,,,,,,,,,,,,Liverpool,24,00:12:28.272,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b2939f8-37d0-4c89-b3da-7ee733c33514,2522,,"[99.4, 67.1]",3754047,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James Philip Milner,3473.0,Right Center Midfield,115,Liverpool,24,['e0dd70fe-ecb1-4f31-bc97-370517e8800a'],34,,,,,,,,,,,,,,,,,,Liverpool,24,00:12:34.731,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cca7b0e0-ee01-4b86-97c0-2986ea8e382f,2524,,"[39.1, 5.0]",3754047,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André Ayew Pelé,3347.0,Left Midfield,115,Liverpool,24,['59887a9f-5e4a-4844-ba98-6cb2333dee0c'],36,,,,,,,,,,,,,,,,,,Swansea City,26,00:12:36.644,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78abe821-3468-424c-8836-ddaf37967f20,2526,,"[79.9, 74.9]",3754047,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emre Can,3493.0,Center Defensive Midfield,116,Liverpool,24,['9670aa83-9402-4384-b3a0-9569dbf25fff'],51,,,,,,,,,,,,,,,,,,Liverpool,24,00:12:51.035,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5df4569-c44d-445d-8619-9007c1608070,2528,,"[56.2, 24.9]",3754047,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,116,Liverpool,24,['58556e1f-c6a3-408c-8540-242c3ab60a3f'],57,,,,,,,,,,,,,,,,,,Liverpool,24,00:12:57.965,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b6531cc-4bfe-4466-bdca-bd1ed1c31409,2531,,"[63.0, 33.8]",3754047,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emre Can,3493.0,Center Defensive Midfield,116,Liverpool,24,['3ea31ebe-a830-4c0c-ad4b-c6d5d5e4df07'],2,,,,,,,,,,,,,,,,,,Liverpool,24,00:13:02.780,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9191d528-f873-431c-86f0-ad7637528f4e,2534,,"[71.9, 5.9]",3754047,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adam David Lallana,4090.0,Left Center Midfield,116,Liverpool,24,['c8a2f3da-a56c-4995-aa01-feee2fdf227f'],4,,,,,,,,,,,,,,,,,,Liverpool,24,00:13:04.378,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bdbd2f47-66a1-4681-8276-1d6f07cbf150,2537,,"[63.5, 15.4]",3754047,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emre Can,3493.0,Center Defensive Midfield,116,Liverpool,24,['a21e81d9-d673-454e-968b-39137897d217'],8,,,,,,,,,,,,,,,,,,Liverpool,24,00:13:08.837,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d81a24e2-bf6c-4963-91ed-50198b75bab0,2540,,"[64.3, 41.9]",3754047,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,James Philip Milner,3473.0,Right Center Midfield,116,Liverpool,24,['6b2a304e-dad9-46ce-a6fa-f9a3c57618fd'],11,,,,,,,,,,,,,,,,,,Liverpool,24,00:13:11.660,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9d6525e-84b2-49f2-a880-d00318a38322,2543,,"[70.3, 27.3]",3754047,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roberto Firmino Barbosa de Oliveira,3535.0,Left Wing,116,Liverpool,24,['e6c89c9f-fdbd-40cc-9a7b-f2711fc7b391'],16,,,,,,,,,,,,,,,,,,Liverpool,24,00:13:16.684,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258b4f67-d563-4d00-9e17-1e2c6e00b3db,2546,,"[84.9, 1.8]",3754047,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,116,Liverpool,24,['3ca9163f-5c1c-4d54-b796-66658cb9441d'],19,,,,,,,,,,,,,,,,,,Liverpool,24,00:13:19.620,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86a7c731-ae2d-4ac5-b515-cad69e29439d,2549,,"[79.1, 12.0]",3754047,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roberto Firmino Barbosa de Oliveira,3535.0,Left Wing,116,Liverpool,24,['a7385846-5b87-4149-b5ec-a7857cb1da0c'],22,,,,,,,,,,,,,,,,,,Liverpool,24,00:13:22.908,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383bde41-8789-4cba-b5f5-f49684d10524,2552,,"[67.5, 43.4]",3754047,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Martin Škrtel,18872.0,Right Center Back,116,Liverpool,24,['0ae05299-e882-4ab5-a21c-65841a0f02e8'],27,,,,,,,,,,,,,,,,,,Liverpool,24,00:13:27.353,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2cb8b099-77d8-45cd-8bd4-efbdeeaf73ee,2555,,"[87.5, 76.4]",3754047,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Back,116,Liverpool,24,['094edd38-d876-4229-82b8-d5186c996a93'],30,,,,,,,,,,,,,,,,,,Liverpool,24,00:13:30.417,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f64e29d-2da9-4bef-96d5-fabaa99ff074,2558,,"[85.4, 71.7]",3754047,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordon Ibe,3635.0,Right Wing,116,Liverpool,24,['8e458aa7-97b8-4567-8eee-304b1de732aa'],33,,,,,,,,,,,,,,,,,,Liverpool,24,00:13:33.329,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326bd33b-310f-4407-a237-e4445af54bbe,2561,,"[109.6, 57.4]",3754047,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roberto Firmino Barbosa de Oliveira,3535.0,Left Wing,116,Liverpool,24,['a18970f9-25a9-42ea-9087-79cf0437799e'],38,,,,,,,,,,,,,,,,,,Liverpool,24,00:13:38.877,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63ee6bab-9a47-4a43-9dd2-ea2232209939,2563,,"[64.1, 0.8]",3754047,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Neil Taylor,9627.0,Left Back,117,Swansea City,26,['72e07a1f-8dff-4e93-9e51-e8cce8dac968'],4,,,,,,,,,,,,,,,,,,Swansea City,26,00:14:04.074,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23d87c51-c8bb-4eaa-a44e-658dc0a252d2,2565,,"[51.9, 50.0]",3754047,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emre Can,3493.0,Center Defensive Midfield,118,Liverpool,24,['f9a7f446-b79b-41d5-9daf-00591a4d1f36'],9,,,,,,,,,,,,,,,,,,Liverpool,24,00:14:09.354,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ece34160-9cd7-4700-a695-b6d05a1641bb,2568,,"[57.0, 4.6]",3754047,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,118,Liverpool,24,['d67620eb-1e55-4b2e-86de-d66dab9b48ea'],14,,,,,,,,,,,,,,,,,,Liverpool,24,00:14:14.295,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97ec29df-c693-4e6a-96d0-f22bc9bfa2e5,2571,,"[70.6, 1.0]",3754047,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adam David Lallana,4090.0,Left Center Midfield,118,Liverpool,24,['812aa93d-c495-48da-b26b-a4ee896816d0'],17,,,,,,,,,,,,,,,,,,Liverpool,24,00:14:17.840,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2b72999-823e-4b2d-ba88-25124447b643,2577,,"[66.7, 15.4]",3754047,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Roberto Firmino Barbosa de Oliveira,3535.0,Left Wing,119,Liverpool,24,['437243de-9339-47ad-bb04-e04ff70327fd'],23,,,,,,,,,,,,,,,,,,Liverpool,24,00:14:23.643,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e49d21a-e7ce-48b8-9bae-205499d1f113,2579,,"[68.5, 15.5]",3754047,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Adam David Lallana,4090.0,Left Center Midfield,119,Liverpool,24,['18a37807-d6f1-4272-9391-906f5c13f5ae'],24,,,,,,,,,,,,,,,,,,Liverpool,24,00:14:24.729,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7698ef2-68b9-4719-8d31-14878f7dcec4,2581,,"[85.4, 10.9]",3754047,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Roberto Firmino Barbosa de Oliveira,3535.0,Left Wing,119,Liverpool,24,['00165524-6358-404f-8026-4e68ed5ec0d5'],29,,,,,,,,,,,,,,,,,,Liverpool,24,00:14:29.271,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf32665a-456b-47c9-9f7c-5b89b5d6446f,2590,,"[25.6, 77.3]",3754047,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Wayne Routledge,3449.0,Right Midfield,120,Swansea City,26,['0615e433-00be-47cd-8f9a-8bffb284b90b'],31,,,,,,,,,,,,,,,,,,Swansea City,26,00:14:31.807,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d52aa23-dbde-4a71-adca-109c29f37db9,2592,,"[50.5, 78.1]",3754047,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kyle Naughton,3340.0,Right Back,120,Swansea City,26,['39e5cb65-03d2-453f-b201-1966987f1789'],34,,,,,,,,,,,,,,,,,,Swansea City,26,00:14:34.250,Ball Receipt*,
