ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,38739cd4-f775-4afe-ad74-a972f1d60f95,571,,"[48.6, 22.9]",3754018,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Andre Sturridge,3529.0,Center Forward,29,Swansea City,26,"['a0b778ad-9cf8-45cc-88db-96d6162be7ee', 'f05e5ec5-b092-4c81-b6ad-36ba9aaa51e0']",38,,,,,,,,,,,,,,,,,Liverpool,24,00:11:38.135,Dribbled Past,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,3771d97e-0c84-4659-8d08-ef8680c89385,597,,"[19.4, 51.7]",3754018,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,33,Swansea City,26,"['7bdec27f-f742-4d46-ba6d-973fc541a766', 'fd45437e-1b26-4360-9b22-b09b79412052']",54,,,,,,,,,,,,,,,,,Liverpool,24,00:11:54.994,Dribbled Past,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,e2a78c6d-36c3-47b3-9abb-0fa38ae4b8fa,619,,"[67.6, 19.0]",3754018,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jefferson Antonio Montero Vite,7063.0,Left Wing,34,Swansea City,26,"['1c0d9822-943f-4f8f-aaf2-0b3711666859', 'a7be6c81-631f-49c0-b04f-1326da61eed2']",49,,,,,,,,,,,,,,,,,Swansea City,26,00:12:49.768,Dribbled Past,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,b1c5fd34-b592-47d0-8577-d7a17c8c41e6,623,,"[63.9, 8.8]",3754018,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ashley Williams,3644.0,Left Center Back,34,Swansea City,26,"['1b7dd06b-0bc0-4045-9aa3-343bd7209f8b', '80bf2a4a-a0e0-4dfd-91c2-d551d994b037']",51,,,,,,,,,,,,,,,,,Swansea City,26,00:12:51.915,Dribbled Past,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9e843f94-7618-413e-9db9-66116a6b3a96,635,,"[19.8, 55.8]",3754018,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Dejan Lovren,3471.0,Left Center Back,34,Swansea City,26,"['09858539-525c-40cb-9068-6f11ab7078e6', '61493330-0565-45a6-9a82-639ff7cd5435', 'a71e37ba-eb62-40dd-9319-f51a41da8811']",58,,,,,,,,,,,,,,,,,Liverpool,24,00:12:58.077,Dribbled Past,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,574188e3-9280-4d3c-9602-2558e2f50192,895,,"[57.5, 78.4]",3754018,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Àngel Rangel Zaragoza,3973.0,Right Back,46,Liverpool,24,"['0227735a-f4ed-4a07-80fe-3b09cacf83f2', '60abd508-3456-4f69-a65a-cc3eee754861']",40,,,,,,,,,,,,,,,,,Swansea City,26,00:18:40.242,Dribbled Past,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,14c99b6f-52ac-4c9d-aa40-ba564c7b65bf,988,,"[19.1, 59.2]",3754018,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jack Frank Porteous Cork,3462.0,Right Defensive Midfield,49,Liverpool,24,"['00e6805e-a243-4764-939d-699232602dbf', '2088b59d-3bd3-48a5-90ad-b12143ddf78c', '7a805ba1-314a-41e7-9e16-c908264e0eb8']",22,,,,,,,,,,,,,,,,,Swansea City,26,00:21:22.029,Dribbled Past,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a9b6e949-353d-4895-aba2-272b885f194a,993,,"[14.3, 55.9]",3754018,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jordi Amat Maas,6652.0,Right Center Back,49,Liverpool,24,['390695a5-97b3-487e-a037-a17f5ec5766f'],23,,,,,,,,,,,,,,,,,Swansea City,26,00:21:23.674,Dribbled Past,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a2fe0ca7-ed80-456a-9cdf-0421d10128f2,1006,,"[18.1, 34.7]",3754018,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Leon Britton,4631.0,Left Defensive Midfield,49,Liverpool,24,"['cae030cb-7d54-44ed-98a1-c119af935b13', 'e8826f4d-3016-471a-b6dc-9d4572f57a51']",29,,,,,,,,,,,,,,,,,Swansea City,26,00:21:29.846,Dribbled Past,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b577746f-3eac-4fab-8687-ff62e83dd39b,1134,,"[25.9, 31.2]",3754018,23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leon Britton,4631.0,Left Defensive Midfield,54,Liverpool,24,"['5cc06bb9-715d-4f79-9906-428851c79fc0', '9a1620f7-02e3-4466-badf-2ea7d7fe2ade']",59,,,,,,,,,,,,,,,,,Swansea City,26,00:23:59.883,Dribbled Past,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,242e8da8-b1ef-433b-aa4a-ca44478370c7,1226,,"[13.5, 32.1]",3754018,25,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordon Ibe,3635.0,Left Midfield,60,Swansea City,26,['a1ef51c3-1991-4bca-a378-c4ff26eb6992'],35,,,,,,,,,,,,,,,,,Liverpool,24,00:25:35.113,Dribbled Past,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,d8b1827c-fba4-4f92-82dd-fc50a01dd2a0,1300,,"[14.8, 26.4]",3754018,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Jordi Amat Maas,6652.0,Right Center Back,67,Liverpool,24,"['09fa8f53-2538-4b42-8057-7757caf4f1e2', '3ad16d45-6c00-497a-93a6-03f22b852c25', '5a810d8b-d059-488c-aeab-68530bff91ce']",27,,,,,,,,,,,,,,,,,Swansea City,26,00:28:27.079,Dribbled Past,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9e2c5412-4764-4912-b707-a183b5ebb6aa,1527,,"[35.7, 10.0]",3754018,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Chirivella Burgos,8485.0,Right Center Midfield,80,Swansea City,26,"['6aab5b82-5b78-449e-b10b-7c57db2d537c', 'f58a3e39-8c39-4492-a664-c091d8163a7c']",39,,,,,,,,,,,,,,,,,Liverpool,24,00:34:39.325,Dribbled Past,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c3bd9842-a30d-4a2a-b91f-97f84679c0f4,1560,,"[76.7, 21.2]",3754018,35,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jack Frank Porteous Cork,3462.0,Right Defensive Midfield,81,Liverpool,24,"['95c7764b-df4d-4517-836f-611e8f2758cc', '9bd9eec1-af86-446f-9f16-dfa9f78f0e39']",8,,,,,,,,,,,,,,,,,Swansea City,26,00:35:08.467,Dribbled Past,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,dd855e48-3968-4216-9a9e-8537f4cf1b51,1848,,"[30.1, 43.5]",3754018,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jack Frank Porteous Cork,3462.0,Right Defensive Midfield,99,Liverpool,24,"['02505960-0f45-4e58-a651-6e94a5284cd2', '19e44fce-cc07-410c-ae24-d71e03e1c352']",28,,,,,,,,,,,,,,,,,Swansea City,26,00:43:28.600,Dribbled Past,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5edd4391-34ba-4b36-91cf-e2e911c74365,2148,,"[54.7, 6.3]",3754018,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leon Britton,4631.0,Left Defensive Midfield,114,Liverpool,24,"['5d499531-f3b4-4c0a-86d0-b9cafad059c8', 'ab044835-644e-499f-ac9d-032c77769e0e']",52,,,,,,,,,,,,,,,,,Swansea City,26,00:03:52.677,Dribbled Past,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b78a0549-d6ca-406b-be67-b2e3fa59fcff,2152,,"[55.1, 11.5]",3754018,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gylfi Þór Sigurðsson,3944.0,Center Attacking Midfield,114,Liverpool,24,"['3b21f81f-8676-43f5-a0cf-ba3fb44dd2d3', 'f013724a-c2a9-47c5-be8c-b1dff1c8a857']",53,,,,,,,,,,,,,,,,,Swansea City,26,00:03:53.686,Dribbled Past,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,806546ed-0a86-4039-afc3-7c4f7b90718a,2162,,"[71.6, 53.7]",3754018,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Pezzini Leiva,7780.0,Right Center Midfield,114,Liverpool,24,"['e0bba073-9d50-47cd-a8bf-1aab9dd907f8', 'fa83bc60-b027-4c73-a3de-6f957855aefc']",59,,,,,,,,,,,,,,,,,Liverpool,24,00:03:59.207,Dribbled Past,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f6c8a7a5-abde-4baf-ac30-facf1bcdb41d,2292,,"[40.6, 1.8]",3754018,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jefferson Antonio Montero Vite,7063.0,Left Wing,119,Liverpool,24,"['01b82a75-69f9-4fd0-ade1-83510345b1dc', '08109f0b-9aaf-4964-b585-967c8a281bd9']",28,,,,,,,,,,,,,,,,,Swansea City,26,00:07:28.217,Dribbled Past,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d5aa21f4-fad6-4b64-b5fe-c37ba472874c,2296,,"[21.0, 2.2]",3754018,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Neil Taylor,9627.0,Left Back,119,Liverpool,24,"['2721f30f-b11d-492a-aa39-374b653f07c8', '27bd20f1-89ed-46d8-9943-dfebcb8ce639']",31,,,,,,,,,,,,,,,,,Swansea City,26,00:07:31.079,Dribbled Past,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2be43079-f9ad-4936-a401-919b28a992ac,2526,,"[59.9, 30.6]",3754018,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leon Britton,4631.0,Left Defensive Midfield,129,Liverpool,24,"['043e3cb0-a8e8-447d-b2fc-973de4a13d3e', 'aa4bb5bf-f0a7-4bd8-aefe-7643c0b1bfde', 'cbe9a8c0-91a4-41d0-9d68-5c805ff8c5b9']",42,,,,,,,,,,,,,,,,,Swansea City,26,00:13:42.553,Dribbled Past,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,7187dc6c-14c3-41de-a747-811ed111d3f7,2534,,"[64.3, 52.1]",3754018,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordon Ibe,3635.0,Left Midfield,130,Swansea City,26,"['5c0ccf13-e587-4f04-aeab-d1fac9c81e36', '616d553e-a400-448e-b053-1a523d4d9b08']",44,,,,,,,,,,,,,,,,,Liverpool,24,00:13:44.763,Dribbled Past,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,8d47e037-36df-42c8-91c9-41a9139b85dd,2538,,"[62.7, 52.1]",3754018,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Pezzini Leiva,7780.0,Right Center Midfield,130,Swansea City,26,"['2bb542bc-88b6-41e7-a3cb-f9b09645ba59', '4ec27b41-f196-494b-8326-c1802b222c67']",45,,,,,,,,,,,,,,,,,Liverpool,24,00:13:45.881,Dribbled Past,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b7017540-21ab-4a91-9848-a6b41bf29c10,2806,,"[43.7, 77.9]",3754018,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jordon Ibe,3635.0,Left Midfield,142,Swansea City,26,"['0a504f6c-aeea-4e8a-996f-e972dd85f960', '75838a83-ab6d-452d-9db4-b5dfa45ceda1']",4,,,,,,,,,,,,,,,,,Liverpool,24,00:20:04.439,Dribbled Past,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,b48cc90c-e485-41b1-8224-f780d7c0a936,2858,,"[69.6, 7.6]",3754018,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Neil Taylor,9627.0,Left Back,142,Swansea City,26,"['5f5508bd-be50-47d1-8086-2273d95be096', 'de46ab02-1e87-402a-9614-46e65e2a0705', 'fd86fc2c-8091-442e-8f15-bbf3411f2a51']",41,,,,,,,,,,,,,,,,,Swansea City,26,00:20:41.487,Dribbled Past,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,8cde8ce1-2712-44e0-9a88-6724f4f5b599,2889,,"[101.9, 13.6]",3754018,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gylfi Þór Sigurðsson,3944.0,Center Attacking Midfield,143,Liverpool,24,"['76a00f9e-b502-47a2-90a1-c70f2aa3a2db', 'fda4ee5f-d512-4d6d-a5d2-63442fc260ee']",10,,,,,,,,,,,,,,,,,Swansea City,26,00:21:10.018,Dribbled Past,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,cac65d46-3b24-460c-bd14-cbbf6df8b4c7,2907,,"[9.2, 55.1]",3754018,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Škrtel,18872.0,Right Center Back,144,Swansea City,26,"['08a1edea-0823-416e-80db-f4c532bb84f8', 'ab3993ec-0f34-422e-8885-309949ac20ab']",25,,,,,,,,,,,,,,,,,Liverpool,24,00:21:25.915,Dribbled Past,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3692253b-007a-4c7c-804d-ad2680859716,3135,,"[12.1, 24.1]",3754018,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dejan Lovren,3471.0,Left Center Back,153,Swansea City,26,"['7483e9df-11f0-47b9-b5a2-bfeb6914bc2c', 'c910242e-0631-4a4e-9eee-308824549d54']",25,,,,,,,,,,,,,,,,,Liverpool,24,00:27:25.979,Dribbled Past,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0b7ab0ec-f39c-4132-9e91-0ee6eb8a0619,3240,,"[15.9, 56.0]",3754018,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Leon Britton,4631.0,Left Defensive Midfield,155,Liverpool,24,"['647c2101-f141-4926-a98b-f4a66e72e493', 'a0e871b4-2a30-4502-9bc9-e69a4e032f04', 'd00713e4-e117-49c8-8869-174d56f1a4a4']",2,,,,,,,,,,,,,,,,,Swansea City,26,00:29:02.023,Dribbled Past,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1e86ab73-e4f2-48aa-80cd-41d9715ee8f3,3286,,"[57.5, 53.7]",3754018,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lucas Pezzini Leiva,7780.0,Right Center Midfield,158,Swansea City,26,"['a8f7f22e-e980-45e5-b8c1-cfa7a153aaa6', 'ca8d5132-deb7-49fd-8e67-fe060743dcff']",14,,,,,,,,,,,,,,,,,Liverpool,24,00:31:14.387,Dribbled Past,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b32d5779-016e-406b-aacc-0d3c249aa724,3465,,"[56.3, 64.2]",3754018,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kyle Naughton,3340.0,Right Wing,166,Liverpool,24,"['058edb7a-1ea3-43e1-a752-bbda24c62525', 'bd7d443f-22e3-41c4-b518-20480d5a4ce1', 'ce1b3a4d-9624-46bc-b479-b46e04c1eb24']",23,,,,,,,,,,,,,,,,,Swansea City,26,00:36:23.604,Dribbled Past,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,8622a531-ec07-4b07-a3cb-de3e61a76aee,3481,,"[78.2, 30.8]",3754018,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cameron Brannagan,4243.0,Left Midfield,168,Swansea City,26,"['58658643-919a-44e6-b60b-d1d345db022f', 'aabcc1de-7af1-43a6-b3bc-72f77149e1d4']",49,,,,,,,,,,,,,,,,,Liverpool,24,00:36:49.185,Dribbled Past,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,271a03c6-b4f8-4f54-af01-1b26f478ea4d,3600,,"[111.6, 6.3]",3754018,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gylfi Þór Sigurðsson,3944.0,Center Attacking Midfield,174,Liverpool,24,"['26626109-1136-4cb0-a6d2-98d0a23c74f4', '5cb6b87f-da28-4186-8814-f8b2394a2dff', '6c710190-d9c7-4eb9-912b-e51f6e8a54c7']",20,,,,,,,,,,,,,,,,,Swansea City,26,00:39:20.917,Dribbled Past,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,40def3e9-2252-4c62-bb55-db8f9595e8bc,3766,,"[32.3, 5.5]",3754018,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nathaniel Edwin Clyne,4590.0,Left Back,180,Swansea City,26,"['284269a2-fc36-4763-8602-bf2a73655eed', '3d6a103a-3c81-4d1c-af86-01fec2eab9b9', 'a24c59cb-c737-407b-8c88-541e46d60dc0']",56,,,,,,,,,,,,,,,,,Liverpool,24,00:41:56.735,Dribbled Past,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,96ede007-ba28-422d-ab0b-3a81319edff2,3780,,"[46.5, 71.4]",3754018,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jack Frank Porteous Cork,3462.0,Left Defensive Midfield,181,Liverpool,24,"['0ab4a6ea-9309-4fcd-b39f-27a3a7b2abd7', 'b8d91534-0789-4009-a639-d981788e2fc2']",29,,,,,,,,,,,,,,,,,Swansea City,26,00:42:29.148,Dribbled Past,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5c9ef037-fd92-431b-a16e-31817a5a3f11,3794,,"[63.4, 74.6]",3754018,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kyle Naughton,3340.0,Right Wing,181,Liverpool,24,"['a1c7f2a1-362c-40bc-a78b-5f42f09fd278', 'b105a06e-5b36-4b63-a3a0-96f4196245aa']",36,,,,,,,,,,,,,,,,,Swansea City,26,00:42:36.254,Dribbled Past,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,dc980f39-8373-450b-b6f0-aaa6bb624d6d,3801,,"[16.9, 68.4]",3754018,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kyle Naughton,3340.0,Right Wing,181,Liverpool,24,"['0abbddf6-8b10-4fef-800e-dbdbc375a7cc', '62fb4535-8a04-48f7-8baf-ea8e540c2efb']",46,,,,,,,,,,,,,,,,,Swansea City,26,00:42:46.579,Dribbled Past,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,13e280de-15ab-4c52-becc-94ed156f08c0,3895,,"[42.6, 27.2]",3754018,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Pezzini Leiva,7780.0,Right Center Midfield,185,Swansea City,26,"['75a93a54-9e55-481e-8949-27f79579d5f9', 'facca374-da3c-45a6-886c-c9ae5e07af95']",1,,,,,,,,,,,,,,,,,Liverpool,24,00:45:01.769,Dribbled Past,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,9f278a9e-4303-4154-aed3-a7989b5dcbaf,3904,,"[98.1, 12.6]",3754018,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neil Taylor,9627.0,Left Back,186,Liverpool,24,"['3d2e8342-8bbe-4625-8bdb-305940fd4161', 'a78fa57f-3a4b-44e2-87dc-b85c52e3725b', 'f6877491-6a1c-4d1d-be25-d9cf80201a98']",6,,,,,,,,,,,,,,,,,Swansea City,26,00:45:06.178,Dribbled Past,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0367d0d1-a92e-4596-88fa-981b6a4f8f70,3939,,"[36.8, 2.9]",3754018,91,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Wayne Routledge,3449.0,Left Wing,188,Liverpool,24,"['269ec2a9-4dbb-4e5e-bdc1-775ea598f317', '39db565c-3dc9-4ba0-a6de-501ccfdb7f4b']",29,,,,,,,,,,,,,,,,,Swansea City,26,00:46:29.875,Dribbled Past,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,eba7bf4b-4b23-4a96-888b-2ce574eee1fe,4039,,"[51.4, 16.9]",3754018,92,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oluwaseyi Babajide Ojo,13200.0,Right Midfield,190,Swansea City,26,"['859ddde9-66d4-4066-b6ac-4ae2dfdd4bb2', 'bef5d911-50c5-47ec-8829-92b97164b4b1']",42,,,,,,,,,,,,,,,,,Liverpool,24,00:47:42.494,Dribbled Past,
,,,,,,,,,,,,,Incomplete,True,,,0.0,,,,,,,,,,,,6ce1f2e1-413c-4137-bfdb-b9c291213e7a,362,,"[58.6, 40.8]",3754018,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Ayew Pelé,3347.0,Center Forward,19,Swansea City,26,"['13825409-5216-4a03-ba45-5dff7543a3d0', '7a04ccd2-e1d6-4832-9b11-78387681a9ec']",33,,,,,,,,,,,,,,,,,Swansea City,26,00:06:33.850,Dribble,True
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,f8cdac59-e581-44ea-a653-764fa738b389,487,,"[91.8, 21.8]",3754018,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Oluwaseyi Babajide Ojo,13200.0,Right Midfield,25,Liverpool,24,['e9807f18-9a76-4dec-bd94-adda0e7d8aa6'],36,,,,,,,,,,,,,,,,,Liverpool,24,00:09:36.050,Dribble,True
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,a0b778ad-9cf8-45cc-88db-96d6162be7ee,572,,"[71.5, 57.2]",3754018,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Amat Maas,6652.0,Right Center Back,29,Swansea City,26,"['38739cd4-f775-4afe-ad74-a972f1d60f95', 'edbbba9d-e48f-4aef-8aff-a654ac3111ce']",38,,,,,,,,,,,,,,,,,Swansea City,26,00:11:38.135,Dribble,True
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,9f23653a-8ea3-428d-8b7d-14378139281d,588,,"[39.5, 47.3]",3754018,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Center Attacking Midfield,32,Liverpool,24,['f969e045-4f3d-4c53-960f-8dab710bf54f'],51,,,,,,,,,,,,,,,,,Liverpool,24,00:11:51.526,Dribble,True
,,,,,,,,,,,,True,Complete,,,,0.0,,,,,,,,,,,,fd45437e-1b26-4360-9b22-b09b79412052,598,,"[100.7, 28.4]",3754018,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Ayew Pelé,3347.0,Center Forward,33,Swansea City,26,"['3771d97e-0c84-4659-8d08-ef8680c89385', '45af136e-bddb-4958-9f5f-c568d3844914']",54,,,,,,,,,,,,,,,,,Swansea City,26,00:11:54.994,Dribble,True
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,a7be6c81-631f-49c0-b04f-1326da61eed2,620,,"[52.5, 61.1]",3754018,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Daniel Andre Sturridge,3529.0,Center Forward,34,Swansea City,26,"['b9ec2654-768d-4988-bbbc-cd51e6c9b924', 'e2a78c6d-36c3-47b3-9abb-0fa38ae4b8fa']",49,,,,,,,,,,,,,,,,,Liverpool,24,00:12:49.768,Dribble,True
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,80bf2a4a-a0e0-4dfd-91c2-d551d994b037,624,,"[56.2, 71.3]",3754018,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Daniel Andre Sturridge,3529.0,Center Forward,34,Swansea City,26,"['5d491a92-690f-46db-8aba-b5286ec52cb3', 'b1c5fd34-b592-47d0-8577-d7a17c8c41e6']",51,,,,,,,,,,,,,,,,,Liverpool,24,00:12:51.915,Dribble,True
,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,61493330-0565-45a6-9a82-639ff7cd5435,636,,"[100.3, 24.3]",3754018,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,André Ayew Pelé,3347.0,Center Forward,34,Swansea City,26,['9e843f94-7618-413e-9db9-66116a6b3a96'],58,,,,,,,,,,,,,,,,,Swansea City,26,00:12:58.077,Dribble,True
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,cb2d6bf0-d69c-4a73-aab9-4affc0cb3b4b,763,,"[79.1, 54.5]",3754018,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oluwaseyi Babajide Ojo,13200.0,Right Midfield,38,Swansea City,26,['0c31bdc5-b073-48af-8cd7-854c34b21458'],45,,,,,,,,,,,,,,,,,Liverpool,24,00:15:45.975,Dribble,True
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,d2f3c5f9-5584-4eac-aec9-c875a55e1dd2,774,,"[84.8, 28.8]",3754018,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Ayew Pelé,3347.0,Center Forward,38,Swansea City,26,['51a87c75-91f8-4112-a300-c540f6738d2e'],53,,,,,,,,,,,,,,,,,Swansea City,26,00:15:53.443,Dribble,True
,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,d926f6f7-de5b-425e-a5e2-738dddfd65f1,784,,"[54.9, 31.8]",3754018,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Center Attacking Midfield,39,Liverpool,24,['08d8cfc5-07d1-462d-9393-2df4aa6cf574'],58,,,,,,,,,,,,,,,,,Liverpool,24,00:15:58.678,Dribble,True
,,,,,,,,,,,,True,Incomplete,,,,0.0,,,,,,,,,,,,ccf1ff81-e584-44e6-9593-1d8c4830edad,861,,"[93.0, 4.0]",3754018,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jefferson Antonio Montero Vite,7063.0,Left Wing,43,Swansea City,26,['5ab80982-c832-42bb-9f68-e844e502b095'],44,,,,,,,,,,,,,,,,,Swansea City,26,00:17:44.440,Dribble,True
