ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_redirect,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.717704,,,,,,,,,,,,,,035416fe-bf5f-43ec-97cb-043f671744e4,127,,"[41.8, 43.3]",3754342,2,,,,,1.0206841,,Right Foot,,,,"[64.0, 79.5]",,Ground Pass,,42.465046,,,,,Jon Flanagan,10007.0,,,,,,,1,From Throw In,Lucas Pezzini Leiva,7780.0,Left Center Back,4,Liverpool,24,['80b712fb-fcd2-4b3a-bccd-f9c178b52577'],33,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:33.869,Pass,
,,,,,,,,,,,,,,,0.860554,,,,,,,,,,,,,,f0663f21-00e9-4153-a841-f2ecea8cf3d5,130,,"[63.4, 79.1]",3754342,2,,,,,-1.2111492,,Right Foot,,,,"[68.1, 66.6]",,Ground Pass,,13.3544,,,,,Oluwaseyi Babajide Ojo,13200.0,,,,,,,1,From Throw In,Jon Flanagan,10007.0,Right Back,4,Liverpool,24,['da95f8db-88c1-4d8d-970c-f5d0d6283210'],36,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:36.787,Pass,
,,,,,,,,,,,,,,,1.666598,,,,,,,,,,,,,,3a5b7809-dd25-4412-bcd1-4d504f2a4ba9,133,,"[62.6, 67.4]",3754342,2,,,,,-3.0443394,,Left Foot,,,,"[46.2, 65.8]",,Ground Pass,,16.477863,,,,,Martin Škrtel,18872.0,,,,,,,1,From Throw In,Oluwaseyi Babajide Ojo,13200.0,Right Wing,4,Liverpool,24,['4a55cbac-979a-49d6-80cd-fdfe01f9a907'],38,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:38.698,Pass,
,,,,,,,,,,,,,,,3.145362,,,,,,,,,,,,,,0ab040cf-46dd-481f-9570-7e5e1c706b63,136,,"[53.6, 59.4]",3754342,2,,,,,-1.1955727,,Right Foot,,,,"[75.5, 3.8]",,High Pass,,59.757595,,,,,Alberto Moreno Pérez,3515.0,,,True,,,,1,From Throw In,Martin Škrtel,18872.0,Right Center Back,4,Liverpool,24,['dbb6c8db-128d-41a0-b2d9-b3cda2a337d7'],42,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:42.764,Pass,
,,,,,,,,,,,,,,,2.04951,,,,,,,,,,,,,,41602353-dc4b-45e0-bea8-ae084db778a6,140,,"[72.8, 4.4]",3754342,2,,,,,2.8402474,,Left Foot,,,,"[50.6, 11.3]",,Ground Pass,,23.24758,,,,,Lucas Pezzini Leiva,7780.0,,,,,,,1,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,4,Liverpool,24,"['10c2be06-ef42-4444-bbf0-d23f737a9952', '112774de-9bad-40db-a243-87377e91a03d']",46,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:46.777,Pass,True
,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,3a1b5c52-ab22-4990-8875-6b24cae51005,143,,"[50.6, 11.3]",3754342,2,,,,,-0.289271,,Right Foot,,,,"[59.0, 8.8]",,Ground Pass,,8.764132,,,,,Philippe Coutinho Correia,3501.0,,,,,,,1,From Throw In,Lucas Pezzini Leiva,7780.0,Left Center Back,4,Liverpool,24,['5da8e954-5125-4a05-a1c2-1b11ff610cd3'],50,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:50.743,Pass,
,,,,,,,,,,,,,,,0.963505,,,,,,,,,,,,,,e1df7d26-4450-4d51-a822-08ed8f3757da,146,,"[59.0, 8.8]",3754342,2,,,,,2.6458275,,Right Foot,,,,"[49.2, 14.1]",,Ground Pass,,11.141364,,,,,Lucas Pezzini Leiva,7780.0,,,,,,,1,From Throw In,Philippe Coutinho Correia,3501.0,Left Wing,4,Liverpool,24,['b6b75a15-779a-4de2-99a8-838b6c75d7b3'],51,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:51.863,Pass,
,,,,,,,,,,,,,,,0.759162,,,,,,,,,,,,,,f191ac9a-0252-4b9d-9923-a58545a920fc,149,,"[49.8, 15.1]",3754342,2,,,,,0.7365482,,Right Foot,,,,"[61.6, 25.8]",,Ground Pass,,15.928905,,,,,Jordon Ibe,3635.0,,,,,,,1,From Throw In,Lucas Pezzini Leiva,7780.0,Left Center Back,4,Liverpool,24,['b8b8c7de-b175-4018-afe3-acbdeb38bc24'],53,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:53.940,Pass,
,,,,,,,,,,,,,,,1.21345,,,,,,,,,,,,,,29ddd747-dd3f-409e-950b-3e565cbaea05,153,,"[61.8, 12.3]",3754342,2,,,,,-0.68861413,,Right Foot,,,,"[73.1, 3.0]",,Ground Pass,,14.63489,,,,,Alberto Moreno Pérez,3515.0,,,,,,,1,From Throw In,Jordon Ibe,3635.0,Center Attacking Midfield,4,Liverpool,24,['6b4ae35d-b4bb-4543-8bd0-752efe05b3c1'],57,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:57.359,Pass,
,,,,,,,,,,,,,,,0.741273,,,,,,,,,,,,,,65e59f61-1054-4cbb-b4ed-b2933f08fc09,156,,"[73.1, 3.0]",3754342,2,,,,,0.74515146,,Left Foot,,,,"[88.6, 17.3]",,Low Pass,,21.08886,,,,,Philippe Coutinho Correia,3501.0,,,,,,,1,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,4,Liverpool,24,['557a8d1b-f1ea-44da-9a3d-2d459cd2df77'],59,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:59.372,Pass,
,,,,,,,,,,,,,,,0.730951,,,,,,,,,,,,,,5dab9648-57c5-4b13-bed2-62f071bad067,158,,"[88.6, 17.3]",3754342,3,,,,,-1.2932973,,Right Foot,,,,"[93.3, 0.8]",,Low Pass,,17.15634,,,Out,,Jordon Ibe,3635.0,,,,,,,1,From Throw In,Philippe Coutinho Correia,3501.0,Left Wing,4,Liverpool,24,['e92c0ea2-f3f3-4c8e-85c6-4ef0c0f1362f'],0,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:00.114,Pass,
,,,,,,,,,,,,,,,1.508351,,,,,,,,,,,,,,9f460460-6ea7-4138-829d-4b53bd912ae0,160,,"[32.3, 80.0]",3754342,3,,,,,-0.12599568,,,,,,"[62.3, 76.2]",,High Pass,,30.23971,,,,,Almen Abdi,43081.0,,,,,,Throw-in,1,From Throw In,Craig Cathcart,3263.0,Right Back,5,Watford,23,['a958cb1c-8a39-4891-a10d-93813f878c96'],19,,,,,,,,,,,,,,,,,,,,Watford,23,00:03:19.322,Pass,
,,,,,,,,,,,,,,,0.607209,,,,,,,,,,,,,,f6021e40-65a3-4cda-a2c6-5bb81dbe8ef7,163,,"[62.3, 76.3]",3754342,3,,,,True,-0.29936624,,,,,,"[70.4, 73.8]",,High Pass,,8.477028,,,Incomplete,,Odion Jude Ighalo,5458.0,,,,,,,1,From Throw In,Almen Abdi,43081.0,Right Midfield,5,Watford,23,"['26ffdf0f-935e-48e5-a85c-b59a78245ab4', '7d7d325c-291d-4986-9bd4-f2b2b6b01b52', '8a024de7-d3f7-4d17-b543-0849f315550f']",20,,,,,,,,,,,,,,,,,,,,Watford,23,00:03:20.871,Pass,True
,,,,,,,,,,,,,,,1.028612,,,,,,,,,,,,,,8a024de7-d3f7-4d17-b543-0849f315550f,165,,"[49.7, 6.3]",3754342,3,,,,,0.47385132,,Head,,,,"[61.4, 12.3]",,Low Pass,,13.148765,,,Incomplete,,Philippe Coutinho Correia,3501.0,,,,,,Recovery,1,From Throw In,Lucas Pezzini Leiva,7780.0,Left Center Back,5,Watford,23,"['164c5359-af10-4332-a326-de3b809da2c8', '55f35615-5548-4b15-b5d9-a60bcda8822c', 'f6021e40-65a3-4cda-a2c6-5bb81dbe8ef7']",21,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:21.478,Pass,
,,,,,,,,,,,,,,,3.629915,,,,,,,,,,,,,,164c5359-af10-4332-a326-de3b809da2c8,167,,"[58.7, 67.8]",3754342,3,,,,,-0.18097667,,Right Foot,,,,"[105.7, 59.2]",,Low Pass,,47.78033,,,Incomplete,,Odion Jude Ighalo,5458.0,,,,,,Interception,1,From Throw In,Mario Suárez Mata,23488.0,Right Defensive Midfield,5,Watford,23,"['8a024de7-d3f7-4d17-b543-0849f315550f', 'd809e1ce-2d70-416c-8db8-138b52cc0b68', 'febce3a3-370e-46e5-a7c5-8ef7e27bef09']",22,,,,,,,,,,,,,,,,,,,,Watford,23,00:03:22.506,Pass,
,,,,,,,,,,,,,,,1.766946,,,,,,,,,,,,,,557a76d9-a682-42ff-b5e5-1169fa45e816,171,,"[15.2, 23.3]",3754342,3,,,,,0.99804306,,Left Foot,,,,"[22.1, 34.0]",,Ground Pass,,12.73185,,,,,Martin Škrtel,18872.0,,,,,,,1,Regular Play,Simon Mignolet,3539.0,Goalkeeper,6,Liverpool,24,['fad89009-fc18-4bc8-adad-e182d127c50d'],27,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:27.119,Pass,
,,,,,,,,,,,,,,,1.121334,,,,,,,,,,,,,,0f40d847-0513-493e-86b3-3a65dbb27584,174,,"[21.8, 34.0]",3754342,3,,,,,0.15222235,,Right Foot,,,,"[39.4, 36.7]",,Ground Pass,,17.805899,,,,,Kevin Linford Stewart,11992.0,,,,,,,1,Regular Play,Martin Škrtel,18872.0,Right Center Back,6,Liverpool,24,['a9c4ac93-3e28-44e0-ae3e-6d2a4c525ddb'],29,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:29.627,Pass,
,,,,,,,,,,,,,,,2.139162,,,,,,,,,,,,,,28e520cb-3942-4233-95ca-dbf9f139251c,177,,"[40.2, 37.6]",3754342,3,,,,,1.3434696,,Left Foot,,,,"[49.8, 79.1]",,Low Pass,,42.59589,,,,,Jon Flanagan,10007.0,,,True,,,,1,Regular Play,Kevin Linford Stewart,11992.0,Right Defensive Midfield,6,Liverpool,24,['18497c47-ef7c-4cd5-be42-9d07c6002404'],31,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:31.949,Pass,
,,,,,,,,,,,,,,,2.009443,,,,,,,,,,,,,,ab663d31-90f1-42be-adfb-4c0bea19f406,181,,"[49.8, 79.1]",3754342,3,,,,,-2.2164855,,Right Foot,,,,"[33.3, 57.2]",,Ground Pass,,27.420065,,,,,Martin Škrtel,18872.0,,,,,,,1,Regular Play,Jon Flanagan,10007.0,Right Back,6,Liverpool,24,"['5f0cebb5-c833-4063-81bf-3c19df383561', 'c136ee97-f1cf-4508-aa2e-0244394906a3']",36,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:36.290,Pass,True
,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,edf02d71-7eda-4982-b106-81859bba1390,185,,"[44.3, 46.3]",3754342,3,,,,,1.2526108,,Right Foot,,,,"[55.4, 80.0]",,Ground Pass,,35.48098,,,,,Jon Flanagan,10007.0,,,,,,,1,Regular Play,Martin Škrtel,18872.0,Right Center Back,6,Liverpool,24,"['552e439c-26f2-42bd-a945-3eb6c6e7905e', 'f57c4ed8-691f-4055-8ea4-bdfb33bbf7b1']",42,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:42.299,Pass,True
,,,,,,,,,,,,,,,3.138889,,,,,,,,,,,,,,8c9d1290-a9c4-421d-95b9-d65a943e8e7c,188,,"[58.0, 78.1]",3754342,3,,,,,-0.25742418,,Right Foot,,,,"[107.0, 65.2]",,High Pass,,50.669617,,,Incomplete,,Oluwaseyi Babajide Ojo,13200.0,,,,,,,1,Regular Play,Jon Flanagan,10007.0,Right Back,6,Liverpool,24,"['aa156192-67d6-4aa5-8e8d-15a6898861b5', 'fb23a677-64d3-4e50-a0ea-b59f93912180']",44,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:44.902,Pass,
,,,,,,,,,,,,,,,1.648547,,,,,,,,,,,,,,fb23a677-64d3-4e50-a0ea-b59f93912180,190,,"[13.1, 14.9]",3754342,3,,,,,-0.5847453,,Left Foot,,,,"[34.4, 0.8]",,High Pass,,25.544079,,,,,José Manuel Jurado Marín,6870.0,,,,,,Recovery,1,Regular Play,Miguel Ángel Britos Cabrera,3288.0,Left Center Back,6,Liverpool,24,"['8c9d1290-a9c4-421d-95b9-d65a943e8e7c', '9686cab9-ccda-43c8-94c5-38af463bd892']",48,,,,,,,,,,,,,,,,,,,,Watford,23,00:03:48.041,Pass,
,,,,,,,,,,,,,,,1.603303,,,,,,,,,,,,,,c920d16f-e559-4f79-9076-5a698da9b515,193,,"[22.1, 2.3]",3754342,3,,,,,1.4262421,,Right Foot,,,,"[24.4, 18.1]",,Ground Pass,,15.966528,,,Incomplete,,Ben Watson,3626.0,,,,,,,1,Regular Play,José Manuel Jurado Marín,6870.0,Left Midfield,6,Liverpool,24,"['69339718-d738-48b8-998a-8181837e5fef', '84dbca3f-a8cd-4b01-a41b-a84dedef2178']",51,,,,,,,,,,,,,,,,,,,,Watford,23,00:03:51.319,Pass,
,,,,,,,,,,,,,,,3.847095,,,,,,,,,,,,,,6e76e2fc-126c-4537-b8d6-b4a51e92a327,198,,"[87.3, 61.7]",3754342,3,,,,,-1.0698587,,Right Foot,,,,"[113.8, 13.3]",,High Pass,,55.1798,,,,,Alberto Moreno Pérez,3515.0,,,True,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,6,Liverpool,24,['d2eef6b7-2ed9-468c-b0f1-96e883777579'],56,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:56.250,Pass,
,,,,,,,,,,,,,,,1.191117,,,,,,,,,,,,,,8f9ca8ed-2bc7-47c9-8306-a77835a4bf4d,201,,"[113.3, 14.3]",3754342,4,,,,,1.6991196,,Left Foot,True,,,"[110.5, 36.0]",,High Pass,,21.8799,,,Incomplete,,,,,,,,,,1,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,6,Liverpool,24,['c342e3e8-06d1-42ea-b622-abf95a89e47b'],0,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:04:00.897,Pass,
,,,,,,,,,,,,,,,1.647647,,,,,,,,,,,,,,2c53a512-1413-4995-994b-63899f438a4f,205,,"[12.5, 25.5]",3754342,4,,,,,-0.9027806,,Keeper Arm,,,,"[31.2, 1.8]",,Ground Pass,,30.189072,,,,,José Manuel Jurado Marín,6870.0,,,,,,,1,Regular Play,Heurelho da Silva Gomes,3522.0,Goalkeeper,7,Watford,23,['e6aff18d-5420-48a5-bcd7-0b6b28c2b0f3'],8,,,,,,,,,,,,,,,,,,,,Watford,23,00:04:08.297,Pass,
,,,,,,,,,,,,,,,1.650317,,,,,,,,,,,,,,5df2e4ba-5a0c-4a46-aea7-0756eeb9e5dd,212,,"[44.6, 23.1]",3754342,4,,,,,-1.5707964,,Right Foot,,,,"[44.6, 2.8]",,Ground Pass,,20.3,,,,,Ikechi Anya,40118.0,,,,,,Recovery,1,Regular Play,Mario Suárez Mata,23488.0,Right Defensive Midfield,7,Watford,23,['3cb8dae5-c075-49ee-af3c-c5ea600b7270'],13,,,,,,,,,,,,,,,,,,,,Watford,23,00:04:13.125,Pass,
,,,,,,,,,,,,,,,0.630916,,,,,,,,,,,,,,aff33f74-a5e0-4293-8f79-822b66773feb,215,,"[58.3, 1.0]",3754342,4,,,,,1.3633001,,Left Foot,,,,"[59.9, 8.6]",,Ground Pass,,7.7665954,,,,,José Manuel Jurado Marín,6870.0,,,,,,,1,Regular Play,Ikechi Anya,40118.0,Left Back,7,Watford,23,['2d03296e-5acd-4e49-8c7c-897b35a8da56'],17,,,,,,,,,,,,,,,,,,,,Watford,23,00:04:17.742,Pass,
,,,,,,,,,,,,,,,1.199235,,,,,,,,,,,,,,c6441db4-5d0b-44c9-8190-d16bdf9b960a,217,,"[59.9, 8.6]",3754342,4,,,,,-2.7291822,,Right Foot,,,,"[45.5, 2.3]",,Ground Pass,,15.717824,,,,,Mario Suárez Mata,23488.0,,,,,,,1,Regular Play,José Manuel Jurado Marín,6870.0,Left Midfield,7,Watford,23,['74f57137-cd09-494c-910e-7aa52615ef3c'],18,,,,,,,,,,,,,,,,,,,,Watford,23,00:04:18.373,Pass,
,,,,,,,,,,,,,,,1.228542,,,,,,,,,,,,,,43a4a624-15d9-410c-99f5-bd3e1875f1fe,221,,"[48.2, 4.5]",3754342,4,,,,,0.9859835,,Right Foot,,,,"[67.4, 33.5]",,Ground Pass,,34.77988,,,,,Troy Deeney,3454.0,,,,,,,1,Regular Play,Mario Suárez Mata,23488.0,Right Defensive Midfield,7,Watford,23,"['5f07ba5a-5d9b-444d-bbe7-ab515078ff7e', 'a8f38c10-c43c-447d-a652-f49c0adba2ae']",20,,,,,,,,,,,,,,,,,,,,Watford,23,00:04:20.660,Pass,True
,,,,,,,,,,,,,,,1.371795,,,,,,,,,,,,,,b36ff830-c337-4a1b-9998-36205d299125,228,,"[80.7, 36.8]",3754342,4,,,,,-0.09795143,,Right Foot,,,,"[98.0, 35.1]",,Ground Pass,,17.383326,,,,,Odion Jude Ighalo,5458.0,,,,Through Ball,True,,1,Regular Play,Troy Deeney,3454.0,Left Center Forward,7,Watford,23,['8ec2b5b9-4d78-4d16-acf4-0fb4375170b6'],23,,,,,,,,,,,,,,,,,,,,Watford,23,00:04:23.912,Pass,
,,,,,,,,,,,,,,,0.934275,,,,,,,,,,,,,,075d137b-7caf-40fb-ac14-e4a037dbf39f,234,,"[120.0, 0.1]",3754342,4,,,,,1.7797033,,Right Foot,,,,"[114.7, 25.1]",,High Pass,True,25.555626,,,Incomplete,,,,,,,Inswinging,,Corner,1,From Corner,José Manuel Jurado Marín,6870.0,Left Midfield,8,Watford,23,['e3108898-2dbb-4d8c-b1f7-03c0ee8e1dc3'],55,,,,,,,,,,,,,,,,,,,,Watford,23,00:04:55.682,Pass,
,,,,,,,,,,,,,,,2.887245,,,,,,,,,,,,,,d8a83d3b-ed7a-4d0d-a8d9-e4928f1aec74,236,,"[85.4, 0.1]",3754342,5,,,,,0.55520505,,,,,,"[119.9, 21.5]",,High Pass,,40.598152,,,Out,,Odion Jude Ighalo,5458.0,,,,,,Throw-in,1,From Throw In,Ikechi Anya,40118.0,Left Back,9,Watford,23,['c7806a1e-c325-4d17-8f22-22252fb8a746'],16,,,,,,,,,,,,,,,,,,,,Watford,23,00:05:16.106,Pass,
,,,,,,,,,,,,,,,2.399998,,,,,,,,,,,,,,7f642dc7-791b-4eb0-b1b7-f72dc2be22bb,238,,"[7.0, 44.1]",3754342,5,,True,,,-0.94897205,,Right Foot,,,,"[19.9, 26.1]",,Ground Pass,,22.145203,,,,,Alberto Moreno Pérez,3515.0,,,,,,Goal Kick,1,From Goal Kick,Simon Mignolet,3539.0,Goalkeeper,10,Liverpool,24,['9f66c560-e159-46d4-b07f-30debf97ab62'],41,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:05:41.587,Pass,
,,,,,,,,,,,,,,,2.314581,,,,,,,,,,,,,,9a1b315c-4cbb-44e5-8362-c999a6f39a3d,240,,"[21.1, 24.1]",3754342,5,,,,,-0.42732275,,Left Foot,,,,"[53.6, 9.3]",,Ground Pass,,35.711205,,,,,Philippe Coutinho Correia,3501.0,,,,,,,1,From Goal Kick,Alberto Moreno Pérez,3515.0,Left Back,10,Liverpool,24,['0da6328d-1c0c-4940-888d-6355d1962aa5'],45,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:05:45.879,Pass,
,,,,,,,,,,,,,,,2.179433,,,,,,,,,,,,,,017c137b-514d-447a-ab4a-3440b25d767b,244,,"[51.6, 8.3]",3754342,5,,,,,-3.0361826,,Right Foot,,,,"[22.3, 5.2]",,Ground Pass,,29.463537,,,,,Alberto Moreno Pérez,3515.0,,,,,,,1,From Goal Kick,Philippe Coutinho Correia,3501.0,Left Wing,10,Liverpool,24,['13566710-4f82-47fa-baca-dd06332e1ad7'],49,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:05:49.068,Pass,
,,,,,,,,,,,,,,,0.962724,,,,,,,,,,,,,,d3df7d55-fc42-4a6b-9a78-3629a141ed4a,247,,"[26.1, 5.0]",3754342,5,,,,,1.1575446,,Left Foot,,,,"[34.3, 23.7]",,Ground Pass,,20.418863,,,,,Joe Allen,10931.0,,,,,,,1,From Goal Kick,Alberto Moreno Pérez,3515.0,Left Back,10,Liverpool,24,['f9068096-3ad7-4651-9c19-193a25a514f3'],51,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:05:51.870,Pass,
,,,,,,,,,,,,,,,1.19546,,,,,,,,,,,,,,728f1149-931b-450a-9497-d7a98771d094,250,,"[30.6, 23.5]",3754342,5,,,,,-2.2607756,,Right Foot,,,,"[16.9, 6.9]",,Ground Pass,,21.523243,,,,,Alberto Moreno Pérez,3515.0,,,,,,,1,From Goal Kick,Joe Allen,10931.0,Left Defensive Midfield,10,Liverpool,24,['010e357f-6065-46d7-a86f-00f68f29fac8'],53,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:05:53.380,Pass,
,,,,,,,,,,,,,,,1.664938,,,,,,,,,,,,,,ca3d0920-044f-4e92-bbab-4581938e9b65,254,,"[17.5, 8.0]",3754342,5,,,,,-0.28139243,,Left Foot,,,,"[43.1, 0.6]",,High Pass,,26.648077,,,Out,,,,,,,,,,1,From Goal Kick,Alberto Moreno Pérez,3515.0,Left Back,10,Liverpool,24,['f55d8870-f399-4bc6-af3d-582152312123'],55,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:05:55.375,Pass,True
,,,,,,,,,,,,,,,1.914487,,,,,,,,,,,,,,fb2f326d-ee42-42a5-b2d1-208963a469a8,255,,"[77.2, 80.0]",3754342,6,,,,,-0.18507224,,,,,,"[99.1, 75.9]",,High Pass,,22.280485,,,Incomplete,,Odion Jude Ighalo,5458.0,,,,,,Throw-in,1,From Throw In,Craig Cathcart,3263.0,Right Back,11,Watford,23,"['65a2c0f4-31be-40e8-89d5-f81e302f9d53', '71a7514e-d460-4624-9387-1725c4b85283']",13,,,,,,,,,,,,,,,,,,,,Watford,23,00:06:13.422,Pass,
,,,,,,,,,,,,,,,1.749469,,,,,,,,,,,,,,65a2c0f4-31be-40e8-89d5-f81e302f9d53,257,,"[21.0, 4.2]",3754342,6,,,,,1.6089457,,Head,,,,"[20.5, 17.3]",,High Pass,,13.109538,,,,,Kevin Linford Stewart,11992.0,,,,,,Interception,1,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,12,Liverpool,24,"['a8523b23-0a9f-4758-bb91-a05978fcd183', 'fb2f326d-ee42-42a5-b2d1-208963a469a8']",15,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:06:15.337,Pass,
,,,,,,,,,,,,,,,1.494712,,,,,,,,,,,,,,0209c575-6b0f-4274-a322-ac1f097a9580,259,,"[20.5, 17.3]",3754342,6,,,,,-1.4994888,,Head,,,,"[21.5, 3.3]",,Low Pass,,14.035668,,,,,Alberto Moreno Pérez,3515.0,,,,,,,1,Regular Play,Kevin Linford Stewart,11992.0,Right Defensive Midfield,12,Liverpool,24,['53f43a61-e638-4c73-9d2f-c93b8a937fe0'],17,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:06:17.086,Pass,
,,,,,,,,,,,,,,,0.865323,,,,,,,,,,,,,,417bd05e-3c8a-4281-bf1b-927b8015b33a,261,,"[21.5, 3.3]",3754342,6,,,,,1.3996477,,Left Foot,,,,"[24.3, 19.5]",,Low Pass,,16.440195,,,,,Kevin Linford Stewart,11992.0,,,,,,,1,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,12,Liverpool,24,['12713bb2-14ac-43cf-a435-d7091f86ba24'],18,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:06:18.581,Pass,
,,,,,,,,,,,,,,,1.152774,,,,,,,,,,,,,,5a95232c-58e7-4026-82f2-708a66399c87,264,,"[29.7, 27.5]",3754342,6,,,,,2.2879248,,Left Foot,,,,"[18.8, 40.0]",,Ground Pass,,16.584932,,,,,Martin Škrtel,18872.0,,,,,,,1,Regular Play,Kevin Linford Stewart,11992.0,Right Defensive Midfield,12,Liverpool,24,['38422258-f80c-4715-9f43-46e59d78fc93'],22,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:06:22.766,Pass,
,,,,,,,,,,,,,,,1.701974,,,,,,,,,,,,,,edcbf4fb-5ff6-49e4-aeb6-aa1beffcb777,267,,"[22.3, 46.0]",3754342,6,,,,,1.0825423,,Right Foot,,,,"[38.5, 76.5]",,Ground Pass,,34.535343,,,,,Jon Flanagan,10007.0,,,,,,,1,Regular Play,Martin Škrtel,18872.0,Right Center Back,12,Liverpool,24,['0e1c8cd7-9eb6-4670-8355-52455b40588b'],25,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:06:25.519,Pass,
,,,,,,,,,,,,,,,1.509063,,,,,,,,,,,,,,240f4783-cc92-4dfd-b0cb-51dbf3856476,270,,"[40.9, 75.7]",3754342,6,,,,,0.1661947,,Right Foot,,,,"[56.4, 78.3]",,Ground Pass,,15.716552,,,,,Oluwaseyi Babajide Ojo,13200.0,,,,,,,1,Regular Play,Jon Flanagan,10007.0,Right Back,12,Liverpool,24,['edb007f8-7dcb-4bcc-8fed-5eab2bb566ce'],28,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:06:28.021,Pass,
,,,,,,,,,,,,,,,0.964094,,,,,,,,,,,,,,a4f2efc1-cb83-4776-88ab-3fc32f7c7bfb,273,,"[72.5, 51.8]",3754342,6,,,,,-0.56852454,,Left Foot,,,,"[86.9, 42.6]",,Ground Pass,,17.088007,,,,,Christian Benteke Liolo,3380.0,,,,,,,1,Regular Play,Oluwaseyi Babajide Ojo,13200.0,Right Wing,12,Liverpool,24,['c96129fa-fc18-4dc2-9caf-383d86542902'],34,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:06:34.015,Pass,
,,,,,,,,,,,,,,,0.93046,,,,,,,,,,,,,,b7918a52-031c-4e8d-a95a-cb244899dde0,275,,"[86.9, 42.6]",3754342,6,,,,,-1.7337228,,Right Foot,,,,"[84.5, 28.0]",,Ground Pass,,14.795945,,,,,Joe Allen,10931.0,,,,,,,1,Regular Play,Christian Benteke Liolo,3380.0,Center Forward,12,Liverpool,24,['0a24a69e-9992-4244-8dbf-46e751238595'],34,,,,,,,,,,,,,,,,,,,,Liverpool,24,00:06:34.979,Pass,
