ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,1.266724,,,,,,,,,,,,,,,d0b905e4-a104-440b-9c59-a09a1cdb683a,2814,,"[59.8, 50.1]",3753985,76,,,,,-3.0949597,,Right Foot,,,,"[44.8, 49.4]",,Ground Pass,,15.016324,,,,Martin Škrtel,18872.0,,,,,,,2,Regular Play,Emre Can,3493.0,Center Defensive Midfield,143,Liverpool,24,"['e3f6ee91-ff29-4c38-9624-dd3946a1f211', 'f97b2b78-4af4-4f56-a15d-a219c2eddf78']",7,,,,,,,,,,,,,,,,,Liverpool,24,00:31:07.141,Pass,True
,,,,,,,,,,,,,1.288238,,,,,,,,,,,,,,,f83b4904-8f98-4593-ad6f-0667b779a666,2818,,"[43.9, 65.5]",3753985,76,,,,,-0.28232783,,Right Foot,,,,"[70.1, 57.9]",,Ground Pass,,27.28003,,,,James Philip Milner,3473.0,,,,,,,2,Regular Play,Martin Škrtel,18872.0,Right Center Back,143,Liverpool,24,"['bf89c872-f631-4c69-9f52-32a1453bf403', 'decd50fe-3422-4c2c-ba5c-7857ded86eac']",12,,,,,,,,,,,,,,,,,Liverpool,24,00:31:12.386,Pass,True
,,,,,,,,,,,,,0.895791,,,,,,,,,,,,,,,39e39d05-f7b9-41bd-ab60-11a41dfd057b,2820,,"[70.1, 57.9]",3753985,76,,,,,1.1961151,,Right Foot,,,,"[77.1, 75.7]",,Ground Pass,,19.126944,,,,Jordon Ibe,3635.0,,,,,,,2,Regular Play,James Philip Milner,3473.0,Right Center Midfield,143,Liverpool,24,['e8a26525-9df5-45e4-9590-df193a791003'],13,,,,,,,,,,,,,,,,,Liverpool,24,00:31:13.674,Pass,
,,,,,,,,,,,,,0.86629,,,,,,,,,,,,,,,c377100b-e229-4858-8c12-18c58c1005ce,2823,,"[68.7, 76.6]",3753985,76,,,,,-1.3948567,,Left Foot,,,,"[71.1, 63.1]",,Ground Pass,,13.711674,,,,James Philip Milner,3473.0,,,,,,,2,Regular Play,Jordon Ibe,3635.0,Right Wing,143,Liverpool,24,['6b961d0b-d3ab-4ee6-8358-b81098d35029'],15,,,,,,,,,,,,,,,,,Liverpool,24,00:31:15.761,Pass,
,,,,,,,,,,,,,0.701906,,,,,,,,,,,,,,,4890e5bb-6f5e-4248-835f-1190c5102323,2826,,"[71.1, 63.1]",3753985,76,,,,,-1.152572,,Right Foot,,,,"[74.7, 55.0]",,Ground Pass,,8.863972,,,,Jordan Brian Henderson,3532.0,,,,,,,2,Regular Play,James Philip Milner,3473.0,Right Center Midfield,143,Liverpool,24,['c49bb6c3-5da9-4b86-b2f5-27a5fdcc5615'],16,,,,,,,,,,,,,,,,,Liverpool,24,00:31:16.790,Pass,
,,,,,,,,,,,,,0.853228,,,,,,,,,,,,,,,07c5e639-9194-4edc-8aac-ec7331dfd8f5,2828,,"[74.7, 55.0]",3753985,76,,,,,0.95613337,,Right Foot,,,,"[85.5, 70.3]",,Ground Pass,,18.727787,,,,Nathaniel Edwin Clyne,4590.0,,,,,,,2,Regular Play,Jordan Brian Henderson,3532.0,Left Center Midfield,143,Liverpool,24,['9b1a1dc5-213b-4092-95f8-42b45db78b10'],17,,,,,,,,,,,,,,,,,Liverpool,24,00:31:17.492,Pass,
,,,,,,,,,,,,,1.315019,,,,,,,,,,,,,,,19046e49-9ac8-4951-8c23-c1279b5007fb,2830,,"[85.5, 70.3]",3753985,76,,,,,0.6004398,,No Touch,,,,"[94.7, 76.6]",,Ground Pass,,11.150336,True,,,Jordon Ibe,3635.0,,,,,,,2,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,143,Liverpool,24,['fb5d50b1-6499-40ec-be84-ccc6bb67a4b1'],18,,,,,,,,,,,,,,,,,Liverpool,24,00:31:18.345,Pass,
,,,,,,,,,,,,,1.339963,,,,,,,,,,,,,,,653de1fe-160f-42da-8d83-bedadd04780b,2838,,"[93.2, 74.9]",3753985,76,,,,,-2.9639964,,Right Foot,,,,"[77.6, 72.1]",,Ground Pass,,15.84929,,,,James Philip Milner,3473.0,,,,,,,2,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,143,Liverpool,24,['84a1a6dd-db87-4fd1-82b4-a776d6547829'],27,,,,,,,,,,,,,,,,,Liverpool,24,00:31:27.569,Pass,
,,,,,,,,,,,,,0.838755,,,,,,,,,,,,,,,e44366d9-c0ec-45a0-b283-3db0f340b5bf,2841,,"[77.6, 72.1]",3753985,76,,,,,-0.4029116,,Right Foot,,,,"[95.9, 64.3]",,Low Pass,,19.892963,,,,Jordon Ibe,3635.0,,,,,,,2,Regular Play,James Philip Milner,3473.0,Right Center Midfield,143,Liverpool,24,['aa670c14-08e5-418d-bb09-c8372dee41da'],29,,,,,,,,,,,,,,,,,Liverpool,24,00:31:29.266,Pass,
,,,,,,,,,,,,,2.697549,,,,,,,,,,,,,,,9128c9e3-88d7-4ed5-920c-d699e75d53b3,2847,,"[18.9, 4.7]",3753985,76,,,,,0.18957767,,Left Foot,,,,"[73.1, 15.1]",,High Pass,,55.188766,,Incomplete,,,,,,,,,,2,Regular Play,Philipp Wollscheid,40121.0,Left Center Back,143,Liverpool,24,['fa0bfd81-72f1-4401-bdcc-4eefafe182e4'],33,,,,,,,,,,,,,,,,,Stoke City,30,00:31:33.446,Pass,
,,,,,,,,,,,,,0.943113,,,,,,,,,,,,,,,5a7c23cb-1934-4cb1-b212-bd31ca4b2197,2851,,"[37.4, 66.0]",3753985,76,,,,,0.29498163,,Right Foot,,,,"[63.4, 73.9]",,High Pass,,27.1737,,,,James Philip Milner,3473.0,,,,,,,2,Regular Play,Martin Škrtel,18872.0,Right Center Back,143,Liverpool,24,"['28ab760c-f5ec-4d90-92f5-da31b3263d49', '3a7f5ce2-25cb-4998-acf0-458fdaa358e5']",37,,,,,,,,,,,,,,,,,Liverpool,24,00:31:37.712,Pass,True
,,,,,,,,,,,,,2.011415,,,,,,,,,,,,,,,57ed04fb-bcdb-42b6-b51d-4d813d075f17,2854,,"[63.4, 73.9]",3753985,76,,,,,-1.9237868,,Right Foot,,,,"[55.7, 53.0]",,High Pass,,22.273302,,,,Emre Can,3493.0,,,,,,,2,Regular Play,James Philip Milner,3473.0,Right Center Midfield,143,Liverpool,24,['770de1a9-a4c9-4185-af8c-bd2473106a52'],38,,,,,,,,,,,,,,,,,Liverpool,24,00:31:38.695,Pass,
,,,,,,,,,,,,,0.826298,,,,,,,,,,,,,,,4a8b0847-b9d3-41d3-8d7e-3af4ea39c512,2857,,"[55.9, 50.1]",3753985,76,,,,,1.0130875,,Right Foot,,,,"[62.2, 60.2]",,Ground Pass,,11.903781,,,,James Philip Milner,3473.0,,,,,,,2,Regular Play,Emre Can,3493.0,Center Defensive Midfield,143,Liverpool,24,['f5a9b4d4-f2d9-4f2f-b1d1-285cf111b3bd'],43,,,,,,,,,,,,,,,,,Liverpool,24,00:31:43.301,Pass,
,,,,,,,,,,,,,2.862778,,,,,,,,,,,,,,,c70f495a-c6f1-47a4-a61b-968aee8b2fc3,2860,,"[62.2, 60.2]",3753985,76,,,,,-0.5404195,,Right Foot,,,,"[100.7, 37.1]",,High Pass,,44.89833,,Incomplete,,Christian Benteke Liolo,3380.0,,,,,,,2,Regular Play,James Philip Milner,3473.0,Right Center Midfield,143,Liverpool,24,"['510f47b0-7281-4989-8782-63a2e6b3769f', '86addc2c-2c3c-4979-be20-eb1fd0cf3108']",45,,,,,,,,,,,,,,,,,Liverpool,24,00:31:45.371,Pass,
,,,,,,,,,,,,,1.590141,,,,,,,,,,,,,,,510f47b0-7281-4989-8782-63a2e6b3769f,2863,,"[19.4, 43.0]",3753985,76,,,,True,-0.082570456,,,,,,"[33.9, 41.8]",,High Pass,,14.54957,,Incomplete,,,,,,,,,Recovery,2,Regular Play,Philipp Wollscheid,40121.0,Left Center Back,143,Liverpool,24,"['20c3334b-c0a0-4c94-aaaf-d313b48dd5a8', '6dd8a86d-8e07-41c6-ab49-297ad72443d5', 'c70f495a-c6f1-47a4-a61b-968aee8b2fc3']",48,,,,,,,,,,,,,,,,,Stoke City,30,00:31:48.234,Pass,True
,,,,,,,,,,,,,1.283226,,,,,,,,,,,,,,,b6bf289a-d09a-4739-b2d0-c0057424240e,2869,,"[7.0, 44.1]",3753985,78,,True,,,0.13214466,,Right Foot,,,,"[87.5, 54.8]",,High Pass,,81.20801,,Incomplete,,,,,,,,,Goal Kick,2,From Goal Kick,Jack Butland,3537.0,Goalkeeper,144,Stoke City,30,['a200802d-8a35-41fb-85c9-083437c1949f'],4,,,,,,,,,,,,,,,,,Stoke City,30,00:33:04.565,Pass,
,,,,,,,,,,,,,1.86799,,,,,,,,,,,,,,,a200802d-8a35-41fb-85c9-083437c1949f,2871,,"[32.6, 25.3]",3753985,78,,True,,,0.96163285,,Head,,,,"[44.6, 42.5]",,High Pass,,20.972363,,,,Roberto Firmino Barbosa de Oliveira,3535.0,,,,,,Recovery,2,Regular Play,Martin Škrtel,18872.0,Right Center Back,145,Liverpool,24,"['67bb4a77-4c59-4beb-8022-e59df668f336', 'b6bf289a-d09a-4739-b2d0-c0057424240e']",5,,,,,,,,,,,,,,,,,Liverpool,24,00:33:05.848,Pass,
,,,,,,,,,,,,,1.362579,,,,,,,,,,,,,,,01b49c7d-aa28-49b9-ae28-354b349beff0,2873,,"[44.6, 42.5]",3753985,78,,,,,-1.6629261,,Head,,,,"[42.9, 24.1]",,High Pass,,18.478365,,,,Jordan Brian Henderson,3532.0,,,,,,,2,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Right Wing,145,Liverpool,24,['c381fad2-e79c-41dc-8301-698793290c01'],7,,,,,,,,,,,,,,,,,Liverpool,24,00:33:07.716,Pass,
,,,,,,,,,,,,,1.318374,,,,,,,,,,,,,,,c57c81b4-9acf-4e61-8cf3-22309a4d8897,2875,,"[42.9, 24.1]",3753985,78,,,,,0.7342299,,Right Foot,,,,"[62.4, 41.7]",,High Pass,,26.268042,,,,Christian Benteke Liolo,3380.0,,,,,,,2,Regular Play,Jordan Brian Henderson,3532.0,Left Center Midfield,145,Liverpool,24,['112e94c6-c709-4265-a59f-e0fb15cc0060'],9,,,,,,,,,,,,,,,,,Liverpool,24,00:33:09.079,Pass,
,,,,,,,,,,,,,0.856785,,,,,,,,,,,,,,,114fd007-78ac-4603-8874-f79fad89f39d,2877,,"[62.4, 41.7]",3753985,78,,,,,2.5101392,,Other,,,,"[55.7, 46.6]",,Low Pass,,8.300602,,,,Roberto Firmino Barbosa de Oliveira,3535.0,,,,,,,2,Regular Play,Christian Benteke Liolo,3380.0,Center Forward,145,Liverpool,24,['d9001f77-e72d-4288-9cb9-ec938913bfb5'],10,,,,,,,,,,,,,,,,,Liverpool,24,00:33:10.397,Pass,
,,,,,,,,,,,,,2.22642,,,,,,,,,,,,,,,a142020d-5e20-482f-86c8-071a76a33256,2880,,"[59.8, 48.5]",3753985,78,,,,,1.3370532,,Right Foot,,,,"[65.8, 73.7]",,Ground Pass,,25.90444,,,,Nathaniel Edwin Clyne,4590.0,,,,,,,2,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Right Wing,145,Liverpool,24,['39948e05-22a2-4070-932c-5ca48f675c2b'],12,,,,,,,,,,,,,,,,,Liverpool,24,00:33:12.539,Pass,
,,,,,,,,,,,,,1.347538,,,,,,,,,,,,,,,5b4c4bdb-ce6e-4e00-892c-d66035321cdf,2883,,"[75.2, 76.3]",3753985,78,,,,,-0.19021864,,Right Foot,,,,"[91.3, 73.2]",,Ground Pass,,16.395731,,,,Roberto Firmino Barbosa de Oliveira,3535.0,,,,,,,2,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,145,Liverpool,24,['14e8059b-9aca-4801-871c-2cc9965cde4e'],17,,,,,,,,,,,,,,,,,Liverpool,24,00:33:17.146,Pass,
,,,,,,,,,,,,,1.723994,,,,,,,,,,,,,,,4d3ca16c-28d3-45b2-9a81-add564f4c5ec,2894,,"[98.3, 57.8]",3753985,78,,,,,1.1482215,,Right Foot,,,,"[105.0, 72.7]",,Ground Pass,,16.337074,,,,James Philip Milner,3473.0,,,,,,,2,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Right Wing,145,Liverpool,24,"['a65b7c22-fbcf-4f85-b550-ba57a65b9f05', 'c4c549b0-a327-4a47-9867-5a8467cd3b66']",25,,,,,,,,,,,,,,,,,Liverpool,24,00:33:25.586,Pass,True
,,,,,,,,,,,,,1.168574,,,,,,,,,,,,,,,8837c09a-ea0c-484e-a271-8294c97e74c1,2900,,"[112.2, 80.0]",3753985,78,,,,,-1.7098923,,,,,,"[110.1, 65.0]",,Low Pass,,15.146287,,,,Roberto Firmino Barbosa de Oliveira,3535.0,,,,,,Throw-in,2,From Throw In,James Philip Milner,3473.0,Right Center Midfield,146,Liverpool,24,['4104804e-77af-452d-a209-720710fb4a6d'],31,,,,,,,,,,,,,,,,,Liverpool,24,00:33:31.964,Pass,
,,,,,,,,,,,,,1.102366,,,,,,,,,,,,,,,60cf218d-343c-46c2-9321-9ae57a034e52,2907,,"[11.2, 12.1]",3753985,78,,,,,-0.075328894,,Left Foot,,,,"[16.5, 11.7]",,Ground Pass,,5.315073,,,,Marco van Ginkel,8251.0,,,,,,,2,From Throw In,Philipp Wollscheid,40121.0,Left Center Back,146,Liverpool,24,['9dd32bf1-37e3-47be-8721-f559b7f0bff7'],34,,,,,,,,,,,,,,,,,Stoke City,30,00:33:34.570,Pass,
,,,,,,,,,,,,,0.886614,,,,,,,,,,,,,,,e9497e31-3fa1-436a-9663-a5c38370dd8e,2913,,"[98.0, 55.5]",3753985,78,,,,,-3.0640783,,Right Foot,,,,"[87.7, 54.7]",,Ground Pass,,10.331021,,,,Jordan Brian Henderson,3532.0,,,,,,,2,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Back,146,Liverpool,24,['727ecae8-ede2-43bc-a883-98737ecb1d6b'],39,,,,,,,,,,,,,,,,,Liverpool,24,00:33:39.359,Pass,
,,,,,,,,,,,,,2.026959,,,,,,,,,,,,,,,11386bda-6d6e-4355-a4e6-dc7068985890,2916,,"[87.0, 54.7]",3753985,78,,,,,-1.9140489,,Right Foot,,,,"[77.1, 27.0]",,Ground Pass,,29.415981,,,,Joe Gomez,3495.0,,,,,,,2,From Throw In,Jordan Brian Henderson,3532.0,Left Center Midfield,146,Liverpool,24,['0c93a51c-8fa5-4590-9df1-09ad0c35081a'],41,,,,,,,,,,,,,,,,,Liverpool,24,00:33:41.362,Pass,
,,,,,,,,,,,,,0.92954,,,,,,,,,,,,,,,6de9a660-0e8e-475e-bb0c-a3d884c02e93,2919,,"[79.3, 24.6]",3753985,78,,,,,1.4845908,,Right Foot,,,,"[81.4, 48.9]",,Ground Pass,,24.390572,,,,Emre Can,3493.0,,,,,,,2,From Throw In,Joe Gomez,3495.0,Left Back,146,Liverpool,24,['41722812-db50-4f5b-85a0-67ea2920ccb3'],44,,,,,,,,,,,,,,,,,Liverpool,24,00:33:44.442,Pass,
,,,,,,,,,,,,,1.451428,,,,,,,,,,,,,,,96398951-5e52-4d6e-825d-989bb062654a,2924,,"[89.4, 52.0]",3753985,78,,,,,1.0126938,,Left Foot,,,,"[100.7, 70.1]",,Ground Pass,,21.337759,,,,James Philip Milner,3473.0,,,,,,,2,From Throw In,Emre Can,3493.0,Center Defensive Midfield,146,Liverpool,24,"['0af03fb3-04c1-4d64-867f-04c6b1bfb7c6', '9fd51fdb-6a0d-4390-8a48-2627870d3de9']",48,,,,,,,,,,,,,,,,,Liverpool,24,00:33:48.796,Pass,True
,,,,,,,,,,,,,2.550014,,,,,,,,,,,,,,,32457c79-6b4e-43bf-aea9-aa868915ee1a,2927,,"[94.2, 67.2]",3753985,78,,,,,-1.2451547,,Left Foot,True,,,"[107.2, 28.7]",,High Pass,,40.635574,,,,Christian Benteke Liolo,3380.0,,,,,,,2,From Throw In,James Philip Milner,3473.0,Right Center Midfield,146,Liverpool,24,['b7e3181c-ec3a-40ca-b4f3-aefec83d9e65'],52,,,,,,,,,,,,,,,,,Liverpool,24,00:33:52.957,Pass,
,,,,,,,,,,,,,2.185072,,,,,,,,,,,,,,,022f90b6-a658-41ab-9e75-f23b7d4af92a,2929,,"[107.4, 28.7]",3753985,78,,,,True,-0.09868826,,,,,,"[117.5, 27.7]",,Low Pass,,10.1493845,,Incomplete,,Philippe Coutinho Correia,3501.0,,,,,,,2,From Throw In,Christian Benteke Liolo,3380.0,Center Forward,146,Liverpool,24,"['4db5b008-7b9e-450b-b5e9-1d6dcc11cf42', '694865cc-a7a4-45ee-9c39-9844eb74457a', 'c8e8231d-a44b-489f-8d4e-ec3a180d80b5']",55,,,,,,,,,,,,,,,,,Liverpool,24,00:33:55.507,Pass,True
,,,,,,,,,,,,,1.344465,,,,,,,,,,,,,,,2e4f67f2-80cc-4fde-b1da-36b6b2fca5f8,2933,,"[9.1, 54.3]",3753985,79,,True,,,-1.2843945,,Keeper Arm,,,,"[18.2, 23.4]",,Ground Pass,,32.21211,,,,Philipp Wollscheid,40121.0,,,,,,,2,Regular Play,Jack Butland,3537.0,Goalkeeper,147,Stoke City,30,['97582631-8c6d-4090-918b-4998e6ed32bf'],6,,,,,,,,,,,,,,,,,Stoke City,30,00:34:06.724,Pass,
,,,,,,,,,,,,,1.928536,,,,,,,,,,,,,,,a45bec79-e9ca-43dd-b862-a73d0ecb24c4,2935,,"[22.8, 23.5]",3753985,79,,,,,-0.7432545,,Right Foot,,,,"[40.1, 7.6]",,Ground Pass,,23.496809,,,,Marc Muniesa Martínez,6560.0,,,,,,,2,Regular Play,Philipp Wollscheid,40121.0,Left Center Back,147,Stoke City,30,['cb314f94-1772-4d6f-8481-a0af9dbe66e3'],8,,,,,,,,,,,,,,,,,Stoke City,30,00:34:08.863,Pass,
,,,,,,,,,,,,,0.983773,,,,,,,,,,,,,,,72f12782-49fe-4789-900a-ec947cc8cabc,2938,,"[40.1, 7.6]",3753985,79,,,,,1.6840537,,Left Foot,,,,"[37.7, 28.7]",,Ground Pass,,21.236053,,,,Glenn Whelan,9625.0,,,,,,,2,Regular Play,Marc Muniesa Martínez,6560.0,Left Back,147,Stoke City,30,['2cce5e7f-20ef-4094-9824-776d1703c063'],11,,,,,,,,,,,,,,,,,Stoke City,30,00:34:11.769,Pass,
,,,,,,,,,,,,,3.984864,,,,,,,,,,,,,,,378051fb-cabe-485a-aa17-265da793a2ff,2941,,"[37.7, 28.7]",3753985,79,,,,,1.9444482,,Right Foot,,,,"[28.8, 51.4]",,Ground Pass,,24.38237,,,,Marco van Ginkel,8251.0,,,,,,,2,Regular Play,Glenn Whelan,9625.0,Left Defensive Midfield,147,Stoke City,30,['110ade4d-f59b-4a02-b453-d340587440c8'],13,,,,,,,,,,,,,,,,,Stoke City,30,00:34:13.751,Pass,
,,,,,,,,,,,,,3.299735,,,,,,,,,,,,,,,b7187ccb-5382-4713-b649-525a73a7fab9,2943,,"[28.8, 51.4]",3753985,79,,,,,0.8793239,,Right Foot,,,,"[41.3, 66.5]",,Ground Pass,,19.60255,,,,Geoff Cameron,3480.0,,,,,,,2,Regular Play,Marco van Ginkel,8251.0,Right Defensive Midfield,147,Stoke City,30,['ce5eda06-e6ed-4bc7-b3a9-a26865aa26da'],17,,,,,,,,,,,,,,,,,Stoke City,30,00:34:17.736,Pass,
,,,,,,,,,,,,,1.247608,,,,,,,,,,,,,,,86733cfb-f44c-4730-b4b8-4febf9617e89,2946,,"[57.0, 76.7]",3753985,79,,,,,-1.8411825,,Right Foot,,,,"[51.9, 58.3]",,Ground Pass,,19.093716,,,,Glenn Whelan,9625.0,,,,,,,2,Regular Play,Geoff Cameron,3480.0,Right Center Back,147,Stoke City,30,['080c32c9-1a60-4f00-bb1a-23f1db83fc3b'],24,,,,,,,,,,,,,,,,,Stoke City,30,00:34:24.314,Pass,
,,,,,,,,,,,,,1.161239,,,,,,,,,,,,,,,a65f421e-4f4d-4173-8ed6-c26e325207cf,2949,,"[51.9, 58.3]",3753985,79,,,,,-1.2738714,,Right Foot,,,,"[56.0, 44.9]",,Ground Pass,,14.013208,,,,Steve Sidwell,41082.0,,,,,,,2,Regular Play,Glenn Whelan,9625.0,Left Defensive Midfield,147,Stoke City,30,['003efcc7-01f1-409d-8f19-d33b2a167dda'],26,,,,,,,,,,,,,,,,,Stoke City,30,00:34:26.006,Pass,
,,,,,,,,,,,,,0.855992,,,,,,,,,,,,,,,3be24b32-1557-4b49-9f39-9115faf2fe92,2951,,"[56.0, 44.9]",3753985,79,,,,,2.3097165,,Right Foot,,,,"[51.9, 49.4]",,Ground Pass,,6.0876927,,,,Glenn Whelan,9625.0,,,,,,,2,Regular Play,Steve Sidwell,41082.0,Center Attacking Midfield,147,Stoke City,30,['92d4e4e0-e9ba-4813-9ca9-e4dab7200a1c'],27,,,,,,,,,,,,,,,,,Stoke City,30,00:34:27.167,Pass,
,,,,,,,,,,,,,0.927613,,,,,,,,,,,,,,,d05770a5-5d93-4be4-8eb0-a32f4d080500,2954,,"[51.9, 49.4]",3753985,79,,,,,-0.24166192,,Right Foot,,,,"[66.1, 45.9]",,Ground Pass,,14.624979,,,,Marco van Ginkel,8251.0,,,,,,,2,Regular Play,Glenn Whelan,9625.0,Left Defensive Midfield,147,Stoke City,30,['d5d39647-001b-46d9-9de9-43514d3bb415'],29,,,,,,,,,,,,,,,,,Stoke City,30,00:34:29.223,Pass,
,,,,,,,,,,,,,1.801822,,,,,,,,,,,,,,,917877cc-d5b3-4c76-b160-45897255ca8a,2956,,"[65.4, 45.8]",3753985,79,,,,,2.1171203,,Right Foot,,,,"[48.8, 73.1]",,Ground Pass,,31.950743,,,,Geoff Cameron,3480.0,,,,,,,2,Regular Play,Marco van Ginkel,8251.0,Right Defensive Midfield,147,Stoke City,30,['4905e247-dc9d-41d2-be35-d84b512cdef9'],30,,,,,,,,,,,,,,,,,Stoke City,30,00:34:30.151,Pass,
,,,,,,,,,,,,,0.952126,,,,,,,,,,,,,,,6fa9a739-7235-4535-a7c2-2a92392d1d4d,2959,,"[70.9, 77.1]",3753985,79,,,,,-0.8020633,,Right Foot,,,,"[82.7, 64.9]",,Ground Pass,,16.97292,,,,Jonathan Walters,3670.0,,,,,,,2,Regular Play,Geoff Cameron,3480.0,Right Center Back,147,Stoke City,30,['4d959324-6a3c-4858-b5bb-0627f0053f6a'],34,,,,,,,,,,,,,,,,,Stoke City,30,00:34:34.473,Pass,
,,,,,,,,,,,,,1.409301,,,,,,,,,,,,,,,8dc6d92a-29ea-4562-ad07-0e9aaa32cf8c,2961,,"[82.7, 64.9]",3753985,79,,,,,0.91622555,,Right Foot,,,,"[92.6, 77.8]",,Ground Pass,,16.260996,,,,Glen Johnson,4724.0,,,,,,,2,Regular Play,Jonathan Walters,3670.0,Right Wing,147,Stoke City,30,['514d8c79-e5a5-4e46-9373-23e7630ce74a'],35,,,,,,,,,,,,,,,,,Stoke City,30,00:34:35.425,Pass,
,,,,,,,,,,,,,1.243275,,,,,,,,,,,,,,,8349834b-2afb-43b8-8302-9148eb90208a,2964,,"[110.4, 79.5]",3753985,79,,,,,-1.5707964,,Right Foot,,,,"[110.4, 59.6]",,Ground Pass,,19.9,,,,Jonathan Walters,3670.0,,,,,,,2,Regular Play,Glen Johnson,4724.0,Right Back,147,Stoke City,30,['7cf4b9dc-8c41-47e7-bd78-29b98eb4c4c0'],39,,,,,,,,,,,,,,,,,Stoke City,30,00:34:39.697,Pass,
,,,,,,,,,,,,,1.367505,,,,,,,,,,,,,,,0f717447-00ef-4dca-889b-4061d90891ae,2967,,"[112.3, 61.3]",3753985,79,,,,,-2.1772773,51d181d1-5770-4ce4-93fe-58ec3a0f6bf4,Right Foot,,,,"[104.6, 50.2]",,Ground Pass,,13.509256,,,,Marco van Ginkel,8251.0,True,,,,,,2,Regular Play,Jonathan Walters,3670.0,Right Wing,147,Stoke City,30,"['605c46bf-4196-4ad1-83c9-b5f3c6b8fe8a', 'e5747a00-fbe8-48af-b4d4-c3bc9892d30d']",40,,,,,,,,,,,,,,,,,Stoke City,30,00:34:40.941,Pass,True
,,,,,,,,,,,,,1.11565,,,,,,,,,,,,,,,6fbc3a24-dc30-4dca-9848-adf86aee0ae9,2974,,"[83.7, 71.3]",3753985,79,,,,,-1.4855762,,Right Foot,,,,"[85.4, 51.4]",,Ground Pass,,19.97248,,,,Steve Sidwell,41082.0,,,,,,,2,Regular Play,Geoff Cameron,3480.0,Right Center Back,147,Stoke City,30,['820ef9e4-f2d3-49e5-b7ff-f50ddd990207'],47,,,,,,,,,,,,,,,,,Stoke City,30,00:34:47.414,Pass,
,,,,,,,,,,,,,2.385281,,,,,,,,,,,,,,,2b9ffae3-4508-46b3-8404-4a6050e5de27,2987,,"[73.1, 57.1]",3753985,80,,,,,-1.6072544,,Right Foot,,,,"[71.9, 24.2]",,Ground Pass,,32.92188,,,,Marc Muniesa Martínez,6560.0,,,,,,Free Kick,2,From Free Kick,Glenn Whelan,9625.0,Left Defensive Midfield,148,Stoke City,30,['63bfe879-5e12-49be-a601-8e0ff220a765'],1,,,,,,,,,,,,,,,,,Stoke City,30,00:35:01.644,Pass,
,,,,,,,,,,,,,1.183482,,,,,,,,,,,,,,,516f00cb-24d3-4fa3-8560-36e453b5ac6d,2990,,"[67.6, 6.9]",3753985,80,,,,,0.0,,Left Foot,,,,"[78.4, 6.9]",,Ground Pass,,10.8,,,,Osazemwinde Peter Odemwingie,42901.0,,,,,,,2,From Free Kick,Marc Muniesa Martínez,6560.0,Left Back,148,Stoke City,30,['2ec3519a-217e-479e-95ba-ccb9e02ef9eb'],5,,,,,,,,,,,,,,,,,Stoke City,30,00:35:05.389,Pass,
,,,,,,,,,,,,,4.198367,,,,,,,,,,,,,,,dbc5d84e-8358-4e87-b82b-c488f1fb0a9b,2997,,"[44.6, 41.2]",3753985,80,,,,,0.029301956,,Left Foot,,,,"[102.6, 42.9]",,High Pass,,58.02491,,Incomplete,,Jordan Brian Henderson,3532.0,,,,Through Ball,True,,2,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Right Wing,149,Liverpool,24,"['12759547-0db8-4344-a0fb-40cc66004963', 'fa499ea5-d047-434c-b211-ca3f39600164']",13,,,,,,,,,,,,,,,,,Liverpool,24,00:35:13.914,Pass,
