50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.981792,,,,,,,,,,,,,,ff5c1f44-1c34-4057-af0b-baea836d1960,113,,"[48.0, 26.5]",3754003,1,,,,,0.5036263,,Head,,,,"[57.8, 31.9]",,Low Pass,,11.1892805,,,,Michael Carrick,4751.0,,,,,,Recovery,1,Regular Play,Chris Smalling,10958.0,Right Center Back,9,Manchester United,39,"['948cfdf7-9fce-409d-83e5-c09d400e3cab', 'daa3cd81-9872-4183-8f95-6076c1a3126b']",51,,,,,,,,,,,,,,,,Manchester United,39,00:01:51.451,Pass,
,,,,,,,,,,,,,,,1.235827,,,,,,,,,,,,,,42df036b-0edc-42bf-8052-08363c219429,117,,"[47.1, 32.7]",3754003,1,,,,,-2.269989,,Right Foot,,,,"[36.0, 19.5]",,Ground Pass,,17.246738,,,,Daley Blind,3311.0,,,,,,,1,Regular Play,Michael Carrick,4751.0,Right Defensive Midfield,9,Manchester United,39,['c15c2431-999d-4ca6-81ed-064bcc079e3e'],55,,,,,,,,,,,,,,,,Manchester United,39,00:01:55.107,Pass,
,,,,,,,,,,,,,,,0.926214,,,,,,,,,,,,,,8e5f004f-4ff6-4ce9-bddd-6204e8647a7e,120,,"[36.0, 19.5]",3754003,1,,,,,1.7564778,,Left Foot,,,,"[32.6, 37.6]",,Ground Pass,,18.416569,,,,Chris Smalling,10958.0,,,,,,,1,Regular Play,Daley Blind,3311.0,Left Center Back,9,Manchester United,39,['90199b70-d4da-489d-bb76-193d69a37c18'],57,,,,,,,,,,,,,,,,Manchester United,39,00:01:57.394,Pass,
,,,,,,,,,,,,,,,1.171504,,,,,,,,,,,,,,a57c4b48-cb6a-41ab-9f91-9358c7223a80,123,,"[33.0, 38.7]",3754003,1,,,,,-0.33155417,,Right Foot,,,,"[39.1, 36.6]",,Ground Pass,,6.4513564,,,,Michael Carrick,4751.0,,,,,,,1,Regular Play,Chris Smalling,10958.0,Right Center Back,9,Manchester United,39,['68c59d66-ecc3-427c-bb9b-d807452f58b7'],59,,,,,,,,,,,,,,,,Manchester United,39,00:01:59.640,Pass,
,,,,,,,,,,,,,,,1.332464,,,,,,,,,,,,,,1a33cc78-23b0-4995-9aec-6f411e61d692,126,,"[38.5, 37.2]",3754003,2,,,,,1.8795183,,Right Foot,,,,"[32.6, 55.7]",,Ground Pass,,19.418034,,,,Chris Smalling,10958.0,,,,,,,1,Regular Play,Michael Carrick,4751.0,Right Defensive Midfield,9,Manchester United,39,['ed51bb38-7db4-43bd-b883-d7e0fb5c85ac'],2,,,,,,,,,,,,,,,,Manchester United,39,00:02:02.189,Pass,
,,,,,,,,,,,,,,,0.971407,,,,,,,,,,,,,,e60cb80e-f40b-420b-a681-eb4450575714,129,,"[34.2, 56.3]",3754003,2,,,,,-1.6130247,,Right Foot,,,,"[33.6, 42.1]",,Ground Pass,,14.21267,,,,Michael Carrick,4751.0,,,,,,,1,Regular Play,Chris Smalling,10958.0,Right Center Back,9,Manchester United,39,['79e9eef2-4e52-48f4-a114-3344233a7d78'],5,,,,,,,,,,,,,,,,Manchester United,39,00:02:05.057,Pass,
,,,,,,,,,,,,,,,1.754339,,,,,,,,,,,,,,56d31e3d-5388-46cf-9a43-dc19391482fe,132,,"[43.2, 50.4]",3754003,2,,,,,1.3267058,,Left Foot,,,,"[49.8, 76.9]",,Ground Pass,,27.309523,,,,Matteo Darmian,4587.0,,,,,,,1,Regular Play,Michael Carrick,4751.0,Right Defensive Midfield,9,Manchester United,39,['159a0a44-5f7b-4511-b254-693c8b43f79a'],11,,,,,,,,,,,,,,,,Manchester United,39,00:02:11.262,Pass,
,,,,,,,,,,,,,,,1.062591,,,,,,,,,,,,,,8da10a27-b39c-4957-a1a4-f14c89c0e94b,135,,"[49.8, 76.9]",3754003,2,,,,,-2.4461153,,Right Foot,,,,"[36.5, 65.8]",,Ground Pass,,17.323395,,,,Chris Smalling,10958.0,,,,,,,1,Regular Play,Matteo Darmian,4587.0,Right Back,9,Manchester United,39,['3dc54950-9d5a-4168-aabe-3777bf0e4096'],13,,,,,,,,,,,,,,,,Manchester United,39,00:02:13.093,Pass,
,,,,,,,,,,,,,,,1.108133,,,,,,,,,,,,,,0742c2d4-ebb0-4651-a130-cdde7904297d,138,,"[36.5, 65.8]",3754003,2,,,,,-1.2245686,,Right Foot,,,,"[42.2, 50.0]",,Ground Pass,,16.796726,,,,Michael Carrick,4751.0,,,,,,,1,Regular Play,Chris Smalling,10958.0,Right Center Back,9,Manchester United,39,['e89829b1-59e0-4a93-b846-5d1da1df4237'],15,,,,,,,,,,,,,,,,Manchester United,39,00:02:15.149,Pass,
,,,,,,,,,,,,,,,2.332241,,,,,,,,,,,,,,54f5639e-3d55-4ce0-903b-86ccd69864c3,141,,"[44.3, 46.1]",3754003,2,,,,,-1.3521274,,Right Foot,,,,"[53.5, 4.7]",,Low Pass,,42.409904,,,,Luke Shaw,3382.0,,,True,,,,1,Regular Play,Michael Carrick,4751.0,Right Defensive Midfield,9,Manchester United,39,['3d1bace8-c07b-40f8-be61-fcdbac4a83e0'],18,,,,,,,,,,,,,,,,Manchester United,39,00:02:18.395,Pass,
,,,,,,,,,,,,,,,1.495917,,,,,,,,,,,,,,a1a2d5c5-5e4b-4283-bacf-85a6343f6826,148,,"[68.9, 20.6]",3754003,2,,,,,-0.99039817,,Left Foot,,,,"[76.9, 8.4]",,Ground Pass,,14.589037,,,,Ander Herrera Agüera,3606.0,,,,,,,1,Regular Play,Luke Shaw,3382.0,Left Back,9,Manchester United,39,['b3881b37-32d2-43dc-87ff-ba44fefbc67d'],25,,,,,,,,,,,,,,,,Manchester United,39,00:02:25.238,Pass,
,,,,,,,,,,,,,,,1.273725,,,,,,,,,,,,,,32f28e4e-3702-4dfb-9460-f82c2936b128,156,,"[77.2, 15.2]",3754003,2,,,,,2.3469355,,Right Foot,,,,"[66.5, 26.1]",,Ground Pass,,15.274161,,,,Bastian Schweinsteiger,18414.0,,,,,,,1,Regular Play,Ander Herrera Agüera,3606.0,Center Attacking Midfield,9,Manchester United,39,"['11076677-61c4-4fe1-8050-92c77b9ef301', '2ad5b56c-a6aa-4adc-bc37-3fc4e4991006']",27,,,,,,,,,,,,,,,,Manchester United,39,00:02:27.938,Pass,True
,,,,,,,,,,,,,,,1.351396,,,,,,,,,,,,,,759efecd-8741-4597-94de-80c66e2eab18,159,,"[63.4, 27.1]",3754003,2,,,,,1.5580581,,Right Foot,,,,"[63.6, 42.8]",,Ground Pass,,15.701274,,,,Michael Carrick,4751.0,,,,,,,1,Regular Play,Bastian Schweinsteiger,18414.0,Left Defensive Midfield,9,Manchester United,39,['281fc825-f121-4591-9ab1-0e2805d760f2'],30,,,,,,,,,,,,,,,,Manchester United,39,00:02:30.265,Pass,
,,,,,,,,,,,,,,,0.990001,,,,,,,,,,,,,,cd6ff0d5-0585-4dd2-85dd-4054bb48d802,162,,"[68.7, 53.5]",3754003,2,,,,,0.31643146,,Right Foot,,,,"[80.0, 57.2]",,Ground Pass,,11.890332,,,,Juan Manuel Mata García,3294.0,,,,,,,1,Regular Play,Michael Carrick,4751.0,Right Defensive Midfield,9,Manchester United,39,['e9abdfdd-dd13-4955-8abc-936b5b787a9a'],33,,,,,,,,,,,,,,,,Manchester United,39,00:02:33.607,Pass,
,,,,,,,,,,,,,,,0.891645,,,,,,,,,,,,,,4dbe58d8-00a4-4a95-a75a-16979ade4f6a,165,,"[79.4, 57.2]",3754003,2,,,,,2.2867413,,Right Foot,,,,"[68.7, 69.5]",,Ground Pass,,16.302761,,,,Michael Carrick,4751.0,,,,,,,1,Regular Play,Juan Manuel Mata García,3294.0,Right Wing,9,Manchester United,39,['8fa8818c-cda5-4e0c-8a43-3a5cd9864a12'],34,,,,,,,,,,,,,,,,Manchester United,39,00:02:34.865,Pass,
,,,,,,,,,,,,,,,1.155221,,,,,,,,,,,,,,a39aaad1-21b1-45d3-9ffc-1c855bb91811,169,,"[69.8, 72.6]",3754003,2,,,,,0.2480321,,Right Foot,,,,"[85.2, 76.5]",,Ground Pass,,15.886157,,,,Matteo Darmian,4587.0,,,,,,,1,Regular Play,Michael Carrick,4751.0,Right Defensive Midfield,9,Manchester United,39,"['e43b335e-4cdc-44ee-bba2-b857e5830f1d', 'edab59f6-5eda-4479-bb26-241b3d928bc8']",37,,,,,,,,,,,,,,,,Manchester United,39,00:02:37.199,Pass,True
,,,,,,,,,,,,,,,1.377479,,,,,,,,,,,,,,97846220-c787-4734-bd93-971a689a3088,171,,"[85.2, 76.5]",3754003,2,,,,,-1.9345845,,Right Foot,,,,"[76.9, 54.7]",,Ground Pass,,23.326593,,,,Juan Manuel Mata García,3294.0,,,,,,,1,Regular Play,Matteo Darmian,4587.0,Right Back,9,Manchester United,39,['6f025e5f-d9fb-4aef-b151-a5354eea0b7b'],38,,,,,,,,,,,,,,,,Manchester United,39,00:02:38.355,Pass,
,,,,,,,,,,,,,,,1.168991,,,,,,,,,,,,,,bc41a786-24e8-4f83-a0f7-730ec6aae1d7,175,,"[76.3, 56.9]",3754003,2,,,,,-2.0516837,,Left Foot,,,,"[66.7, 38.5]",,Ground Pass,,20.753796,,,,Bastian Schweinsteiger,18414.0,,,,,,,1,Regular Play,Juan Manuel Mata García,3294.0,Right Wing,9,Manchester United,39,['fc34c2a0-d289-48a7-b99b-e8a696b8599c'],40,,,,,,,,,,,,,,,,Manchester United,39,00:02:40.974,Pass,
,,,,,,,,,,,,,,,2.341496,,,,,,,,,,,,,,53def4b1-77fb-4fe3-9bc6-7e0690211d17,178,,"[66.7, 38.5]",3754003,2,,,,,-1.4746029,,Right Foot,,,,"[70.0, 4.3]",,Ground Pass,,34.35884,,,,Luke Shaw,3382.0,,,,,,,1,Regular Play,Bastian Schweinsteiger,18414.0,Left Defensive Midfield,9,Manchester United,39,['dcf1b76e-36b2-43d0-ba8b-0ac1b628b908'],42,,,,,,,,,,,,,,,,Manchester United,39,00:02:42.888,Pass,
,,,,,,,,,,,,,,,0.947371,,,,,,,,,,,,,,26640dd4-ab78-4b36-af05-8a20c11a06b9,181,,"[70.0, 4.3]",3754003,2,,,,,-0.13654952,,Left Foot,,,,"[83.1, 2.5]",,Ground Pass,,13.223085,,,,Memphis Depay,2988.0,,,,,,,1,Regular Play,Luke Shaw,3382.0,Left Back,9,Manchester United,39,['db35d032-33f4-4116-b632-0cd2b847ab49'],46,,,,,,,,,,,,,,,,Manchester United,39,00:02:46.739,Pass,
,,,,,,,,,,,,,,,1.021915,,,,,,,,,,,,,,3b2091cd-cb64-4fe0-b1d0-d3492613cbbf,185,,"[82.1, 1.5]",3754003,2,,,,,3.0124454,,Right Foot,,,,"[66.7, 3.5]",,Ground Pass,,15.529327,,,,Luke Shaw,3382.0,,,,,,,1,Regular Play,Memphis Depay,2988.0,Left Wing,9,Manchester United,39,"['e89e75f9-d3ec-4fdb-811c-8d601081cd60', 'fcb998b5-78a6-4384-8e5c-3cc9ed4c802e']",48,,,,,,,,,,,,,,,,Manchester United,39,00:02:48.989,Pass,True
,,,,,,,,,,,,,,,0.975621,,,,,,,,,,,,,,1afa06f8-54ff-460e-b1ab-1ada873a2dc8,188,,"[67.7, 3.1]",3754003,2,,,,,0.4127208,,Right Foot,,,,"[84.6, 10.5]",,Ground Pass,,18.44912,,,,Marouane Fellaini-Bakkioui,3296.0,,,,,,,1,Regular Play,Luke Shaw,3382.0,Left Back,9,Manchester United,39,['adfd92c9-e170-4fb0-b498-ffc505256de7'],50,,,,,,,,,,,,,,,,Manchester United,39,00:02:50.997,Pass,
,,,,,,,,,,,,,,,0.686331,,,,,,,,,,,,,,196e0cad-9003-4bca-864c-3c78242c84b4,192,,"[76.7, 8.0]",3754003,2,,,,,-1.4635174,,Left Foot,,,,"[77.4, 1.5]",,Ground Pass,,6.537584,,,,Memphis Depay,2988.0,,,,,,,1,Regular Play,Marouane Fellaini-Bakkioui,3296.0,Center Forward,9,Manchester United,39,['4ca2e38a-dedb-4f41-af98-1f724b5e6ed3'],53,,,,,,,,,,,,,,,,Manchester United,39,00:02:53.179,Pass,
,,,,,,,,,,,,,,,0.956059,,,,,,,,,,,,,,e74bd303-74b9-4810-b572-1cc0c40f8745,196,,"[78.8, 3.1]",3754003,2,,,,,2.1751018,,Right Foot,,,,"[73.0, 11.5]",,Ground Pass,,10.20784,,,,Marouane Fellaini-Bakkioui,3296.0,,,,,,,1,Regular Play,Memphis Depay,2988.0,Left Wing,9,Manchester United,39,"['6ae34d58-9596-4670-a13d-478aea425e41', 'd9e74e3e-a2d1-44b8-9c38-000875678f0d']",54,,,,,,,,,,,,,,,,Manchester United,39,00:02:54.918,Pass,True
,,,,,,,,,,,,,,,1.338505,,,,,,,,,,,,,,d1bd4291-9f7a-476d-9a4e-12da0ec12c36,199,,"[68.9, 8.7]",3754003,2,,,,,1.9647894,,Right Foot,,,,"[61.5, 26.5]",,Ground Pass,,19.27693,,,,Bastian Schweinsteiger,18414.0,,,,,,,1,Regular Play,Marouane Fellaini-Bakkioui,3296.0,Center Forward,9,Manchester United,39,['2eb3c100-6538-41f9-ad84-55565dfa065a'],57,,,,,,,,,,,,,,,,Manchester United,39,00:02:57.142,Pass,
,,,,,,,,,,,,,,,2.031704,,,,,,,,,,,,,,e7bb736a-bdd9-4dc8-90f8-03159a818faa,202,,"[76.7, 36.6]",3754003,3,,,,,-1.0281174,,Right Foot,,,,"[96.3, 4.1]",,High Pass,,37.952732,,,,Memphis Depay,2988.0,,,,,,,1,Regular Play,Bastian Schweinsteiger,18414.0,Left Defensive Midfield,9,Manchester United,39,['11f92b1f-858f-4b1a-bc0e-6d55ba86f5c4'],2,,,,,,,,,,,,,,,,Manchester United,39,00:03:02.998,Pass,
,,,,,,,,,,,,,,,1.732469,,,,,,,,,,,,,,cfcd40bd-54d3-449a-8cf3-bf3a17594234,209,,"[14.0, 70.8]",3754003,3,,,,,-1.9332149,,Right Foot,,,,"[4.9, 46.8]",,Ground Pass,,25.667294,,,,Simon Mignolet,3539.0,,,,,,,1,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,9,Manchester United,39,['adc8a3a0-194c-4686-a37d-8432e691f466'],8,,,,,,,,,,,,,,,,Liverpool,24,00:03:08.644,Pass,
,,,,,,,,,,,,,,,2.364567,,,,,,,,,,,,,,53cedcbf-2af3-443c-97b5-3715c1dabe64,213,,"[4.3, 55.2]",3754003,3,,,,,0.25029492,,Right Foot,,,,"[48.5, 66.5]",,High Pass,,45.621597,,Incomplete,,,,,,,,,,1,Regular Play,Simon Mignolet,3539.0,Goalkeeper,9,Manchester United,39,"['7d6c92a3-fde6-48fc-8174-90a91e676167', '88678274-2478-4c8a-848b-f1568e789cd9']",11,,,,,,,,,,,,,,,,Liverpool,24,00:03:11.572,Pass,True
,,,,,,,,,,,,,,,1.153648,,,,,,,,,,,,,,dd3c5205-7afa-4d0d-b531-4cb0e4de0f03,216,,"[76.9, 7.8]",3754003,3,,,,,-0.5551786,,Right Foot,,,,"[84.8, 2.9]",,Ground Pass,,9.296236,,,,Luke Shaw,3382.0,,,,,,,1,Regular Play,Bastian Schweinsteiger,18414.0,Left Defensive Midfield,9,Manchester United,39,['8880e4e9-4248-43a5-91c6-3a1c21225137'],16,,,,,,,,,,,,,,,,Manchester United,39,00:03:16.442,Pass,
,,,,,,,,,,,,,,,0.661418,,,,,,,,,,,,,,8df95d83-6977-4346-bbc9-29250bcfb53d,219,,"[98.5, 5.2]",3754003,3,,,,,1.69626,,Left Foot,,,,"[97.1, 16.3]",,Ground Pass,,11.18794,,,,Ander Herrera Agüera,3606.0,,,,,,,1,Regular Play,Luke Shaw,3382.0,Left Back,9,Manchester United,39,['e5969d43-e8ab-43ee-b625-14df507c7c28'],18,,,,,,,,,,,,,,,,Manchester United,39,00:03:18.869,Pass,
,,,,,,,,,,,,,,,0.980224,,,,,,,,,,,,,,970fe993-913e-4fa6-85b3-a73bd1db685c,222,,"[97.1, 16.3]",3754003,3,,,,,3.0987618,,Right Foot,,,,"[83.1, 16.9]",,Ground Pass,,14.012852,,,,Bastian Schweinsteiger,18414.0,,,,,,,1,Regular Play,Ander Herrera Agüera,3606.0,Center Attacking Midfield,9,Manchester United,39,['6e46c352-8a71-4765-83e1-b4bc7cc27760'],20,,,,,,,,,,,,,,,,Manchester United,39,00:03:20.452,Pass,
,,,,,,,,,,,,,,,0.804962,,,,,,,,,,,,,,ac9c4eb4-b5e9-4d5d-ba09-164528234ca0,225,,"[83.1, 16.9]",3754003,3,,,,,-0.86544067,,Left Foot,,,,"[91.7, 6.8]",,Ground Pass,,13.265368,,,,Ander Herrera Agüera,3606.0,,,,,,,1,Regular Play,Bastian Schweinsteiger,18414.0,Left Defensive Midfield,9,Manchester United,39,['ff186af8-9984-4d35-85b1-9f3997f4d122'],24,,,,,,,,,,,,,,,,Manchester United,39,00:03:24.921,Pass,
,,,,,,,,,,,,,,,1.371044,,,,,,,,,,,,,,3cd81190-de02-4c6e-9232-cd3fad7da9f0,228,,"[91.7, 6.8]",3754003,3,,,,,2.2381024,,Right Foot,,,,"[83.9, 16.7]",,Ground Pass,,12.603571,,,,Bastian Schweinsteiger,18414.0,,,,,,,1,Regular Play,Ander Herrera Agüera,3606.0,Center Attacking Midfield,9,Manchester United,39,['a0e351c3-d9d7-409c-a856-c409c77a0720'],27,,,,,,,,,,,,,,,,Manchester United,39,00:03:27.047,Pass,
,,,,,,,,,,,,,,,0.880409,,,,,,,,,,,,,,d2c2fca1-f3da-4c48-b03c-83554f0800a4,231,,"[83.3, 17.3]",3754003,3,,,,,2.0669234,,Right Foot,,,,"[77.4, 28.2]",,Ground Pass,,12.394354,,,,Michael Carrick,4751.0,,,,,,,1,Regular Play,Bastian Schweinsteiger,18414.0,Left Defensive Midfield,9,Manchester United,39,['46d4d01a-0dc3-4c9e-9656-3da435ce7163'],29,,,,,,,,,,,,,,,,Manchester United,39,00:03:29.094,Pass,
,,,,,,,,,,,,,,,0.954597,,,,,,,,,,,,,,de7bee9a-e38c-4a25-aa8d-6ca1668f7070,235,,"[76.7, 23.7]",3754003,3,,,,,-1.4746029,,Right Foot,,,,"[77.8, 12.3]",,Ground Pass,,11.452948,,,,Bastian Schweinsteiger,18414.0,,,,,,,1,Regular Play,Michael Carrick,4751.0,Right Defensive Midfield,9,Manchester United,39,"['1d887885-59e7-4200-8a57-10f8f8402fb8', '84ecde4c-df09-4da4-90fd-0583fd28054b']",32,,,,,,,,,,,,,,,,Manchester United,39,00:03:32.106,Pass,True
,,,,,,,,,,,,,,,0.799163,,,,,,,,,,,,,,10fd6282-1581-4755-9e3a-422575105518,238,,"[77.4, 12.1]",3754003,3,,,,,0.5496419,,Right Foot,,,True,"[88.5, 18.9]",,Ground Pass,,13.017296,,,,Ander Herrera Agüera,3606.0,,,,,,,1,Regular Play,Bastian Schweinsteiger,18414.0,Left Defensive Midfield,9,Manchester United,39,['90b54f62-e5ce-4812-9d95-8db69f1d985e'],33,,,,,,,,,,,,,,,,Manchester United,39,00:03:33.293,Pass,
,,,,,,,,,,,,,,,1.993029,,,,,,,,,,,,,,16443984-3318-4db5-ac6f-27319eafadac,242,,"[89.5, 18.5]",3754003,3,,,,,-1.4747076,,Right Foot,,,,"[91.1, 1.9]",,Low Pass,,16.67693,,,,Luke Shaw,3382.0,,,,,,,1,Regular Play,Ander Herrera Agüera,3606.0,Center Attacking Midfield,9,Manchester United,39,['c1b68236-2307-4f57-865d-5e41c5e877f0'],34,,,,,,,,,,,,,,,,Manchester United,39,00:03:34.282,Pass,
,,,,,,,,,,,,,,,1.12328,,,,,,,,,,,,,,33fa72ae-863d-46e1-a6fb-ee5f1ec08fa8,246,,"[100.6, 2.1]",3754003,3,,,,,1.4475707,,Left Foot,,,,"[103.3, 23.9]",,Ground Pass,,21.966566,,Incomplete,,Memphis Depay,2988.0,,,,,,,1,Regular Play,Luke Shaw,3382.0,Left Back,9,Manchester United,39,"['2cee5f3d-d122-471c-ab16-0a644494e9c2', '6979f796-f66d-465d-9972-ff2ecde32713', 'ae9895b0-4611-49e3-a7e3-0293e5170913']",37,,,,,,,,,,,,,,,,Manchester United,39,00:03:37.552,Pass,True
,,,,,,,,,,,,,,,1.164145,,,,,,,,,,,,,,2cee5f3d-d122-471c-ab16-0a644494e9c2,248,,"[16.8, 56.2]",3754003,3,,,,,1.1183214,,Right Foot,,,,"[23.8, 70.6]",,Ground Pass,,16.011246,,,,Roberto Firmino Barbosa de Oliveira,3535.0,,,,,,Recovery,1,Regular Play,Lucas Pezzini Leiva,7780.0,Center Defensive Midfield,10,Liverpool,24,"['33fa72ae-863d-46e1-a6fb-ee5f1ec08fa8', '66e56311-0da7-444b-a8f4-12914d68d619']",38,,,,,,,,,,,,,,,,Liverpool,24,00:03:38.675,Pass,
,,,,,,,,,,,,,,,1.54911,,,,,,,,,,,,,,92237714-139e-422f-aa59-297c8059a231,251,,"[24.7, 68.4]",3754003,3,,,,,-1.0506506,,Right Foot,,,,"[43.2, 36.1]",,Low Pass,,37.222843,,,,Daniel William John Ings,3654.0,,,,,,,1,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Right Wing,10,Liverpool,24,['d77dcd2f-cd04-4967-b3e9-0581ca4acb53'],41,,,,,,,,,,,,,,,,Liverpool,24,00:03:41.419,Pass,
,,,,,,,,,,,,,,,1.535369,,,,,,,,,,,,,,451eb432-6582-4ea1-8220-d72bf7703f32,254,,"[43.4, 41.4]",3754003,3,,,,,-1.5434994,,Right Foot,,,,"[44.2, 12.1]",,Ground Pass,,29.310919,,,,Joe Gomez,3495.0,,,,,,,1,Regular Play,Daniel William John Ings,3654.0,Left Wing,10,Liverpool,24,['594c7960-1b06-479f-98da-f15ae8f9c3fb'],46,,,,,,,,,,,,,,,,Liverpool,24,00:03:46.066,Pass,
,,,,,,,,,,,,,,,1.224585,,,,,,,,,,,,,,d198770e-df28-4a79-9284-bad1c3dbefba,257,,"[47.5, 12.1]",3754003,3,,,,,-0.3893167,,Right Foot,,,,"[63.1, 5.7]",,Ground Pass,,16.861792,,,,Christian Benteke Liolo,3380.0,,,,,,,1,Regular Play,Joe Gomez,3495.0,Left Back,10,Liverpool,24,['a2bb9a1a-967a-4bf0-8e50-175cb632c1b9'],48,,,,,,,,,,,,,,,,Liverpool,24,00:03:48.864,Pass,
,,,,,,,,,,,,,,,0.961416,,,,,,,,,,,,,,303690ea-e75b-48f9-b9ea-ba21820aedd6,263,,"[65.1, 3.8]",3754003,4,,,,,1.1955255,,Right Foot,,,,"[70.3, 17.0]",,Ground Pass,,14.187318,,,,Emre Can,3493.0,,,,,,Free Kick,1,From Free Kick,Joe Gomez,3495.0,Left Back,11,Liverpool,24,['cf67f4fa-9dbb-4319-bf5f-8a809f8f92db'],7,,,,,,,,,,,,,,,,Liverpool,24,00:04:07.768,Pass,
,,,,,,,,,,,,,,,1.919346,,,,,,,,,,,,,,2a2963da-dbc8-41fa-8b2e-7c2c5d39c6b1,266,,"[64.1, 8.4]",3754003,4,,,,,-3.1147044,,Right Foot,,,,"[23.2, 7.3]",,Ground Pass,,40.91479,,,,Dejan Lovren,3471.0,,,,,,,1,From Free Kick,Emre Can,3493.0,Left Center Midfield,11,Liverpool,24,['722538fb-c963-44f8-b0d5-773e8d4183dd'],10,,,,,,,,,,,,,,,,Liverpool,24,00:04:10.076,Pass,
,,,,,,,,,,,,,,,2.456903,,,,,,,,,,,,,,3d3c7fe9-0d60-44e0-9f13-22f24ebf5486,269,,"[23.0, 7.3]",3754003,4,,,,,1.9092283,,Right Foot,,,,"[12.3, 37.7]",,Ground Pass,,32.228092,,,,Simon Mignolet,3539.0,,,,,,,1,From Free Kick,Dejan Lovren,3471.0,Left Center Back,11,Liverpool,24,['63eacac1-c448-40fe-bcac-d2b45c9a1f1b'],12,,,,,,,,,,,,,,,,Liverpool,24,00:04:12.614,Pass,
,,,,,,,,,,,,,,,1.569147,,,,,,,,,,,,,,46fbe5a7-3ce9-44fb-89b8-2a98cc08b3d0,272,,"[15.0, 40.2]",3754003,4,,,,,0.9894161,,Left Foot,,,,"[28.8, 61.2]",,Ground Pass,,25.12847,,,,Martin Škrtel,18872.0,,,,,,,1,From Free Kick,Simon Mignolet,3539.0,Goalkeeper,11,Liverpool,24,['716c0234-8e17-41cc-a987-5e73387bec45'],16,,,,,,,,,,,,,,,,Liverpool,24,00:04:16.357,Pass,
,,,,,,,,,,,,,,,1.833647,,,,,,,,,,,,,,8c75c3f1-9ddf-4686-9d29-152e2ab4daa2,275,,"[29.0, 61.0]",3754003,4,,,,,-1.4072225,,Right Foot,,,,"[34.1, 30.1]",,Ground Pass,,31.318047,,,,Lucas Pezzini Leiva,7780.0,,,,,,,1,From Free Kick,Martin Škrtel,18872.0,Right Center Back,11,Liverpool,24,['babc8f15-8568-4edf-9342-2b87c71ec39c'],19,,,,,,,,,,,,,,,,Liverpool,24,00:04:19.148,Pass,
,,,,,,,,,,,,,,,0.909599,,,,,,,,,,,,,,0ff6ed00-789a-4daf-ba79-dd6df0e07e4b,278,,"[35.3, 29.7]",3754003,4,,,,,-2.976444,,Right Foot,,,,"[25.7, 28.1]",,Ground Pass,,9.73242,,,,Dejan Lovren,3471.0,,,,,,,1,From Free Kick,Lucas Pezzini Leiva,7780.0,Center Defensive Midfield,11,Liverpool,24,"['58729bf6-0fd4-4819-bda6-9610e89f9e86', '91fd87d5-74fb-468a-962a-e05f2d0fa831']",20,,,,,,,,,,,,,,,,Liverpool,24,00:04:20.982,Pass,True
,,,,,,,,,,,,,,,0.860373,,,,,,,,,,,,,,df1e47fd-7c80-4034-b568-8221e1329df8,281,,"[36.8, 16.8]",3754003,4,,,,,-0.21866895,,Right Foot,,,,"[64.7, 10.6]",,Low Pass,,28.580587,,,,Christian Benteke Liolo,3380.0,,,,,,,1,From Free Kick,Dejan Lovren,3471.0,Left Center Back,11,Liverpool,24,['d1d2e1ef-6106-4ee5-92e9-7418c30c3a48'],27,,,,,,,,,,,,,,,,Liverpool,24,00:04:27.117,Pass,
