ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.015158,,,,,,,,,,,,57223d28-21e0-4e64-a2e5-c3e75b4cd975,1776,,"[30.6, 17.1]",3754230,41,,,,,-0.551655,,Head,,,"[41.0, 10.7]",,Low Pass,,12.21147,,,,Alberto Moreno Pérez,3515.0,,,,,,Recovery,1,Regular Play,Mamadou Sakho,3483.0,Left Center Back,96,Liverpool,24,"['cc16468d-a30a-4d82-9467-a4ff512e3fd7', 'faffe763-d37b-4173-8445-4aacc761407e']",15,,,,,,,,,,,,,,,,,,Liverpool,24,00:41:15.203,Pass,
,,,,,,,,,,,,,,,,1.75769,,,,,,,,,,,,f264aaa6-701d-490f-98bb-03690b60de8d,1780,,"[40.5, 10.2]",3754230,41,,,,,0.80878574,,Left Foot,,,"[57.2, 27.7]",,High Pass,,24.189667,,Incomplete,,,,,,,,,,1,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,96,Liverpool,24,"['09928eaf-4fe2-4954-9c43-d04de1fe8770', '482f26a0-418c-4ade-9643-37a09fb049ec']",16,,,,,,,,,,,,,,,,,,Liverpool,24,00:41:16.298,Pass,True
,,,,,,,,,,,,,,,,1.048589,,,,,,,,,,,,09928eaf-4fe2-4954-9c43-d04de1fe8770,1781,,"[62.9, 52.4]",3754230,41,,,,,0.11519028,,Right Foot,,,"[75.0, 53.8]",,High Pass,,12.180722,,Incomplete,,,,,,,,,Recovery,1,Regular Play,Jordy Clasie,16181.0,Right Center Midfield,96,Liverpool,24,"['5dba987c-42a6-4db5-9f11-55e5e1b8b340', 'f264aaa6-701d-490f-98bb-03690b60de8d']",18,,,,,,,,,,,,,,,,,,Southampton,25,00:41:18.055,Pass,
,,,,,,,,,,,,,,,,2.07329,,,,,,,,,,,,5dba987c-42a6-4db5-9f11-55e5e1b8b340,1782,,"[45.1, 26.3]",3754230,41,,,,,0.41981605,,Head,,,"[68.4, 36.7]",,High Pass,,25.515682,,Incomplete,,James Philip Milner,3473.0,,,,,,Recovery,1,Regular Play,Lucas Pezzini Leiva,7780.0,Right Center Midfield,96,Liverpool,24,"['02bdc7f7-4d41-4087-a96f-b71853000636', '09928eaf-4fe2-4954-9c43-d04de1fe8770', '9838beda-bc55-4f5e-ac6f-46e7e64da689']",19,,,,,,,,,,,,,,,,,,Liverpool,24,00:41:19.104,Pass,
,,,,,,,,,,,,,,,,2.469972,,,,,,,,,,,,9838beda-bc55-4f5e-ac6f-46e7e64da689,1784,,"[51.7, 43.4]",3754230,41,,,,,0.2732275,,Head,,,"[85.6, 52.9]",,High Pass,,35.205967,,Incomplete,,Graziano Pellè,11062.0,,,,,,Recovery,1,Regular Play,Virgil van Dijk,3669.0,Left Center Back,96,Liverpool,24,"['1be72515-64e6-44c5-a37d-a89aa4ee6561', '3db13b8c-7d56-4678-8125-2047101b3958', '5dba987c-42a6-4db5-9f11-55e5e1b8b340']",21,,,,,,,,,,,,,,,,,,Southampton,25,00:41:21.177,Pass,
,,,,,,,,,,,,,,,,0.894998,,,,,,,,,,,,1be72515-64e6-44c5-a37d-a89aa4ee6561,1787,,"[34.5, 27.2]",3754230,41,,,,True,-0.64715517,,,,,"[47.6, 17.3]",,Low Pass,,16.420109,,,,Emre Can,3493.0,,,,,,Recovery,1,Regular Play,Mamadou Sakho,3483.0,Left Center Back,96,Liverpool,24,"['958232f4-1bb2-4344-a0eb-2799a881bd83', '9838beda-bc55-4f5e-ac6f-46e7e64da689', 'b64b269e-c956-47cc-8bce-419c9bcf4a4d']",23,,,,,,,,,,,,,,,,,,Liverpool,24,00:41:23.647,Pass,True
,,,,,,,,,,,,,,,,1.975176,,,,,,,,,,,,96818afe-3c0c-438a-a52a-f1fd5d752250,1789,,"[47.6, 17.3]",3754230,41,,,,,0.42877802,,Right Foot,,,"[65.1, 25.3]",,Low Pass,,19.241882,,,,Philippe Coutinho Correia,3501.0,,,,,,,1,Regular Play,Emre Can,3493.0,Left Center Midfield,96,Liverpool,24,['6aa1ed45-a33c-4df8-a64a-6373acf0438f'],24,,,,,,,,,,,,,,,,,,Liverpool,24,00:41:24.542,Pass,
,,,,,,,,,,,,,,,,2.8,,,,,,,,,,,,823904d1-d7a0-4a83-94ac-71f520e2bd90,1795,,"[42.2, 36.3]",3754230,41,,,,,-1.583839,,Right Foot,,,"[41.9, 13.3]",,Ground Pass,,23.001957,,,,Ryan Bertrand,20045.0,,,,,,,1,Regular Play,Cédric Ricardo Alves Soares,3329.0,Right Back,97,Southampton,25,['843fd73b-81ab-4684-84fa-ca60395e0207'],30,,,,,,,,,,,,,,,,,,Southampton,25,00:41:30.096,Pass,
,,,,,,,,,,,,,,,,0.125274,,,,,,,,,,,,f052e4ef-5741-4375-aa50-bf33d0e4cc72,1799,,"[41.9, 4.8]",3754230,41,,,,,0.39479113,,Left Foot,,,"[44.3, 5.8]",,High Pass,,2.6,,Incomplete,,,,,,,,,,1,Regular Play,Ryan Bertrand,20045.0,Left Back,97,Southampton,25,"['7afec7ea-f7b6-4bd3-8d62-0ffc4b9b3f04', 'ed9203c1-e0b9-4923-a44b-f8d1d5435851']",34,,,,,,,,,,,,,,,,,,Southampton,25,00:41:34.092,Pass,True
,,,,,,,,,,,,,,,,0.975201,,,,,,,,,,,,52b1702f-83ed-45b5-9338-0b5f42feb91b,1801,,"[48.5, 0.1]",3754230,41,,,,,1.8429422,,,,,"[47.3, 4.4]",,Low Pass,,4.464303,,,,Sadio Mané,3629.0,,,,,,Throw-in,1,From Throw In,Ryan Bertrand,20045.0,Left Back,98,Southampton,25,['a73b3877-b53a-4aaf-a495-6b21e80a5083'],55,,,,,,,,,,,,,,,,,,Southampton,25,00:41:55.229,Pass,
,,,,,,,,,,,,,,,,2.030577,,,,,,,,,,,,32a8ff76-dbce-45ee-9a66-09741fcd09c8,1805,,"[39.7, 3.6]",3754230,41,,,,,1.9438694,,Right Foot,,,"[22.4, 47.8]",,Ground Pass,,47.46504,,,,José Miguel da Rocha Fonte,3960.0,,,True,,,,1,From Throw In,Sadio Mané,3629.0,Center Attacking Midfield,98,Southampton,25,"['699fef67-c7da-4a9b-898a-e92b2c0ebcd6', 'eb3177c0-289e-44df-a888-36a1da98e139']",58,,,,,,,,,,,,,,,,,,Southampton,25,00:41:58.285,Pass,True
,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,f3ad25f8-75d8-420c-983a-9ed8699da015,1808,,"[21.4, 51.3]",3754230,42,,,,,0.7394535,,Right Foot,,,"[48.7, 76.2]",,Ground Pass,,36.949966,,,,Cédric Ricardo Alves Soares,3329.0,,,,,,,1,From Throw In,José Miguel da Rocha Fonte,3960.0,Right Center Back,98,Southampton,25,['80ea3a72-5208-4aca-a655-860a288eb553'],0,,,,,,,,,,,,,,,,,,Southampton,25,00:42:00.716,Pass,
,,,,,,,,,,,,,,,,2.776029,,,,,,,,,,,,0f9adf8b-98ec-4302-a14c-2d8fde0eb69e,1811,,"[55.8, 75.7]",3754230,42,,,,,-0.71991813,,Right Foot,,,"[81.8, 52.9]",,Ground Pass,,34.58092,,Incomplete,,Dušan Tadić,3831.0,,,,,,,1,From Throw In,Cédric Ricardo Alves Soares,3329.0,Right Back,98,Southampton,25,"['51675b5c-ee52-4c17-ae78-47459187c015', '7535ffbd-b800-462e-a737-c74472baec8c']",4,,,,,,,,,,,,,,,,,,Southampton,25,00:42:04.348,Pass,
,,,,,,,,,,,,,,,,0.540057,,,,,,,,,,,,3033151f-e0c9-451a-8610-0aa7076718d4,1815,,"[42.6, 25.7]",3754230,42,,,,,-0.028977394,,Right Foot,,,"[56.4, 25.3]",,Ground Pass,,13.805796,,Incomplete,,Philippe Coutinho Correia,3501.0,,,,,,,1,From Throw In,Mamadou Sakho,3483.0,Left Center Back,98,Southampton,25,"['1ff8ffee-fc19-4db0-b80c-4eedb3d208a4', 'a4a73175-3da8-4f23-b7a8-692f66ca4877']",7,,,,,,,,,,,,,,,,,,Liverpool,24,00:42:07.919,Pass,
,,,,,,,,,,,,,,,,3.201696,,,,,,,,,,,,a7c8cb52-49b5-4cfb-99cc-19459eeff50a,1824,,"[85.1, 43.1]",3754230,42,,,,,-1.5436425,,Right Foot,,,"[86.2, 2.6]",,Low Pass,,40.514935,,,,Sadio Mané,3629.0,,,True,,,,1,From Throw In,Victor Wanyama,3098.0,Left Center Midfield,98,Southampton,25,"['1ec89a3a-894d-4a52-93d4-395a06977066', 'f326715e-84f3-4e6b-925c-6fb8072a4abc']",12,,,,,,,,,,,,,,,,,,Southampton,25,00:42:12.380,Pass,True
,,,,,,,,,,,,,,,,1.081007,,,,,,,,,,,,7763057e-3435-4ad6-81fa-ff0116f2710e,1827,,"[104.0, 14.6]",3754230,42,,,,,2.7845626,,Left Foot,,,"[91.4, 19.3]",,Ground Pass,,13.448049,,,,Steven Davis,3828.0,,,,,,,1,From Throw In,Sadio Mané,3629.0,Center Attacking Midfield,98,Southampton,25,['ea60a8b2-cb8d-4e3c-8b00-1bbe04d50c02'],20,,,,,,,,,,,,,,,,,,Southampton,25,00:42:20.869,Pass,
,,,,,,,,,,,,,,,,0.231566,,,,,,,,,,,,3ef4041d-ee39-43ce-bebf-4514957cb7df,1830,,"[84.0, 21.4]",3754230,42,,,,,0.049140733,,Right Foot,,,"[90.1, 21.7]",,High Pass,,6.1073728,,Incomplete,,,,,,,,,,1,From Throw In,Steven Davis,3828.0,Right Wing,98,Southampton,25,['284f69e2-e8a3-4b00-bdd3-76960084a5f6'],24,,,,,,,,,,,,,,,,,,Southampton,25,00:42:24.472,Pass,
,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,0310f360-e3ce-4622-9fdc-be2ec1ddca8f,1835,,"[70.4, 25.5]",3754230,42,,,,,-3.0459945,,Right Foot,,,"[55.8, 24.1]",,Ground Pass,,14.666969,,,,Virgil van Dijk,3669.0,,,,,,,1,From Throw In,Jordy Clasie,16181.0,Right Center Midfield,98,Southampton,25,"['21ed9623-5781-44fe-8e02-fde9b3e2fcf3', '38d33091-81f1-4e9c-8297-36f1d23d7281']",27,,,,,,,,,,,,,,,,,,Southampton,25,00:42:27.485,Pass,True
,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,92b217b1-253a-4243-a4f5-e4487d514aa3,1838,,"[55.8, 24.1]",3754230,42,,,,,1.5707964,,Right Foot,,,"[55.8, 41.7]",,Ground Pass,,17.6,,,,José Miguel da Rocha Fonte,3960.0,,,,,,,1,From Throw In,Virgil van Dijk,3669.0,Left Center Back,98,Southampton,25,['23a6b79d-850a-4a40-b2df-3ace9504f39c'],29,,,,,,,,,,,,,,,,,,Southampton,25,00:42:29.085,Pass,
,,,,,,,,,,,,,,,,1.273809,,,,,,,,,,,,6601b8c6-9408-4fa8-85cf-70c94efe0a92,1842,,"[65.1, 55.2]",3754230,42,,,,,0.09707222,,Right Foot,,,"[91.8, 57.8]",,Low Pass,,26.826294,,,,Dušan Tadić,3831.0,,,,,,,1,From Throw In,José Miguel da Rocha Fonte,3960.0,Right Center Back,98,Southampton,25,"['25fa5f25-c4bc-4aa5-8612-4a348f50530e', 'a97e22c3-3854-48e4-a752-1f9e3043911c']",34,,,,,,,,,,,,,,,,,,Southampton,25,00:42:34.711,Pass,True
,,,,,,,,,,,,,,,,0.317525,,,,,,,,,,,,1351f3a9-ea56-4bd1-a38f-c78446e42bd5,1845,,"[92.0, 53.2]",3754230,42,,,,,-0.41241044,,Left Foot,,,"[95.2, 51.8]",,Ground Pass,,3.4928498,,Incomplete,,Graziano Pellè,11062.0,,,,Through Ball,True,,1,From Throw In,Dušan Tadić,3831.0,Left Wing,98,Southampton,25,"['00987c05-8246-4bfd-a0ad-f312790b4348', '847fd2e9-ae9c-4d4b-9c87-5fbb25dd3eb0']",37,,,,,,,,,,,,,,,,,,Southampton,25,00:42:37.539,Pass,
,,,,,,,,,,,,,,,,1.265138,,,,,,,,,,,,ec32576b-add1-48e3-90de-625d341a369f,1861,,"[19.7, 47.8]",3754230,42,,,,,1.3825748,,Right Foot,,,"[21.3, 56.2]",,Ground Pass,,8.5510235,,,,Nathaniel Edwin Clyne,4590.0,,,,,,,1,Regular Play,Martin Škrtel,18872.0,Right Center Back,99,Liverpool,24,['985f8ca5-e042-4d0a-8772-e2fdab88f627'],45,,,,,,,,,,,,,,,,,,Liverpool,24,00:42:45.347,Pass,
,,,,,,,,,,,,,,,,3.190664,,,,,,,,,,,,170d6958-43b0-482b-8710-04d68e6850bb,1865,,"[21.1, 56.4]",3754230,42,,,,,-0.14693339,,Right Foot,,,"[71.1, 49.0]",,High Pass,,50.544632,,Incomplete,,,,,,,,,,1,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,99,Liverpool,24,"['10cb6ac9-37b2-4fff-bfdf-45f7743ee404', '4b9243c3-fe6a-4878-b3f0-9c0812f74222']",46,,,,,,,,,,,,,,,,,,Liverpool,24,00:42:46.779,Pass,True
,,,,,,,,,,,,,,,,1.756348,,,,,,,,,,,,fecb34d5-3a58-482b-bb91-6b5e74fadf8b,1868,,"[49.0, 31.1]",3754230,42,,,,,-0.95463216,,Right Foot,,,"[63.8, 10.2]",,Ground Pass,,25.609568,,,,Ryan Bertrand,20045.0,,,,,,,1,Regular Play,Virgil van Dijk,3669.0,Left Center Back,100,Southampton,25,['daa5a2ca-372e-4a67-874a-97d29d82e061'],51,,,,,,,,,,,,,,,,,,Southampton,25,00:42:51.323,Pass,
,,,,,,,,,,,,,,,,0.943844,,,,,,,,,,,,b89213f1-7e49-43f5-bd15-608cfb043e31,1871,,"[63.8, 10.2]",3754230,42,,,,,-0.5534674,,Right Foot,,,"[76.1, 2.6]",,Ground Pass,,14.458562,,,,Dušan Tadić,3831.0,,,,,,,1,Regular Play,Ryan Bertrand,20045.0,Left Back,100,Southampton,25,['753ec9a1-d5d4-4b5d-890b-39d37de8f94f'],54,,,,,,,,,,,,,,,,,,Southampton,25,00:42:54.280,Pass,
,,,,,,,,,,,,,,,,0.93087,,,,,,,,,,,,f58eb41e-c2f9-4968-bd29-c62ea0a95a5f,1874,,"[76.1, 2.6]",3754230,42,,,,,0.37255427,,Left Foot,,,"[84.8, 6.0]",,Ground Pass,,9.340771,,,,Sadio Mané,3629.0,,,,,,,1,Regular Play,Dušan Tadić,3831.0,Left Wing,100,Southampton,25,['11e24130-6b8e-4c96-81d7-f9845f6985df'],55,,,,,,,,,,,,,,,,,,Southampton,25,00:42:55.264,Pass,
,,,,,,,,,,,,,,,,0.726488,,,,,,,,,,,,78f72469-ba41-4598-a3af-17e684a5d722,1877,,"[84.8, 6.0]",3754230,42,,,,,2.5040438,,Right Foot,,,"[82.1, 8.0]",,Ground Pass,,3.3600595,,,,Dušan Tadić,3831.0,,,,,,,1,Regular Play,Sadio Mané,3629.0,Center Attacking Midfield,100,Southampton,25,['e63b5a5a-03f7-4d9c-a10d-6317478519b3'],56,,,,,,,,,,,,,,,,,,Southampton,25,00:42:56.307,Pass,
,,,,,,,,,,,,,,,,0.601857,,,,,,,,,,,,96c8e31c-f008-4892-9666-bc93333e899d,1881,,"[85.6, 17.7]",3754230,42,,,,,1.6951513,,Left Foot,,,"[83.8, 32.1]",,Ground Pass,,14.512064,,,,Jordy Clasie,16181.0,,,,,,,1,Regular Play,Dušan Tadić,3831.0,Left Wing,100,Southampton,25,"['2c82f9fe-1465-48d9-90da-cd3c380519aa', 'e2cd7633-7d27-4fbc-9433-f7579fd5e012']",58,,,,,,,,,,,,,,,,,,Southampton,25,00:42:58.292,Pass,True
,,,,,,,,,,,,,,,,2.209838,,,,,,,,,,,,913de843-a3c9-4d5b-aa2c-5cc863c0f9da,1884,,"[75.8, 31.6]",3754230,43,,,,,1.0772663,,Right Foot,,,"[91.4, 60.6]",,High Pass,,32.929623,,,,Dušan Tadić,3831.0,,,,,,,1,Regular Play,Jordy Clasie,16181.0,Right Center Midfield,100,Southampton,25,['82c24f17-b746-409c-911c-f300cb860029'],0,,,,,,,,,,,,,,,,,,Southampton,25,00:43:00.953,Pass,
,,,,,,,,,,,,,,,,0.88286,,,,,,,,,,,,99a924e2-187c-4489-a776-48c646b124c1,1887,,"[93.6, 68.0]",3754230,43,,,,,0.6228246,,Right Foot,,,"[104.6, 75.9]",,Ground Pass,,13.542894,,,,Cédric Ricardo Alves Soares,3329.0,,,,,,,1,Regular Play,Dušan Tadić,3831.0,Left Wing,100,Southampton,25,['7b9029f6-f5b0-43de-b28c-b67a89b2ada4'],6,,,,,,,,,,,,,,,,,,Southampton,25,00:43:06.195,Pass,
