ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.948336,,,,,,,,,,,,816831c6-a638-468a-8d6a-c50f554d1c16,130,,,"[68.7, 35.7]",3754351,4,,,,,2.907052,,Left Foot,,,,"[57.4, 38.4]",,Low Pass,,11.61809,,,,,Yohan Cabaye,3277.0,,,,,,1,Regular Play,Bakary Sako,3469.0,Center Forward,8,Crystal Palace,31,['028ddccc-a496-4566-83ab-811e5181a14d'],1,,,,,,,,,,,,,,,,,Crystal Palace,31,00:04:01.681,Pass,
,,,,,,,,,,,,,,,,2.033018,,,,,,,,,,,,4fb2aceb-9d8c-4f74-bddd-1627ad80128c,133,,,"[62.1, 38.2]",3754351,4,,,,,-1.1758052,,Right Foot,,,,"[76.9, 2.7]",,High Pass,,38.46154,,,,,Pape N''Diaye Souaré,4884.0,,,,,,1,Regular Play,Yohan Cabaye,3277.0,Right Defensive Midfield,8,Crystal Palace,31,['1c4d13dc-dd22-4075-a5df-fc95bc9bea15'],3,,,,,,,,,,,,,,,,,Crystal Palace,31,00:04:03.813,Pass,
,,,,,,,,,,,,,,,,0.734877,,,,,,,,,,,,22471671-98ed-44a3-a5dd-c1d811b6b638,140,,,"[89.9, 0.1]",3754351,4,,,,,2.8741817,,,,,,"[82.6, 2.1]",,Low Pass,,7.569016,,,,,Jason Puncheon,19688.0,,,,,Throw-in,1,From Throw In,Pape N''Diaye Souaré,4884.0,Left Back,9,Crystal Palace,31,['2849ec0e-7e12-4571-844c-81ec1dd5acba'],12,,,,,,,,,,,,,,,,,Crystal Palace,31,00:04:12.899,Pass,
,,,,,,,,,,,,,,,,1.800605,,,,,,,,,,,,6e03037a-1c05-4497-9f16-d37d31cdeb3e,144,,,"[29.3, 80.0]",3754351,4,,True,,,-2.5323167,,,,,,"[15.4, 70.3]",,Low Pass,,16.949926,,,,,Martin Škrtel,18872.0,,,,,Throw-in,1,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Back,10,Liverpool,24,['ba0dbcac-8520-4127-868e-f29494afe542'],20,,,,,,,,,,,,,,,,,Liverpool,24,00:04:20.182,Pass,
,,,,,,,,,,,,,,,,2.290888,,,,,,,,,,,,76581878-f881-40b3-bb54-5baee4e99183,148,,,"[15.7, 69.9]",3754351,4,,,,,-0.0316967,,Right Foot,,,,"[56.7, 68.6]",,High Pass,,41.020603,,,,,Christian Benteke Liolo,3380.0,,,,,,1,From Throw In,Martin Škrtel,18872.0,Right Center Back,10,Liverpool,24,"['0ad09fbf-b978-4ee1-b676-06a1e9dcf596', '7b57a87f-a44d-422d-9b2b-368a7f95da2d']",22,,,,,,,,,,,,,,,,,Liverpool,24,00:04:22.011,Pass,True
,,,,,,,,,,,,,,,,0.578776,,,,,,,,,,,,8f05dc0f-6833-4c97-a89c-80e296962225,150,,,"[56.7, 68.6]",3754351,4,,,,,-2.6909313,,Other,,,,"[50.5, 65.6]",,Low Pass,,6.88767,,,,,Adam David Lallana,4090.0,,,,,,1,From Throw In,Christian Benteke Liolo,3380.0,Center Forward,10,Liverpool,24,['06ebd904-6868-4f93-a8db-873f1294ffd5'],24,,,,,,,,,,,,,,,,,Liverpool,24,00:04:24.302,Pass,
,,,,,,,,,,,,,,,,1.265266,,,,,,,,,,,,5b6e6329-fe42-4ad3-80af-cec92fe17041,152,,,"[50.5, 65.6]",3754351,4,,,,,0.9272952,,Right Foot,,,,"[52.9, 68.8]",,High Pass,,4.0,,,Incomplete,,Christian Benteke Liolo,3380.0,,,,,,1,From Throw In,Adam David Lallana,4090.0,Center Attacking Midfield,10,Liverpool,24,"['05f200e1-106f-46af-97b9-3c53f081361c', '1e82e738-dc06-46bb-be65-41b165991865']",24,,,,,,,,,,,,,,,,,Liverpool,24,00:04:24.881,Pass,
,,,,,,,,,,,,,,,,0.829765,,,,,,,,,,,,89d2a4a6-9851-46af-afeb-c8aa8bdf5f4e,156,,,"[51.6, 66.3]",3754351,4,,,,,-1.9096601,,Right Foot,,,,"[47.3, 54.1]",,Ground Pass,,12.93561,,,,,Lucas Pezzini Leiva,7780.0,,,,,Recovery,1,From Throw In,Christian Benteke Liolo,3380.0,Center Forward,10,Liverpool,24,"['602e3864-fe86-4f64-bc91-3e003f4b77c4', '76a99cd4-0043-49e2-b6e2-4046f31785cd']",28,,,,,,,,,,,,,,,,,Liverpool,24,00:04:28.076,Pass,True
,,,,,,,,,,,,,,,,1.491812,,,,,,,,,,,,c980a561-cbe8-4c2a-8be9-8c8f8f609213,159,,,"[50.5, 53.0]",3754351,4,,,,,-1.5707964,,Right Foot,,,,"[50.5, 29.0]",,Ground Pass,,24.0,,,,,Alberto Moreno Pérez,3515.0,,,,,,1,From Throw In,Lucas Pezzini Leiva,7780.0,Left Center Midfield,10,Liverpool,24,['a57c872c-28fc-471b-b32c-ae91b9e812a0'],30,,,,,,,,,,,,,,,,,Liverpool,24,00:04:30.065,Pass,
,,,,,,,,,,,,,,,,1.245239,,,,,,,,,,,,974f006d-a888-4218-baef-8032c122a063,163,,,"[50.3, 22.8]",3754351,4,,,,,0.8572741,,Left Foot,,,,"[56.1, 29.5]",,Low Pass,,8.861715,,,,,Philippe Coutinho Correia,3501.0,,,,,,1,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,10,Liverpool,24,"['8b103fad-bc64-4b0b-9ad2-35134b96ff26', 'd6f9b694-dc08-4a67-a647-48021d520a01']",32,,,,,,,,,,,,,,,,,Liverpool,24,00:04:32.379,Pass,True
,,,,,,,,,,,,,,,,2.408157,,,,,,,,,,,,91a426aa-328e-411d-a86c-59d90e3909f2,167,,,"[55.7, 28.8]",3754351,4,,,,,-0.55922765,,Right Foot,,,,"[84.3, 10.9]",,High Pass,,33.73974,,,,,Alberto Moreno Pérez,3515.0,,,,,,1,From Throw In,Philippe Coutinho Correia,3501.0,Left Wing,10,Liverpool,24,"['1e1af8a5-8234-478f-9188-b5d30349c3a2', '92af30a5-e1a3-4e24-b12a-5f566aa465b5']",34,,,,,,,,,,,,,,,,,Liverpool,24,00:04:34.342,Pass,True
,,,,,,,,,,,,,,,,1.33108,,,,,,,,,,,,bdb49a56-8ae1-4efe-b64c-03ddbd5367e4,171,,,"[84.3, 11.9]",3754351,4,,,,,1.4288993,,Left Foot,,,,"[87.3, 32.9]",,Low Pass,,21.213203,,,,,Adam David Lallana,4090.0,,,,,,1,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,10,Liverpool,24,"['80a79ad4-cb0e-4116-aa29-766381beab84', 'd252647a-506a-4cab-a789-8ec2a7134732']",36,,,,,,,,,,,,,,,,,Liverpool,24,00:04:36.849,Pass,True
,,,,,,,,,,,,,,,,0.498641,,,,,,,,,,,,ad298ec6-7957-4127-b260-ede54358e3fa,176,,,"[86.9, 31.4]",3754351,4,,,,,-2.1685548,,Left Foot,,,,"[83.7, 26.7]",,Ground Pass,,5.6859474,,,,,Philippe Coutinho Correia,3501.0,,,,,,1,From Throw In,Adam David Lallana,4090.0,Center Attacking Midfield,10,Liverpool,24,"['5a0b7598-dde6-41f2-ad9c-54f8f1eb9f53', 'bf101d72-b6ed-4172-9b5c-d8d468ce72c2']",39,,,,,,,,,,,,,,,,,Liverpool,24,00:04:39.662,Pass,True
,,,,,,,,,,,,,,,,1.840395,,,,,,,,,,,,aebaa45e-17fe-4082-a583-e40d433ddc9e,179,,,"[83.7, 26.7]",3754351,4,,,,,1.6092389,,Right Foot,,,,"[83.2, 39.7]",,Ground Pass,,13.009612,,,Incomplete,,,,,,,,,1,From Throw In,Philippe Coutinho Correia,3501.0,Left Wing,10,Liverpool,24,"['5a0b7598-dde6-41f2-ad9c-54f8f1eb9f53', 'c310bcc7-8e8f-4e5d-809f-5717bc291884']",40,,,,,,,,,,,,,,,,,Liverpool,24,00:04:40.169,Pass,True
,,,,,,,,,,,,,,,,1.177788,,,,,,,,,,,,c310bcc7-8e8f-4e5d-809f-5717bc291884,180,,,"[36.9, 40.4]",3754351,4,,,,,-1.4378276,,Right Foot,,,,"[39.0, 24.7]",,Ground Pass,,15.839823,,,,,Yannick Bolasie Yala,3589.0,,,,,Recovery,1,From Throw In,Yohan Cabaye,3277.0,Right Defensive Midfield,10,Liverpool,24,"['5cf1c623-d350-4483-b2e3-3ec251b1f7e4', 'aebaa45e-17fe-4082-a583-e40d433ddc9e']",42,,,,,,,,,,,,,,,,,Crystal Palace,31,00:04:42.009,Pass,
,,,,,,,,,,,,,,,,4.174248,,,,,,,,,,,,300a70a8-2c94-49d9-9fbf-06a214840a86,183,,,"[39.0, 24.7]",3754351,4,,,,,0.4092922,,Left Foot,,,,"[104.7, 53.2]",,High Pass,,71.61522,,,Incomplete,,,,,,,,,1,From Throw In,Yannick Bolasie Yala,3589.0,Left Wing,10,Liverpool,24,['31d2716d-784f-4c88-a079-c24a7f6dd5e5'],44,,,,,,,,,,,,,,,,,Crystal Palace,31,00:04:44.227,Pass,
,,,,,,,,,,,,,,,,0.89052,,,,,,,,,,,,5d60c6f4-0fd0-468d-a2ab-6ec013d29505,186,,,"[16.3, 26.9]",3754351,4,,,,,-0.2730087,,Keeper Arm,,,,"[23.8, 24.8]",,Ground Pass,,7.788453,,,,,Mamadou Sakho,3483.0,,,,,,1,From Throw In,Simon Mignolet,3539.0,Goalkeeper,10,Liverpool,24,['68b36575-0086-4072-b820-475c6854ce40'],48,,,,,,,,,,,,,,,,,Liverpool,24,00:04:48.906,Pass,
,,,,,,,,,,,,,,,,2.079835,,,,,,,,,,,,0f2e666e-8b8f-42a6-bfd9-93349ac1e337,188,,,"[29.4, 28.2]",3754351,4,,True,,,1.1295702,,Right Foot,,,,"[52.4, 76.9]",,High Pass,,53.858055,,,,,Nathaniel Edwin Clyne,4590.0,,True,,,,1,From Throw In,Mamadou Sakho,3483.0,Left Center Back,10,Liverpool,24,['f68b0ebf-25be-407e-8c6c-7cdd7512afbe'],52,,,,,,,,,,,,,,,,,Liverpool,24,00:04:52.459,Pass,
,,,,,,,,,,,,,,,,2.131447,,,,,,,,,,,,19ab48c9-49f5-4e29-994f-d387ad277246,190,,,"[52.5, 76.8]",3754351,4,,True,,,-1.3070452,,Right Foot,,,,"[58.9, 53.1]",,Ground Pass,,24.548931,,,Incomplete,,Emre Can,3493.0,,,,,,1,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Back,10,Liverpool,24,"['9b9a785c-d0be-45ac-b783-7a1659405521', 'c2d5301f-befc-45b8-a9cb-28de2141b604']",54,,,,,,,,,,,,,,,,,Liverpool,24,00:04:54.766,Pass,
,,,,,,,,,,,,,,,,2.457236,,,,,,,,,,,,a29be01d-31da-4479-9119-0ef39f5dcf6b,194,,,"[49.2, 69.9]",3754351,4,,,,,-2.6821942,,Right Foot,,,,"[20.9, 55.9]",,Ground Pass,,31.573565,,,,,Martin Škrtel,18872.0,,,,,Recovery,1,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Back,10,Liverpool,24,['13bcaee5-52c4-484e-a7a6-1c42d7fc5d6f'],58,,,,,,,,,,,,,,,,,Liverpool,24,00:04:58.130,Pass,
,,,,,,,,,,,,,,,,1.920421,,,,,,,,,,,,14a11a27-132d-454b-98a7-739b9574a463,196,,,"[20.9, 55.9]",3754351,5,,,,,-2.3184764,,Right Foot,,,,"[10.7, 44.9]",,Ground Pass,,15.001333,,,,,Simon Mignolet,3539.0,,,,,,1,From Throw In,Martin Škrtel,18872.0,Right Center Back,10,Liverpool,24,['8fed7f4c-359e-4878-bee1-a6a2e2dd6689'],0,,,,,,,,,,,,,,,,,Liverpool,24,00:05:00.587,Pass,
,,,,,,,,,,,,,,,,3.098018,,,,,,,,,,,,adecdb1c-fd49-47ee-a853-075c953dad2b,198,,,"[10.7, 44.9]",3754351,5,,,,,-0.046891168,,Right Foot,,,,"[72.5, 42.0]",,High Pass,,61.868004,,,Incomplete,,Christian Benteke Liolo,3380.0,,,,,,1,From Throw In,Simon Mignolet,3539.0,Goalkeeper,10,Liverpool,24,"['af5a02b4-002c-4cb3-8880-399f3d1fc3c4', 'e6623257-71b3-4339-9b04-80e67e4cb706']",2,,,,,,,,,,,,,,,,,Liverpool,24,00:05:02.507,Pass,
,,,,,,,,,,,,,,,,1.945387,,,,,,,,,,,,af5a02b4-002c-4cb3-8880-399f3d1fc3c4,201,,,"[47.6, 38.1]",3754351,5,,,,True,1.1050346,,,,,,"[57.1, 57.0]",,High Pass,,21.15325,,,,,Wilfried Zaha,3507.0,,,,,Recovery,1,From Throw In,Scott Dann,3407.0,Right Center Back,10,Liverpool,24,"['6094e3aa-f489-48e9-a8fc-a46b9f63bae1', '80b7cb4f-5aee-4f0a-815a-f3f3af080fc8', 'adecdb1c-fd49-47ee-a853-075c953dad2b']",5,,,,,,,,,,,,,,,,,Crystal Palace,31,00:05:05.605,Pass,True
,,,,,,,,,,,,,,,,2.014841,,,,,,,,,,,,63506850-f1d2-4cb1-87d2-66e7f62f91c5,204,,,"[60.7, 47.8]",3754351,5,,,,,0.56703436,,Left Foot,,,,"[81.9, 61.3]",,Ground Pass,,25.133444,,,Incomplete,,Yannick Bolasie Yala,3589.0,,,,,,1,From Throw In,Wilfried Zaha,3507.0,Right Wing,10,Liverpool,24,"['46437638-11e4-474d-a055-97f5226fc8d7', '75e40c40-676a-419e-89df-6952d2f6489f']",8,,,,,,,,,,,,,,,,,Crystal Palace,31,00:05:08.960,Pass,
,,,,,,,,,,,,,,,,1.851032,,,,,,,,,,,,0914cba6-9a79-4d68-b1d0-cdd849b25510,211,,,"[36.6, 17.7]",3754351,5,,True,,,1.0850004,,Left Foot,,,,"[43.2, 30.2]",,Ground Pass,,14.135417,,,,,Lucas Pezzini Leiva,7780.0,,,,,Free Kick,1,From Free Kick,Mamadou Sakho,3483.0,Left Center Back,11,Liverpool,24,['2a3d2751-8b8a-4384-8869-192144422a5c'],25,,,,,,,,,,,,,,,,,Liverpool,24,00:05:25.674,Pass,
,,,,,,,,,,,,,,,,1.44148,,,,,,,,,,,,a76f950a-634c-48ff-8d67-82d752104e7b,213,,,"[43.2, 30.2]",3754351,5,,,,,-2.6011732,,Right Foot,,,,"[28.7, 21.5]",,Ground Pass,,16.909761,,,,,Mamadou Sakho,3483.0,,,,,,1,From Free Kick,Lucas Pezzini Leiva,7780.0,Left Center Midfield,11,Liverpool,24,['1e1947d8-39dc-44c2-8379-0370a451dc46'],27,,,,,,,,,,,,,,,,,Liverpool,24,00:05:27.558,Pass,
,,,,,,,,,,,,,,,,1.350353,,,,,,,,,,,,a7f4df24-c40f-4422-ad5b-f03d1ac0f201,215,,,"[28.7, 21.5]",3754351,5,,,,,1.5250268,,Left Foot,,,,"[29.9, 47.7]",,Ground Pass,,26.227467,,,,,Martin Škrtel,18872.0,,,,,,1,From Free Kick,Mamadou Sakho,3483.0,Left Center Back,11,Liverpool,24,['3853379e-7a94-4d70-972b-57ec545bfb2d'],28,,,,,,,,,,,,,,,,,Liverpool,24,00:05:28.999,Pass,
,,,,,,,,,,,,,,,,1.418838,,,,,,,,,,,,5c68c33a-7648-467a-9826-0f51f982889d,218,,,"[32.0, 52.0]",3754351,5,,,,,1.3111666,,Left Foot,,,,"[37.1, 71.2]",,Ground Pass,,19.865799,,,,,Nathaniel Edwin Clyne,4590.0,,,,,,1,From Free Kick,Martin Škrtel,18872.0,Right Center Back,11,Liverpool,24,['c4efb9ae-bae4-4f8f-af39-b05e203f48e5'],32,,,,,,,,,,,,,,,,,Liverpool,24,00:05:32.152,Pass,
,,,,,,,,,,,,,,,,1.139771,,,,,,,,,,,,85ca41ef-70a4-456e-bbf4-e1b92c6ba7d6,221,,,"[37.1, 71.2]",3754351,5,,,,,-0.7589493,,Right Foot,,,,"[46.8, 62.0]",,Ground Pass,,13.368994,,,,,Lucas Pezzini Leiva,7780.0,,,,,,1,From Free Kick,Nathaniel Edwin Clyne,4590.0,Right Back,11,Liverpool,24,['7823b106-5268-442b-830f-cc7f9b6eb713'],35,,,,,,,,,,,,,,,,,Liverpool,24,00:05:35.080,Pass,
,,,,,,,,,,,,,,,,1.151635,,,,,,,,,,,,3a8e075f-b61a-4e93-8377-60e026dc5b9f,224,,,"[46.8, 63.3]",3754351,5,,,,,2.4207811,,Right Foot,,,,"[36.1, 72.7]",,Ground Pass,,14.242542,,,,,Nathaniel Edwin Clyne,4590.0,,,,,,1,From Free Kick,Lucas Pezzini Leiva,7780.0,Left Center Midfield,11,Liverpool,24,"['29244597-3e0f-4847-b865-9191424702e9', '6dd027b9-c445-477a-8842-3a4dca83c670']",36,,,,,,,,,,,,,,,,,Liverpool,24,00:05:36.220,Pass,True
,,,,,,,,,,,,,,,,1.16898,,,,,,,,,,,,161d8297-a9f5-4f09-99b3-82b72b5ab9dd,227,,,"[40.4, 72.2]",3754351,5,,,,,0.4608067,,Right Foot,,,,"[54.5, 79.2]",,Ground Pass,,15.741982,,,,,Jordon Ibe,3635.0,,,,,,1,From Free Kick,Nathaniel Edwin Clyne,4590.0,Right Back,11,Liverpool,24,['8ab4b0a5-7f8b-4eb7-bc01-8d9daf713395'],39,,,,,,,,,,,,,,,,,Liverpool,24,00:05:39.797,Pass,
,,,,,,,,,,,,,,,,1.445921,,,,,,,,,,,,bbc3ec30-dab6-4f0b-940e-3468f1d03214,230,,,"[56.8, 67.9]",3754351,5,,,,,-2.5316758,,Right Foot,,,,"[40.2, 56.3]",,Ground Pass,,20.25142,,,,,Martin Škrtel,18872.0,,,,,,1,From Free Kick,Jordon Ibe,3635.0,Right Wing,11,Liverpool,24,['d95813ba-3cff-4a0d-bd30-9b055fdaa22b'],45,,,,,,,,,,,,,,,,,Liverpool,24,00:05:45.342,Pass,
,,,,,,,,,,,,,,,,1.631737,,,,,,,,,,,,c68c718f-fa43-43ba-a924-d43ad2966bde,232,,,"[40.2, 56.3]",3754351,5,,,,,-1.3058794,,Right Foot,,,,"[48.8, 24.6]",,Ground Pass,,32.84585,,,,,Emre Can,3493.0,,,,,,1,From Free Kick,Martin Škrtel,18872.0,Right Center Back,11,Liverpool,24,['c7fc3805-36c8-438f-b135-78fa924f58f8'],46,,,,,,,,,,,,,,,,,Liverpool,24,00:05:46.788,Pass,
,,,,,,,,,,,,,,,,1.999049,,,,,,,,,,,,26ee012a-80d8-4d5a-843e-bab5efd971d3,235,,,"[51.7, 20.8]",3754351,5,,,,,-1.1719044,,Right Foot,,,,"[56.8, 8.7]",,Ground Pass,,13.130879,,,,,Mamadou Sakho,3483.0,,,,,,1,From Free Kick,Emre Can,3493.0,Right Center Midfield,11,Liverpool,24,['15aa0153-1981-40e0-963a-7addd1a9e992'],49,,,,,,,,,,,,,,,,,Liverpool,24,00:05:49.711,Pass,
,,,,,,,,,,,,,,,,0.769077,,,,,,,,,,,,9f44443d-0d10-4323-94ea-a081efda8ec5,239,,,"[71.4, 11.0]",3754351,5,,,,,-0.55616623,,Left Foot,,,,"[75.1, 8.7]",,Ground Pass,,4.356604,,,,,Philippe Coutinho Correia,3501.0,,,,,,1,From Free Kick,Mamadou Sakho,3483.0,Left Center Back,11,Liverpool,24,['740cd2ee-aa13-4fca-8175-c22ec2ae5df6'],54,,,,,,,,,,,,,,,,,Liverpool,24,00:05:54.460,Pass,
,,,,,,,,,,,,,,,,2.664379,,,,,,,,,,,,0af90312-c1c0-4bb3-acd9-587155370c95,242,,,"[78.5, 10.6]",3754351,5,,,,,1.8553492,,Right Foot,,,,"[63.7, 61.2]",,High Pass,,52.720016,,,,,Nathaniel Edwin Clyne,4590.0,,True,,,,1,From Free Kick,Philippe Coutinho Correia,3501.0,Left Wing,11,Liverpool,24,['a800b207-b6fe-4dee-82ab-f56fbbcb3d24'],58,,,,,,,,,,,,,,,,,Liverpool,24,00:05:58.074,Pass,
,,,,,,,,,,,,,,,,1.20348,,,,,,,,,,,,fb5cf193-7d19-48b1-9a74-f70647b9b3ae,245,,,"[67.8, 63.8]",3754351,6,,,,,0.15568064,,Right Foot,,,,"[90.1, 67.3]",,Ground Pass,,22.572992,,,Incomplete,,Adam David Lallana,4090.0,,,,,,1,From Free Kick,Nathaniel Edwin Clyne,4590.0,Right Back,11,Liverpool,24,"['2357cf5e-30d5-4049-9db1-4f593b86a96a', 'fc83cd14-6d55-4b74-9439-6c1f908f8946']",3,,,,,,,,,,,,,,,,,Liverpool,24,00:06:03.498,Pass,
,,,,,,,,,,,,,,,,1.347945,,,,,,,,,,,,2357cf5e-30d5-4049-9db1-4f593b86a96a,247,,,"[30.0, 12.8]",3754351,6,,,,,0.1364026,,Left Foot,,,,"[35.1, 13.5]",,Ground Pass,,5.147815,,,,,Jason Puncheon,19688.0,,,,,Recovery,1,Regular Play,Pape N''Diaye Souaré,4884.0,Left Back,12,Crystal Palace,31,"['5268dea7-427d-42c0-9872-1b419738e096', 'fb5cf193-7d19-48b1-9a74-f70647b9b3ae']",4,,,,,,,,,,,,,,,,,Crystal Palace,31,00:06:04.702,Pass,
,,,,,,,,,,,,,,,,2.814965,,,,,,,,,,,,3b2c55a3-6179-4dd2-a00d-5748c36d4f4a,250,,,"[36.2, 13.2]",3754351,6,,,,,-0.13255154,,Left Foot,,,,"[76.7, 7.8]",,High Pass,,40.858414,,,Incomplete,,Bakary Sako,3469.0,,,,,,1,Regular Play,Jason Puncheon,19688.0,Center Attacking Midfield,12,Crystal Palace,31,"['8befbd8e-00ae-426a-9278-f0a3e53f8b88', 'b198a778-b743-4fca-a3cf-b08a8b1190c5']",7,,,,,,,,,,,,,,,,,Crystal Palace,31,00:06:07.049,Pass,
,,,,,,,,,,,,,,,,0.507063,,,,,,,,,,,,6b13e720-4eda-4d44-90ff-1f9f90df956e,256,,,"[43.8, 1.1]",3754351,6,,,,,-0.018516403,,Left Foot,,,,"[54.6, 0.9]",,Low Pass,,10.801851,,,Incomplete,,,,,,,,,1,Regular Play,Jason Puncheon,19688.0,Center Attacking Midfield,12,Crystal Palace,31,['536ac79d-cf5d-4bbc-b7ae-b52f076e5e6a'],14,,,,,,,,,,,,,,,,,Crystal Palace,31,00:06:14.646,Pass,
,,,,,,,,,,,,,,,,1.385133,,,,,,,,,,,,1cc1cd43-c26a-4127-8bb5-536bb281e521,260,,,"[78.5, 56.9]",3754351,6,,,,,-1.8228072,,Right Foot,,,,"[74.2, 40.2]",,Ground Pass,,17.244709,,,,,Philippe Coutinho Correia,3501.0,,,,,,1,Regular Play,Jordon Ibe,3635.0,Right Wing,13,Liverpool,24,['d4bb511f-dc39-4118-9d6d-0e3d6ec37170'],21,,,,,,,,,,,,,,,,,Liverpool,24,00:06:21.068,Pass,
,,,,,,,,,,,,,,,,0.706664,,,,,,,,,,,,061ca071-ad79-4dbd-b0b1-c9e9337b199e,263,,,"[85.5, 53.1]",3754351,6,,,,,-0.32455167,,Right Foot,,,,"[96.2, 49.5]",,Ground Pass,,11.289375,,,,,Christian Benteke Liolo,3380.0,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,13,Liverpool,24,['4088681c-c31d-4ace-84b4-786d20b295c9'],24,,,,,,,,,,,,,,,,,Liverpool,24,00:06:24.616,Pass,
,,,,,,,,,,,,,,,,0.922091,,,,,,,,,,,,76fd80c0-a1c6-46a1-b8b9-69de25a163f2,265,,,"[96.2, 49.5]",3754351,6,,,,,2.1493206,,Right Foot,,,,"[93.0, 54.4]",,Ground Pass,,5.8523498,,,,,Philippe Coutinho Correia,3501.0,,,,,,1,Regular Play,Christian Benteke Liolo,3380.0,Center Forward,13,Liverpool,24,['2c45d6f8-848a-498d-a903-30e51d731618'],25,,,,,,,,,,,,,,,,,Liverpool,24,00:06:25.323,Pass,
,,,,,,,,,,,,,,,,1.383023,,,,,,,,,,,,6b1e1e48-da25-4993-99b0-6294a47d5c80,274,,,"[53.2, 37.8]",3754351,6,,,,,-2.3561945,,Left Foot,,,,"[53.0, 37.6]",,Ground Pass,,0.28284273,,,,,Yannick Bolasie Yala,3589.0,,,,,,1,Regular Play,Jason Puncheon,19688.0,Center Attacking Midfield,14,Crystal Palace,31,"['09aa9ede-ab9d-4ead-8462-96535774ffb2', '6a54718a-ec36-4a8e-971d-39c729d89a46']",28,,,,,,,,,,,,,,,,,Crystal Palace,31,00:06:28.928,Pass,True
,,,,,,,,,,,,,,,,0.79997,,,,,,,,,,,,d51c3164-a809-48a2-a45c-049f98c1607a,277,,,"[53.3, 37.8]",3754351,6,,,,,-2.27228,,Right Foot,,,,"[48.4, 32.0]",,Ground Pass,,7.5927596,,,,,Bakary Sako,3469.0,,,,,,1,Regular Play,Yannick Bolasie Yala,3589.0,Left Wing,14,Crystal Palace,31,['17dad5a1-0ae1-4b63-b462-da5e92792c54'],30,,,,,,,,,,,,,,,,,Crystal Palace,31,00:06:30.400,Pass,
,,,,,,,,,,,,,,,,4.273438,,,,,,,,,,,,56393951-3c6a-4ace-a3a7-aee6c8b7e670,280,,,"[49.2, 31.7]",3754351,6,,,,,-0.61008954,,Left Foot,,,,"[91.4, 2.2]",,Ground Pass,,51.488735,,,,,Yannick Bolasie Yala,3589.0,,,,,,1,Regular Play,Bakary Sako,3469.0,Center Forward,14,Crystal Palace,31,['0dd41119-edf4-4be9-b359-ef5f1782d728'],31,,,,,,,,,,,,,,,,,Crystal Palace,31,00:06:31.729,Pass,
,,,,,,,,,,,,,,,,1.226735,,,,,,,,,,,,6cdb72a4-8603-4ed8-895c-3028f8bbf008,286,,,"[91.2, 0.1]",3754351,7,,,,,0.25326577,,,,,,"[108.2, 4.5]",,Low Pass,,17.560183,,,,,Jason Puncheon,19688.0,,,,,Throw-in,1,From Throw In,Pape N''Diaye Souaré,4884.0,Left Back,15,Crystal Palace,31,['d6485f86-cf5d-4953-910b-e8705fbb71e4'],7,,,,,,,,,,,,,,,,,Crystal Palace,31,00:07:07.983,Pass,
,,,,,,,,,,,,,,,,1.570713,,,,,,,,,,,,2ef00015-fccf-4bda-81e7-7790c995b607,292,,,"[120.0, 0.1]",3754351,7,,,,,1.715293,,Right Foot,,,,"[115.3, 32.4]",,High Pass,True,32.64016,,,Incomplete,,,,,,Inswinging,,Corner,1,From Corner,Yohan Cabaye,3277.0,Right Defensive Midfield,16,Crystal Palace,31,['afee7bb2-9701-4b86-8d07-51e6619e7f76'],35,,,,,,,,,,,,,,,,,Crystal Palace,31,00:07:35.249,Pass,
