50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.141526,,,,,,,,,,,,,6ade9648-e1d6-4435-835c-e3e111d2c3f5,79,,"[56.8, 0.1]",3753986,1,,,,0.30106387,,Left Foot,,"[78.7, 6.9]",,High Pass,,22.93142,,,Incomplete,,,,,,,,,1,From Goal Kick,Ibrahim Afellay,4891.0,Left Wing,7,Liverpool,24,['acbdb765-a949-44f5-a902-bf7750737874'],43,,,,,,,,,,,,,,,,,,Stoke City,30,00:01:43.763,Pass,
,,,,,,,,,,,,,,,,,,1.206222,,,,,,,,,,,,,acbdb765-a949-44f5-a902-bf7750737874,80,,"[41.4, 73.2]",3753986,1,,,,1.0714496,,Head,,"[45.0, 79.8]",,Low Pass,,7.5179787,,,,,Nathaniel Edwin Clyne,4590.0,,,,,Recovery,1,From Goal Kick,Martin Škrtel,18872.0,Right Center Back,7,Liverpool,24,"['6ade9648-e1d6-4435-835c-e3e111d2c3f5', '6b34303d-413e-4a85-9321-8f11cf7b6f1b']",45,,,,,,,,,,,,,,,,,,Liverpool,24,00:01:45.904,Pass,
,,,,,,,,,,,,,,,,,,1.138983,,,,,,,,,,,,,1556a151-6359-446f-bc02-d466b3d2f434,83,,"[43.4, 79.5]",3753986,1,,,,-1.2630635,,Right Foot,,"[47.5, 66.6]",,Ground Pass,,13.535878,,,,,Kevin Linford Stewart,11992.0,,,,,,1,From Goal Kick,Nathaniel Edwin Clyne,4590.0,Right Back,7,Liverpool,24,['0bcda52c-efe9-4183-83db-c81caa11c4b2'],47,,,,,,,,,,,,,,,,,,Liverpool,24,00:01:47.838,Pass,
,,,,,,,,,,,,,,,,,,0.934289,,,,,,,,,,,,,56b492c3-0203-4f54-9429-7008d5137731,87,,"[51.2, 64.6]",3753986,1,,,,0.47320145,,Left Foot,,"[63.7, 71.0]",,Ground Pass,,14.043148,,,Incomplete,,Oluwaseyi Babajide Ojo,13200.0,,,,,,1,From Goal Kick,Kevin Linford Stewart,11992.0,Left Defensive Midfield,7,Liverpool,24,"['5e99f954-0690-492c-abf6-c789229c2dfe', '87c86efe-70af-40f0-a3cd-cd0f2ba729d1']",49,,,,,,,,,,,,,,,,,,Liverpool,24,00:01:49.964,Pass,
,,,,,,,,,,,,,,,,,,1.8,,,,,,,,,,,,,5e99f954-0690-492c-abf6-c789229c2dfe,89,,"[56.4, 9.1]",3753986,1,,,,-0.32658145,,Left Foot,,"[62.6, 7.0]",,Low Pass,,6.545991,,,,,Ibrahim Afellay,4891.0,,,,,Recovery,1,From Goal Kick,Erik Pieters,3467.0,Left Back,7,Liverpool,24,"['56b492c3-0203-4f54-9429-7008d5137731', 'df528fd2-fbbf-4298-86e1-15de1f36b32d']",50,,,,,,,,,,,,,,,,,,Stoke City,30,00:01:50.898,Pass,
,,,,,,,,,,,,,,,,,,0.090744,,,,,,,,,,,,,a38dd145-c577-4487-9b44-02cc4cbf5201,91,,"[61.5, 7.7]",3753986,1,,,,0.6857295,,Right Foot,,"[63.7, 9.5]",,Ground Pass,,2.842534,,,Incomplete,,Gilbert Gianelli Imbula Wanga,4346.0,,,,,,1,From Goal Kick,Ibrahim Afellay,4891.0,Left Wing,7,Liverpool,24,"['1027c2c2-02a4-4201-93b8-f70e65716f2b', '3a097035-5e4a-478a-9cdd-7b4eebb74be6']",52,,,,,,,,,,,,,,,,,,Stoke City,30,00:01:52.514,Pass,
,,,,,,,,,,,,,,,,,,1.2078,,,,,,,,,,,,,ea2afdca-0820-4159-8db0-c0d892273bab,96,,"[69.8, 65.4]",3753986,1,,,,-1.0773562,,Right Foot,,"[76.2, 53.5]",,Ground Pass,,13.511847,,,,,James Philip Milner,3473.0,,,,,,1,From Goal Kick,Roberto Firmino Barbosa de Oliveira,3535.0,Center Attacking Midfield,7,Liverpool,24,['b02b9a08-1706-4b68-a261-feacbcae9c21'],55,,,,,,,,,,,,,,,,,,Liverpool,24,00:01:55.154,Pass,
,,,,,,,,,,,,,,,,,,1.795022,,,,,,,,,,,,,dff599ce-7944-4971-8acd-4f92f9894790,99,,"[82.8, 39.8]",3753986,1,,,,-1.710333,,Right Foot,,"[80.3, 22.0]",,Ground Pass,,17.974705,,,,,Alberto Moreno Pérez,3515.0,,,,,,1,From Goal Kick,James Philip Milner,3473.0,Right Defensive Midfield,7,Liverpool,24,['2bcb2841-60c0-4a99-84f9-2ecd96c481f9'],57,,,,,,,,,,,,,,,,,,Liverpool,24,00:01:57.885,Pass,
,,,,,,,,,,,,,,,,,,1.094492,,,,,,,,,,,,,9cc1e231-de50-47d9-a43a-a4ac501b1c7d,108,,"[99.2, 10.6]",3753986,2,,,,-2.2565258,,Left Foot,,"[94.7, 5.1]",,Ground Pass,,7.106335,,,,,James Philip Milner,3473.0,,,,,,1,From Goal Kick,Alberto Moreno Pérez,3515.0,Left Back,7,Liverpool,24,['5b46553c-0c6e-453a-8800-da2c989833b8'],5,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:05.778,Pass,
,,,,,,,,,,,,,,,,,,1.484319,,,,,,,,,,,,,e6832863-121f-486a-81df-71599671e5d8,111,,"[90.6, 10.4]",3753986,2,,,,1.028552,,Right Foot,True,"[110.0, 42.6]",,High Pass,,37.592552,,,Incomplete,,Daniel Andre Sturridge,3529.0,,,,,,1,From Goal Kick,James Philip Milner,3473.0,Right Defensive Midfield,7,Liverpool,24,"['755abc30-3873-49df-9965-8113d1bd8bf3', '857d68a8-99aa-48e3-b0c2-10e49f6351f4']",8,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:08.296,Pass,
,,,,,,,,,,,,,,,,,,0.896212,,,,,,,,,,,,,9c3fd9cc-f198-4c4d-ae58-6fd2c1a35eb9,114,,"[36.8, 46.6]",3753986,2,,,,-1.8313987,,Other,,"[34.8, 39.1]",,Low Pass,,7.7620873,,,,,Gilbert Gianelli Imbula Wanga,4346.0,,,,,Recovery,1,From Goal Kick,Bojan Krkíc Pérez,4913.0,Center Attacking Midfield,7,Liverpool,24,['ee742753-ea03-41b8-9ba0-1d6a289f37ff'],11,,,,,,,,,,,,,,,,,,Stoke City,30,00:02:11.782,Pass,
,,,,,,,,,,,,,,,,,,2.665568,,,,,,,,,,,,,1b8a1764-1354-4682-8eb9-778b29880f49,118,,"[47.9, 28.5]",3753986,2,,,,-1.6899476,,Left Foot,,"[44.5, 0.1]",,Ground Pass,,28.602797,,,Out,,Ibrahim Afellay,4891.0,,,,,,1,From Goal Kick,Gilbert Gianelli Imbula Wanga,4346.0,Left Defensive Midfield,7,Liverpool,24,"['21956b24-c3e8-458d-8cc4-80cd991e5aaa', 'd8e8f3d7-e64e-46a1-8f53-f966b9a14fea']",15,,,,,,,,,,,,,,,,,,Stoke City,30,00:02:15.311,Pass,True
,,,,,,,,,,,,,,,,,,0.735433,,,,,,,,,,,,,9bb53809-0577-4948-84e1-1b13b60c405f,120,,"[76.4, 80.0]",3753986,2,,,,-0.6781193,,,,"[80.0, 77.1]",,Low Pass,,4.62277,,,,,Oluwaseyi Babajide Ojo,13200.0,,,,,Throw-in,1,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Back,8,Liverpool,24,['82f95124-d23e-4213-9fce-e0412c1e67d7'],22,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:22.350,Pass,
,,,,,,,,,,,,,,,,,,0.794459,,,,,,,,,,,,,dc246d3b-a534-4c18-bd72-2816c7ec51e2,129,,"[45.1, 5.5]",3753986,2,,,,-2.3561945,,Right Foot,,"[40.7, 1.1]",,Ground Pass,,6.22254,,,,,Ibrahim Afellay,4891.0,,,,,,1,Regular Play,Peter Crouch,4040.0,Center Forward,9,Stoke City,30,['a47c80bd-b465-48b0-9bf5-baa76a4bbe15'],25,,,,,,,,,,,,,,,,,,Stoke City,30,00:02:25.917,Pass,
,,,,,,,,,,,,,,,,,,0.733568,,,,,,,,,,,,,f2e59746-3970-4263-8350-7d063b640ad2,135,,"[48.6, 2.5]",3753986,2,,,,2.3488953,,Left Foot,,"[41.8, 9.4]",,Ground Pass,,9.687621,,,,,Gilbert Gianelli Imbula Wanga,4346.0,,,,,Free Kick,1,From Free Kick,Erik Pieters,3467.0,Left Back,10,Stoke City,30,['387898bd-2f18-473f-b285-4e4b276241ed'],40,,,,,,,,,,,,,,,,,,Stoke City,30,00:02:40.809,Pass,
,,,,,,,,,,,,,,,,,,1.89325,,,,,,,,,,,,,12b11ff4-c38e-47ad-b4f8-fcf0731b6824,139,,"[40.7, 5.8]",3753986,2,,,,3.0162373,,Right Foot,,"[16.1, 8.9]",,Ground Pass,,24.794556,,,,,Philipp Wollscheid,40121.0,,,,,,1,From Free Kick,Gilbert Gianelli Imbula Wanga,4346.0,Left Defensive Midfield,10,Stoke City,30,"['3bb1dfeb-b7aa-4fb4-b501-2141408d3bbe', 'f6324b5b-3a80-4e90-8692-8c8df22f6743']",44,,,,,,,,,,,,,,,,,,Stoke City,30,00:02:44.066,Pass,True
,,,,,,,,,,,,,,,,,,2.468608,,,,,,,,,,,,,e8e5c476-19db-4b07-bb48-4762eccfac86,142,,"[26.4, 4.4]",3753986,2,,,,0.35316557,,Left Foot,,"[79.3, 23.9]",,High Pass,,56.379604,,,,,Peter Crouch,4040.0,,,,,,1,From Free Kick,Philipp Wollscheid,40121.0,Left Center Back,10,Stoke City,30,['b7437403-cb81-4711-96c0-d55ea5a10d91'],48,,,,,,,,,,,,,,,,,,Stoke City,30,00:02:48.491,Pass,
,,,,,,,,,,,,,,,,,,1.317108,,,,,,,,,,,,,445ad900-522f-4515-9e71-81493994e915,144,,"[77.9, 22.7]",3753986,2,,,,1.6074771,,Head,,"[77.5, 33.6]",,High Pass,,10.907337,,,,,Bojan Krkíc Pérez,4913.0,,,,,,1,From Free Kick,Peter Crouch,4040.0,Center Forward,10,Stoke City,30,['dfe7634a-b444-412b-b1a7-e68ff3a3f458'],51,,,,,,,,,,,,,,,,,,Stoke City,30,00:02:51.018,Pass,
,,,,,,,,,,,,,,,,,,2.634711,,,,,,,,,,,,,4eae8310-fd01-48ee-9a0a-0998b4bfb719,147,,"[86.8, 44.7]",3753986,2,,,,0.9585805,,Right Foot,,"[102.6, 67.2]",,Ground Pass,,27.493454,,,,,Xherdan Shaqiri,3533.0,,,,,,1,From Free Kick,Bojan Krkíc Pérez,4913.0,Center Attacking Midfield,10,Stoke City,30,['ce0309d7-d430-4db9-9f53-ce597bb60d9c'],54,,,,,,,,,,,,,,,,,,Stoke City,30,00:02:54.197,Pass,
,,,,,,,,,,,,,,,,,,1.179709,,,,,,,,,,,,,d71360e1-f320-4659-aa67-6478e22fd5dd,150,,"[101.8, 67.2]",3753986,2,,,,-1.2439697,,Left Foot,True,"[111.8, 37.7]",,High Pass,,31.148836,,,Incomplete,,Peter Crouch,4040.0,,,,,,1,From Free Kick,Xherdan Shaqiri,3533.0,Right Wing,10,Stoke City,30,"['32d09638-42e5-4482-821a-1c00f9b54ddf', '5accf0db-b454-47a1-85b8-ca03b74eda47']",57,,,,,,,,,,,,,,,,,,Stoke City,30,00:02:57.821,Pass,
,,,,,,,,,,,,,,,,,,1.36782,,,,,,,,,,,,,6588927a-6688-4a35-a040-a8e8a87408b8,156,,"[7.0, 44.1]",3753986,3,,,,0.9034902,,Right Foot,,"[20.0, 60.6]",,Ground Pass,,21.00595,,,,,Martin Škrtel,18872.0,,,,,Goal Kick,1,From Goal Kick,Simon Mignolet,3539.0,Goalkeeper,11,Liverpool,24,['bb42d5fe-b783-4aa7-a195-197a80231819'],26,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:26.212,Pass,
,,,,,,,,,,,,,,,,,,2.017692,,,,,,,,,,,,,8f560cb6-c17a-4544-9c48-1cd690ff9611,159,,"[20.0, 60.6]",3753986,3,,,,-2.338895,,Right Foot,,"[5.8, 45.9]",,Ground Pass,,20.438444,,,,,Simon Mignolet,3539.0,,,,,,1,From Goal Kick,Martin Škrtel,18872.0,Right Center Back,11,Liverpool,24,['4e84fef4-b902-47a9-bd03-44969d56f2bb'],28,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:28.543,Pass,
,,,,,,,,,,,,,,,,,,1.640736,,,,,,,,,,,,,d91428a2-0feb-4787-b4ec-e00d671709b6,162,,"[6.5, 47.0]",3753986,3,,,,1.1961482,,Right Foot,,"[18.1, 76.5]",,Ground Pass,,31.698738,,,,,Martin Škrtel,18872.0,,,,,,1,From Goal Kick,Simon Mignolet,3539.0,Goalkeeper,11,Liverpool,24,['eeb2e52d-5f24-421c-be6c-fa6b02e5f53d'],31,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:31.312,Pass,
,,,,,,,,,,,,,,,,,,1.674789,,,,,,,,,,,,,cc2353d3-3e44-411f-9588-a60c47139367,165,,"[31.2, 77.3]",3753986,3,,,,-0.23828731,,Right Foot,,"[62.9, 69.6]",,Ground Pass,,32.621773,,,,,Daniel Andre Sturridge,3529.0,,,,,,1,From Goal Kick,Martin Škrtel,18872.0,Right Center Back,11,Liverpool,24,['eca2b493-17b1-43f6-b745-a40a7e0739ca'],35,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:35.982,Pass,
,,,,,,,,,,,,,,,,,,1.1895,,,,,,,,,,,,,c3b4986f-a563-4268-b1e5-b6df54d0c5c9,169,,"[61.2, 61.5]",3753986,3,,,,-1.2842957,,Left Foot,,"[68.3, 37.4]",,Low Pass,,25.124092,,,,,Joe Allen,10931.0,,,,,,1,From Goal Kick,Daniel Andre Sturridge,3529.0,Center Forward,11,Liverpool,24,"['59de453a-3b46-4334-8bba-80a57ebcbcfe', 'a617a276-8fb8-4abf-940f-353796d3ef3e']",39,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:39.045,Pass,True
,,,,,,,,,,,,,,,,,,2.269983,,,,,,,,,,,,,2f3e01b4-bcd5-4188-900d-11949c525e1a,171,,"[68.3, 37.4]",3753986,3,,,,-1.4711276,,Head,,"[70.3, 17.4]",,Low Pass,,20.09975,,,,,Alberto Moreno Pérez,3515.0,,,,,,1,From Goal Kick,Joe Allen,10931.0,Left Midfield,11,Liverpool,24,['7212a42c-0904-4d46-9d60-bb8a30ed6b1c'],40,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:40.315,Pass,
,,,,,,,,,,,,,,,,,,0.943468,,,,,,,,,,,,,9fcdb2b8-6192-40c8-bf09-b6445ad1c22f,174,,"[71.1, 31.2]",3753986,3,,,,-3.012896,,Left Foot,,"[62.6, 30.1]",,Ground Pass,,8.570881,,,,,Kevin Linford Stewart,11992.0,,,,,,1,From Goal Kick,Alberto Moreno Pérez,3515.0,Left Back,11,Liverpool,24,['8a81dc5b-637b-4c3c-a0f9-71cda0f4dbae'],45,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:45.130,Pass,
,,,,,,,,,,,,,,,,,,1.852088,,,,,,,,,,,,,9b98e8d8-eed6-4e5f-98f4-cd1c28dbd0a0,177,,"[62.6, 29.3]",3753986,3,,,,-1.7864891,,Right Foot,,"[58.7, 11.5]",,Ground Pass,,18.222239,,,,,Kolo Habib Touré,38412.0,,,,,,1,From Goal Kick,Kevin Linford Stewart,11992.0,Left Defensive Midfield,11,Liverpool,24,['9117e8c5-8610-445f-a0d9-8ea040e3814d'],46,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:46.655,Pass,
,,,,,,,,,,,,,,,,,,2.006686,,,,,,,,,,,,,718db94f-f9c6-4d43-a7c8-23c8dcc9bb68,181,,"[67.5, 7.0]",3753986,3,,,,-0.07424345,,Right Foot,,"[91.7, 5.2]",,Ground Pass,,24.26685,,,Incomplete,,Joe Allen,10931.0,,,,,,1,From Goal Kick,Kolo Habib Touré,38412.0,Left Center Back,11,Liverpool,24,"['c1ce2294-c92f-4ae8-94a9-e6434cbe40de', 'c7fc9578-e121-47b1-9c18-317327d18518', 'df6a2533-b71c-45c2-ba69-a99a483bb3d1']",50,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:50.214,Pass,True
,,,,,,,,,,,,,,,,,,1.895148,,,,,,,,,,,,,c7fc9578-e121-47b1-9c18-317327d18518,183,,"[28.4, 74.9]",3753986,3,,,,-2.7238896,,Right Foot,,"[10.6, 67.0]",,Ground Pass,,19.474342,,,,,Ryan Shawcross,4035.0,,,,,Recovery,1,From Goal Kick,Phil Bardsley,3643.0,Right Back,11,Liverpool,24,"['718db94f-f9c6-4d43-a7c8-23c8dcc9bb68', '7d303697-4aad-4a82-8a8f-b612e789c9f4']",52,,,,,,,,,,,,,,,,,,Stoke City,30,00:03:52.221,Pass,
,,,,,,,,,,,,,,,,,,1.214415,,,,,,,,,,,,,2e238a1a-d80e-4e4e-97be-d111ce5cc9b9,186,,"[6.7, 65.3]",3753986,3,,,,1.4808145,,Right Foot,,"[7.9, 78.6]",,Ground Pass,,13.354026,,,Out,,,,,,,,,1,From Goal Kick,Ryan Shawcross,4035.0,Right Center Back,11,Liverpool,24,,54,,,,,,,,,,,,,,,,,,Stoke City,30,00:03:54.701,Pass,
,,,,,,,,,,,,,,,,,,1.756711,,,,,,,,,,,,,00f17d5f-495d-4dbc-a724-dc8924b40d9b,187,,"[110.6, 0.1]",3753986,4,,,,2.1821492,,,,"[95.6, 21.5]",,Low Pass,,26.133503,,,,,James Philip Milner,3473.0,,,,,Throw-in,1,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,12,Liverpool,24,['1ad50f15-d58e-4ef1-98d8-f7728386e0dc'],0,,,,,,,,,,,,,,,,,,Liverpool,24,00:04:00.722,Pass,
,,,,,,,,,,,,,,,,,,0.853276,,,,,,,,,,,,,9ae33107-fa47-4e02-93d0-47c9989c8579,190,,"[99.5, 13.2]",3753986,4,,,,-0.79291683,,Right Foot,,"[106.1, 6.5]",,Ground Pass,,9.404786,,,,,Roberto Firmino Barbosa de Oliveira,3535.0,,,,,,1,From Throw In,James Philip Milner,3473.0,Right Defensive Midfield,12,Liverpool,24,['c5ffbad5-9825-46c1-a1f9-cbfabf837cca'],4,,,,,,,,,,,,,,,,,,Liverpool,24,00:04:04.584,Pass,
,,,,,,,,,,,,,,,,,,1.926707,,,,,,,,,,,,,d0da1eae-952c-499e-a27b-d647729b6d4a,193,,"[106.1, 6.5]",3753986,4,,,,0.70721686,,Right Foot,,"[117.8, 16.5]",,Ground Pass,,15.391232,,,,,James Philip Milner,3473.0,,,,,,1,From Throw In,Roberto Firmino Barbosa de Oliveira,3535.0,Center Attacking Midfield,12,Liverpool,24,['2a4b726a-d634-49e5-a926-436a5267121e'],6,,,,,,,,,,,,,,,,,,Liverpool,24,00:04:06.161,Pass,
,,,,,,,,,,,,,,,,,,0.108869,,,,,,,,,,,,,40b51bd5-1db4-4f7b-bb43-15695b1d6e2c,196,,"[118.7, 15.6]",3753986,4,,,,2.0091329,,Left Foot,,"[117.2, 18.8]",,Low Pass,,3.5341194,,,Incomplete,,Daniel Andre Sturridge,3529.0,,,,,,1,From Throw In,James Philip Milner,3473.0,Right Defensive Midfield,12,Liverpool,24,"['1cd0f6a7-dddd-41c3-878a-9d76b005bf22', 'e5ab691c-fcd9-4291-8df8-b18ceaded850']",8,,,,,,,,,,,,,,,,,,Liverpool,24,00:04:08.128,Pass,
,,,,,,,,,,,,,,,,,,1.316678,,,,,,,,,,,,,248e9645-ecb1-49e9-947a-bfb795367f95,199,,"[120.0, 0.1]",3753986,4,True,,,1.669573,,Right Foot,,"[116.7, 33.4]",,High Pass,True,33.463116,,,Incomplete,,Oluwaseyi Babajide Ojo,13200.0,,,Inswinging,,Corner,1,From Corner,James Philip Milner,3473.0,Right Defensive Midfield,13,Liverpool,24,"['6cd5af92-3aa2-4026-8361-46c23ece0851', 'a85d2ebb-5cec-4add-a4d3-6ee21cf978aa']",33,,,,,,,,,,,,,,,,,,Liverpool,24,00:04:33.183,Pass,
,,,,,,,,,,,,,,,,,,0.838872,,,,,,,,,,,,,755ff7d5-c9e8-44de-98c7-5f20629f31ce,202,,"[86.4, 0.1]",3753986,4,,,,0.77182436,,,,"[97.6, 11.0]",,Low Pass,,15.6285,,,,,James Philip Milner,3473.0,,,,,Throw-in,1,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,14,Liverpool,24,['dee086da-4d4d-437e-a045-7ceed38dcc55'],49,,,,,,,,,,,,,,,,,,Liverpool,24,00:04:49.063,Pass,
,,,,,,,,,,,,,,,,,,0.844955,,,,,,,,,,,,,21634b32-7f22-43ed-b81d-197aa1cceec5,204,,"[97.6, 11.0]",3753986,4,,,,1.3512524,,Head,,"[100.3, 23.1]",,Low Pass,,12.39758,,,Incomplete,,Daniel Andre Sturridge,3529.0,,,,,,1,From Throw In,James Philip Milner,3473.0,Right Defensive Midfield,14,Liverpool,24,"['ac7ebde7-2c34-4476-86f4-e171b4e6dc0e', 'fafe3563-9c19-4468-8787-da70af69be7c']",49,,,,,,,,,,,,,,,,,,Liverpool,24,00:04:49.904,Pass,
,,,,,,,,,,,,,,,,,,1.149279,,,,,,,,,,,,,eb58fad5-a60e-4039-8911-dd30f9225e6a,208,,"[19.3, 53.1]",3753986,4,,,,-0.6799089,,Left Foot,,"[28.7, 45.5]",,Ground Pass,,12.088011,,,,,Ibrahim Afellay,4891.0,,,,,,1,Regular Play,Gilbert Gianelli Imbula Wanga,4346.0,Left Defensive Midfield,15,Stoke City,30,['ca1d005c-721a-45d6-956b-34e5c168bf29'],51,,,,,,,,,,,,,,,,,,Stoke City,30,00:04:51.777,Pass,
,,,,,,,,,,,,,,,,,,3.313406,,,,,,,,,,,,,dcb535a7-294c-41f4-be84-e5ded0e92498,211,,"[28.7, 45.6]",3753986,4,,,,-2.5195606,,Right Foot,,"[2.2, 26.6]",,Ground Pass,,32.607513,,,,,Jakob Haugaard,41185.0,,,,,,1,Regular Play,Ibrahim Afellay,4891.0,Left Wing,15,Stoke City,30,['7cc04f11-3c89-46b2-a701-a6a7772dd489'],53,,,,,,,,,,,,,,,,,,Stoke City,30,00:04:53.660,Pass,
,,,,,,,,,,,,,,,,,,4.960465,,,,,,,,,,,,,b567bebb-e0fe-4ad7-b8cc-3512dbac1a25,214,,"[2.6, 26.1]",3753986,4,,,,-0.016423644,,Left Foot,,"[106.1, 24.4]",,High Pass,,103.51396,,,Incomplete,,Peter Crouch,4040.0,,,,,,1,Regular Play,Jakob Haugaard,41185.0,Goalkeeper,15,Stoke City,30,"['2609adbf-6bd5-4883-8160-ffd525a0da56', '36038a79-50e4-4849-91c3-038877f98a08']",57,,,,,,,,,,,,,,,,,,Stoke City,30,00:04:57.028,Pass,
,,,,,,,,,,,,,,,,,,1.374868,,,,,,,,,,,,,4096a2e8-09d0-405c-a734-978b26814f7c,218,,"[14.7, 50.2]",3753986,5,,,,-0.12149172,,Keeper Arm,,"[31.9, 48.1]",,Ground Pass,,17.327723,,,,,Kevin Linford Stewart,11992.0,,,,,,1,Regular Play,Simon Mignolet,3539.0,Goalkeeper,16,Liverpool,24,['31f120c5-30c0-407b-a3e8-dec3465edbf8'],3,,,,,,,,,,,,,,,,,,Liverpool,24,00:05:03.897,Pass,
,,,,,,,,,,,,,,,,,,2.16449,,,,,,,,,,,,,accbcf5c-f678-4cf8-a84a-e8030cc78f53,221,,"[30.9, 50.7]",3753986,5,,,,-1.5943214,,Left Foot,,"[30.3, 25.2]",,Ground Pass,,25.507057,,,,,Kolo Habib Touré,38412.0,,,,,,1,Regular Play,Kevin Linford Stewart,11992.0,Left Defensive Midfield,16,Liverpool,24,['3bc7deed-1902-43fc-9100-aa1fab2b09fb'],8,,,,,,,,,,,,,,,,,,Liverpool,24,00:05:08.938,Pass,
,,,,,,,,,,,,,,,,,,1.395104,,,,,,,,,,,,,1a639a1e-b39e-4d42-a943-03a0dc72daaa,224,,"[37.0, 17.4]",3753986,5,,,,-0.364526,,Left Foot,,"[52.2, 11.6]",,Ground Pass,,16.26899,,,,,Joe Allen,10931.0,,,,,,1,Regular Play,Kolo Habib Touré,38412.0,Left Center Back,16,Liverpool,24,['849c6b60-755b-40e8-a841-54b7e90beb2d'],12,,,,,,,,,,,,,,,,,,Liverpool,24,00:05:12.864,Pass,
,,,,,,,,,,,,,,,,,,1.233334,,,,,,,,,,,,,e3e45d9f-547f-4660-8653-6032c93defd7,227,,"[61.1, 22.7]",3753986,5,,,,-1.2267565,,Right Foot,,"[67.8, 4.0]",,Ground Pass,,19.864038,,,,,Alberto Moreno Pérez,3515.0,,,,,,1,Regular Play,Joe Allen,10931.0,Left Midfield,16,Liverpool,24,['910e7560-1e60-4fe5-b53a-8759407f8468'],17,,,,,,,,,,,,,,,,,,Liverpool,24,00:05:17.422,Pass,
,,,,,,,,,,,,,,,,,,1.700463,,,,,,,,,,,,,84e0d0d9-98ec-409c-bbf1-19cdb73efd9a,230,,"[73.6, 5.9]",3753986,5,,,,2.5845358,,Left Foot,,"[56.1, 16.8]",,Ground Pass,,20.616983,,,,,Kolo Habib Touré,38412.0,,,,,,1,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,16,Liverpool,24,['e054ec7c-7d43-42dc-9bf1-96caa1411a2d'],20,,,,,,,,,,,,,,,,,,Liverpool,24,00:05:20.834,Pass,
,,,,,,,,,,,,,,,,,,1.484644,,,,,,,,,,,,,3b5c082c-f515-48fe-928f-39ca8bb49911,233,,"[56.4, 18.7]",3753986,5,,,,0.8741325,,Right Foot,,"[69.2, 34.0]",,Ground Pass,,19.948183,,,,,Kevin Linford Stewart,11992.0,,,,,,1,Regular Play,Kolo Habib Touré,38412.0,Left Center Back,16,Liverpool,24,['ea34aa74-b0a2-4d4d-a5b8-a74b85ae7ee0'],23,,,,,,,,,,,,,,,,,,Liverpool,24,00:05:23.441,Pass,
,,,,,,,,,,,,,,,,,,1.700461,,,,,,,,,,,,,609e2c9e-353e-4ab7-9ca5-c549acbf5b68,237,,"[75.0, 29.3]",3753986,5,,,,1.9578446,,Left Foot,,"[67.5, 47.7]",,Ground Pass,,19.869827,,,,,James Philip Milner,3473.0,,,,,,1,Regular Play,Kevin Linford Stewart,11992.0,Left Defensive Midfield,16,Liverpool,24,['b32ceda9-86b6-4e52-b090-2d96c39f2334'],26,,,,,,,,,,,,,,,,,,Liverpool,24,00:05:26.900,Pass,
