50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.94905,,,,,,,,,,,,26df4e21-5c6f-4bbe-a22a-3542dd5b0455,1013,,"[52.5, 28.9]",3754143,25,,,,1.5980376,,Right Foot,,,"[51.5, 65.6]",,Ground Pass,,36.713623,,,,,Martin Škrtel,18872.0,,,,,,,1,From Throw In,Lucas Pezzini Leiva,7780.0,Right Defensive Midfield,59,Liverpool,24,['46ec1ad6-257d-4172-a617-75b9bcb150f7'],26,,,,,,,,,,,,,,,,Liverpool,24,00:25:26.016,Pass,
,,,,,,,,,,,,,,,,,1.879441,,,,,,,,,,,,4ebd2702-ec24-462f-b064-721387496206,1015,,"[51.5, 66.5]",3754143,25,,,,0.36301154,,Right Foot,,,"[77.3, 76.3]",,Ground Pass,,27.59855,,,,,Nathaniel Edwin Clyne,4590.0,,,,,,,1,From Throw In,Martin Škrtel,18872.0,Right Center Back,59,Liverpool,24,['e0562660-32c8-441f-a051-df0ce03f9615'],28,,,,,,,,,,,,,,,,Liverpool,24,00:25:28.965,Pass,
,,,,,,,,,,,,,,,,,0.922099,,,,,,,,,,,,241c737a-1ce8-40fa-be58-8e8902f04b2e,1018,,"[88.7, 78.9]",3754143,25,,,,-2.3864882,,Right Foot,,,"[83.6, 74.1]",,Ground Pass,,7.0035706,,,,,Jordon Ibe,3635.0,,,,,,,1,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Back,59,Liverpool,24,['198d83a7-e5ae-4c0c-b621-95ff5aa3307a'],32,,,,,,,,,,,,,,,,Liverpool,24,00:25:32.812,Pass,
,,,,,,,,,,,,,,,,,1.912854,,,,,,,,,,,,d17b4779-fd90-4abe-8081-94e4494aa711,1021,,"[79.2, 67.3]",3754143,25,,,,-1.827234,,Right Foot,,,"[69.0, 28.4]",,Ground Pass,,40.215046,,,,,Alberto Moreno Pérez,3515.0,,,,,,,1,From Throw In,Jordon Ibe,3635.0,Right Wing,59,Liverpool,24,['84c39fb8-787b-42d5-91c0-2556f5ab7512'],36,,,,,,,,,,,,,,,,Liverpool,24,00:25:36.900,Pass,
,,,,,,,,,,,,,,,,,1.545843,,,,,,,,,,,,eaccdc63-f162-44c9-bdfb-d6924c5bf36e,1024,,"[77.8, 25.5]",3754143,25,,,,0.6292718,,Left Foot,,,"[102.8, 43.7]",,High Pass,,30.92313,,,Incomplete,,Christian Benteke Liolo,3380.0,,,,,,,1,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,59,Liverpool,24,"['69f2d6b1-f404-4449-8569-57a567a5f10f', '6bab4e08-590e-4549-8878-98fe332f4e52']",41,,,,,,,,,,,,,,,,Liverpool,24,00:25:41.885,Pass,
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,08772b6a-3ba7-4b63-8df3-d6b0241b4f96,1030,,"[38.2, 46.1]",3754143,25,,,,-2.1273956,,Left Foot,,,"[32.6, 37.1]",,Ground Pass,,10.6,,,,,Jack Colback,9649.0,,,,,,,1,Regular Play,Papiss Demba Cissé,30289.0,Center Forward,60,Newcastle United,37,"['67dc2b41-a418-4222-b825-9073f87c2a49', '9bd83354-fee0-472a-aa82-60c0ca9feeec']",47,,,,,,,,,,,,,,,,Newcastle United,37,00:25:47.771,Pass,True
,,,,,,,,,,,,,,,,,2.48,,,,,,,,,,,,a10e0126-1ea2-4e10-9841-ba5c1be17bd2,1033,,"[44.3, 21.1]",3754143,25,,,,-1.3954723,,Left Foot,,,"[47.4, 3.6]",,Ground Pass,,17.772451,,,,,Paul Dummett,3065.0,,,,,,,1,Regular Play,Jack Colback,9649.0,Left Defensive Midfield,60,Newcastle United,37,['d1280230-fb9b-4b38-bee5-cda54a2a656f'],52,,,,,,,,,,,,,,,,Newcastle United,37,00:25:52.211,Pass,
,,,,,,,,,,,,,,,,,1.224922,,,,,,,,,,,,e117fa4e-e762-4247-a224-340c62a9e1c7,1037,,"[48.9, 2.4]",3754143,25,,,,0.4575377,,Left Foot,,,"[68.6, 12.1]",,Ground Pass,,21.958597,,,Incomplete,,Georginio Wijnaldum,3567.0,,,,,,,1,Regular Play,Paul Dummett,3065.0,Left Back,60,Newcastle United,37,"['34088868-9469-4ff8-9a83-9f0944d31a30', '65ed8e67-9bc4-4d9d-aea7-b13059fc643b', 'b66f0170-735e-4630-96f9-5ab507c9f27b']",55,,,,,,,,,,,,,,,,Newcastle United,37,00:25:55.451,Pass,True
,,,,,,,,,,,,,,,,,1.197561,,,,,,,,,,,,9815283f-3383-4621-a435-9bcca6d59975,1041,,"[62.2, 76.0]",3754143,25,,,,-1.3928059,,Right Foot,,,"[65.6, 57.1]",,Ground Pass,,19.203384,,,,,Roberto Firmino Barbosa de Oliveira,3535.0,,,,,,,1,Regular Play,Joe Allen,10931.0,Left Defensive Midfield,61,Liverpool,24,['314624a8-a15c-44b2-b89a-311af3479cc2'],58,,,,,,,,,,,,,,,,Liverpool,24,00:25:58.027,Pass,
,,,,,,,,,,,,,,,,,1.716884,,,,,,,,,,,,46bc3bd2-16ac-4c03-a48c-dee809a39ba6,1049,,"[85.8, 51.0]",3754143,26,,,,1.2868375,,Right Foot,,,"[92.6, 74.3]",,Ground Pass,,24.272001,,,,,Jordon Ibe,3635.0,,,,,,,1,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Center Attacking Midfield,61,Liverpool,24,"['4e8dd5e4-94ef-4b8b-b007-d88906d41ab2', 'e54f846d-7446-471f-9f0b-79aadca3becf']",5,,,,,,,,,,,,,,,,Liverpool,24,00:26:05.184,Pass,True
,,,,,,,,,,,,,,,,,0.145285,,,,,,,,,,,,a431d322-9c88-4db5-9e71-1db990259063,1052,,"[110.8, 56.8]",3754143,26,,,,-1.2998495,,Right Foot,,,"[111.8, 53.2]",,Ground Pass,,3.7363083,,,Incomplete,,Joe Allen,10931.0,,,,,,,1,Regular Play,Jordon Ibe,3635.0,Right Wing,61,Liverpool,24,"['86a3c912-87e1-4ba7-9023-a822b4b97a8d', 'c47a2fa9-407d-4aa2-bf60-10c5fae1bceb']",10,,,,,,,,,,,,,,,,Liverpool,24,00:26:10.664,Pass,
,,,,,,,,,,,,,,,,,2.593584,,,,,,,,,,,,0209d836-d6f4-454d-bdb0-a7c6e10ee1ac,1055,,"[120.0, 80.0]",3754143,26,,,,-2.3597033,,Left Foot,,,"[105.7, 65.8]",,Ground Pass,,20.152668,,,,,Jordon Ibe,3635.0,,,,,,Corner,1,From Corner,Alberto Moreno Pérez,3515.0,Left Back,62,Liverpool,24,['b86a29e3-80db-4d50-ac46-3ef2740cc04a'],32,,,,,,,,,,,,,,,,Liverpool,24,00:26:32.765,Pass,
,,,,,,,,,,,,,,,,,3.063739,,,,,,,,,,,,54e1dd1b-0509-4bd3-9c08-2bdbf9fb7b91,1057,,"[105.7, 65.8]",3754143,26,,,,-1.2806808,,Left Foot,True,,"[120.0, 17.9]",,High Pass,,49.989,,,Out,,,,,,True,,,,1,From Corner,Jordon Ibe,3635.0,Right Wing,62,Liverpool,24,,35,,,,,,,,,,,,,,,,Liverpool,24,00:26:35.359,Pass,
,,,,,,,,,,,,,,,,,1.722051,,,,,,,,,,,,d5ff4a49-9cc5-4969-94a7-03051e7c8e35,1058,,"[6.0, 44.0]",3754143,26,True,,,1.2571757,,Left Foot,,,"[15.6, 73.6]",,Ground Pass,,31.11784,,,,,Chancel Mbemba Mangulu,3044.0,,,,,,Goal Kick,1,From Goal Kick,Rob Elliot,3096.0,Goalkeeper,63,Newcastle United,37,['9816e284-cfeb-4923-bf96-0e665224c569'],55,,,,,,,,,,,,,,,,Newcastle United,37,00:26:55.257,Pass,
,,,,,,,,,,,,,,,,,1.010058,,,,,,,,,,,,cf47aedd-02d0-4d7f-92bd-921ab771f05b,1060,,"[27.2, 70.0]",3754143,26,True,,,-2.1806793,,Right Foot,,,"[10.5, 46.1]",,Ground Pass,,29.156475,,,,,Rob Elliot,3096.0,,,,,,,1,From Goal Kick,Chancel Mbemba Mangulu,3044.0,Right Center Back,63,Newcastle United,37,['221f4452-40f1-4384-9650-461b85230412'],58,,,,,,,,,,,,,,,,Newcastle United,37,00:26:58.073,Pass,
,,,,,,,,,,,,,,,,,2.614239,,,,,,,,,,,,7cea0d0c-dc3f-4b5f-99de-238fa29df3e3,1062,,"[30.9, 43.2]",3754143,27,,,,0.5289393,,Left Foot,,,"[81.2, 72.6]",,High Pass,,58.26191,,,,,Moussa Sissoko,3091.0,,,,,,,1,From Goal Kick,Rob Elliot,3096.0,Goalkeeper,63,Newcastle United,37,['5d9c93a3-8d82-4d1b-8cd4-66391c4ba0f9'],9,,,,,,,,,,,,,,,,Newcastle United,37,00:27:09.088,Pass,
,,,,,,,,,,,,,,,,,1.539714,,,,,,,,,,,,42ebccaf-cd35-47d9-a347-48fed7ee7b97,1064,,"[81.2, 72.6]",3754143,27,,,,-0.91705227,,Head,,,"[90.7, 60.2]",,High Pass,,15.620819,,,Incomplete,,Papiss Demba Cissé,30289.0,,,,,,,1,From Goal Kick,Moussa Sissoko,3091.0,Right Midfield,63,Newcastle United,37,"['3f5fbec2-585f-4989-9699-90eb8678d0f5', 'b63211fa-30ca-4bc8-b820-79492857f7a1']",11,,,,,,,,,,,,,,,,Newcastle United,37,00:27:11.703,Pass,
,,,,,,,,,,,,,,,,,0.599909,,,,,,,,,,,,b63211fa-30ca-4bc8-b820-79492857f7a1,1067,,"[29.4, 19.9]",3754143,27,,,True,-0.51524496,,,,,"[37.7, 15.2]",,High Pass,,9.538343,,,,,Joe Allen,10931.0,,,,,,Recovery,1,From Goal Kick,Dejan Lovren,3471.0,Left Center Back,63,Newcastle United,37,"['42ebccaf-cd35-47d9-a347-48fed7ee7b97', '4ea8981b-d4df-4ab4-ad70-26e420889bac', 'd6ce6d43-c637-4d90-aaf6-105b036640dd']",13,,,,,,,,,,,,,,,,Liverpool,24,00:27:13.242,Pass,True
,,,,,,,,,,,,,,,,,0.873086,,,,,,,,,,,,344d4974-4f1f-40fa-9c29-6086d9f02f10,1069,,"[37.9, 15.7]",3754143,27,,,,-0.14358339,,Head,,,"[46.2, 14.5]",,Low Pass,,8.386298,,,Incomplete,,Jordon Ibe,3635.0,,,,,,,1,From Goal Kick,Joe Allen,10931.0,Left Defensive Midfield,63,Newcastle United,37,"['4385c0bb-cf02-4846-99ce-d2994d76843a', 'c605786d-5f40-479b-80c2-5d8c7d027eb6']",13,,,,,,,,,,,,,,,,Liverpool,24,00:27:13.842,Pass,
,,,,,,,,,,,,,,,,,0.585587,,,,,,,,,,,,3be05814-5084-4923-9fc6-0f03638259c5,1073,,"[74.2, 70.2]",3754143,27,,,,-0.86459726,,Right Foot,,,"[82.9, 60.0]",,Ground Pass,,13.406342,,,,,Papiss Demba Cissé,30289.0,,,,,,,1,From Goal Kick,Vurnon Anita,16072.0,Right Defensive Midfield,63,Newcastle United,37,['e0dc3c34-af99-4054-9c72-63556f701cb8'],16,,,,,,,,,,,,,,,,Newcastle United,37,00:27:16.075,Pass,
,,,,,,,,,,,,,,,,,1.008293,,,,,,,,,,,,01908112-6770-4af2-a1f7-a42975330861,1081,,"[77.1, 60.5]",3754143,27,,,,1.9249545,,Right Foot,,,"[72.7, 72.4]",,Ground Pass,,12.687395,,,,,Daryl Janmaat,3650.0,,,,,,,1,From Goal Kick,Papiss Demba Cissé,30289.0,Center Forward,63,Newcastle United,37,"['4e811b09-ddce-4f5e-a962-9b5f6b7c3c78', '78103559-a719-4ce6-943e-9bc3374e40cb']",21,,,,,,,,,,,,,,,,Newcastle United,37,00:27:21.035,Pass,True
,,,,,,,,,,,,,,,,,0.78816,,,,,,,,,,,,059513c1-ff20-4a80-ac56-80c74b9cd428,1085,,"[73.7, 73.6]",3754143,27,,,,0.1638082,,Right Foot,,,"[85.8, 75.6]",,Ground Pass,,12.264175,,,,,Moussa Sissoko,3091.0,,,,,,,1,From Goal Kick,Daryl Janmaat,3650.0,Right Back,63,Newcastle United,37,"['bd023b07-2b56-4f05-b576-32573cf885ad', 'e03d7105-3142-41d4-816b-1632750457ec']",22,,,,,,,,,,,,,,,,Newcastle United,37,00:27:22.558,Pass,True
,,,,,,,,,,,,,,,,,0.633056,,,,,,,,,,,,ff4e34a8-0043-452e-8cc9-bdff70c90ffb,1087,,"[87.0, 75.1]",3754143,27,,,,-2.0792856,,Right Foot,,,"[83.6, 69.0]",,Low Pass,,6.983552,,,,,Vurnon Anita,16072.0,,,,,,,1,From Goal Kick,Moussa Sissoko,3091.0,Right Midfield,63,Newcastle United,37,['565b4400-f39b-48a8-8570-05d045cd9d7a'],23,,,,,,,,,,,,,,,,Newcastle United,37,00:27:23.347,Pass,
,,,,,,,,,,,,,,,,,1.716558,,,,,,,,,,,,af53193a-4ffd-43f4-b771-7e836ee3fea7,1090,,"[83.9, 69.0]",3754143,27,,,,-0.19982864,,Right Foot,,,"[99.7, 65.8]",,Low Pass,,16.120794,,,Incomplete,,,,,,,,,,1,From Goal Kick,Vurnon Anita,16072.0,Right Defensive Midfield,63,Newcastle United,37,"['6a1433fc-fa52-4128-84e0-20e0150cda9d', 'b2416b0a-bfc4-4a65-860a-0168c463b352']",23,,,,,,,,,,,,,,,,Newcastle United,37,00:27:23.980,Pass,True
,,,,,,,,,,,,,,,,,1.642477,,,,,,,,,,,,0b8507fa-b73c-4b0c-af7f-ea9fb140fd43,1094,,"[15.3, 15.5]",3754143,27,,,,2.3199785,,Left Foot,,,"[2.0, 29.8]",,Ground Pass,,19.528954,,,,,Simon Mignolet,3539.0,,,,,,,1,Regular Play,Dejan Lovren,3471.0,Left Center Back,64,Liverpool,24,"['2ac9c55f-c706-45c0-822b-b82479c3c06b', '443e470d-96b9-4e6b-a8e9-ff43ef134df6']",27,,,,,,,,,,,,,,,,Liverpool,24,00:27:27.006,Pass,True
,,,,,,,,,,,,,,,,,1.510669,,,,,,,,,,,,ec4fa2e7-603b-41f3-867a-0a994cf24c4e,1098,,"[4.1, 28.6]",3754143,27,,,,-1.4085191,,Right Foot,,,"[7.8, 6.0]",,Ground Pass,,22.900873,,,,,Alberto Moreno Pérez,3515.0,,,,,,,1,Regular Play,Simon Mignolet,3539.0,Goalkeeper,64,Liverpool,24,"['2742f144-2323-4336-97a7-1b28f3890efa', 'efd05901-602b-4b07-97b2-6223dd3e9112']",30,,,,,,,,,,,,,,,,Liverpool,24,00:27:30.205,Pass,True
,,,,,,,,,,,,,,,,,1.563734,,,,,,,,,,,,ecf5ed71-6a80-4fdc-8fbb-faa6a5c72213,1104,,"[10.9, 0.1]",3754143,27,,,,0.4856221,,,,,"[25.3, 7.7]",,High Pass,,16.282505,,,,,Christian Benteke Liolo,3380.0,,,,,,Throw-in,1,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,65,Liverpool,24,['37efcd3a-4e6e-4908-ae87-5227c48e4c40'],50,,,,,,,,,,,,,,,,Liverpool,24,00:27:50.946,Pass,
,,,,,,,,,,,,,,,,,3.806586,,,,,,,,,,,,741659ed-f55a-4d79-a82e-cf93237dd734,1107,,"[25.3, 7.7]",3754143,27,,,,1.1339785,,Right Foot,,,"[38.7, 36.4]",,High Pass,,31.674122,,,Incomplete,,Lucas Pezzini Leiva,7780.0,,,,,,,1,From Throw In,Christian Benteke Liolo,3380.0,Center Forward,65,Liverpool,24,"['0ed1efef-c994-4e91-993d-70cf24d29833', '9ed8bb12-56b1-457e-b899-157eced78e4f']",53,,,,,,,,,,,,,,,,Liverpool,24,00:27:53.217,Pass,
,,,,,,,,,,,,,,,,,2.072032,,,,,,,,,,,,0ed1efef-c994-4e91-993d-70cf24d29833,1110,,"[81.4, 43.7]",3754143,27,,,True,1.1173823,,,,,"[94.8, 71.2]",,High Pass,,30.591011,,,,,Moussa Sissoko,3091.0,,,,,,Recovery,1,From Throw In,Paul Dummett,3065.0,Left Back,65,Liverpool,24,"['03ff94a4-ca46-4cec-bc9d-61734be72d42', '10b4033c-a5bf-4300-ac5f-8616ec682010', '741659ed-f55a-4d79-a82e-cf93237dd734']",57,,,,,,,,,,,,,,,,Newcastle United,37,00:27:57.024,Pass,True
,,,,,,,,,,,,,,,,,1.649112,,,,,,,,,,,,80fc5e77-e4a4-4ed1-91af-859958da0b08,1119,,"[21.2, 0.1]",3754143,28,,,,0.23911707,,,,,"[41.3, 5.0]",,High Pass,,20.688644,,,Incomplete,,Christian Benteke Liolo,3380.0,,,,,,Throw-in,1,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,66,Liverpool,24,"['03cd3998-1e78-49b1-acd4-aa7a3bea357a', '44ec5274-bae1-461f-81c5-5e562e9fff9c']",20,,,,,,,,,,,,,,,,Liverpool,24,00:28:20.859,Pass,
,,,,,,,,,,,,,,,,,1.183302,,,,,,,,,,,,03cd3998-1e78-49b1-acd4-aa7a3bea357a,1121,,"[78.8, 75.1]",3754143,28,,,,-0.24497867,,Head,,,"[93.6, 71.4]",,High Pass,,15.255491,,,Incomplete,,Papiss Demba Cissé,30289.0,,,,,,Recovery,1,From Throw In,Daryl Janmaat,3650.0,Right Back,66,Liverpool,24,"['80fc5e77-e4a4-4ed1-91af-859958da0b08', 'a5ce5a5e-90ed-4b2b-8e79-15a60bfb8295', 'a66f5390-a2cf-49af-84ab-df1a335e646c']",22,,,,,,,,,,,,,,,,Newcastle United,37,00:28:22.508,Pass,
,,,,,,,,,,,,,,,,,2.318132,,,,,,,,,,,,a5ce5a5e-90ed-4b2b-8e79-15a60bfb8295,1123,,"[26.5, 8.7]",3754143,28,,,,0.6981998,,Left Foot,,,"[52.0, 30.1]",,Low Pass,,33.289787,,,Incomplete,,,,,,,,,Recovery,1,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,66,Liverpool,24,"['03cd3998-1e78-49b1-acd4-aa7a3bea357a', 'a5d0759a-be39-4c64-86cc-64d16edd8308']",23,,,,,,,,,,,,,,,,Liverpool,24,00:28:23.691,Pass,
,,,,,,,,,,,,,,,,,1.627639,,,,,,,,,,,,74c4c5a9-3c84-439a-9d76-324df289be9c,1127,,"[73.2, 50.8]",3754143,28,,,,-0.22147202,,Left Foot,,,"[88.3, 47.4]",,Ground Pass,,15.478049,,,,,Papiss Demba Cissé,30289.0,,,,,,,1,Regular Play,Paul Dummett,3065.0,Left Back,67,Newcastle United,37,"['4dad173a-34ba-44aa-813b-52dc3b1cf6b5', '527cedaa-5690-45bd-94fd-655cf789c0a7']",26,,,,,,,,,,,,,,,,Newcastle United,37,00:28:26.969,Pass,True
,,,,,,,,,,,,,,,,,0.599606,,,,,,,,,,,,562af0dc-055a-45f1-819b-485f3d35ea5d,1129,,"[88.3, 47.4]",3754143,28,,,,-1.747031,,Right Foot,,,"[87.0, 40.1]",,Ground Pass,,7.4148498,,,,,Georginio Wijnaldum,3567.0,,,,,,,1,Regular Play,Papiss Demba Cissé,30289.0,Center Forward,67,Newcastle United,37,['17f62ab5-5c67-42bd-b88e-2a8c6e25e204'],28,,,,,,,,,,,,,,,,Newcastle United,37,00:28:28.597,Pass,
,,,,,,,,,,,,,,,,,1.892934,,,,,,,,,,,,e9d20e23-0e75-411c-ab73-acad4f18db84,1131,,"[87.0, 40.1]",3754143,28,,,,0.38991785,,Right Foot,,,"[108.9, 49.1]",,High Pass,,23.677204,,,Incomplete,,Siem Stefan de Jong,8061.0,,,,,,,1,Regular Play,Georginio Wijnaldum,3567.0,Left Midfield,67,Newcastle United,37,"['1bc45c94-f4b7-48ac-b911-9f118227fe62', 'b5e4a999-7728-45cc-9d61-269651d874ff']",29,,,,,,,,,,,,,,,,Newcastle United,37,00:28:29.197,Pass,
,,,,,,,,,,,,,,,,,0.12,,,,,,,,,,,,2de0afdb-8f56-4e02-8f0a-8ccc41db926d,1137,,"[115.2, 56.4]",3754143,28,,,,-1.6814536,,Right Foot,,,"[114.8, 52.8]",,Low Pass,,3.622154,,,Incomplete,,,,,,,,,,1,Regular Play,Siem Stefan de Jong,8061.0,Center Attacking Midfield,67,Newcastle United,37,['becc8895-9886-45e5-a237-15d22fc4f2c8'],34,,,,,,,,,,,,,,,,Newcastle United,37,00:28:34.795,Pass,
,,,,,,,,,,,,,,,,,3.50905,,,,,,,,,,,,759d13b0-2d8d-4ede-b5a4-97b6a2dfbd09,1140,,"[7.0, 36.1]",3754143,29,,,,-0.14143875,,Right Foot,,,"[68.1, 27.4]",,High Pass,,61.716286,,,,,Christian Benteke Liolo,3380.0,,,,,,Goal Kick,1,From Goal Kick,Simon Mignolet,3539.0,Goalkeeper,68,Liverpool,24,['9c4e8852-6dbf-4fef-9239-0195b610ec59'],5,,,,,,,,,,,,,,,,Liverpool,24,00:29:05.716,Pass,
,,,,,,,,,,,,,,,,,1.687318,,,,,,,,,,,,b21de9d0-1c6b-4614-bde5-a2f875dd7b52,1142,,"[68.1, 27.4]",3754143,29,,,,0.31972215,,Head,,,"[82.9, 32.3]",,High Pass,,15.590061,,,Incomplete,,James Philip Milner,3473.0,,,,,,,1,From Goal Kick,Christian Benteke Liolo,3380.0,Center Forward,68,Liverpool,24,"['35520b17-d40b-44f8-993d-fc3bffdd7b14', '8c3102d1-c9c0-471c-998c-eb53f3bb6aee']",9,,,,,,,,,,,,,,,,Liverpool,24,00:29:09.225,Pass,
,,,,,,,,,,,,,,,,,0.993361,,,,,,,,,,,,4b94153c-fbdc-45e0-b92b-36878938b20f,1152,,"[70.0, 21.3]",3754143,29,,,,-2.5854263,,Right Foot,,,"[55.2, 12.1]",,Ground Pass,,17.426416,,,,,Alberto Moreno Pérez,3515.0,,,,,,Recovery,1,From Goal Kick,Joe Allen,10931.0,Left Defensive Midfield,68,Liverpool,24,"['0ef73ef3-ee71-4bb5-a090-3a840879f933', 'ff8b2455-63b8-486e-ae12-38d8df4654e6']",14,,,,,,,,,,,,,,,,Liverpool,24,00:29:14.357,Pass,True
,,,,,,,,,,,,,,,,,2.050598,,,,,,,,,,,,ee8a26cb-2aad-41a1-9feb-6c3c95bebfa0,1156,,"[54.5, 11.6]",3754143,29,,,,1.5445633,,Left Foot,,,"[55.4, 45.9]",,Ground Pass,,34.311806,,,,,Martin Škrtel,18872.0,,,,,,,1,From Goal Kick,Alberto Moreno Pérez,3515.0,Left Back,68,Liverpool,24,"['b1769c44-12f9-4721-8640-cabdfbf0935d', 'ff2dc2d2-7a00-4aad-85d0-561e39ac92e3']",16,,,,,,,,,,,,,,,,Liverpool,24,00:29:16.243,Pass,True
,,,,,,,,,,,,,,,,,1.91403,,,,,,,,,,,,e66fce6d-e85c-4c9b-90d3-d57f5fe355fe,1159,,"[55.4, 45.9]",3754143,29,,,,1.1091408,,Right Foot,,,"[65.4, 66.0]",,Ground Pass,,22.450167,,,,,Nathaniel Edwin Clyne,4590.0,,,,,,,1,From Goal Kick,Martin Škrtel,18872.0,Right Center Back,68,Liverpool,24,['5b3326c7-ef44-471a-b798-9b1023089c38'],18,,,,,,,,,,,,,,,,Liverpool,24,00:29:18.573,Pass,
,,,,,,,,,,,,,,,,,1.108257,,,,,,,,,,,,5331b47b-0e10-43e2-8695-cafa37f86cbc,1162,,"[74.4, 71.4]",3754143,29,,,,0.28062886,,Right Foot,,,"[91.4, 76.3]",,Ground Pass,,17.69209,,,,,Roberto Firmino Barbosa de Oliveira,3535.0,,,,,,,1,From Goal Kick,Nathaniel Edwin Clyne,4590.0,Right Back,68,Liverpool,24,['60a8566c-a072-4ee0-99b7-eb0b7fb6d602'],24,,,,,,,,,,,,,,,,Liverpool,24,00:29:24.005,Pass,
,,,,,,,,,,,,,,,,,1.019264,,,,,,,,,,,,b12e24ff-bb21-4518-bba3-128a271090fb,1166,,"[90.9, 77.0]",3754143,29,,,,-3.0967796,,Right Foot,,,"[68.6, 76.0]",,Ground Pass,,22.32241,,,,,Nathaniel Edwin Clyne,4590.0,,,,,,,1,From Goal Kick,Roberto Firmino Barbosa de Oliveira,3535.0,Center Attacking Midfield,68,Liverpool,24,"['3a50d283-4fac-4e5c-b92c-c28a6d4a0b8a', '7e3d46fc-9181-4e23-8bc9-a1bce33bced1']",26,,,,,,,,,,,,,,,,Liverpool,24,00:29:26.038,Pass,True
,,,,,,,,,,,,,,,,,1.462378,,,,,,,,,,,,02f71521-9c54-44d5-aeb6-c5fba686b22e,1169,,"[69.8, 73.1]",3754143,29,,,,-2.3790216,,Right Foot,,,"[58.6, 62.4]",,Ground Pass,,15.489674,,,,,Martin Škrtel,18872.0,,,,,,,1,From Goal Kick,Nathaniel Edwin Clyne,4590.0,Right Back,68,Liverpool,24,['ef82c557-bee4-4ecc-ab8b-2a8bc83f501d'],28,,,,,,,,,,,,,,,,Liverpool,24,00:29:28.063,Pass,
,,,,,,,,,,,,,,,,,1.375687,,,,,,,,,,,,22a93784-0489-43de-ae85-276c4c869343,1172,,"[63.0, 54.4]",3754143,29,,,,-1.8973202,,Right Foot,,,"[54.5, 29.3]",,Ground Pass,,26.500189,,,,,Dejan Lovren,3471.0,,,,,,,1,From Goal Kick,Martin Škrtel,18872.0,Right Center Back,68,Liverpool,24,['0516ab41-f08d-4a68-bbf8-c152794d2f9a'],30,,,,,,,,,,,,,,,,Liverpool,24,00:29:30.894,Pass,
,,,,,,,,,,,,,,,,,1.129854,,,,,,,,,,,,a8fb92a7-8e0a-48f2-be18-b8604a81b1fc,1175,,"[55.9, 22.5]",3754143,29,,,,-0.08206635,,Left Foot,,,"[79.0, 20.6]",,Ground Pass,,23.178007,,,,,Jordon Ibe,3635.0,,,,,,,1,From Goal Kick,Dejan Lovren,3471.0,Left Center Back,68,Liverpool,24,['a1de5247-36e2-434e-b9dc-a4fddf42f0cc'],33,,,,,,,,,,,,,,,,Liverpool,24,00:29:33.568,Pass,
,,,,,,,,,,,,,,,,,1.582389,,,,,,,,,,,,41569db4-1cb7-42c8-b56f-f9daf04fd553,1181,,"[75.4, 0.1]",3754143,29,,,,1.1516538,,,,,"[84.4, 20.3]",,High Pass,,22.114248,,,,,Christian Benteke Liolo,3380.0,,,,,,Throw-in,1,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,69,Liverpool,24,['5f87f216-a380-4513-9834-7b077f6d417d'],54,,,,,,,,,,,,,,,,Liverpool,24,00:29:54.145,Pass,
