50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.898392,,,,,,,,,,,,,1361c11a-c8bb-43cd-9ddf-609c94e5d9bd,140,,,"[55.8, 70.0]",18245,2,,,,-0.8655183,,Left Foot,,,"[62.1, 62.6]",,Ground Pass,,9.718539,,,,Georginio Wijnaldum,3567.0,,,,,,,1,From Throw In,Mohamed Salah,3531.0,Right Wing,7,Liverpool,24,"['1ca0f0d6-8750-40c2-92dd-f05b2f2ddff9', 'cae0d982-00d8-4449-a8de-7d7762c58ecc']",25,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:25.800,Pass,True
,,,,,,,,,,,,,,,,1.314951,,,,,,,,,,,,,ed7ea22a-fbf3-4da7-9325-b793d06f09ad,143,,,"[62.1, 64.1]",18245,2,,,,0.68231654,,Right Foot,,,"[73.3, 73.2]",,Ground Pass,,14.43087,,,,Mohamed Salah,3531.0,,,,,,,1,From Throw In,Georginio Wijnaldum,3567.0,Right Center Midfield,7,Liverpool,24,['d894d5f0-69d4-4e6f-9249-3076a81d395a'],27,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:27.879,Pass,
,,,,,,,,,,,,,,,,0.650069,,,,,,,,,,,,,5991e7bb-b334-4e5d-adea-0b73deb20abe,145,,,"[73.3, 73.2]",18245,2,,,,-0.28067777,,Left Foot,,,"[84.4, 70.0]",,Low Pass,,11.552056,,,,Roberto Firmino Barbosa de Oliveira,3535.0,,,,,,,1,From Throw In,Mohamed Salah,3531.0,Right Wing,7,Liverpool,24,['b73b8c9c-3982-4f7f-bd71-c00f188ed5d8'],29,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:29.194,Pass,
,,,,,,,,,,,,,,,,1.024425,,,,,,,,,,,,,5c888505-7e45-4a0c-87fa-2fade8bdbb14,147,,,"[84.4, 70.0]",18245,2,,,,0.89308804,,Right Foot,,,"[87.7, 74.1]",,Low Pass,,5.263079,,,,Mohamed Salah,3531.0,,,,,,,1,From Throw In,Roberto Firmino Barbosa de Oliveira,3535.0,Center Forward,7,Liverpool,24,['daa6ec8b-d528-4a20-8a58-dd69347846bc'],29,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:29.844,Pass,
,,,,,,,,,,,,,,,,0.865623,,,,,,,,,,,,,3ee5d43d-e240-44de-bb2c-83ecf09dc491,150,,,"[91.2, 71.3]",18245,2,,,,-1.4851171,682270cc-4bc4-4952-8f91-d3c5a704a691,Left Foot,,,"[92.6, 55.0]",,Ground Pass,,16.360012,,,,Georginio Wijnaldum,3567.0,True,,,,,,1,From Throw In,Mohamed Salah,3531.0,Right Wing,7,Liverpool,24,['98c64aa0-4515-4668-ba28-099c11950a22'],32,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:32.079,Pass,
,,,,,,,,,,,,,,,,2.641456,,,,,,,,,,,,,9d7f06a4-ba47-428f-b40c-7e1892bdbb20,160,,,"[15.1, 35.7]",18245,2,,,,0.30195117,,Right Foot,,,"[63.9, 50.9]",,High Pass,,51.112427,,Incomplete,,,,,,,,,,1,From Throw In,Raphaël Varane,5485.0,Right Center Back,7,Liverpool,24,"['0a84758e-7951-49e9-9b54-2d493c4f0b85', 'a4b0a5a9-3174-4e9d-a6a4-49d23faba583']",36,,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:36.295,Pass,True
,,,,,,,,,,,,,,,,1.690639,,,,,,,,,,,,,67cf15eb-ecd0-4df4-ac0d-e110450ea7d5,163,,,"[56.1, 24.6]",18245,2,,,,-0.95209086,,Right Foot,,,"[69.2, 6.2]",,Low Pass,,22.586943,,,,Andrew Robertson,3655.0,,,,,,,1,From Throw In,Virgil van Dijk,3669.0,Left Center Back,7,Liverpool,24,['be31b99e-4de1-4833-8b05-2303a079e2c1'],40,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:40.533,Pass,
,,,,,,,,,,,,,,,,1.273335,,,,,,,,,,,,,34874412-c5a1-435f-b417-551a081c8bae,166,,,"[75.4, 4.8]",18245,2,,,,1.8296927,,Left Foot,,,"[69.6, 26.7]",,Ground Pass,,22.655022,,,,Jordan Brian Henderson,3532.0,,,,,,,1,From Throw In,Andrew Robertson,3655.0,Left Back,7,Liverpool,24,['b1219842-cb74-4612-a6da-d2f2c3387777'],44,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:44.007,Pass,
,,,,,,,,,,,,,,,,1.417322,,,,,,,,,,,,,f1b566a2-bf40-4a93-84c6-1ae4e6a316fb,169,,,"[70.0, 25.7]",18245,2,,,,2.1529782,,Right Foot,,,"[56.9, 45.6]",,Low Pass,,23.824778,,,,Dejan Lovren,3471.0,,,,,,,1,From Throw In,Jordan Brian Henderson,3532.0,Center Defensive Midfield,7,Liverpool,24,['6b8ab971-ea78-4514-80f2-365047734734'],46,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:46.929,Pass,
,,,,,,,,,,,,,,,,1.199909,,,,,,,,,,,,,caeb3f73-65f0-434a-b5eb-5c18dfeb5e29,172,,,"[56.9, 48.7]",18245,2,,,,-0.9478873,,Right Foot,,,"[62.0, 41.6]",,Ground Pass,,8.741854,,,,Jordan Brian Henderson,3532.0,,,,,,,1,From Throw In,Dejan Lovren,3471.0,Right Center Back,7,Liverpool,24,['b048c7c9-7de0-44d6-8d12-f26420c4e5f2'],50,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:50.739,Pass,
,,,,,,,,,,,,,,,,1.498966,,,,,,,,,,,,,02ed9697-22a1-44dd-8ec8-68ec9c092cc6,175,,,"[62.0, 41.2]",18245,2,,,,1.9071596,,Right Foot,,,"[57.0, 55.5]",,Ground Pass,,15.148928,,,,Dejan Lovren,3471.0,,,,,,,1,From Throw In,Jordan Brian Henderson,3532.0,Center Defensive Midfield,7,Liverpool,24,['40654817-2d63-4861-8748-6f3b0e10e886'],52,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:52.001,Pass,
,,,,,,,,,,,,,,,,2.133718,,,,,,,,,,,,,abb26c4f-95fa-49d5-aa8e-eca16593eef0,178,,,"[57.2, 55.5]",18245,2,,,,-1.6069647,,Right Foot,,,"[56.1, 25.1]",,Low Pass,,30.419895,,,,Virgil van Dijk,3669.0,,,,,,,1,From Throw In,Dejan Lovren,3471.0,Right Center Back,7,Liverpool,24,['7fce8325-71d2-4908-acca-adf2cbafcc89'],55,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:55.930,Pass,
,,,,,,,,,,,,,,,,3.355097,,,,,,,,,,,,,b31c3673-d821-42a6-94e6-08426f0a59a4,181,,,"[58.0, 24.7]",18245,2,,,,-0.44411883,,Right Foot,,,"[109.7, 0.1]",,High Pass,,57.254257,,Out,,Andrew Robertson,3655.0,,,,,,,1,From Throw In,Virgil van Dijk,3669.0,Left Center Back,7,Liverpool,24,['5927e143-a042-4bbc-80fe-1f6b91cec912'],59,,,,,,,,,,,,,,,,,,Liverpool,24,00:02:59.388,Pass,
,,,,,,,,,,,,,,,,2.912525,,,,,,,,,,,,,55841b6f-dd8e-417d-aba9-613e74fa710d,183,,,"[15.4, 80.0]",18245,3,True,,,-0.46033636,,,,,"[27.5, 74.0]",,Low Pass,,13.505924,,Incomplete,,,,,,,,,Throw-in,1,From Throw In,Daniel Carvajal Ramos,5721.0,Right Back,8,Real Madrid,220,['bd699a19-e0db-4d75-961e-8c193dd6114b'],12,,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:12.987,Pass,
,,,,,,,,,,,,,,,,0.106638,,,,,,,,,,,,,599dd02c-2a27-4cf1-a109-504317f19e55,186,,,"[108.8, 4.0]",18245,3,,,,1.1186424,,Left Foot,,,"[110.5, 7.5]",,Ground Pass,,3.8910153,,Incomplete,,,,,,,,,,1,Regular Play,James Philip Milner,3473.0,Left Center Midfield,9,Liverpool,24,"['25fde5ca-129c-454a-8ef3-721efe260b85', '51239e76-f1c0-4288-b732-ca5c8e32c501']",19,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:19.413,Pass,True
,,,,,,,,,,,,,,,,0.83354,,,,,,,,,,,,,81cd5709-7216-43d6-b2bb-790a88a4ee42,191,,,"[3.4, 67.4]",18245,3,,,,-0.7802169,,Left Foot,,,"[13.1, 57.8]",,Low Pass,,13.647344,,,,Carlos Henrique Casimiro,5539.0,,,,,,,1,Regular Play,Francisco Román Alarcón Suárez,4926.0,Center Attacking Midfield,9,Liverpool,24,['77994943-c057-4106-a1f7-6c1a25d42a7e'],22,,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:22.020,Pass,
,,,,,,,,,,,,,,,,1.176417,,,,,,,,,,,,,9293571a-427c-43cb-9935-b1630e41b168,198,,,"[92.5, 25.1]",18245,3,,,,1.5222235,,Right Foot,,,"[93.9, 53.9]",,Ground Pass,,28.834007,,,,Mohamed Salah,3531.0,,,,,,,1,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Center Forward,9,Liverpool,24,['3afc9452-ff7f-4d3c-9c94-dd21875e07d7'],26,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:26.732,Pass,
,,,,,,,,,,,,,,,,1.760623,,,,,,,,,,,,,b8461749-b01e-48ed-978c-5d49f0aec620,201,,,"[92.0, 53.9]",18245,3,,,,0.88474846,,Right Foot,,,"[106.0, 71.0]",,Low Pass,,22.1,,,,Trent Alexander-Arnold,3664.0,,,,,,,1,Regular Play,Mohamed Salah,3531.0,Right Wing,9,Liverpool,24,['3e49e7b2-d482-47b0-be31-36b244e333e8'],28,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:28.612,Pass,
,,,,,,,,,,,,,,,,1.118892,,,,,,,,,,,,,dc6fa2da-9a1c-4ba5-8779-b0e1401aa08c,204,,,"[106.9, 70.7]",18245,3,,,,-1.360936,,Right Foot,True,,"[112.8, 43.0]",,Low Pass,,28.32137,,Incomplete,,Roberto Firmino Barbosa de Oliveira,3535.0,,,,,,,1,Regular Play,Trent Alexander-Arnold,3664.0,Right Back,9,Liverpool,24,"['3e182782-47d6-4736-9e76-dae4fa66e26e', 'a8d52eac-4703-412a-a163-285d88715409']",30,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:30.479,Pass,
,,,,,,,,,,,,,,,,1.569701,,,,,,,,,,,,,15cae366-a10b-4066-a3ba-65aad3f0a84a,207,,,"[108.7, 80.0]",18245,3,,,,-1.7245039,,,,,"[105.4, 58.7]",,High Pass,,21.554117,,,,Georginio Wijnaldum,3567.0,,,,,,Throw-in,1,From Throw In,Trent Alexander-Arnold,3664.0,Right Back,10,Liverpool,24,['420cf225-f217-4ac6-a097-f986bfab1bb8'],39,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:39.217,Pass,
,,,,,,,,,,,,,,,,1.20197,,,,,,,,,,,,,d08d1e06-c748-4994-97a5-2d98e6d610be,209,,,"[104.7, 57.9]",18245,3,,,,-1.4601392,,Head,,,"[106.1, 45.3]",,Low Pass,,12.677539,,Incomplete,,,,,,,,,,1,From Throw In,Georginio Wijnaldum,3567.0,Right Center Midfield,10,Liverpool,24,['227170da-8bff-4b42-b9ff-c4bc6967332b'],40,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:40.787,Pass,
,,,,,,,,,,,,,,,,0.864155,,,,,,,,,,,,,e5f04cac-6090-4f90-bb2e-3000e586f872,211,,,"[63.1, 43.6]",18245,3,,,,-2.246635,,Left Foot,,,"[54.2, 32.5]",,Low Pass,,14.227438,,,,Virgil van Dijk,3669.0,,,,,,Recovery,1,From Throw In,Jordan Brian Henderson,3532.0,Center Defensive Midfield,10,Liverpool,24,['af9b2d44-b92e-4bdd-9e7c-c0db3ee7076b'],47,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:47.007,Pass,
,,,,,,,,,,,,,,,,1.397229,,,,,,,,,,,,,83409ea3-3c8d-44db-94ee-f7adbb96f824,214,,,"[56.2, 27.0]",18245,3,,,,-1.2684339,,Right Foot,,,"[63.0, 5.2]",,Ground Pass,,22.835938,,,,Andrew Robertson,3655.0,,,,,,,1,From Throw In,Virgil van Dijk,3669.0,Left Center Back,10,Liverpool,24,['6502b7ef-e28c-409b-81ec-3fdcafdd7e9e'],49,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:49.719,Pass,
,,,,,,,,,,,,,,,,1.27866,,,,,,,,,,,,,b5011cad-7421-4681-82c5-776c6ed188b5,217,,,"[63.0, 7.1]",18245,3,,,,2.2592769,,Left Foot,,,"[50.0, 22.9]",,Ground Pass,,20.460693,,,,Virgil van Dijk,3669.0,,,,,,,1,From Throw In,Andrew Robertson,3655.0,Left Back,10,Liverpool,24,['9350bded-e106-4bb9-a83a-325cede6f3c3'],53,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:53.229,Pass,
,,,,,,,,,,,,,,,,2.792326,,,,,,,,,,,,,1d83df6d-bc77-4cf8-a5cb-b41a99d7dcde,220,,,"[48.7, 26.1]",18245,3,,,,0.6393859,,Right Foot,,,"[91.6, 58.0]",,High Pass,,53.460453,,Incomplete,,Mohamed Salah,3531.0,,,,,,,1,From Throw In,Virgil van Dijk,3669.0,Left Center Back,10,Liverpool,24,"['980b0bdb-f2a0-4dbc-b6ef-39b24237e78a', 'bcf56aff-445d-44f5-bbb4-9e52cb8bd718']",56,,,,,,,,,,,,,,,,,,Liverpool,24,00:03:56.653,Pass,
,,,,,,,,,,,,,,,,1.606865,,,,,,,,,,,,,bcf56aff-445d-44f5-bbb4-9e52cb8bd718,222,,,"[28.5, 22.1]",18245,3,,,,-1.550391,,Head,,,"[28.8, 7.4]",,High Pass,,14.703061,,,,Marcelo Vieira da Silva Júnior,5552.0,,,,,,Recovery,1,Regular Play,Sergio Ramos García,5201.0,Left Center Back,11,Real Madrid,220,"['1d83df6d-bc77-4cf8-a5cb-b41a99d7dcde', '4b59dac8-78f5-49e8-bee0-57cc61b11b8a']",59,,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:59.445,Pass,
,,,,,,,,,,,,,,,,0.890438,,,,,,,,,,,,,df4a781d-dcfa-4789-95cb-884e202ffb96,225,,,"[34.0, 7.0]",18245,4,,,,0.40752682,,Left Foot,,,"[52.3, 14.9]",,Low Pass,,19.932386,,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,11,Real Madrid,220,['163a6e86-f053-4e16-8eab-0844f682b9e4'],2,,,,,,,,,,,,,,,,,,Real Madrid,220,00:04:02.762,Pass,
,,,,,,,,,,,,,,,,0.947911,,,,,,,,,,,,,6a7a6df7-bfb8-4295-b1cb-f5b63fa53bd9,236,,,"[82.0, 62.9]",18245,4,,,,0.22266094,,Right Foot,,,"[92.6, 65.3]",,Low Pass,,10.868302,,,,Mohamed Salah,3531.0,,,,,,,1,Regular Play,Dejan Lovren,3471.0,Right Center Back,12,Liverpool,24,['ffd04bbd-f02a-4166-b486-94e6c717f080'],8,,,,,,,,,,,,,,,,,,Liverpool,24,00:04:08.272,Pass,
,,,,,,,,,,,,,,,,1.468096,,,,,,,,,,,,,6cf4f281-1b44-48f6-af08-94291fd045fd,242,,,"[98.5, 63.1]",18245,5,,,,-1.6756732,9f5aa3eb-3bed-4bc0-97a5-bb8444b235b9,Right Foot,,,"[97.5, 53.6]",,Ground Pass,,9.552486,,,,Mohamed Salah,3531.0,True,,,,,Free Kick,1,From Free Kick,James Philip Milner,3473.0,Left Center Midfield,13,Liverpool,24,['154219a4-74fb-47b7-a489-4e2f63201deb'],12,,,,,,,,,,,,,,,,,,Liverpool,24,00:05:12.476,Pass,
,,,,,,,,,,,,,,,,0.054039,,,,,,,,,,,,,c5972cc3-232f-4484-81ad-706bb917a63c,250,,,"[48.4, 67.7]",18245,5,,,,-0.31204212,,Left Foot,,,"[51.5, 66.7]",,Low Pass,,3.2572994,,Incomplete,,,,,,,,,,1,Regular Play,Trent Alexander-Arnold,3664.0,Right Back,14,Liverpool,24,['418457f0-6150-4504-b837-e221b357727c'],22,,,,,,,,,,,,,,,,,,Liverpool,24,00:05:22.842,Pass,
,,,,,,,,,,,,,,,,2.167201,,,,,,,,,,,,,8c02129c-28d5-49f3-86e2-934de32c2ba2,252,,,"[29.7, 46.3]",18245,5,,,,-1.4374157,,Right Foot,,,"[35.0, 6.8]",,Low Pass,,39.853985,,,,Andrew Robertson,3655.0,,,,,,Recovery,1,Regular Play,Loris Karius,3630.0,Goalkeeper,14,Liverpool,24,['84adaed8-66c7-4198-b691-c0cbc21c033c'],25,,,,,,,,,,,,,,,,,,Liverpool,24,00:05:25.274,Pass,
,,,,,,,,,,,,,,,,2.99167,,,,,,,,,,,,,36ffec99-6722-403b-b2a7-cfd2130ffe25,255,,,"[35.6, 5.1]",18245,5,,,,0.026908617,,Left Foot,,,"[83.9, 6.4]",,High Pass,,48.317493,,Incomplete,,Roberto Firmino Barbosa de Oliveira,3535.0,,,,,,,1,Regular Play,Andrew Robertson,3655.0,Left Back,14,Liverpool,24,"['835059e9-3937-4597-b3c5-1c38391cc216', 'fe233084-1512-4c5f-a015-0f0d7b7942cd']",29,,,,,,,,,,,,,,,,,,Liverpool,24,00:05:29.189,Pass,
,,,,,,,,,,,,,,,,2.176674,,,,,,,,,,,,,8587e1eb-d9cd-41d2-b3f0-73665c24e9dc,260,,,"[29.3, 76.6]",18245,5,,,,-1.0303768,,Right Foot,,,"[31.7, 72.6]",,High Pass,,4.6647615,,Incomplete,,,,,,,,,,1,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,14,Liverpool,24,"['4f48ffe8-f1f0-4b0b-9112-7798ea788eea', '5d3e4c73-5e7c-463d-a4fe-a4eb06d501e2']",33,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:33.998,Pass,True
,,,,,,,,,,,,,,,,1.146042,,,,,,,,,,,,,5d3e4c73-5e7c-463d-a4fe-a4eb06d501e2,262,,,"[88.4, 7.5]",18245,5,,,,1.3380548,,Right Foot,,,"[91.6, 21.0]",,High Pass,,13.874077,,,,Georginio Wijnaldum,3567.0,,,,,,Recovery,1,Regular Play,Roberto Firmino Barbosa de Oliveira,3535.0,Center Forward,14,Liverpool,24,"['1ae8956e-039f-4ea5-a407-6edbe318756c', '33fe2827-e9a2-4d5e-bb8d-f30cf2556552', '8587e1eb-d9cd-41d2-b3f0-73665c24e9dc']",36,,,,,,,,,,,,,,,,,,Liverpool,24,00:05:36.175,Pass,True
,,,,,,,,,,,,,,,,1.727897,,,,,,,,,,,,,7c6ad470-77dc-40f2-b492-bb01a03fc023,271,,,"[35.0, 24.9]",18245,5,,,,-0.6916147,,Left Foot,,,"[57.1, 6.6]",,Ground Pass,,28.693205,,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,,1,Regular Play,Toni Kroos,5574.0,Left Center Midfield,15,Real Madrid,220,"['acee1502-b4c3-47b1-88f9-cdb9702f42eb', 'ec813bb0-4cee-43b7-9058-b549a17e2bcb']",42,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:42.164,Pass,True
,,,,,,,,,,,,,,,,1.668652,,,,,,,,,,,,,4b056c9b-008c-4c01-a85e-dca8ddfd3b9b,274,,,"[52.5, 7.0]",18245,5,,,,3.10255,,Right Foot,,,"[26.9, 8.0]",,Ground Pass,,25.619524,,,,Marcelo Vieira da Silva Júnior,5552.0,,,,,,,1,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Center Forward,15,Real Madrid,220,['9737b463-279d-43b5-bed0-187583303f00'],44,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:44.965,Pass,
,,,,,,,,,,,,,,,,2.215033,,,,,,,,,,,,,48cacb65-dc2f-46fe-89a8-4f21d54a3e1e,277,,,"[27.5, 13.9]",18245,5,,,,1.7521555,,Left Foot,,,"[20.0, 54.8]",,Ground Pass,,41.581966,,,,Raphaël Varane,5485.0,,,True,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,15,Real Madrid,220,['c672c4c3-714b-4e34-b67e-a88f44f21ccd'],48,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:48.389,Pass,
,,,,,,,,,,,,,,,,1.886103,,,,,,,,,,,,,08626697-75f8-48bf-93bc-870a35bf78d8,280,,,"[21.6, 52.6]",18245,5,,,,-1.6012217,,Right Foot,,,"[20.9, 29.6]",,Ground Pass,,23.01065,,,,Sergio Ramos García,5201.0,,,,,,,1,Regular Play,Raphaël Varane,5485.0,Right Center Back,15,Real Madrid,220,['24fc3a94-3d3e-4f3c-8dc8-7a7b86038953'],54,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:54.630,Pass,
,,,,,,,,,,,,,,,,1.935559,,,,,,,,,,,,,a8a4e8cd-6f90-467c-bef2-05148e8f7d7d,283,,,"[27.4, 28.0]",18245,5,,,,-0.7344445,,Right Foot,,,"[51.1, 6.6]",,High Pass,,31.93196,,,,Francisco Román Alarcón Suárez,4926.0,,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Left Center Back,15,Real Madrid,220,['ed497e7d-f6d3-4921-863d-02bb0549ea0c'],58,,,,,,,,,,,,,,,,,,Real Madrid,220,00:05:58.098,Pass,
,,,,,,,,,,,,,,,,0.984892,,,,,,,,,,,,,62bfe32d-7779-4cd0-ba65-33adc6a209da,286,,,"[51.3, 5.5]",18245,6,,,,2.7158415,,Right Foot,,,"[42.7, 9.4]",,Ground Pass,,9.4429865,,,,Toni Kroos,5574.0,,,,,,,1,Regular Play,Francisco Román Alarcón Suárez,4926.0,Center Attacking Midfield,15,Real Madrid,220,['1aa6a66c-f495-49ee-a8de-5eff848e74e4'],2,,,,,,,,,,,,,,,,,,Real Madrid,220,00:06:02.218,Pass,
,,,,,,,,,,,,,,,,1.874662,,,,,,,,,,,,,50863b45-a38b-4f13-8232-e3fab3f683bb,289,,,"[41.7, 21.7]",18245,6,,,,1.4940244,,Right Foot,,,"[43.2, 41.2]",,Ground Pass,,19.557608,,,,Sergio Ramos García,5201.0,,,,,,,1,Regular Play,Toni Kroos,5574.0,Left Center Midfield,15,Real Madrid,220,['011e9d08-2b06-46b9-8c0e-4373654b10fb'],6,,,,,,,,,,,,,,,,,,Real Madrid,220,00:06:06.499,Pass,
,,,,,,,,,,,,,,,,2.345995,,,,,,,,,,,,,e18b1f46-ff73-43dc-8bf3-a5163637c823,292,,,"[43.2, 42.6]",18245,6,,,,1.81226,,Left Foot,,,"[39.9, 56.0]",,Ground Pass,,13.800363,,,,Raphaël Varane,5485.0,,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Left Center Back,15,Real Madrid,220,['c6a00a28-d57a-4490-8ce2-2a1784c52f30'],10,,,,,,,,,,,,,,,,,,Real Madrid,220,00:06:10.753,Pass,
,,,,,,,,,,,,,,,,1.37289,,,,,,,,,,,,,3a9276ad-55ab-48d6-b787-36e5cff9562c,295,,,"[40.3, 55.5]",18245,6,,,,-1.8642321,,Right Foot,,,"[36.1, 41.6]",,Ground Pass,,14.520675,,,,Sergio Ramos García,5201.0,,,,,,,1,Regular Play,Raphaël Varane,5485.0,Right Center Back,15,Real Madrid,220,['eec4e3a7-d8de-4b54-a157-1511791238ef'],13,,,,,,,,,,,,,,,,,,Real Madrid,220,00:06:13.139,Pass,
,,,,,,,,,,,,,,,,1.133868,,,,,,,,,,,,,0f72316e-c963-45db-892c-d86394c6b998,297,,,"[36.1, 40.6]",18245,6,,,,-0.22827378,,Right Foot,,,"[46.0, 38.3]",,Ground Pass,,10.163661,,,,Toni Kroos,5574.0,,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Left Center Back,15,Real Madrid,220,['f2d523a7-a8f3-4933-9813-5867c0f01f7f'],14,,,,,,,,,,,,,,,,,,Real Madrid,220,00:06:14.512,Pass,
,,,,,,,,,,,,,,,,1.170936,,,,,,,,,,,,,9ec77373-0b44-484d-ac87-903dad9f8e97,300,,,"[50.6, 28.3]",18245,6,,,,-1.6321229,,Right Foot,,,"[49.2, 5.5]",,Ground Pass,,22.842941,,,,Marcelo Vieira da Silva Júnior,5552.0,,,,,,,1,Regular Play,Toni Kroos,5574.0,Left Center Midfield,15,Real Madrid,220,['95add4c1-08b7-4e3d-bd5a-44f7effb591b'],19,,,,,,,,,,,,,,,,,,Real Madrid,220,00:06:19.993,Pass,
,,,,,,,,,,,,,,,,1.33712,,,,,,,,,,,,,f0a58b38-2821-4d93-b392-935d9d8e4400,303,,,"[49.2, 5.5]",18245,6,,,,0.14729343,,Left Foot,,,"[82.9, 10.5]",,High Pass,,34.0689,,Incomplete,,Karim Benzema,19677.0,,,,,,,1,Regular Play,Marcelo Vieira da Silva Júnior,5552.0,Left Back,15,Real Madrid,220,"['196bf558-2a92-4bf6-b549-475f03dbf92d', '61d1bd2c-6378-4178-bcf3-92942f1cbbe9']",22,,,,,,,,,,,,,,,,,,Real Madrid,220,00:06:22.241,Pass,
,,,,,,,,,,,,,,,,0.826892,,,,,,,,,,,,,196bf558-2a92-4bf6-b549-475f03dbf92d,305,,,"[37.2, 69.6]",18245,6,,,,0.096473776,,Right Foot,,,"[49.6, 70.8]",,Low Pass,,12.45793,,Incomplete,,Jordan Brian Henderson,3532.0,,,,,,Recovery,1,Regular Play,Dejan Lovren,3471.0,Right Center Back,15,Real Madrid,220,"['519f3ca6-e451-4cb9-814f-24de28dafbfd', 'ad11b9d7-8dbe-43d6-9fdf-64ea48832344', 'f0a58b38-2821-4d93-b392-935d9d8e4400']",23,,,,,,,,,,,,,,,,,,Liverpool,24,00:06:23.578,Pass,
,,,,,,,,,,,,,,,,1.163245,,,,,,,,,,,,,cda60cd9-0084-4535-9924-72911d8a2d6a,310,,,"[49.7, 69.0]",18245,6,,,,-0.30551067,,Left Foot,,,"[62.7, 64.9]",,Ground Pass,,13.631214,,,,Roberto Firmino Barbosa de Oliveira,3535.0,,,,,,,1,Regular Play,James Philip Milner,3473.0,Left Center Midfield,15,Real Madrid,220,['249efc69-c661-4d5c-8cea-cdf0938d29d3'],26,,,,,,,,,,,,,,,,,,Liverpool,24,00:06:26.734,Pass,
