bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[41.5, 9.1]",,,,,,,,,,,,,2.919996,,,,,,,,,,,,fad21e9d-9059-44b4-908f-6e89a93234b9,2259,,"[21.7, 9.4]",3754060,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Brendan Joel Zibusiso Galloway,30702.0,Left Back,146,Everton,29,"['07f24c13-2824-4066-ad4d-838460af4e17', '1ef3719d-1b1d-4665-be52-610f1159dc2a', '90d99c3b-ba70-4ee7-ad5a-14ad85105ad1']",54,,,,,,,,,,,,,,,,,Everton,29,00:22:54.317,Carry,True
,,,,,"[55.9, 13.9]",,,,,,,,,,,,,0.079999,,,,,,,,,,,,5f5f8303-5fc9-4aea-a0a0-11f5f02b0421,2264,,"[54.6, 13.3]",3754060,67,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ross Barkley,4275.0,Center Attacking Midfield,146,Everton,29,"['0e622795-3421-4349-8274-375c304b7b87', '71d75488-9710-4a28-9c61-ccaa21acdba0', '8a608890-4807-41d0-b5fe-7b9a551ffea9', 'fd3b3112-5b13-4330-962a-9f6a99e1456d']",57,,,,,,,,,,,,,,,,,Everton,29,00:22:57.958,Carry,True
,,,,,"[92.0, 6.4]",,,,,,,,,,,,,2.684844,,,,,,,,,,,,f8e79d7c-f9a8-4c5d-90d3-e4c73e9b0084,2269,,"[69.5, 5.7]",3754060,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Brendan Joel Zibusiso Galloway,30702.0,Left Back,147,Everton,29,"['75c089e8-8c5b-4b01-8622-51d7606031fa', 'a9d5b908-e191-4b2e-a8de-4fdd4f71fd02', 'e3419d64-14a1-465f-b457-357d2ae4f52b']",42,,,,,,,,,,,,,,,,,Everton,29,00:23:42.248,Carry,True
,,,,,"[61.3, 60.3]",,,,,,,,,,,,,0.027365,,,,,,,,,,,,40e25af9-c99b-4886-acb0-d7fa8903c988,2277,,"[61.3, 60.3]",3754060,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Guangtai Jiang,42946.0,Right Back,148,Everton,29,"['6c2556ed-0e19-45a2-a944-2f6b01fc7cc6', '98ce64ab-c04a-42ab-8d8b-b0c291ce2408']",35,,,,,,,,,,,,,,,,,Everton,29,00:24:35.196,Carry,
,,,,,"[82.8, 28.6]",,,,,,,,,,,,,1.335403,,,,,,,,,,,,718e7341-7484-48b9-93cc-c78ffc98e16a,2283,,"[76.3, 20.8]",3754060,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Ramiro Funes Mori,4629.0,Left Center Back,148,Everton,29,"['69890fda-4f84-41f4-8542-ddbc6b5ed666', 'd0d37933-66e5-451f-8cf5-1d93c225621a']",40,,,,,,,,,,,,,,,,,Everton,29,00:24:40.712,Carry,
,,,,,"[81.2, 24.1]",,,,,,,,,,,,,0.621494,,,,,,,,,,,,9193f265-e1cf-4182-90b9-83508d876b04,2288,,"[80.8, 22.5]",3754060,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Ramiro Funes Mori,4629.0,Left Center Back,148,Everton,29,"['b0db5000-59e5-42cb-b7bd-98057abaa1b6', 'd14360c9-33af-4327-bcc7-b8bc1aa83916']",44,,,,,,,,,,,,,,,,,Everton,29,00:24:44.442,Carry,
,,,,,"[93.1, 47.6]",,,,,,,,,,,,,0.08,,,,,,,,,,,,830a707d-8c4d-4647-bbbe-22a4e54ff39a,2291,,"[93.1, 47.6]",3754060,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aaron Lennon,3953.0,Right Wing,148,Everton,29,"['503b2c87-0388-4aa2-a6b6-2af35257cfb1', 'caf9e63e-f9d5-4d25-b5ae-9b43bb6441d5']",46,,,,,,,,,,,,,,,,,Everton,29,00:24:46.037,Carry,
,,,,,"[96.4, 75.4]",,,,,,,,,,,,,2.030601,,,,,,,,,,,,58d96de0-2ce3-470b-b030-77e235721cd6,2298,,"[94.4, 70.8]",3754060,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,James McCarthy,3607.0,Right Center Midfield,148,Everton,29,"['5ff270c8-0700-4f56-9e08-7960ae46efd1', '7918d55d-0242-4fc7-b909-b47acb7494b4', 'b0ee6a29-8b8c-4254-a8cf-ef78bdc2bb28']",52,,,,,,,,,,,,,,,,,Everton,29,00:24:52.303,Carry,True
,,,,,"[97.9, 70.2]",,,,,,,,,,,,,2.314622,,,,,,,,,,,,d6817f4c-ef8c-4d0e-a67b-98f35a2a22e8,2302,,"[96.4, 75.4]",3754060,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,James McCarthy,3607.0,Right Center Midfield,148,Everton,29,"['5ff270c8-0700-4f56-9e08-7960ae46efd1', '941a0e51-89a4-4477-8839-4bd516513f79', '9465f4bc-6292-44a6-9c95-9b1e1e2e6d69']",54,,,,,,,,,,,,,,,,,Everton,29,00:24:54.334,Carry,True
,,,,,"[111.1, 58.9]",,,,,,,,,,,,,1.331709,,,,,,,,,,,,84d3f9b6-c7f1-4876-873a-f39fbdc099f9,2305,,"[109.4, 65.5]",3754060,69,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Romelu Lukaku Menama,3289.0,Center Forward,148,Everton,29,"['18e4d1fe-729a-4cde-8354-c59712eb640d', '679cd98d-a42d-4e6c-86a4-3b0134475494', 'd7eefb0a-66d6-4ef2-98c9-7709aee470b5']",57,,,,,,,,,,,,,,,,,Everton,29,00:24:57.630,Carry,True
,,,,,"[64.6, 42.9]",,,,,,,,,,,,,1.556184,,,,,,,,,,,,b023bbaa-e5f8-4ebb-b0cf-394d931a200e,2314,,"[54.3, 42.4]",3754060,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James Philip Milner,3473.0,Right Center Midfield,149,Liverpool,24,"['3239b554-081a-404a-b7a5-aee0ac588efe', 'bae2b161-119e-4a36-8a40-de5a840a6c45']",7,,,,,,,,,,,,,,,,,Liverpool,24,00:25:07.251,Carry,
,,,,,"[107.9, 59.8]",,,,,,,,,,,,,1.373716,,,,,,,,,,,,643a017f-adbe-468b-b7bd-37483e10297c,2317,,"[94.0, 60.3]",3754060,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel William John Ings,3654.0,Left Center Forward,149,Liverpool,24,"['38239cbf-c2dd-47cd-bee9-f0be05044992', '4b3d0d41-f5fe-4f29-be65-63a1dd3fe5c6', 'a8c28cc9-ef46-49c2-a73b-ec7289f47a51']",11,,,,,,,,,,,,,,,,,Liverpool,24,00:25:11.012,Carry,True
,,,,,"[28.6, 5.1]",,,,,,,,,,,,,5.923424,,,,,,,,,,,,c7af3075-92a3-4cd6-ad8b-312f804bb500,2321,,"[12.2, 20.3]",3754060,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Brendan Joel Zibusiso Galloway,30702.0,Left Back,149,Liverpool,24,"['1285f1a6-ae14-4a91-a08c-5aafaffb901a', 'e826a4aa-689d-4782-8e65-446852fdbde7']",12,,,,,,,,,,,,,,,,,Everton,29,00:25:12.386,Carry,
,,,,,"[70.7, 30.3]",,,,,,,,,,,,,1.878519,,,,,,,,,,,,033c6420-6a51-4f18-a175-317e095ec7a8,2330,,"[66.7, 37.9]",3754060,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Philippe Coutinho Correia,3501.0,Left Center Midfield,151,Liverpool,24,"['579a75bf-1cac-4b9f-9aca-fb9c8c93474f', 'd5326bec-7a48-4309-ab3a-73ba0f82e482']",47,,,,,,,,,,,,,,,,,Liverpool,24,00:25:47.258,Carry,
,,,,,"[87.5, 22.8]",,,,,,,,,,,,,3.590449,,,,,,,,,,,,bcf65f14-393f-452c-9945-a5ec98829bd8,2333,,"[88.1, 7.4]",3754060,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alberto Moreno Pérez,3515.0,Left Wing Back,151,Liverpool,24,"['22cd1263-e2b2-48e5-836d-8e04716be183', '92fa4f6e-a35e-4a43-8a2d-7c633e41dac8', 'e81e6f7d-88e2-49ab-bb2c-11db0ee42663']",50,,,,,,,,,,,,,,,,,Liverpool,24,00:25:50.468,Carry,True
,,,,,"[41.5, 43.6]",,,,,,,,,,,,,0.042443,,,,,,,,,,,,426612db-8f76-4289-b841-ac01ab4caf7c,2339,,"[37.2, 42.6]",3754060,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Steven Naismith,9528.0,Left Wing,151,Liverpool,24,"['105feed6-ed76-47f1-8855-2a60572c5bd4', '35aa9759-0e7a-4365-b299-aca7952ea9a8', 'e7be5c0e-c7de-4316-9728-094c06a34a27', 'fe579631-1797-4de7-9780-1d408c252da8']",55,,,,,,,,,,,,,,,,,Everton,29,00:25:55.801,Carry,True
,,,,,"[41.9, 39.7]",,,,,,,,,,,,,1.181718,,,,,,,,,,,,efb8eff6-eab4-4a8c-9267-2b160e682838,2342,,"[41.5, 43.6]",3754060,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Steven Naismith,9528.0,Left Wing,151,Liverpool,24,"['105feed6-ed76-47f1-8855-2a60572c5bd4', 'e7be5c0e-c7de-4316-9728-094c06a34a27', 'f36164f7-a164-49a4-97cd-0f19d145d569', 'fe579631-1797-4de7-9780-1d408c252da8']",55,,,,,,,,,,,,,,,,,Everton,29,00:25:55.843,Carry,True
,,,,,"[52.9, 31.5]",,,,,,,,,,,,,1.279999,,,,,,,,,,,,41cc7752-ccdf-4056-813a-ec73d87ae4c7,2345,,"[50.4, 28.2]",3754060,70,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ross Barkley,4275.0,Center Attacking Midfield,151,Liverpool,24,"['554e90ad-56d9-409d-bc7e-51bdf24038d6', '7c4967b2-3c35-4b1b-a08a-f4970c28bfe7']",57,,,,,,,,,,,,,,,,,Everton,29,00:25:57.885,Carry,
,,,,,"[38.6, 55.6]",,,,,,,,,,,,,1.059692,,,,,,,,,,,,2a611839-5f9d-425f-a705-e0eec1fdd381,2349,,"[37.6, 49.1]",3754060,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Martin Škrtel,18872.0,Center Back,151,Liverpool,24,"['237df49e-329f-4fb5-80ba-0b8a71a025e7', 'c20e46a6-7046-44c8-8493-c2455eb8f0a8']",0,,,,,,,,,,,,,,,,,Liverpool,24,00:26:00.887,Carry,
,,,,,"[57.3, 73.7]",,,,,,,,,,,,,0.81717,,,,,,,,,,,,77ba2389-02f2-49cd-8319-c1553dd69878,2352,,"[57.3, 73.7]",3754060,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nathaniel Edwin Clyne,4590.0,Right Wing Back,151,Liverpool,24,"['214c7dd0-3937-4dc0-aec0-7d85bdf72d4c', 'a6a26c1d-676f-4d1f-af99-b9d1b793b50d']",3,,,,,,,,,,,,,,,,,Liverpool,24,00:26:03.494,Carry,
,,,,,"[55.7, 65.5]",,,,,,,,,,,,,1.567535,,,,,,,,,,,,703818cb-d12b-4ea2-82da-bb6d6f7596d2,2357,,"[55.7, 65.5]",3754060,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Emre Can,3493.0,Right Center Back,151,Liverpool,24,"['68a2253a-0c1c-4ce4-b41a-7776ac7f792c', 'b8f47d88-5b41-4bde-ad96-5011b562bae5']",6,,,,,,,,,,,,,,,,,Liverpool,24,00:26:06.924,Carry,
,,,,,"[56.3, 48.1]",,,,,,,,,,,,,0.971529,,,,,,,,,,,,237a50dc-f2fe-4429-aeac-a69b5eed21e2,2360,,"[56.0, 50.9]",3754060,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lucas Pezzini Leiva,7780.0,Center Defensive Midfield,151,Liverpool,24,"['29a8e50d-82df-4230-8b88-15a13aa585bf', '4f17e5cb-560e-4267-8675-cc946cc3cc96']",9,,,,,,,,,,,,,,,,,Liverpool,24,00:26:09.266,Carry,
,,,,,"[90.1, 18.4]",,,,,,,,,,,,,3.126267,,,,,,,,,,,,8ff4cb7a-5cd1-4f50-993a-31a5a57f21af,2363,,"[79.3, 13.8]",3754060,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Philippe Coutinho Correia,3501.0,Left Center Midfield,151,Liverpool,24,"['30931e36-30e1-4139-9faf-06a9b41650ab', '8ab75333-8f43-4fc1-9625-f7f6bfefb826', 'cf69c1f4-3823-4681-9ba4-92a73c8760f6']",12,,,,,,,,,,,,,,,,,Liverpool,24,00:26:12.400,Carry,True
,,,,,"[103.7, 26.7]",,,,,,,,,,,,,1.816066,,,,,,,,,,,,c6d2e636-5251-4afb-815c-ca5331271654,2367,,"[90.1, 18.4]",3754060,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Philippe Coutinho Correia,3501.0,Left Center Midfield,151,Liverpool,24,"['793204a3-9196-47a2-b035-3f2c2c498228', 'a13a95aa-cd22-4f2e-b21b-9fa6dcce1ef3', 'cf69c1f4-3823-4681-9ba4-92a73c8760f6']",15,,,,,,,,,,,,,,,,,Liverpool,24,00:26:15.526,Carry,True
,,,,,"[20.1, 19.3]",,,,,,,,,,,,,1.168613,,,,,,,,,,,,7c6ca59c-860c-4d29-a829-3cb2b7473c72,2371,,"[22.8, 25.8]",3754060,71,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven Naismith,9528.0,Left Wing,152,Everton,29,"['1560833e-e856-476a-9f2f-c3f8fb6074e6', '2a209aaf-4d39-4118-a432-a2cde6ee18d2', '308c0274-f3df-4a29-b845-e5d9abd8a58e']",19,,,,,,,,,,,,,,,,,Everton,29,00:26:19.589,Carry,True
,,,,,"[67.1, 20.3]",,,,,,,,,,,,,0.645379,,,,,,,,,,,,9e28fc15-84a2-4d6c-ae68-808e556f76b7,2378,,"[67.1, 20.3]",3754060,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Steven Naismith,9528.0,Left Wing,153,Everton,29,"['4164ce57-74ec-44a0-be0a-1a0dafcdf811', '7398b874-f99f-4bc0-a494-59472cb7ebad']",30,,,,,,,,,,,,,,,,,Everton,29,00:28:30.717,Carry,
,,,,,"[65.1, 38.0]",,,,,,,,,,,,,1.425826,,,,,,,,,,,,223fa7d0-9021-4372-949c-394ed33bd7f9,2381,,"[73.0, 35.4]",3754060,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aaron Lennon,3953.0,Right Wing,153,Everton,29,"['8ef51161-39a6-4aa8-868f-1ebed70a488d', 'ab6b4f61-1657-4237-ae1d-c9f16f00ec55']",32,,,,,,,,,,,,,,,,,Everton,29,00:28:32.607,Carry,
,,,,,"[114.2, 74.5]",,,,,,,,,,,,,10.559996,,,,,,,,,,,,ec5f1f72-72a7-48c1-b53d-d81a0a7ff2a6,2384,,"[69.3, 62.3]",3754060,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Guangtai Jiang,42946.0,Right Back,153,Everton,29,"['261e915c-289b-4bcc-98f4-2053e280cd3d', '5a067959-2b33-47c7-b309-266b73af8e4a', 'dea36e95-60ad-46b4-9eb7-4c99f35b9c1c']",35,,,,,,,,,,,,,,,,,Everton,29,00:28:35.615,Carry,True
,,,,,"[109.5, 76.0]",,,,,,,,,,,,,0.594114,,,,,,,,,,,,c7619aed-2ee9-4712-9f24-7048c038a435,2388,,"[106.6, 74.5]",3754060,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aaron Lennon,3953.0,Right Wing,153,Everton,29,"['6555c593-b2fe-4673-8dc4-5a6dc80e0e26', 'f313c04d-5820-4aff-a8c0-1ac3362d8d41', 'f44d6039-f22c-4973-a007-7d4aa165e23d']",46,,,,,,,,,,,,,,,,,Everton,29,00:28:46.888,Carry,True
,,,,,"[100.0, 67.3]",,,,,,,,,,,,,0.548756,,,,,,,,,,,,4885056c-4335-481a-bbac-3ae75f3f4585,2394,,"[101.2, 70.2]",3754060,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ross Barkley,4275.0,Center Attacking Midfield,154,Everton,29,"['5253a9ef-9cea-4334-a56b-5c7baabe1fd1', '70702a67-c46e-4094-964e-9827d7715b95', 'd182f1fd-2690-4c9d-b975-dd616617eb9e']",53,,,,,,,,,,,,,,,,,Everton,29,00:28:53.927,Carry,True
,,,,,"[98.6, 61.4]",,,,,,,,,,,,,3.246607,,,,,,,,,,,,a6e937ea-ba44-4133-ae11-dc7d55849f7b,2398,,"[100.0, 67.3]",3754060,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ross Barkley,4275.0,Center Attacking Midfield,154,Everton,29,"['5253a9ef-9cea-4334-a56b-5c7baabe1fd1', '70702a67-c46e-4094-964e-9827d7715b95', '790c635e-7120-4ee6-9abb-69feaf5ca9a7', '94799a82-5130-410b-bc98-3de2f6a5be8b']",54,,,,,,,,,,,,,,,,,Everton,29,00:28:54.476,Carry,True
,,,,,"[106.2, 72.5]",,,,,,,,,,,,,0.173577,,,,,,,,,,,,d1de336d-d5de-4080-980f-ca67c1a3a6db,2405,,"[105.5, 72.5]",3754060,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aaron Lennon,3953.0,Right Wing,155,Everton,29,"['3b4bff4d-98bd-4548-a788-578ed8dd0f48', '5c982369-edec-428a-b0ca-b07b7528b44d', 'ecbdf6a6-57f8-47a5-ace9-f1829a6214f8']",13,,,,,,,,,,,,,,,,,Everton,29,00:29:13.434,Carry,True
,,,,,"[103.2, 75.7]",,,,,,,,,,,,,0.129056,,,,,,,,,,,,6d3d6f42-5b0f-4c06-a483-eb32f21c6404,2408,,"[103.2, 75.7]",3754060,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Guangtai Jiang,42946.0,Right Back,155,Everton,29,"['1639d58c-e459-4fca-a749-9b712198c5c6', '3aad62a3-4f04-4e7a-b3f8-ef0e32565101']",14,,,,,,,,,,,,,,,,,Everton,29,00:29:14.749,Carry,
,,,,,"[28.8, 66.9]",,,,,,,,,,,,,0.722049,,,,,,,,,,,,f104fdb8-2dae-4d77-86e6-7dfd08a4deb1,2417,,"[28.8, 66.9]",3754060,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Phil Jagielka,20046.0,Right Center Back,157,Everton,29,"['5e01e529-7c50-4785-a705-ec0f5cd8c4e0', 'a37979f7-3900-4456-8ed9-9e1069faba93']",24,,,,,,,,,,,,,,,,,Everton,29,00:29:24.117,Carry,
,,,,,"[47.9, 25.6]",,,,,,,,,,,,,2.318886,,,,,,,,,,,,41acb6d8-93e5-445a-bb8f-98e97131b4c4,2420,,"[32.4, 29.5]",3754060,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Ramiro Funes Mori,4629.0,Left Center Back,157,Everton,29,"['256701c8-0d4c-4960-a8ad-1fe4d0750f1a', '6d4542e0-a32b-453f-9242-dfeaebbc9589']",27,,,,,,,,,,,,,,,,,Everton,29,00:29:27.253,Carry,
,,,,,"[61.7, 9.5]",,,,,,,,,,,,,0.079999,,,,,,,,,,,,5936cb2a-2ff3-486b-b58f-dbd64277146c,2423,,"[61.7, 9.5]",3754060,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Brendan Joel Zibusiso Galloway,30702.0,Left Back,157,Everton,29,"['a69da5b3-350f-481b-9ae4-6c61ad35aa34', 'c67122c9-2111-480b-b525-81e2c78753a5']",31,,,,,,,,,,,,,,,,,Everton,29,00:29:31.110,Carry,
,,,,,"[55.5, 2.5]",,,,,,,,,,,,,3.107208,,,,,,,,,,,,b416c811-8aa9-4c3e-9abf-a7b1bbacacaa,2426,,"[65.7, 16.2]",3754060,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven Naismith,9528.0,Left Wing,157,Everton,29,"['517b6dfc-3ef9-4cf4-8ed6-aa4aa3eb9b78', 'bb6f6bc9-90a9-4c8c-8d64-6197d84f1746', 'd579a2a7-7b78-4b4e-ad6e-d907a00ed6c4']",32,,,,,,,,,,,,,,,,,Everton,29,00:29:32.169,Carry,True
,,,,,"[25.9, 22.2]",,,,,,,,,,,,,0.159999,,,,,,,,,,,,db3c8248-781c-4aff-8ec3-a74d7212175f,2430,,"[25.5, 21.5]",3754060,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Ramiro Funes Mori,4629.0,Left Center Back,157,Everton,29,"['373e4dbf-420c-40e9-9fc8-1489b5487d31', '71b11caa-ca28-4580-82fc-ba2bb95ae892']",38,,,,,,,,,,,,,,,,,Everton,29,00:29:38.803,Carry,
,,,,,"[16.3, 30.3]",,,,,,,,,,,,,1.739782,,,,,,,,,,,,bbd4eec2-81b1-4e00-a2dd-add6501c116b,2433,,"[10.1, 35.1]",3754060,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tim Howard,13042.0,Goalkeeper,157,Everton,29,"['14f511cb-d676-4f6d-91bb-53eb00552f9e', '4eadf102-6f37-4dcc-b447-efb0a4b07a85']",40,,,,,,,,,,,,,,,,,Everton,29,00:29:40.431,Carry,
,,,,,"[56.6, 9.5]",,,,,,,,,,,,,0.079999,,,,,,,,,,,,5ad49392-87fc-4e43-af73-21f374404977,2437,,"[58.4, 11.6]",3754060,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Brendan Joel Zibusiso Galloway,30702.0,Left Back,157,Everton,29,"['040b9e3d-1067-48af-acbb-5dfd8e0d4b7c', '15eb852b-fd67-4819-b600-48f6ada9745b', '7a51fee6-0048-458a-8cf2-08b5dadcf17e']",45,,,,,,,,,,,,,,,,,Everton,29,00:29:45.304,Carry,True
,,,,,"[52.5, 9.3]",,,,,,,,,,,,,0.12,,,,,,,,,,,,d2b84701-0407-460f-8235-583dbf09afcc,2440,,"[52.5, 9.3]",3754060,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven Naismith,9528.0,Left Wing,157,Everton,29,"['c6a2853d-b336-42d7-9f09-6c7b22357be1', 'f83d2e06-200e-4502-bff7-588033a8d9be']",46,,,,,,,,,,,,,,,,,Everton,29,00:29:46.366,Carry,
,,,,,"[60.2, 65.9]",,,,,,,,,,,,,1.357495,,,,,,,,,,,,53fdd236-fc73-44e9-a492-ce53cf252b2d,2455,,"[62.0, 67.6]",3754060,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Martin Škrtel,18872.0,Center Back,159,Liverpool,24,"['bd6d857f-45f1-4695-bae6-d5eec756c037', 'e4bf2bfa-bee3-422b-99f0-87b08290fd78']",52,,,,,,,,,,,,,,,,,Liverpool,24,00:30:52.461,Carry,
,,,,,"[69.7, 26.1]",,,,,,,,,,,,,1.919446,,,,,,,,,,,,52eb4642-9ed7-4d87-8582-fc6de0728d94,2458,,"[60.9, 30.1]",3754060,75,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mamadou Sakho,3483.0,Left Center Back,159,Liverpool,24,"['a9744f60-2569-4539-8c30-c3d902f5114c', 'eff806f8-98f4-4bea-b003-b984118e552a']",56,,,,,,,,,,,,,,,,,Liverpool,24,00:30:56.493,Carry,
,,,,,"[90.9, 11.6]",,,,,,,,,,,,,1.44972,,,,,,,,,,,,bddc5beb-cfeb-4aba-9502-4f5c5e015faf,2461,,"[86.9, 10.2]",3754060,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alberto Moreno Pérez,3515.0,Left Wing Back,159,Liverpool,24,"['4f1281ce-d017-4e89-8e83-8cbacd091542', '64e6205e-d5cd-4b50-9fad-5d9d08f77044']",0,,,,,,,,,,,,,,,,,Liverpool,24,00:31:00.031,Carry,
,,,,,"[76.9, 18.5]",,,,,,,,,,,,,4.465401,,,,,,,,,,,,729cd7d2-ef0e-4e7b-9d8a-9a44a9236ebb,2464,,"[67.6, 19.6]",3754060,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mamadou Sakho,3483.0,Left Center Back,159,Liverpool,24,"['79f9dfa0-e478-4712-9fc7-425c0e2424b9', '9135eca5-5c4b-4c20-a715-aac1dba1d2ac']",2,,,,,,,,,,,,,,,,,Liverpool,24,00:31:02.722,Carry,
,,,,,"[80.5, 41.8]",,,,,,,,,,,,,2.741489,,,,,,,,,,,,b48f13a2-0f9d-4f01-adc4-883f0143c7fd,2469,,"[77.3, 40.4]",3754060,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lucas Pezzini Leiva,7780.0,Center Defensive Midfield,159,Liverpool,24,"['26d6d4c4-dc5c-49f3-9d40-1f35ceb70b5a', '57b55b28-ceb7-4692-a28e-b31d348d01dc']",9,,,,,,,,,,,,,,,,,Liverpool,24,00:31:09.417,Carry,
,,,,,"[91.6, 75.6]",,,,,,,,,,,,,2.323195,,,,,,,,,,,,35c1cfcd-4bf6-496a-9036-7e3661fa5df0,2472,,"[88.6, 76.1]",3754060,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nathaniel Edwin Clyne,4590.0,Right Wing Back,159,Liverpool,24,"['22d2eb6c-5f11-4510-866a-2eb016bdde4f', '916e7477-e01d-4945-9bf4-08e3d1d37f5a']",13,,,,,,,,,,,,,,,,,Liverpool,24,00:31:13.852,Carry,
,,,,,"[85.4, 57.9]",,,,,,,,,,,,,1.220093,,,,,,,,,,,,e927aed8-9b01-4aec-ad02-1e7831c30db9,2475,,"[84.2, 59.1]",3754060,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lucas Pezzini Leiva,7780.0,Center Defensive Midfield,159,Liverpool,24,"['ccc5f1ab-d3cd-4c09-8cf5-5e048aa2e180', 'eb65c428-2724-4e13-8941-2b4f39b32c24']",17,,,,,,,,,,,,,,,,,Liverpool,24,00:31:17.328,Carry,
,,,,,"[108.9, 16.4]",,,,,,,,,,,,,3.280943,,,,,,,,,,,,61e52b18-4281-419a-a21a-36e99d02a8db,2478,,"[108.9, 21.3]",3754060,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alberto Moreno Pérez,3515.0,Left Wing Back,159,Liverpool,24,"['0f2ba0df-a004-4c0a-8070-03830800fa9e', 'cdb54d37-87ef-4441-9b5b-dfb11bfd3347']",20,,,,,,,,,,,,,,,,,Liverpool,24,00:31:20.610,Carry,
