50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,acbf8c34-1021-4474-8e6f-1708ea09d8e2,2337,,,"[63.4, 41.8]",3754255,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emre Can,3493.0,Center Defensive Midfield,113,Liverpool,24,['b426ed0c-497f-4dfa-a638-75bbd46459c0'],7,,,,,,,,,,,,,,,,,,,Liverpool,24,00:15:07.636,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c4bf3f63-2b72-49cf-8781-124622f7f6b7,2340,,,"[85.4, 19.5]",3754255,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Philippe Coutinho Correia,3501.0,Left Wing,113,Liverpool,24,['bfd2f8d0-aeb8-422d-b7d2-de84ca869d59'],12,,,,,,,,,,,,,,,,,,,Liverpool,24,00:15:12.858,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7743fd52-168b-46fb-ba92-856caba1a767,2343,,,"[98.4, 41.8]",3754255,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,James Philip Milner,3473.0,Left Center Midfield,113,Liverpool,24,['b5020a0e-046b-47c6-8afc-be6be7cfd9eb'],16,,,,,,,,,,,,,,,,,,,Liverpool,24,00:15:16.110,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,5b2cf307-498c-415c-9b90-5c2d247d812e,2345,,,"[97.8, 27.3]",3754255,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christian Benteke Liolo,3380.0,Center Forward,113,Liverpool,24,['d5f7c5fa-411c-4fb1-814e-f08eceb244ed'],16,,,,,,,,,,,,,,,,,,,Liverpool,24,00:15:16.983,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a7d966c3-cd1e-45e7-a4a0-ec807ad8f0b1,2347,,,"[22.6, 27.4]",3754255,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,James McClean,3514.0,Left Midfield,113,Liverpool,24,['476e6929-91aa-4e81-b3d4-9ab9d1a9d821'],18,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:15:18.109,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,86e31191-349f-4138-993a-38686098b138,2353,,,"[70.6, 15.5]",3754255,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,James Philip Milner,3473.0,Left Center Midfield,113,Liverpool,24,['b352c2ea-91dc-403e-a823-1d7f643e18c4'],30,,,,,,,,,,,,,,,,,,,Liverpool,24,00:15:30.376,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,be72716d-6c2c-447c-84dc-cc77c1f1fcb3,2356,,,"[56.1, 13.8]",3754255,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dejan Lovren,3471.0,Left Center Back,113,Liverpool,24,['83a74c72-b2fb-443d-8f3d-3dba6426c937'],32,,,,,,,,,,,,,,,,,,,Liverpool,24,00:15:32.493,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,310343ed-7ef2-4c74-ac32-590ae4e3b40e,2359,,,"[63.6, 19.2]",3754255,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emre Can,3493.0,Center Defensive Midfield,113,Liverpool,24,['abf29d8b-1c52-48e0-ae9c-8c7c263cc3b4'],34,,,,,,,,,,,,,,,,,,,Liverpool,24,00:15:34.125,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7a9939f0-9922-4965-9d71-a63c58a86939,2362,,,"[87.1, 48.3]",3754255,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Back,113,Liverpool,24,['6f782c7a-73aa-40e4-a946-fc55d03a3b08'],41,,,,,,,,,,,,,,,,,,,Liverpool,24,00:15:41.799,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7841c1ec-597f-4ad9-a341-c6f9e9959a8e,2365,,,"[94.8, 60.0]",3754255,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adam David Lallana,4090.0,Right Wing,113,Liverpool,24,['d5159192-b631-4913-9bbe-2f7cd29b1523'],43,,,,,,,,,,,,,,,,,,,Liverpool,24,00:15:43.617,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,31f745db-4237-400f-b4dd-67280058d2aa,2368,,,"[106.3, 40.4]",3754255,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christian Benteke Liolo,3380.0,Center Forward,113,Liverpool,24,['721f081d-b8dc-4e30-a2f0-f15e819e0019'],47,,,,,,,,,,,,,,,,,,,Liverpool,24,00:15:47.413,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,9d1e64ad-e07e-4505-bacc-6d89643f65ee,2372,,,"[75.1, 57.9]",3754255,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,José Salomón Rondón Giménez,4041.0,Center Forward,114,West Bromwich Albion,27,['444eee72-d2be-4943-92ab-decd54cf025a'],18,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:16:18.207,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,11541200-b530-49dd-a41d-de0c78e4ec96,2375,,,"[70.6, 23.8]",3754255,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Benteke Liolo,3380.0,Center Forward,115,Liverpool,24,"['79d5de79-1c27-4b4d-9042-3cc51a0f9993', 'c9a1339b-2051-421c-8660-ba4324647bce']",20,,,,,,,,,,,,,,,,,,,Liverpool,24,00:16:20.079,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,8c727bac-a3aa-44f8-85ff-cd50bbbde73e,2377,,,"[66.0, 19.5]",3754255,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,115,Liverpool,24,['b42561fb-4ec4-4996-9378-09a91cc72786'],20,,,,,,,,,,,,,,,,,,,Liverpool,24,00:16:20.707,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5f2003c9-dd7b-482e-9e0e-c102dc80ca2a,2380,,,"[77.2, 31.6]",3754255,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Benteke Liolo,3380.0,Center Forward,115,Liverpool,24,['5e4b36d8-a0b7-4bdd-9350-8864adba55f7'],22,,,,,,,,,,,,,,,,,,,Liverpool,24,00:16:22.657,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2811addc-703a-4fe6-a64f-a997cd35074e,2383,,,"[93.2, 55.7]",3754255,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,115,Liverpool,24,['c51c6cfe-bff3-47b1-8ba4-4ce627eefe38'],26,,,,,,,,,,,,,,,,,,,Liverpool,24,00:16:26.333,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,07cc3818-a64a-4474-9348-368f8c3cd12d,2386,,,"[97.5, 49.4]",3754255,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordan Brian Henderson,3532.0,Right Center Midfield,115,Liverpool,24,['c103c886-c5b7-4845-a038-e24e1f4bfae4'],28,,,,,,,,,,,,,,,,,,,Liverpool,24,00:16:28.183,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,39558f3c-a947-461d-9d95-cf0ec89d8153,2394,,,"[50.2, 40.4]",3754255,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Darren Fletcher,4022.0,Right Center Midfield,115,Liverpool,24,['22dd955e-4195-4386-ad3d-d62f36fa553d'],35,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:16:35.468,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,7e82c895-210a-40ad-bb2f-630b99f98810,2400,,,"[36.4, 54.8]",3754255,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emre Can,3493.0,Center Defensive Midfield,115,Liverpool,24,['21c6fb04-473e-4e63-945c-5970a09ac1d8'],41,,,,,,,,,,,,,,,,,,,Liverpool,24,00:16:41.848,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d50697dc-bb5d-4227-a908-f57f52057836,2403,,,"[86.9, 32.6]",3754255,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,115,Liverpool,24,['dbbe53e9-08e3-428b-911c-72ca920c6922'],50,,,,,,,,,,,,,,,,,,,Liverpool,24,00:16:50.991,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,dda1a7a7-887a-40ab-93f3-294ae80b9af1,2406,,,"[92.1, 48.3]",3754255,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adam David Lallana,4090.0,Right Wing,115,Liverpool,24,['332667e6-e803-4431-b5e7-a9cd0d776a59'],52,,,,,,,,,,,,,,,,,,,Liverpool,24,00:16:52.254,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5c520444-0c91-46c2-a7d2-a20884cb7246,2412,,,"[70.8, 52.5]",3754255,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adam David Lallana,4090.0,Right Wing,115,Liverpool,24,['f728095b-47dd-4844-9c1f-ca227d2b13f2'],2,,,,,,,,,,,,,,,,,,,Liverpool,24,00:17:02.479,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e93aa016-06de-462c-82ec-e20abd8ffe4c,2415,,,"[70.6, 73.0]",3754255,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nathaniel Edwin Clyne,4590.0,Right Back,115,Liverpool,24,['9eb2c916-2857-493a-916e-402b5f30f107'],3,,,,,,,,,,,,,,,,,,,Liverpool,24,00:17:03.710,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,73368e28-3937-4121-b9cd-9c40b65f5273,2418,,,"[84.4, 57.3]",3754255,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adam David Lallana,4090.0,Right Wing,115,Liverpool,24,['3a4cc15f-fd3a-47f0-ab51-f79ccd940ea0'],5,,,,,,,,,,,,,,,,,,,Liverpool,24,00:17:05.538,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,db7b40cc-2e86-4315-8c63-adb755a273dd,2421,,,"[99.0, 18.6]",3754255,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James Philip Milner,3473.0,Left Center Midfield,115,Liverpool,24,['02ec0ccb-136a-4e39-8152-3040ac1ecf95'],9,,,,,,,,,,,,,,,,,,,Liverpool,24,00:17:09.074,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,00b69de4-b29a-4e54-8ce6-0ed28c5a8cec,2423,,,"[2.7, 47.5]",3754255,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Glyn Oliver Myhill,5108.0,Goalkeeper,116,West Bromwich Albion,27,['f7ab67a0-dcd6-432a-a3dc-fe2bbe70d9e0'],10,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:17:10.923,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3527bb9f-495f-4213-905b-0accb93e4dbf,2431,,,"[92.4, 77.2]",3754255,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Craig Gardner,9485.0,Right Midfield,118,West Bromwich Albion,27,['70403898-b31a-4ea6-a000-267e7b41d61c'],15,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:19:15.206,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,41df5b46-f761-4797-a48e-16794ffc675e,2438,,,"[96.0, 48.5]",3754255,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,James McClean,3514.0,Left Midfield,118,West Bromwich Albion,27,"['3ca5e40e-b643-4d73-ae0d-0a10d162d700', '58c79597-2e29-4850-a92c-be11f1d4dcc2']",17,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:19:17.920,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,d19e1c70-ad0b-45bd-b596-def5a15b659d,2444,,,"[18.9, 40.0]",3754255,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Emre Can,3493.0,Center Defensive Midfield,120,Liverpool,24,['3e93df19-f839-402b-86dd-2a1045bcee11'],17,,,,,,,,,,,,,,,,,,,Liverpool,24,00:20:17.951,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,41c412a1-1be8-43ce-8559-58df3e61d8aa,2446,,,"[24.7, 60.3]",3754255,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Martin Škrtel,18872.0,Right Center Back,120,Liverpool,24,['205b084c-9b16-4335-922c-b836a2528fed'],20,,,,,,,,,,,,,,,,,,,Liverpool,24,00:20:20.372,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,74b6a482-6354-4e80-a573-389f37b92ca4,2449,,,"[78.1, 74.1]",3754255,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Adam David Lallana,4090.0,Right Wing,120,Liverpool,24,['4a99e80a-50c5-4da0-b11c-e0ff4c40594a'],24,,,,,,,,,,,,,,,,,,,Liverpool,24,00:20:24.699,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4678d666-b278-4149-b488-4e5349a48220,2452,,,"[70.7, 8.3]",3754255,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Salomón Rondón Giménez,4041.0,Center Forward,121,West Bromwich Albion,27,['f8402cbd-a453-4354-95d3-ce25d1248fc4'],44,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:20:44.843,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,695501ca-caca-4c3f-956e-f254d58ba3e8,2456,,,"[34.8, 67.8]",3754255,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Škrtel,18872.0,Right Center Back,122,Liverpool,24,['dac032b6-2f2b-4afd-8f23-0a99a4e276d2'],47,,,,,,,,,,,,,,,,,,,Liverpool,24,00:20:47.678,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8592328f-9a13-4c0c-a5de-caeb69475b37,2459,,,"[8.6, 47.5]",3754255,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Simon Mignolet,3539.0,Goalkeeper,122,Liverpool,24,['ef5e12e9-06c9-47ea-ab3f-7f6678f6e10d'],51,,,,,,,,,,,,,,,,,,,Liverpool,24,00:20:51.091,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,54a80f66-21bb-4d72-a78a-9d91c5f78f6b,2462,,,"[67.8, 50.0]",3754255,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Benteke Liolo,3380.0,Center Forward,122,Liverpool,24,['f791cdc9-93c5-442f-b3a6-b450f540af76'],54,,,,,,,,,,,,,,,,,,,Liverpool,24,00:20:54.963,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d3f206c1-2c34-4219-afdb-9c9f452b7553,2465,,,"[41.0, 24.9]",3754255,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chris Brunt,3541.0,Left Back,122,Liverpool,24,['4b809d97-f3d0-40f3-8e83-0cb846b92422'],56,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:20:56.463,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,6f2ebf93-653c-401f-b078-e9e8406fefa3,2469,,,"[77.6, 17.1]",3754255,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Salomón Rondón Giménez,4041.0,Center Forward,122,Liverpool,24,['e4e1fab9-14e4-47d5-b83d-00ef6c892b24'],2,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:21:02.673,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4403cc78-c8b4-4a4e-b881-99a4bea606d7,2471,,,"[34.6, 72.6]",3754255,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,James Philip Milner,3473.0,Left Center Midfield,123,Liverpool,24,['264076e9-ab5e-4f83-928c-0c4132565218'],19,,,,,,,,,,,,,,,,,,,Liverpool,24,00:21:19.941,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,95959c1b-6a23-4a2d-a077-ff522e6204f2,2475,,,"[22.2, 73.0]",3754255,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Back,123,Liverpool,24,['144a0abd-4b70-47f1-9663-8fd2d432d83f'],21,,,,,,,,,,,,,,,,,,,Liverpool,24,00:21:21.668,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,138d1569-f89f-4c7d-ba6d-9dee3e2fdd02,2479,,,"[85.5, 5.0]",3754255,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James McClean,3514.0,Left Midfield,124,West Bromwich Albion,27,['148dac7e-b036-4084-80ec-87ef3a790954'],27,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:21:27.299,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,405a09a6-69cf-46e7-ba1c-9ee34fb32b85,2482,,,"[85.3, 17.5]",3754255,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James Morrison,3490.0,Left Center Midfield,124,West Bromwich Albion,27,['184f1c9a-e000-43da-b708-a4e45c9571d1'],28,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:21:28.044,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3c20dda7-e742-4f28-bbec-0251e224f440,2488,,,"[22.6, 54.6]",3754255,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Škrtel,18872.0,Right Center Back,125,Liverpool,24,['0e566c3d-29c5-4d49-9c6e-eabd13a3f32c'],34,,,,,,,,,,,,,,,,,,,Liverpool,24,00:21:34.125,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c50baa94-3fdf-4fa2-b48a-742ceeae85dd,2491,,,"[34.8, 19.5]",3754255,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,125,Liverpool,24,['099ff672-fe13-423e-93c5-7cf5cda5881d'],36,,,,,,,,,,,,,,,,,,,Liverpool,24,00:21:36.813,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0264b85b-b88f-4c1a-87be-ed8ff5ff410d,2495,,,"[77.0, 24.3]",3754255,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Benteke Liolo,3380.0,Center Forward,125,Liverpool,24,"['83a24402-0ba4-49b4-bea9-857d0b33cc19', 'dbcb0e6b-5a4d-4f65-8f10-035bdf26b935']",41,,,,,,,,,,,,,,,,,,,Liverpool,24,00:21:41.322,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,891a8e8d-3e1e-47e4-9994-7c88eaea5e29,2502,,,"[97.1, 14.8]",3754255,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Philippe Coutinho Correia,3501.0,Left Wing,126,Liverpool,24,"['443e50a8-d830-4101-822e-ee38c8c4c393', 'ac89e0f2-b65e-4a84-8c83-018b56ab1a5e']",1,,,,,,,,,,,,,,,,,,,Liverpool,24,00:22:01.755,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,beaf3ef6-6133-4b76-a6e7-f228bf569222,2510,,,"[51.0, 56.7]",3754255,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Salomón Rondón Giménez,4041.0,Center Forward,127,West Bromwich Albion,27,['72754507-c6cc-4737-a0fa-a4c8d2161e9c'],6,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:22:06.070,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3f7baee2-f29a-4eea-bf0d-710f5cde3d46,2515,,,"[55.2, 43.7]",3754255,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James Morrison,3490.0,Left Center Midfield,127,West Bromwich Albion,27,['a156db5c-4700-4ad8-9515-04b8eef65826'],8,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:22:08.795,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f84913f9-b41a-4778-9d75-1db52c0d9c33,2518,,,"[62.5, 17.6]",3754255,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James McClean,3514.0,Left Midfield,127,West Bromwich Albion,27,['4dbd0184-30c2-4877-b007-4a732b2bc6e3'],11,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:22:11.806,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8f067d1d-a4e4-403f-8789-f0ae834ee8ea,2523,,,"[91.6, 8.6]",3754255,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chris Brunt,3541.0,Left Back,127,West Bromwich Albion,27,['a760532d-1f53-405b-b28a-0b79fca2a571'],17,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:22:17.017,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f6d33654-09f8-4ce0-be21-5515c144e592,2526,,,"[69.6, 17.6]",3754255,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Grant Evans,11012.0,Center Defensive Midfield,127,West Bromwich Albion,27,['2dc660fa-8e63-4e1d-8e24-1b8a129b7d71'],22,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:22:22.775,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,d127de2d-4db7-4feb-9138-4db047e1be41,2530,,,"[71.3, 70.5]",3754255,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Craig Dawson,3523.0,Right Back,127,West Bromwich Albion,27,['8e743e4e-46f8-4246-a960-dcf3a6052d7f'],27,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:22:27.903,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,46db8132-fd33-4149-9871-2fc0b74a9c99,2532,,,"[36.7, 7.1]",3754255,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordan Brian Henderson,3532.0,Right Center Midfield,128,Liverpool,24,['0f161279-afa4-49f3-8bc5-c374c13b08df'],35,,,,,,,,,,,,,,,,,,,Liverpool,24,00:22:35.599,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c73b5304-d022-490e-9d98-7c17fea89a80,2535,,,"[35.6, 1.9]",3754255,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,128,Liverpool,24,['2cd2af9a-514f-46cd-a7dc-754129ff8e06'],36,,,,,,,,,,,,,,,,,,,Liverpool,24,00:22:36.460,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5359d756-e66b-4edc-92f5-cd4567cb19cd,2538,,,"[35.2, 10.4]",3754255,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordan Brian Henderson,3532.0,Right Center Midfield,128,Liverpool,24,['d339e59d-e4ac-4b10-aeab-06fa128db6f8'],38,,,,,,,,,,,,,,,,,,,Liverpool,24,00:22:38.318,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,0698b2fa-748d-49d3-9453-ad1c13e0b4ae,2541,,,"[83.5, 69.0]",3754255,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nathaniel Edwin Clyne,4590.0,Right Back,128,Liverpool,24,['ea2aa8c4-8457-4e16-be7a-71b28149782a'],45,,,,,,,,,,,,,,,,,,,Liverpool,24,00:22:45.891,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c324033c-195e-495b-a1c0-6f18d7d57ed5,2546,,,"[33.8, 37.0]",3754255,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonas Olsson,20527.0,Left Center Back,129,West Bromwich Albion,27,['08ddc136-9151-4360-a3d0-d11be2c68e5f'],47,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:22:47.696,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,21d278ed-54e5-4bf6-9c53-4f18d30bbd5b,2548,,,"[46.8, 35.3]",3754255,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Grant Evans,11012.0,Center Defensive Midfield,129,West Bromwich Albion,27,['44b004ca-4423-4d2d-9485-a2eacc1a8c92'],48,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:22:48.592,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9dcb0318-155e-47c9-a51d-aebf858983b9,2551,,,"[40.5, 26.8]",3754255,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Chris Brunt,3541.0,Left Back,129,West Bromwich Albion,27,['dfdc1589-2033-43ca-b169-88b2bf69f734'],51,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:22:51.094,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,db18b046-e5de-473c-a27a-6d2838771045,2554,,,"[57.1, 9.8]",3754255,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,James McClean,3514.0,Left Midfield,129,West Bromwich Albion,27,['cb576ab2-0c02-4e22-845e-7cce03a2fcb8'],52,,,,,,,,,,,,,,,,,,,West Bromwich Albion,27,00:22:52.464,Ball Receipt*,
