ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.479464,,,,,,,,,,,93569b82-3779-4863-91d8-904ba4c94ff3,139,,"[47.1, 71.9]",3754198,2,,,,-0.122728094,,Right Foot,,,,"[69.8, 69.1]",High Pass,,22.872036,,Pass Offside,,Divock Okoth Origi,4747.0,,,,,Recovery,1,From Throw In,James Philip Milner,3473.0,Right Wing,11,Tottenham Hotspur,38,"['09a39cae-6a9c-46ef-bee1-f0cc90477e8f', '417a1870-7adc-42c5-bfd3-2e99a52ad24e']",34,,,,,,,,,,,,,,,,,Liverpool,24,00:02:34.570,Pass,
,,,,,,,,,,,,,,,1.417365,,,,,,,,,,,6cf228f4-6c18-46eb-b7d8-7c4d054db1f1,141,,"[50.3, 11.0]",3754198,2,True,,,1.789237,,Right Foot,,,,"[40.0, 57.4]",Ground Pass,,47.529465,,,,Toby Alderweireld,20005.0,,True,,,Free Kick,1,From Free Kick,Jan Vertonghen,3077.0,Left Center Back,12,Tottenham Hotspur,38,['e90db37a-c8cc-4fab-a20a-7b3103f7a279'],54,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:54.397,Pass,
,,,,,,,,,,,,,,,0.406106,,,,,,,,,,,69ab501d-26f5-437e-b2c9-9ba8ba074cac,143,,"[44.9, 56.0]",3754198,2,,,,-0.20632389,,Right Foot,,,,"[49.2, 55.1]",High Pass,,4.3931766,,Incomplete,,Harry Kane,10955.0,,,,,,1,From Free Kick,Toby Alderweireld,20005.0,Right Center Back,12,Tottenham Hotspur,38,"['7a45d468-f677-498c-a3a5-787df4fba6e5', '7cc8cd2d-d708-4099-85ed-47bc8569e822']",56,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:02:56.961,Pass,
,,,,,,,,,,,,,,,1.424233,,,,,,,,,,,dacec296-6b11-432e-bab3-4a84642c4507,146,,"[38.5, 19.6]",3754198,2,,,True,-0.4274643,,,,,,"[56.5, 11.4]",High Pass,,19.779787,,Incomplete,,Emre Can,3493.0,,,,,Recovery,1,From Free Kick,Mamadou Sakho,3483.0,Left Center Back,12,Tottenham Hotspur,38,"['17cd3234-410b-4392-9ce0-c0ca8076d0f0', '74c0ce08-0272-462f-8768-12ba945985c9', '962150ee-7a93-42c4-a891-7c05dd15a5ff']",59,,,,,,,,,,,,,,,,,Liverpool,24,00:02:59.323,Pass,True
,,,,,,,,,,,,,,,0.846003,,,,,,,,,,,60d41a74-38ff-4f1a-92c1-4b2a38b32a6a,152,,"[61.2, 68.8]",3754198,3,,,,-2.75571,,Right Foot,,,,"[48.4, 63.6]",Low Pass,,13.815933,,,,Toby Alderweireld,20005.0,,,,,,1,From Free Kick,Bamidele Alli,3094.0,Left Center Midfield,12,Tottenham Hotspur,38,"['655be4b1-4410-4bed-933a-4bc70e476f41', '8c338be7-74dc-4b7d-a68c-ff1d01c0ca5c']",1,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:03:01.445,Pass,True
,,,,,,,,,,,,,,,2.431641,,,,,,,,,,,1622ca8e-9756-48bd-a7f1-42244e6f3391,156,,"[48.4, 64.0]",3754198,3,,,,-0.09289952,,Right Foot,,,,"[80.6, 61.0]",High Pass,,32.33945,,Incomplete,,Christian Dannemann Eriksen,3043.0,,,,,,1,From Free Kick,Toby Alderweireld,20005.0,Right Center Back,12,Tottenham Hotspur,38,"['1fb14d47-a878-4bc2-a892-953bf5049c58', '7b966fce-77a1-418c-a0fc-db4f05ac1707', 'c5f13b80-9fd9-4a1d-864d-0602a2518b39']",2,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:03:02.453,Pass,True
,,,,,,,,,,,,,,,0.859781,,,,,,,,,,,a70acedf-7d22-42be-b441-cc869795e7e0,162,,"[66.9, 44.4]",3754198,3,,,True,-0.6435011,,,,,,"[73.3, 39.6]",Low Pass,,8.0,,,,Nacer Chadli,4831.0,,,,,Recovery,1,From Free Kick,Mousa Sidi Yaya Dembélé,3037.0,Right Center Midfield,12,Tottenham Hotspur,38,"['493675b1-1173-4f39-a36a-099fc34ae81f', '7215d19e-cabe-4c3e-b6af-2ee30e0e5b5f', 'd43e84cb-3663-4653-84e2-e656a183ec26']",7,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:03:07.192,Pass,True
,,,,,,,,,,,,,,,2.790849,,,,,,,,,,,7bd628ea-62d4-463c-a443-4ebfd4807d12,165,,"[78.9, 40.1]",3754198,3,,,,-1.1452708,,Right Foot,,,,"[94.4, 5.9]",Ground Pass,,37.5485,,,,Danny Rose,3594.0,,,,,,1,From Free Kick,Nacer Chadli,4831.0,Left Wing,12,Tottenham Hotspur,38,['294bf447-a026-4073-afbe-01e9a711e09b'],9,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:03:09.378,Pass,
,,,,,,,,,,,,,,,1.82887,,,,,,,,,,,e51740b2-d41f-4f68-a8d7-bd4bf192bf7b,168,,"[104.8, 5.9]",3754198,3,,,,1.3302146,,Left Foot,True,,,"[114.0, 43.4]",High Pass,,38.612045,,Incomplete,,,,,,,,,1,From Free Kick,Danny Rose,3594.0,Left Back,12,Tottenham Hotspur,38,['eaeb716c-9563-4c6e-b3e8-b2014c7f7e3d'],14,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:03:14.773,Pass,
,,,,,,,,,,,,,,,1.699479,,,,,,,,,,,2ad8aa1d-91f4-4a43-9ceb-26e177972d8e,170,,"[97.2, 77.8]",3754198,3,,,,-2.4855137,,Right Foot,,,,"[84.6, 68.1]",Ground Pass,,15.9012575,,,,Bamidele Alli,3094.0,,,,,Recovery,1,From Free Kick,Kyle Walker,3205.0,Right Back,12,Tottenham Hotspur,38,['fae0297d-e4de-4082-b8a9-8588880db61d'],21,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:03:21.707,Pass,
,,,,,,,,,,,,,,,1.285877,,,,,,,,,,,ee74c8a2-8085-4956-bf61-29ab07458924,172,,"[84.6, 68.1]",3754198,3,,,,0.05684925,,Right Foot,,,True,"[96.9, 68.8]",Ground Pass,,12.319902,,,,Christian Dannemann Eriksen,3043.0,,,,,,1,From Free Kick,Bamidele Alli,3094.0,Left Center Midfield,12,Tottenham Hotspur,38,['7a4c300a-84e5-43b6-bb17-9c6abd5ca2d7'],23,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:03:23.407,Pass,
,,,,,,,,,,,,,,,1.725065,,,,,,,,,,,76384375-55ed-458a-a779-b3bfafd70d58,177,,"[97.2, 68.7]",3754198,3,,,,-1.4418856,,Right Foot,,,,"[98.6, 57.9]",Low Pass,,10.890363,,Incomplete,,,,,,,,,1,From Free Kick,Christian Dannemann Eriksen,3043.0,Center Attacking Midfield,12,Tottenham Hotspur,38,"['642abcd1-8514-45b2-8fbf-61c7d40f79ca', 'b279e7b2-47d4-42f6-bed8-99b3bf9d6089']",24,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:03:24.755,Pass,True
,,,,,,,,,,,,,,,0.729202,,,,,,,,,,,b279e7b2-47d4-42f6-bed8-99b3bf9d6089,178,,"[21.5, 22.2]",3754198,3,,,,-0.86718255,,Left Foot,,,,"[24.3, 18.9]",Ground Pass,,4.327817,,,,Lucas Pezzini Leiva,7780.0,,,,,Recovery,1,Regular Play,Mamadou Sakho,3483.0,Left Center Back,13,Liverpool,24,"['76384375-55ed-458a-a779-b3bfafd70d58', 'cb2b8b23-3f26-4b89-987f-ddc7d4c0a135']",26,,,,,,,,,,,,,,,,,Liverpool,24,00:03:26.480,Pass,
,,,,,,,,,,,,,,,3.221677,,,,,,,,,,,a726102b-0cec-4956-bf31-005d033a8185,185,,"[22.5, 24.3]",3754198,3,,,,1.0690719,,Right Foot,,,,"[45.1, 65.5]",Ground Pass,,46.99149,,,,James Philip Milner,3473.0,,True,,,,1,Regular Play,Lucas Pezzini Leiva,7780.0,Right Center Midfield,13,Liverpool,24,"['7b865757-b9a5-44e0-a246-086c5e0014e5', 'ecd3bdd6-fd32-452e-8e50-5ea38271cd0b']",29,,,,,,,,,,,,,,,,,Liverpool,24,00:03:29.128,Pass,True
,,,,,,,,,,,,,,,1.696312,,,,,,,,,,,c268738c-f48b-4303-9729-4e1b77e2b576,189,,"[57.0, 73.1]",3754198,3,,,,-0.54636,,Right Foot,,,,"[86.6, 55.1]",Ground Pass,,34.643326,,Incomplete,,Divock Okoth Origi,4747.0,,,,,,1,Regular Play,James Philip Milner,3473.0,Right Wing,13,Liverpool,24,"['0de1e186-db95-4398-86be-73c59f8f263a', '740a733f-a241-4e33-937a-207266aa9e2a']",33,,,,,,,,,,,,,,,,,Liverpool,24,00:03:33.828,Pass,
,,,,,,,,,,,,,,,1.620643,,,,,,,,,,,740a733f-a241-4e33-937a-207266aa9e2a,192,,"[33.5, 25.0]",3754198,3,,,,-1.6727147,,Left Foot,,,,"[32.6, 16.2]",Ground Pass,,8.845903,,Incomplete,,Danny Rose,3594.0,,,,,Recovery,1,Regular Play,Jan Vertonghen,3077.0,Left Center Back,13,Liverpool,24,"['b6c1cc6d-ccf2-4902-a07b-db07b5d26ba9', 'c268738c-f48b-4303-9729-4e1b77e2b576', 'cd6ea023-1c4d-4919-9058-16724d6c0d2d', 'e01cc806-a900-4ca6-b3a7-2da74b988729']",35,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:03:35.524,Pass,True
,,,,,,,,,,,,,,,0.140191,,,,,,,,,,,e01cc806-a900-4ca6-b3a7-2da74b988729,194,,"[87.5, 63.9]",3754198,3,,,,3.1415927,,Right Foot,,,,"[86.6, 63.9]",Ground Pass,,0.9,,Incomplete,,Adam David Lallana,4090.0,,,,,Recovery,1,Regular Play,Divock Okoth Origi,4747.0,Center Forward,13,Liverpool,24,"['258e5a9c-5db5-45e0-9b8b-4d43ff6d097f', '740a733f-a241-4e33-937a-207266aa9e2a', 'd6e5d78d-7324-4fbe-be3a-ee43e01e56d1']",37,,,,,,,,,,,,,,,,,Liverpool,24,00:03:37.144,Pass,
,,,,,,,,,,,,,,,0.101476,,,,,,,,,,,7061c41c-b80f-44d5-bd3f-6be053cf2bf2,203,,"[116.4, 64.8]",3754198,3,,,,-1.5707964,,Right Foot,,,,"[116.4, 62.9]",Ground Pass,,1.9,,Incomplete,,Philippe Coutinho Correia,3501.0,,,,,,1,Regular Play,Adam David Lallana,4090.0,Center Attacking Midfield,13,Liverpool,24,"['916b1eb5-3554-485e-9364-c2770fbf1e3d', '920e2ded-be2d-428b-8c12-0c5155e62bba']",41,,,,,,,,,,,,,,,,,Liverpool,24,00:03:41.955,Pass,
,,,,,,,,,,,,,,,1.886829,,,,,,,,,,,a87027e5-98a8-4d74-b6a7-22ff8ab02693,206,,"[120.0, 80.0]",3754198,4,,,,-1.8307146,,Right Foot,,,,"[107.9, 34.5]",High Pass,,47.081417,,,True,Martin Škrtel,18872.0,,True,Outswinging,,Corner,1,From Corner,Philippe Coutinho Correia,3501.0,Left Wing,14,Liverpool,24,['490c6082-abd6-448f-b240-0ce2e83bab7c'],8,,,,,,,,,,,,,,,,,Liverpool,24,00:04:08.277,Pass,
,,,,,,,,,,,,,,,1.384723,,,,,,,,,,,f41b01af-bd64-42a4-b9b2-037eb1500cb0,209,,"[107.9, 34.5]",3754198,4,,,True,1.5377505,,,,,,"[108.3, 46.6]",High Pass,,12.106609,,,,Emre Can,3493.0,,,,,,1,From Corner,Martin Škrtel,18872.0,Right Center Back,14,Liverpool,24,"['6dfb8675-3e69-4ecd-8964-151ed35ed79c', 'c08acebd-deff-4800-b067-2681a5133e97']",10,,,,,,,,,,,,,,,,,Liverpool,24,00:04:10.211,Pass,True
,,,,,,,,,,,,,,,1.449391,,,,,,,,,,,76d1ad91-fc42-4a06-aaff-3acebf070316,212,,"[108.3, 46.6]",3754198,4,,,True,-0.3183376,,,,,,"[117.1, 43.7]",Low Pass,,9.265528,,Incomplete,,,,,,,,,1,From Corner,Emre Can,3493.0,Left Center Midfield,14,Liverpool,24,"['84f5ef28-8dca-4530-a233-1476361f22ff', 'f150fc15-ae92-4e43-b835-28cd8564c6f4']",11,,,,,,,,,,,,,,,,,Liverpool,24,00:04:11.675,Pass,True
,,,,,,,,,,,,,,,2.015301,,,,,,,,,,,da6c039f-472f-4ab9-93ee-bf2048232bdc,215,,"[12.0, 35.6]",3754198,4,,,,1.2620744,,Keeper Arm,,,,"[17.9, 54.1]",Ground Pass,,19.418034,,,,Toby Alderweireld,20005.0,,,,,,1,Regular Play,Hugo Lloris,3099.0,Goalkeeper,15,Tottenham Hotspur,38,['778de560-9ff6-4077-b371-9a2f4a0f899c'],22,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:04:22.591,Pass,
,,,,,,,,,,,,,,,1.999998,,,,,,,,,,,ca048eb9-a8ce-469d-bae6-241a0d7b3f06,218,,"[19.6, 53.1]",3754198,4,,,,-1.3274637,,Right Foot,,,,"[26.7, 24.5]",Ground Pass,,29.468119,,,,Jan Vertonghen,3077.0,,,,,,1,Regular Play,Toby Alderweireld,20005.0,Right Center Back,15,Tottenham Hotspur,38,['8c3545f2-30e7-4cf3-8b79-8a6adedc8692'],25,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:04:25.167,Pass,
,,,,,,,,,,,,,,,1.846493,,,,,,,,,,,2233ac24-b0dc-49b6-9b47-be42e4b13cef,221,,"[33.5, 28.1]",3754198,4,,,,1.6381102,,Left Foot,,,,"[31.7, 54.8]",Ground Pass,,26.760605,,,,Toby Alderweireld,20005.0,,,,,,1,Regular Play,Jan Vertonghen,3077.0,Left Center Back,15,Tottenham Hotspur,38,['7f6cf8af-0ed0-4751-b765-03a92b6c7c08'],29,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:04:29.822,Pass,
,,,,,,,,,,,,,,,1.096569,,,,,,,,,,,e9835922-b65c-4b6c-8883-0ffc06040b32,224,,"[34.5, 55.3]",3754198,4,,,,-0.058755822,,Right Foot,,,,"[51.5, 54.3]",Ground Pass,,17.029387,,,,Christian Dannemann Eriksen,3043.0,,,,,,1,Regular Play,Toby Alderweireld,20005.0,Right Center Back,15,Tottenham Hotspur,38,['1ee1bd51-e5d4-41a3-b68d-f8ceaab6a86c'],32,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:04:32.951,Pass,
,,,,,,,,,,,,,,,1.166073,,,,,,,,,,,68e3b594-dd95-4d75-a129-ba002cac6ecd,227,,"[49.4, 55.3]",3754198,4,,,,2.8614848,,Left Foot,,,,"[34.8, 59.5]",Ground Pass,,15.192103,,,,Toby Alderweireld,20005.0,,,,,,1,Regular Play,Christian Dannemann Eriksen,3043.0,Center Attacking Midfield,15,Tottenham Hotspur,38,"['bd817a32-ebdf-4916-90c0-ff2fb19520c7', 'c695f95d-ec1b-47ed-996a-5cded29f9408']",34,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:04:34.048,Pass,True
,,,,,,,,,,,,,,,1.199999,,,,,,,,,,,e83e598d-af85-4c79-b957-ee83234f5fa4,231,,"[34.7, 60.9]",3754198,4,,,,1.4778968,,Right Foot,,,,"[36.2, 77.0]",Ground Pass,,16.169725,,,,Kyle Walker,3205.0,,,,,,1,Regular Play,Toby Alderweireld,20005.0,Right Center Back,15,Tottenham Hotspur,38,"['35dd7eb2-7c9a-41ff-9446-3ce7d3ee4ba6', 'b8b97410-1739-442e-ad53-cbb2f4aacbca']",36,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:04:36.050,Pass,True
,,,,,,,,,,,,,,,0.866003,,,,,,,,,,,4c629ba1-0f54-4dd1-85b7-b73672007e3e,235,,"[85.9, 0.1]",3754198,4,,,,1.1341692,,,,,,"[89.4, 7.6]",Low Pass,,8.276473,,,,Divock Okoth Origi,4747.0,,,,,Throw-in,1,From Throw In,Adam David Lallana,4090.0,Center Attacking Midfield,16,Liverpool,24,['bb439c7c-e827-438d-b2aa-18f17b5720d7'],41,,,,,,,,,,,,,,,,,Liverpool,24,00:04:41.941,Pass,
,,,,,,,,,,,,,,,0.965158,,,,,,,,,,,34fe8e38-9a6c-4c90-80cb-6c4351f2b72c,240,,"[104.3, 0.1]",3754198,4,,,,0.30544764,b65452bc-6cd0-44b8-80b5-748144f7a256,,,,,"[115.4, 3.6]",Low Pass,,11.638728,,,,Adam David Lallana,4090.0,True,,,,Throw-in,1,From Throw In,Alberto Moreno Pérez,3515.0,Left Back,17,Liverpool,24,['b0b7b36d-0b48-4445-a52f-11d5fabfbc57'],58,,,,,,,,,,,,,,,,,Liverpool,24,00:04:58.786,Pass,
,,,,,,,,,,,,,,,1.166505,,,,,,,,,,,ab3278ce-9623-4a14-9e1f-137239981254,247,,"[120.0, 0.1]",3754198,5,,,,1.7833819,,Right Foot,,,,"[112.1, 36.7]",High Pass,True,37.44289,,Incomplete,,,,,,Inswinging,,Corner,1,From Corner,Philippe Coutinho Correia,3501.0,Left Wing,18,Liverpool,24,['f7c40399-abd5-424f-8bb6-d3d7e6e83e2c'],26,,,,,,,,,,,,,,,,,Liverpool,24,00:05:26.803,Pass,
,,,,,,,,,,,,,,,1.51436,,,,,,,,,,,7840bd6a-c704-41ad-9af9-4e8f317d41f3,252,,"[79.2, 40.9]",3754198,5,,,,1.5271876,,Right Foot,,,,"[80.4, 68.4]",Ground Pass,,27.526169,,,,Lucas Pezzini Leiva,7780.0,,,,,,1,From Corner,Nathaniel Edwin Clyne,4590.0,Right Back,18,Liverpool,24,"['16e6a581-c6ad-41ac-8d32-a2369c192b4c', '39bce629-5e75-4358-a391-b951e9f95aa2']",31,,,,,,,,,,,,,,,,,Liverpool,24,00:05:31.986,Pass,True
,,,,,,,,,,,,,,,1.607861,,,,,,,,,,,a7b24a58-4daf-4d0b-bc04-55b76e9a27da,255,,"[82.3, 68.4]",3754198,5,,,,0.025729615,,Right Foot,,,,"[109.5, 69.1]",Ground Pass,,27.209005,,,,James Philip Milner,3473.0,,,,,,1,From Corner,Lucas Pezzini Leiva,7780.0,Right Center Midfield,18,Liverpool,24,['2d59ed8a-3580-4264-8de2-4f1a151c5ee0'],34,,,,,,,,,,,,,,,,,Liverpool,24,00:05:34.423,Pass,
,,,,,,,,,,,,,,,2.152209,,,,,,,,,,,bd0c500c-6ad2-41e4-9a35-e7b5033e40e3,259,,"[112.5, 69.0]",3754198,5,,,,-1.632295,,Right Foot,True,,,"[110.0, 28.4]",High Pass,,40.6769,,,,Emre Can,3493.0,,True,,,,1,From Corner,James Philip Milner,3473.0,Right Wing,18,Liverpool,24,['2dd5f250-5500-46e4-91c6-1454d01b141c'],37,,,,,,,,,,,,,,,,,Liverpool,24,00:05:37.374,Pass,
,,,,,,,,,,,,,,,1.87654,,,,,,,,,,,ffb1fa41-aebf-475f-8719-5f8a7131ddde,264,,"[72.6, 24.4]",3754198,5,,,,-0.8834434,,Head,,,,"[89.1, 4.3]",High Pass,,26.005,,,,Philippe Coutinho Correia,3501.0,,,,,Recovery,1,From Corner,Alberto Moreno Pérez,3515.0,Left Back,18,Liverpool,24,['95bb97a6-704d-4e48-9073-ab603eed3b48'],44,,,,,,,,,,,,,,,,,Liverpool,24,00:05:44.826,Pass,
,,,,,,,,,,,,,,,1.070949,,,,,,,,,,,43063556-6cbc-4a84-8bb9-6ebf75dc5e97,267,,"[94.6, 3.5]",3754198,5,,,,1.9325255,,Right Foot,,,,"[91.8, 10.9]",Low Pass,,7.9120164,,,,Emre Can,3493.0,,,,,,1,From Corner,Philippe Coutinho Correia,3501.0,Left Wing,18,Liverpool,24,['c4b34d0b-2177-4075-aca4-c28943a2ebd2'],48,,,,,,,,,,,,,,,,,Liverpool,24,00:05:48.268,Pass,
,,,,,,,,,,,,,,,1.847193,,,,,,,,,,,6679ef82-88e7-4835-92a2-1fce51591f1a,270,,"[91.8, 10.9]",3754198,5,,,,-0.072599456,,Right Foot,,,,"[108.3, 9.7]",High Pass,,16.54358,,,,Philippe Coutinho Correia,3501.0,,,,,,1,From Corner,Emre Can,3493.0,Left Center Midfield,18,Liverpool,24,['d1867bf1-3d52-48ac-a964-165ac4fac7b0'],49,,,,,,,,,,,,,,,,,Liverpool,24,00:05:49.405,Pass,
,,,,,,,,,,,,,,,3.557196,,,,,,,,,,,7e0b6cff-f311-4f61-b436-a96355b1f8da,273,,"[110.9, 11.8]",3754198,5,,,,1.6747038,,Left Foot,True,,,"[105.3, 65.5]",High Pass,,53.991203,,,,James Philip Milner,3473.0,,True,,,,1,From Corner,Philippe Coutinho Correia,3501.0,Left Wing,18,Liverpool,24,['467dae94-71a3-4166-8b95-91517da12bcc'],51,,,,,,,,,,,,,,,,,Liverpool,24,00:05:51.672,Pass,
,,,,,,,,,,,,,,,1.271244,,,,,,,,,,,8494ed95-1eb1-438a-9415-73aca31c0915,277,,"[102.8, 74.3]",3754198,5,,,,-2.6755238,,Left Foot,,,,"[86.3, 66.0]",Ground Pass,,18.469976,,,,Lucas Pezzini Leiva,7780.0,,,,,,1,From Corner,James Philip Milner,3473.0,Right Wing,18,Liverpool,24,['8baea4d1-0031-45de-89e8-5767829f985e'],57,,,,,,,,,,,,,,,,,Liverpool,24,00:05:57.057,Pass,
,,,,,,,,,,,,,,,1.464947,,,,,,,,,,,0942fbba-2fdc-4d56-9303-b7766308842c,280,,"[88.0, 68.4]",3754198,5,,,,-0.5963258,,Right Foot,,,,"[107.3, 55.3]",High Pass,,23.32595,,Incomplete,,Adam David Lallana,4090.0,,,,,,1,From Corner,Lucas Pezzini Leiva,7780.0,Right Center Midfield,18,Liverpool,24,"['7c4ff313-02f6-4395-a1ad-2ae614b8758b', 'ea5ef53e-a36d-454e-bb71-7b994d10ecc9']",59,,,,,,,,,,,,,,,,,Liverpool,24,00:05:59.487,Pass,
,,,,,,,,,,,,,,,1.425505,,,,,,,,,,,ea5ef53e-a36d-454e-bb71-7b994d10ecc9,282,,"[12.8, 24.8]",3754198,6,,,,-0.13613896,,Head,,,,"[20.1, 23.8]",Low Pass,,7.368175,,Incomplete,,Mousa Sidi Yaya Dembélé,3037.0,,,,,Recovery,1,From Corner,Bamidele Alli,3094.0,Left Center Midfield,18,Liverpool,24,"['060fff9e-ce94-4d90-8b77-72e70e9f929a', '0942fbba-2fdc-4d56-9303-b7766308842c', '8e291156-6f96-4097-b2ef-55940a0be3c5']",0,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:06:00.952,Pass,
,,,,,,,,,,,,,,,0.677881,,,,,,,,,,,6ed14330-e893-4e19-871b-1fcb870b0278,294,,"[89.8, 57.0]",3754198,6,,,,-0.7140907,,Right Foot,,,,"[98.8, 49.2]",Ground Pass,,11.90966,,,,Adam David Lallana,4090.0,,,,,,1,From Corner,James Philip Milner,3473.0,Right Wing,18,Liverpool,24,['b5d3aa0f-e0ad-4a75-b168-6de72eb32d90'],8,,,,,,,,,,,,,,,,,Liverpool,24,00:06:08.793,Pass,
,,,,,,,,,,,,,,,1.160625,,,,,,,,,,,76189e07-3e3d-4f26-aad2-97b15586d218,299,,"[3.3, 11.3]",3754198,6,,,,-0.252318,,Left Foot,,,,"[16.1, 8.0]",Ground Pass,,13.218548,,,,Bamidele Alli,3094.0,,,,,Recovery,1,From Corner,Danny Rose,3594.0,Left Back,18,Liverpool,24,['21610b77-7f98-4830-95b9-3f7df220a661'],14,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:06:14.723,Pass,
,,,,,,,,,,,,,,,0.202208,,,,,,,,,,,1e019ca2-b4e7-4ef8-92ee-e460aa4c089f,303,,"[15.1, 8.2]",3754198,6,,,,0.87605804,,Right Foot,,,,"[16.1, 9.4]",Low Pass,,1.56205,,Unknown,,Mousa Sidi Yaya Dembélé,3037.0,,,,,,1,From Corner,Bamidele Alli,3094.0,Left Center Midfield,18,Liverpool,24,"['3e714dd3-1911-4c99-8653-6980129c8dcc', 'a692ae4d-8435-40b3-b1a0-8e119a69bdce']",15,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:06:15.978,Pass,True
,,,,,,,,,,,,,,,2.592833,,,,,,,,,,,1e6d4b1e-35ba-44e9-ac91-020d725e8240,309,,"[14.8, 7.2]",3754198,7,True,,,0.2755911,,Left Foot,,,,"[88.0, 27.9]",High Pass,,76.07056,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Hugo Lloris,3099.0,Goalkeeper,19,Tottenham Hotspur,38,['cc6bea76-57ef-44a9-9a2f-0266f5e1eea2'],53,,,,,,,,,,,,,,,,,Tottenham Hotspur,38,00:07:53.058,Pass,
,,,,,,,,,,,,,,,1.067417,,,,,,,,,,,d8068ff8-530d-4f51-a047-6949d9af33fc,312,,"[33.1, 50.4]",3754198,7,,,,-0.4250402,,Left Foot,,,,"[42.6, 46.1]",Low Pass,,10.427847,,,,Emre Can,3493.0,,,,,,1,Regular Play,Mamadou Sakho,3483.0,Left Center Back,20,Liverpool,24,"['34d699b8-1118-4006-ae23-269d7fbeddc2', 'd0c6532d-0800-4945-b99f-43bdb1300112']",56,,,,,,,,,,,,,,,,,Liverpool,24,00:07:56.345,Pass,True
,,,,,,,,,,,,,,,2.947623,,,,,,,,,,,43681d7e-ecb5-4cc4-82af-d0fdbadfd9c6,314,,"[42.6, 46.1]",3754198,7,,,,-2.6825182,,Right Foot,,,,"[16.3, 33.1]",Ground Pass,,29.337519,,,,Alberto Moreno Pérez,3515.0,,,,,,1,Regular Play,Emre Can,3493.0,Left Center Midfield,20,Liverpool,24,['3a73b613-ba5e-4978-aaed-db247106d179'],57,,,,,,,,,,,,,,,,,Liverpool,24,00:07:57.412,Pass,
,,,,,,,,,,,,,,,2.015011,,,,,,,,,,,b500ee4f-2725-47cb-ae1a-e48fd291e2f1,317,,"[22.9, 18.5]",3754198,8,,,,-0.43897918,,Left Foot,,,,"[50.8, 5.4]",Ground Pass,,30.822395,,,,Philippe Coutinho Correia,3501.0,,,,,,1,Regular Play,Alberto Moreno Pérez,3515.0,Left Back,20,Liverpool,24,['f3fe5f81-9fa4-44e7-bc2d-f07035b6785d'],2,,,,,,,,,,,,,,,,,Liverpool,24,00:08:02.648,Pass,
,,,,,,,,,,,,,,,1.356848,,,,,,,,,,,93a5472c-30ec-45b7-9ec8-721915d28dd1,320,,"[50.8, 5.4]",3754198,8,,,,2.5062215,,Right Foot,,,,"[40.9, 12.7]",Ground Pass,,12.300406,,,,Emre Can,3493.0,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,20,Liverpool,24,['b8687845-5f65-45f8-9ddb-4d392dd0b975'],4,,,,,,,,,,,,,,,,,Liverpool,24,00:08:04.699,Pass,
